Generation: 83 | maxFitness: 0,8582422 | maxFitnessGen: 0,5320612 | maxFitnessGenBuf: 0,5512078
N TotallyRandom: 12 | N RandomParents: 0 | N Top2: 42 | Min Mutation: 0,73

Index|Brain Type|Fitness|BrainData
0|TOP2|0,5512078|-0,7841161;4,233224;-0,1141949;5,594053;-3,767097;-4,773519;-2,582991;3,191596;0,04694149;-1,620144;3,120853;4,069806;-0,4506711;-3,667265;2,975448;-3,621815;3,692052;-4,746173;-1,184395;-2,396933;2,289074;1,269818;-2,163443;-0,03598747;4,627474;4,584475;-2,603262;3,303536;-2,931677
1|TOP2|0,4814619|-0,9256714;4,107898;0,2961416;5,299541;-3,715264;-5,018035;-3,219149;3,191596;0,270121;-1,620144;2,856781;4,069806;-0,002030045;-4,003084;3,499588;-3,621815;3,70942;-4,273495;-1,184212;-2,495525;2,289074;1,269818;-2,163443;0,02119079;4,627474;4,548462;-2,509905;3,303536;-2,931677
2|TOP2|0,4787017|-1,022879;4,476953;0,03392018;5,13784;-3,735274;-4,611928;-3,538844;3,191596;0,270121;-1,585298;3,045689;3,814508;-0,255079;-3,592813;2,713519;-3,885911;3,70942;-4,799185;-1,184212;-2,4952;1,991302;1,269818;-1,861874;-0,04809353;4,581536;4,584475;-2,279113;2,816888;-2,931677
3|TOP2|0,4676464|-0,9256714;4,233224;0,1072771;5,031896;-4,207432;-4,92957;-2,849914;2,880307;0,270121;-1,137433;2,459586;4,555975;-0,03733411;-3,836128;3,162291;-3,701752;3,70942;-4,427548;-1,184212;-2,396933;2,289074;1,269818;-1,844145;-0,3192689;4,952278;4,584475;-2,509905;3,220808;-2,768825
4|TOP2|0,4255599|-0,790697;4,515234;-0,2271312;5,299541;-3,466758;-5,018035;-2,956192;3,563663;0,270121;-1,782825;2,948657;4,276523;-0,4506711;-3,874308;3,132132;-3,621815;3,275101;-4,193448;-1,184212;-2,697243;2,289074;1,269818;-2,163443;-0,3089457;4,627474;5,000694;-2,51442;3,324065;-3,392866
5|TOP2|0,3560779|-0,9256714;4,233224;0,1072771;5,062872;-3,998217;-5,018035;-3,072545;3,191596;0,2276525;-1,620144;2,990472;4,336759;-0,598982;-3,592813;3,557237;-3,621815;3,70942;-4,593749;-1,184212;-2,639264;2,738488;1,022128;-2,447698;-0,3192689;4,627474;4,848366;-2,601024;3,303536;-2,931677
6|TOP2|0,3183077|-0,9256714;4,697898;-0,08400797;4,803564;-3,930684;-4,9976;-3,072545;3,009318;0,5372962;-1,620144;3,275176;3,681156;-0,3481415;-3,519557;3,162291;-3,621815;3,70942;-4,593749;-1,184212;-2,294287;2,285647;1,269818;-2,582059;-0,3192689;4,450852;4,584475;-2,798669;2,960687;-2,872747
