Generation: 70 | maxFitness: 0,8582422 | maxFitnessGen: 0,4709333 | maxFitnessGenBuf: 0,5291062
N TotallyRandom: 12 | N RandomParents: 0 | N Top2: 42 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,5291062|-0,3240427;4,206965;0,7969005;4,126627;-4,666616;-4,932034;-1,423455;2,694331;0,1069678;-1,986828;3,224164;4,158902;-1,956414;-3,267203;3,424696;-2,884503;4,326491;-4,486186;-2,294677;-2,764911;1,746717;0,996345;-0,9918274;-1,358985;4,779574;3,586277;-1,902092;2,570746;-2,413279
1|TOP2|0,4627893|-0,8221932;3,872766;0,69819;4,126627;-4,483706;-4,932034;-1,423455;2,694331;0,07738939;-2,18887;3,29959;4,169287;-1,925022;-3,054229;3,407442;-2,884503;4,153309;-4,486186;-1,994449;-2,764911;1,146136;1,159625;-0,9918274;-1,498586;4,415049;3,257659;-2,255555;2,673512;-3,007445
2|TOP2|0,4551694|-0,7286803;4,206965;0,7969005;3,861653;-4,568388;-5,41431;-1,124299;2,694331;-0,003577739;-2,256321;2,971278;4,413547;-2,161878;-3,111253;3,703458;-2,884503;4,345616;-4,910374;-2,294677;-2,972174;1,308888;0,8400349;-1,337378;-1,505101;4,415049;3,640105;-2,05495;1,900083;-2,777519
3|TOP2|0,4226225|-0,7697344;4,341618;0,7969005;4,602939;-4,666616;-4,932034;-1,423455;2,283537;-0,06531706;-1,986828;2,829693;4,234886;-2,161878;-3,054229;3,675647;-2,529347;4,326491;-4,486186;-1,861315;-3,081527;1,239601;0,3443494;-0,9918274;-1,354673;4,415049;3,294351;-2,05495;2,467201;-3,099736
4|TOP2|0,4180629|-0,2346613;4,018514;0,9530782;4,126627;-4,666616;-4,929927;-1,579996;2,694331;0,2531782;-1,665779;2,971278;4,26677;-1,806453;-2,797704;3,222535;-2,868206;3,862026;-4,848076;-2,749071;-2,764911;1,664446;0,8400349;-0,9918274;-0,8588114;4,524444;3,294351;-2,05495;2,323694;-2,777519
5|TOP2|0,4142545|-0,7377818;4,206965;0,7969005;4,126627;-4,666616;-4,932034;-1,511714;2,873835;0,6941745;-1,986828;2,971278;4,302189;-1,983745;-3,054229;3,51501;-2,884503;4,326491;-4,605207;-1,9961;-2,764911;1,308888;0,5688308;-1,219963;-1,354673;4,295584;3,294351;-2,281405;2,784663;-2,777519
6|TOP2|0,3861059|-0,7872624;4,238183;0,9398873;4,126627;-4,655223;-4,932034;-1,832513;2,694331;-0,1244992;-1,986828;3,015867;4,056905;-2,066671;-2,726673;3,222535;-2,489105;4,326491;-4,486186;-2,704579;-2,764911;1,308888;0,8400349;-0,9143927;-0,8706752;4,104181;3,166253;-2,05495;1,978405;-2,777519
7|TOP2|0,3802233|-0,7230344;4,206965;0,7969005;4,126627;-5,024757;-4,932034;-1,423455;2,239097;-0,2021377;-1,986828;3,24657;4,056905;-2,257894;-3,393301;3,222535;-2,884503;4,568259;-4,486186;-2,050839;-2,764911;1,308888;0,8400349;-1,213993;-1,541404;4,048937;3,294351;-2,246891;2,218317;-2,777519
8|TOP2|0,3565781|-0,6386101;4,206965;0,7969005;4,428001;-4,88048;-4,434802;-1,423455;3,022409;0,5200878;-1,986828;2,971278;4,056905;-1,886602;-3,062804;3,643285;-2,997248;4,784937;-4,486186;-2,294677;-2,764911;1,308888;0,8712841;-0,9918274;-0,9866825;4,654588;3,753116;-1,877413;2,323694;-2,777519
9|TOP2|0,34962|-0,6386101;4,206965;1,063655;4,126627;-4,77635;-4,64481;-1,423455;2,694331;0,2531782;-1,986828;3,321522;3,784243;-2,161878;-3,054229;3,243814;-2,533123;4,77251;-4,04452;-2,294677;-2,764911;1,308888;1,161463;-0,9918274;-1,354673;4,894692;3,294351;-1,763772;2,323694;-2,777519
10|TOP2|0,33871|-0,6386101;3,811813;0,5977673;3,853023;-4,666616;-4,814522;-1,423455;2,470598;-0,1686346;-1,843138;2,701894;4,155853;-2,117362;-3,054229;3,222535;-2,608966;4,267292;-4,963306;-2,255499;-2,892552;1,612676;1,280966;-0,792408;-0,9007109;4,876503;3,445726;-2,05495;2,323694;-2,777519
11|TOP2|0,3376876|-0,6386101;4,206965;0,7969005;4,225707;-4,666616;-4,932034;-1,423455;2,460496;0,07397512;-1,986828;3,142456;4,056905;-1,957839;-3,533044;3,09287;-3,331171;4,326491;-4,53648;-2,205163;-2,653667;1,308888;0,8400349;-0,9918274;-1,707222;4,415049;3,294351;-2,278008;2,323694;-2,777519
12|TOP2|0,335594|-0,6386101;4,206965;0,7284951;3,928938;-4,816795;-4,932034;-1,794561;2,265909;-0,1856745;-1,986828;2,971278;3,569121;-2,161878;-3,054229;3,16004;-2,683494;3,94032;-4,818604;-2,294677;-2,764911;1,453084;0,9932806;-0,9731734;-1,467131;4,337208;3,408546;-2,05495;2,323694;-3,196564
13|TOP2|0,3241744|-0,6386101;4,045309;0,7969005;4,126627;-4,646666;-4,932034;-1,423455;2,278828;0,2531782;-1,986828;2,57823;4,459762;-2,050334;-3,463926;3,222535;-2,814634;4,326491;-4,486186;-2,294677;-2,656457;1,308888;0,8400349;-0,9918274;-1,354673;4,415049;3,140362;-2,05495;2,323694;-2,777519
14|TOP2|0,316074|-0,6386101;3,920817;0,3295763;4,592934;-5,028632;-4,932034;-1,873693;2,206017;0,2531782;-1,976708;2,837693;3,739949;-2,161878;-3,054229;3,222535;-2,884503;4,326491;-4,486186;-2,294677;-3,223603;1,485918;1,084886;-0,9808303;-1,829931;4,415049;3,294351;-1,575286;2,02814;-2,777519
15|TOP2|0,3140093|-0,4925004;4,206965;1,132841;4,373421;-4,666616;-4,533295;-1,423455;2,694331;-0,1853228;-1,520558;2,971278;4,149435;-2,161878;-3,054229;3,222535;-2,884503;4,691909;-4,571682;-2,294677;-2,764911;1,308888;0,8400349;-0,9918274;-1,551322;4,886135;3,562841;-2,05495;1,865861;-2,777519
