Generation: 1 | maxFitness: 0,2170553 | maxFitnessGen: 0 | maxFitnessGenBuf: 0,2170553
8|TOP2|0,06945209|-1,243207;-0,6542106;-1,973257;-0,1692243;1,311007;-4,996929;3,783542;-0,6820517;0,167902;-1,369558;-4,741261;0,5543642;3,741132;1,618318;-0,8408694;-0,4638858;2,261477;-4,197284;2,087717;0,6165175;-0,8293967;-2,653355;-3,605351;-2,22763;-4,901137;-3,88981;-4,576158;4,955847;0,09213257
9|TOP2|0,04942218|-4,435964;-0,4075794;-2,749579;-1,768047;-1,343765;-4,093865;1,759095;-2,088789;4,377146;3,632879;-3,917439;-2,456093;-1,992288;1,525535;-0,7706075;2,843198;0,4756646;-2,074599;3,060294;-4,589995;-1,907251;-1,762233;-1,174981;3,907784;3,852458;-0,5341511;3,687635;-2,742725;-0,0359149
10|TOP2|0,03782942|2,256663;4,992147;-4,484514;-1,703423;-3,903294;2,237035;-4,658083;4,90597;-3,313091;-0,08571911;-4,832426;-1,232225;-4,862834;-1,219806;4,542494;-4,476375;-2,038463;4,994602;-4,527243;-0,806046;1,522125;-1,482138;-4,90469;2,427669;1,690417;-1,181218;-2,476495;3,473122;-3,377194
11|TOP2|0,02448211|-3,212809;-4,757209;2,348026;4,199585;3,910416;3,781389;-1,501512;4,899332;-3,189223;-3,883391;-0,5072994;-0,843225;-0,08515406;2,152248;-3,296472;1,077206;-4,608156;-1,267733;1,342319;-0,9271913;-2,388106;1,131573;2,950381;1,028115;-3,071218;2,721523;-4,716309;1,250139;2,613957
12|TOP2|0,02424506|-0,2955799;1,276832;-4,85991;-0,5921941;-3,179053;-2,405451;4,49929;1,32709;0,6730051;-1,315079;4,887354;4,467321;-1,420711;3,856921;-3,995146;3,848074;-1,966298;-1,246496;-2,331515;1,40072;-4,371346;4,699193;4,477167;-0,7921677;-4,237252;-1,612492;4,083329;1,584508;-0,9317298
13|TOP2|0,02245949|-3,532938;0,3024368;3,639899;0,08587885;3,814638;-4,782587;2,148966;-3,018635;3,373535;-2,973037;-1,052715;3,387073;2,431514;-2,814373;-3,258657;-4,89101;-2,680741;-1,264353;4,28732;2,59429;-3,702253;3,596514;-4,88339;-1,979804;-1,994473;-1,868906;0,04832554;3,684108;0,5774908
14|TOP2|0,02088123|-1,195837;-3,582247;-0,984941;-2,926497;-3,608738;-1,207945;-2,758338;4,334435;-0,817688;0,8687015;1,682041;4,635469;-3,100746;-1,900324;4,801824;2,093177;3,289858;-2,703885;1,72627;0,2430053;-4,884857;-2,166613;4,334024;4,992096;0,9851213;2,030647;0,1272626;-4,371924;-0,002901077
15|TOP2|0,02081882|-2,888197;-4,516543;0,3005261;4,667477;3,996297;-3,520627;-0,2313251;-3,954772;-1,912984;0,6573396;2,965729;-0,009875774;1,663556;3,909161;4,367704;1,663822;-3,070765;0,7124085;-4,020333;-4,653029;3,475382;-4,370365;-2,428854;3,280576;4,44902;-3,217157;4,774717;3,645478;0,8001204
16|TOP2|0,02063502|-2,964642;-0,3528624;-0,2033334;-2,912022;-2,737336;3,179296;-3,975132;-0,5579896;4,447965;-2,387574;-4,327474;-3,366252;-0,9907918;-1,076658;-2,177973;0,9661455;4,78312;2,723191;4,808588;-3,983718;1,81855;-3,550122;-4,502008;2,929863;-1,439975;-0,9512215;0,3386049;-2,499314;1,157055
17|RandomParents|0,02016|-0,8077698;0,9848924;-0,9134359;-4,143373;-3,480282;-1,694923;1,464809;3,178971;-2,646142;-1,858732;-1,917317;-4,044174;-1,536178;2,313658;1,979733;-3,777739;-0,4262419;0,9176679;-1,875877;3,767956;4,39742;2,003038;2,163718;1,241614;-4,210896;0,8159132;0,3254466;0,2466364;1,438991
18|TotallyRandom|0,01928967|-3,934869;4,488679;-2,852488;3,14796;-1,313436;-1,529343;-4,148285;1,774878;-0,188448;4,186617;3,679662;3,433242;-2,166123;-1,31681;2,230229;1,431483;0,5393844;3,605416;2,278829;-2,278839;4,686984;-4,677749;4,177415;-3,409369;-2,596973;4,206343;2,850381;-1,217688;0,1537423
19|TOP2|0,01896822|-3,457765;-2,411993;-0,8531432;-2,849791;-4,058792;-2,218229;-2,636252;-1,63119;-1,222181;0,9223132;-4,822077;-3,024559;-4,37949;2,136773;2,702046;4,597564;-1,709741;2,772561;-1,783781;-4,292088;-1,521464;1,018211;2,905937;0,6316214;-4,711124;-3,569298;-3,427464;-2,44237;2,377448
20|TotallyRandom|0,01860881|-1,024839;-1,019709;-3,019438;-0,7368951;-0,8063011;-4,781667;-4,576087;-2,04709;4,605844;-0,1120834;-3,654284;4,012491;-3,228601;2,571679;0,479526;4,712572;-4,115034;-3,627474;2,850049;-2,739125;-0,2559299;3,051592;-1,348323;2,885273;-3,351629;0,4174976;-1,291878;-1,556035;3,116919
21|TOP2|0,01704666|1,966255;-2,400225;2,635959;1,561854;-2,578342;-2,20494;-0,5055852;3,052859;-1,191569;-1,857745;2,710586;-2,213056;4,933362;3,630008;-2,777838;2,986403;-1,838036;-3,562478;-3,004673;-3,995801;2,503944;0,4438229;-4,157196;4,420109;0,7494445;0,4342289;1,086528;3,78154;-4,812308
22|RandomParents|0,01622995|1,24235;0,2394218;2,249789;-0,1622944;-2,769326;-0,2270694;1,103855;1,945067;3,70085;2,796169;3,345565;-4,546926;-0,3845186;2,821478;-1,265033;2,165246;4,512716;-4,401113;-2,871127;-2,192769;2,064649;-4,758706;-0,718524;2,258914;3,528888;-0,6537957;0,5903511;0,5028481;-1,618584
23|TOP2|0,01477913|-2,317235;1,132253;0,6096311;-0,3724093;-3,0125;-0,8391337;1,29733;2,571469;-1,789813;0,7357974;3,920236;-2,327644;3,499957;-2,389946;-0,8776026;1,98141;-4,052073;-2,956625;1,33827;0,5208044;-1,348502;2,143522;1,392056;4,39948;-4,743877;-3,783724;3,086371;2,053446;2,120238
24|TOP2|0,01456954|-1,34496;-2,1736;-4,780005;-4,111695;0,5337329;4,792127;2,152345;-4,817143;-3,300027;1,131053;-3,153172;-4,943157;-0,4313426;3,842877;2,855602;-3,077657;0,7354827;-2,898726;-1,003515;4,83571;0,3155894;-0,954874;-3,582617;-3,009407;-0,9594612;-3,900259;1,575698;-4,578758;-3,600301
25|TotallyRandom|0,01443161|3,126258;-3,495905;-1,643844;2,882286;-3,805126;0,1400132;-3,303097;2,582657;2,312496;-1,990299;-0,1752763;2,914603;2,909561;0,4655762;-1,621809;2,616401;3,381622;-0,5288954;-0,15202;-3,968275;1,809274;-0,4702692;-0,09773064;3,74521;3,446446;4,962249;1,865386;3,494594;4,627411
26|TOP2|0,01442774|3,073668;3,905309;1,577186;0,1431518;2,931633;-1,467515;0,5542903;3,272009;2,50787;3,733963;-0,160491;2,970166;-3,153543;3,330401;-2,137913;4,11684;-1,930646;0,7803993;3,656286;-2,851576;4,711536;4,977478;-2,720799;-0,8648868;4,718394;-1,977141;-3,045246;2,583537;2,495637
27|RandomParents|0,01405875|0,5721025;-1,210473;4,373707;1,682573;-0,1738148;4,116994;-3,446648;1,1429;-4,432096;-4,405274;-3,21118;-0,009557724;-1,427915;4,423255;4,187776;1,607718;-0,6481214;4,451017;2,862971;-1,436446;-1,04378;-1,187823;-0,6361012;4,425497;2,486473;4,650676;-3,064983;0,1498275;1,191933
28|TOP2|0,01404809|-4,166145;2,253813;4,694664;-2,094204;3,430302;2,482644;-1,299241;-2,80036;-2,406743;4,031927;-3,22204;-3,830583;1,447828;3,938499;2,113966;3,133936;-1,334409;0,518579;-0,1040668;3,71162;-1,637814;4,257585;0,1300759;-1,106525;-0,2595968;4,882355;-1,254964;1,72905;-2,848408
29|RandomParents|0,01401932|0,8233137;-0,345592;2,923389;1,404261;4,521374;-4,847639;-0,1410384;-0,4252763;-2,69616;-4,487481;0,1893277;-2,740098;-4,460167;-0,7396669;2,054926;4,109418;-2,825188;-0,9037595;-0,08556414;0,4809041;1,433991;4,41333;4,049267;-0,8042116;2,046775;1,038578;0,8354778;3,945197;0,5293722
30|TOP2|0,01400914|-1,559958;2,534748;0,2154226;-3,082456;3,192103;-0,6203227;-2,155512;3,921383;2,582333;-0,1273842;3,435638;-0,4051499;-3,94699;-3,817268;2,16923;0,8249755;0,8329444;0,1143665;3,717989;1,020031;-2,030391;1,772774;-4,230491;-4,953249;-0,2995281;0,9456344;-3,114895;4,077767;2,160442
31|TOP2|0,01400787|1,800183;3,690071;3,194654;1,773099;-0,4605393;4,412624;4,078814;-2,204253;4,316324;1,964009;1,325582;4,590576;-0,1793523;3,022709;-2,741174;-0,2666659;0,4986291;0,7104664;2,116989;0,6691461;4,842037;3,238692;-4,265857;2,298473;0,5672402;1,807729;0,6673069;-1,077663;-3,916279
32|TOP2|0,01400782|-2,990064;3,621636;4,940024;-3,647049;-0,1649423;4,831039;1,853589;-0,4235201;-3,407234;-2,836553;-0,5023174;3,459196;3,790479;-1,198885;2,66503;1,968269;-0,6616073;1,971214;-3,618557;0,5201597;-1,494507;-3,039189;-2,955737;-2,172728;-4,181639;3,496123;1,061394;1,751819;-1,239705
33|TOP2|0,01400214|-1,305945;0,653841;0,2585702;-3,81645;-1,485394;-0,729063;-3,526882;4,144893;-4,185586;4,504863;3,901794;-3,739971;2,866266;-0,7015033;3,490618;1,351048;-3,864925;-0,3509302;-4,359341;4,853498;-4,26015;0,04859495;2,527941;-4,844721;-1,38721;-1,119933;0,7439942;4,043752;-1,025848
34|TOP2|0,01400071|3,77383;0,8166261;-1,119581;2,159248;2,448125;-0,6119351;4,144196;0,9973998;4,306518;-2,997308;0,650125;0,3149657;3,708957;-1,318607;2,513186;0,5485682;1,18774;4,953938;3,753432;0,3909855;0,7027059;0,5260844;4,536192;-3,35157;0,6997328;4,470664;-1,24191;0,9580584;1,767161
35|TOP2|0,01400034|4,834862;1,73315;3,809133;0,3772955;-2,331171;-0,7133393;2,833624;-0,5082946;1,650299;-1,703341;2,95819;-0,1792116;-1,009378;-3,873797;4,890787;-1,528947;-3,255383;1,619035;4,066444;-1,194083;3,069711;-3,492352;4,344701;-0,4976087;4,100242;1,520267;3,197311;-2,736088;2,345915
36|TotallyRandom|0,01399556|-3,36979;3,715081;1,418425;4,369037;4,550179;4,885845;4,849052;-3,522277;-1,578044;0,8996158;1,335016;-0,02164078;-0,959043;-2,838788;4,952711;-2,53078;-3,91554;-2,388887;-0,8697848;-4,204945;-3,338289;1,424533;2,503229;0,5923052;-2,046056;4,513864;4,579145;-1,873966;-4,409382
37|TOP2|0,01346028|0,08667898;-3,228147;3,689983;-2,971348;-0,7877798;3,885985;-0,9051876;-3,125167;-2,915067;-0,87676;-1,059014;-1,569008;4,886032;-0,7908649;2,277905;3,449298;-1,955616;1,809846;4,629082;-1,292872;1,2307;0,3306098;4,283421;-1,380627;0,006187439;-2,962019;-4,772478;-2,608106;-1,891193
38|TOP2|0,01318306|-4,398712;2,236419;-0,4315586;-3,093834;3,05922;-0,7656007;-3,817953;4,102215;1,642767;-0,1383142;0,4306002;-3,79743;-3,98103;-0,5407901;2,706728;1,720235;-0,9901495;-4,571138;-4,888619;-2,859155;-2,870327;4,883533;-1,785744;-0,7968073;-1,405879;-3,556075;-3,377691;-4,356089;-2,747098
39|TotallyRandom|0,0130757|-3,245938;0,1295667;-3,77597;-2,351939;-1,272664;2,733303;-2,529032;-3,597989;-1,338183;-2,320623;-3,964655;2,745185;-3,518554;-0,4296584;-0,5676193;3,179379;-3,128491;-0,148459;-1,864701;0,3996186;0,8632522;2,851666;-2,257607;-1,700642;0,4522543;2,679339;-2,494421;3,70054;-2,942176
40|TOP2|0,01289467|-2,370773;2,793575;-4,812671;3,873716;2,595522;-2,932514;-0,4703407;-1,791465;1,191385;1,334653;4,051524;-1,465512;2,341011;-2,617214;3,007787;-1,440154;1,305333;-3,293299;-0,5379753;-2,143166;-0,8765798;1,205053;-2,986578;-2,701536;-4,801744;0,3947682;-1,935546;-4,705595;2,592483
41|TOP2|0,01286596|1,157875;-1,261246;-4,878736;-0,1774807;-3,29907;-2,988182;3,002378;-3,627458;1,718094;-3,150197;-2,137149;2,618872;1,754588;0,5107074;3,033623;4,275502;3,998005;-0,3071184;2,844543;-0,8761268;3,190623;1,468892;2,677057;-3,107119;0,2277284;-4,619026;3,573165;-2,714015;1,752635
42|TOP2|0,01284588|0,9509344;3,993754;-1,613439;-0,07603598;-2,604436;2,710599;-1,04749;1,883483;0,3769259;0,4843993;-0,06805134;2,538356;-0,9647803;-0,3586655;3,314298;-4,817869;3,236446;3,665119;-4,544298;-2,510811;3,61712;-3,750305;-0,4990549;4,444242;2,342991;3,430694;-4,391678;3,869303;0,4844041
43|TOP2|0,01282829|-3,947892;-2,788265;-0,863945;-2,846514;-2,990165;3,11749;3,80595;-4,294328;-4,407758;1,540474;4,225904;0,7265444;2,455118;-4,752884;-0,6330376;-3,382332;4,730577;-2,713783;-3,897034;-1,389723;4,988186;-4,269995;3,389709;0,8532734;1,760862;-2,919154;-1,296589;4,129457;-2,15848
44|TOP2|0,01279315|-1,943111;-2,406099;-0,7552118;-0,8761139;1,348162;2,734967;4,895217;2,862867;-4,798485;1,43605;-3,612473;2,918034;1,42367;1,222804;3,223563;1,766768;-3,561421;-1,657781;4,466124;4,356855;2,321442;3,771916;4,479253;3,700596;-4,282923;-0,6992741;-2,392146;-4,893137;4,268543
45|TOP2|0,01278171|2,913752;-1,55662;1,588801;1,545335;-3,509988;4,295894;-0,2199144;-4,334502;-0,4852123;-3,210781;2,526982;-3,923685;-1,175878;-0,8466787;-2,843931;2,527888;-0,2293568;-3,252419;-2,537518;3,356789;0,6652493;1,017298;4,538826;-3,943274;-2,444736;-1,462062;-4,764584;3,731795;0,2961378
46|TOP2|0,01277786|0,9121675;2,527651;-1,77078;3,803978;1,668091;-4,016109;4,502025;-3,40894;1,098598;-0,2144818;-1,806418;-2,818415;4,009747;-2,158967;-4,386665;0,1140614;-1,108854;-3,27506;-1,914304;1,946157;0,1180954;-0,1247377;-0,2475591;3,257661;-4,820942;-0,9628801;-0,3237443;-2,069978;1,8
