Generation: 48 | maxFitness: 0,8582422 | maxFitnessGen: 0,3353249 | maxFitnessGenBuf: 0,4782126
N TotallyRandom: 12 | N RandomParents: 22 | N Top2: 27 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,4782126|0,1302245;4,215576;-2,319227;-4,988544;3,227007;-7,994804;0,7425426;-4,598421;-2,895141;-4,987533;-2,832547;7,186895;-3,07785;-1,690817;0,7528867;-3,588692;-4,805477;-1,766789;-4,956188;-1,88559;-2,037942;0,9405023;1,026398;-2,348779;-1,41933;2,844046;-0,3232921;-1,04007;4,167493
1|TOP2|0,3530532|0,1302245;4,215576;-2,677193;-4,52169;3,541514;-7,994804;0,7425426;-4,508213;-3,2694;-5,435165;-2,546736;6,923966;-3,108361;-1,448438;0,7528867;-3,034881;-4,251504;-1,766789;-4,956188;-2,106674;-1,581715;1,1082;1,317414;-1,980062;-1,482527;2,844046;-0,3232921;-0,5086073;3,481591
2|TOP2|0,3482364|0,08284172;4,215576;-2,769446;-4,518677;3,227007;-8,340182;0,7425426;-4,767444;-2,895141;-5,168843;-2,530927;7,036112;-3,108361;-1,448438;0,7528867;-3,326846;-4,834081;-1,766789;-4,956188;-1,689828;-2,134058;0,9647326;1,293342;-2,208171;-1,468711;2,844046;-0,3232921;-0,7042246;4,366824
3|TOP2|0,3348283|0,3248371;4,315267;-2,723316;-4,518677;3,227007;-7,994804;0,8514751;-4,51685;-2,619401;-5,168843;-2,996401;7,036112;-3,108361;-1,577958;0,3479386;-3,458127;-4,471182;-1,766789;-4,956188;-2,114918;-2,045877;0,9405023;1,278665;-2,285702;-1,532856;2,844046;-0,3232921;-0,7042246;3,955002
4|TOP2|0,3314143|0,1302245;4,215576;-2,677193;-4,518677;3,227007;-8,178915;0,7425426;-4,953644;-2,895141;-5,168843;-2,832547;7,036112;-3,108361;-1,223907;0,848426;-3,42211;-4,410678;-2,219041;-5,44096;-1,967829;-1,580738;0,9405023;1,370818;-1,879746;-1,468711;2,844046;-0,3232921;-0,7042246;3,525839
5|TOP2|0,3290555|0,1302245;4,396281;-2,677193;-4,423069;3,227007;-8,318986;0,6347781;-4,808723;-2,845258;-5,168843;-2,990114;7,036112;-3,108361;-1,448438;0,6086588;-3,326846;-4,453902;-1,562891;-5,311431;-1,67398;-2,037942;1,303959;1,026398;-1,980062;-1,468711;2,844046;-0,5598488;-0,8900517;3,955002
6|TOP2|0,3286398|0,3958798;4,348331;-2,582743;-4,865839;3,318227;-8,305864;0,7182695;-4,953644;-2,895141;-5,168843;-2,342632;7,036112;-2,616048;-1,275147;0,4912698;-3,326846;-4,410678;-1,766789;-4,615555;-1,88559;-2,037942;1,430271;1,026398;-2,382288;-1,468711;2,844046;-0,1814352;-0,8425254;4,316269
7|RandomParents|0,3278864|0,2361721;3,786246;-2,693834;-4,661772;3,548997;-7,64245;1,221969;-4,400597;-3,214264;-4,981239;-3,597171;6,929291;-2,907384;-1,68191;0,3352493;-3,049935;-3,64852;-3,122471;-4,842176;-2,854193;-2,021941;0,07518315;1,537221;-1,604827;-1,56801;2,858263;-0,7614182;-1,684622;4,078171
8|TOP2|0,3266634|0,1302245;4,199212;-2,677193;-4,518677;3,227007;-7,994804;0,9804037;-4,953644;-3,090611;-5,168843;-2,832547;7,036112;-3,108361;-1,448438;0,7528867;-3,326846;-3,928599;-1,725663;-4,956188;-1,88559;-2,22408;1,177878;0,5362887;-1,980062;-1,468711;2,844046;-0,3232921;-0,7042246;4,435975
9|TOP2|0,3172805|0,1302245;4,215576;-2,50799;-4,043417;3,227007;-7,994804;0,7425426;-4,953644;-2,895141;-4,749959;-2,832547;7,317402;-3,108361;-1,448438;0,7528867;-3,084574;-4,410678;-1,766789;-4,956188;-1,88559;-2,037942;0,9405023;0,912118;-1,980062;-1,468711;2,73353;-0,3232921;-1,193045;4,175045
