Generation: 90 | maxFitness: 0,5555906 | maxFitnessGen: 0,4563437 | maxFitnessGenBuf: 0,3534366
N TotallyRandom: 20 | N RandomParents: 0 | N Top2: 50 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,3534366|-2,231577;-1,182745;4,459981;1,061736;4,721985;0,3192645;0,72912;1,312446;-6,899959;3,181697;-1,168569;-3,190354;0,4094028;-1,196391;-4,399968;0,8781671;0,1640684;-3,742751;-0,6644993;-3,242233;0,1750271;-3,920988;-3,349417;2,236928;2,65875;-4,197187;2,800483;2,633512;7,89669
1|RandomParents|0,3385192|-2,117757;-2,621604;3,715445;-0,8178853;2,407418;1,504422;-0,04900004;1,763894;-4,966324;3,6339;-0,8077283;-4,36385;2,212764;-1,572617;-5,917056;-0,3593045;0,08182928;-5,199092;0,3685354;-3,449675;0,9289027;-4,266709;-3,237219;1,790057;4,464802;-4,010766;4,41234;1,854612;5,908453
2|TOP2|0,3167375|-1,830991;-1,182745;3,962154;0,6313401;4,721985;0,3192645;0,3960443;1,810246;-6,899959;3,11306;-0,8612565;-2,696257;0,2590463;-1,675444;-5,300203;0,9603966;-0,3295842;-3,612608;-0,5649053;-3,391539;0,1750271;-3,920988;-2,907897;1,626503;2,65875;-4,038565;2,800483;2,578656;7,89669
3|TOP2|0,3102714|-1,84612;-1,182745;4,459981;0,7900952;4,698664;-0,03043273;0,3960443;0,8629545;-6,802702;3,11306;-0,8612565;-3,101817;0,3127379;-1,675444;-4,811529;0,7751603;0,09193566;-4,242291;-0,6644993;-3,87852;0,1750271;-3,878673;-2,941135;2,199507;2,65875;-3,988828;3,202751;2,312835;7,89669
4|TOP2|0,3062376|-2,231577;-0,8541996;4,459981;0,6563848;4,855125;0,3192645;0,5594397;1,312446;-6,848862;3,11306;-0,8612565;-3,351331;0,5789427;-1,675444;-5,227332;0,7102631;-0,3295842;-3,742751;-1,144613;-3,712498;0,1750271;-3,920988;-3,121706;1,983791;3,068889;-4,11185;2,430432;2,631485;7,89669
5|TOP2|0,3057571|-2,231577;-1,182745;4,112669;0,7900952;4,721985;0,5702579;0,6231574;1,041806;-6,899959;3,11306;-0,6439475;-2,977952;0,4094028;-1,675444;-4,811529;0,5063559;-0,4189765;-3,625304;-0,6644993;-3,391539;0,2164992;-3,968518;-3,349417;1,983791;2,604354;-4,038565;2,407004;2,582958;7,89669
6|TOP2|0,3026735|-2,468217;-1,182745;4,812352;1,019442;4,609937;0,07046917;0,5249304;1,312446;-6,899959;2,844778;-1,240406;-3,190354;0,4094028;-1,461881;-4,811529;0,7751603;-0,3295842;-3,742751;-0,5974869;-3,391539;0,1750271;-4,15751;-3,049915;1,942695;2,65875;-4,395108;2,800483;2,439198;8,047688
7|TOP2|0,2889324|-2,231577;-1,182745;4,437034;0,7900952;4,721985;0,3192645;0,3960443;1,434487;-6,899959;3,474152;-1,163918;-3,190354;0,4094028;-1,256225;-4,811529;0,2770729;-0,3295842;-4,056437;-0,6644993;-3,391539;0,1750271;-3,920988;-3,349417;1,983791;2,593163;-3,728535;3,165438;2,467431;7,528464
8|TOP2|0,2678587|-1,888594;-1,182745;4,459981;0,5356808;4,572755;0,3192645;0,3960443;1,312446;-6,899959;2,975514;-0,778498;-3,397334;0,4248915;-1,217287;-5,041049;0,9503022;-0,8037267;-3,742751;-0,6644993;-3,391539;0,1750271;-3,901594;-3,349417;1,983791;3,01119;-3,559852;2,671848;2,312835;7,89669
