Generation: 14 | maxFitness: 0,4849047 | maxFitnessGen: 0,4629559 | maxFitnessGenBuf: 0,418225
N TotallyRandom: 5 | N RandomParents: 5 | N Top2: 40 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,418225|-2,987257;4,004217;-2,215454;2,198858;-4,268823;-2,880949;-1,885278;0,05704521;3,56939;-4,356516;5,109346;4,809052;-3,128786;1,503054;0,3527101;-4,716192;2,912819;-2,590598;3,968787;-4,096092;3,032895;-4,465433;3,012438;-3,641921;-4,75626;1,978821;3,337583;2,816171;-2,982732
1|TOP2|0,3314067|-2,987257;3,714782;-2,663277;2,061712;-4,413507;-3,267664;-1,885278;0,3723553;3,56939;-4,356516;5,562347;5,041437;-2,987735;1,137645;0,5075809;-4,716192;2,690143;-2,482623;3,968787;-4,228558;3,032895;-4,465433;2,783044;-3,384389;-4,75626;1,583244;2,841646;2,594845;-2,425329
2|TOP2|0,3313867|-2,987257;4,004217;-2,663277;2,379753;-4,428352;-3,443355;-1,885278;0,05704521;3,56939;-4,356516;5,191593;5,104609;-3,11182;1,589219;0,3680995;-4,716192;2,690143;-2,242257;3,968787;-3,783704;2,770872;-4,465433;3,165864;-3,638319;-4,985664;1,340224;2,841646;2,816171;-2,598335
3|TOP2|0,3064765|-2,987257;3,657063;-2,663277;2,061712;-4,319669;-2,865093;-1,398496;0,05704521;3,947098;-4,493154;5,191593;4,809052;-2,987735;0,8459123;0,3680995;-4,501177;2,399234;-2,549968;3,553233;-3,463432;3,032895;-4,148284;3,012438;-3,393719;-4,75626;1,823884;2,841646;2,949776;-2,619644
4|TOP2|0,2923817|-2,634074;4,004217;-2,663277;2,061712;-4,768071;-3,11393;-1,885278;0,05704521;3,108577;-4,356516;5,191593;4,809052;-2,987735;1,250543;0,2506291;-4,313914;2,944694;-2,374047;3,954655;-3,783704;3,032895;-4,357674;2,671134;-3,393719;-4,75626;1,823884;2,841646;2,816171;-2,754766
5|TOP2|0,2912226|-3,000393;4,004217;-2,19028;2,061712;-4,907711;-3,267664;-1,789033;0,05704521;3,703102;-4,356516;5,447169;4,809052;-2,987735;1,181036;0,3680995;-5,011093;2,265233;-2,208616;4,409614;-3,783704;3,032895;-4,465433;2,690435;-3,519274;-5,019672;1,823884;2,841646;2,816171;-2,957924
6|TOP2|0,282376|-2,987257;4,115989;-2,917525;2,061712;-4,875074;-2,853658;-2,190411;0,05704521;3,96419;-4,594611;5,191593;4,809052;-2,987735;1,250543;0,02120227;-4,716192;2,690143;-2,482623;3,968787;-3,783704;3,032895;-4,465433;2,994745;-3,40852;-4,75626;1,823884;2,841646;2,755669;-2,754766
7|TOP2|0,2736351|-2,488341;4,004217;-2,938286;2,061712;-4,768071;-3,255434;-2,260738;0,08184616;3,289472;-4,356516;5,329937;4,398746;-3,026757;1,250543;0,277373;-4,716192;2,470539;-2,482623;4,346379;-4,241452;3,107725;-4,465433;2,980739;-3,464596;-4,75626;1,609616;2,958275;3,1902;-2,754766
8|TOP2|0,2683132|-2,629444;4,14943;-2,951997;1,708437;-4,768071;-3,267664;-1,885278;-0,3779964;3,56939;-4,356516;5,242306;4,809052;-2,987735;1,250543;0,2249423;-4,716192;2,66861;-2,482623;3,968787;-4,130937;3,032895;-4,458555;2,886337;-3,431177;-4,75626;2,03319;2,596964;2,762043;-3,253151
