Generation: 58 | maxFitness: 0,8582422 | maxFitnessGen: 0,4866266 | maxFitnessGenBuf: 0,4970568
N TotallyRandom: 12 | N RandomParents: 0 | N Top2: 42 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,4970568|-0,7542298;4,680417;0,780376;4,536558;-4,565636;-3,862339;-2,930321;2,765981;1,230203;-1,567683;3,9172;3,682099;-2,377943;-3,770548;3,418875;-3,362881;4,287508;-4,31489;-0,5717525;-3,221628;1,416173;-0,3178122;-1,933359;-1,100549;4,278442;3,515265;-2,715738;1,298844;-2,589997
1|TOP2|0,4696097|-0,7542298;4,935808;0,6992012;4,566917;-4,842383;-3,768582;-2,227824;2,374158;1,264012;-1,633729;3,705413;3,263936;-2,093699;-3,770548;3,418875;-2,826672;4,488096;-4,190161;-1,044187;-3,508323;0,9663036;-1,016648;-2,373204;-1,100549;4,278442;3,62174;-2,903984;1,106919;-2,911284
2|TOP2|0,4577859|-0,7542298;4,680417;1,149587;4,536558;-5,018389;-4,113126;-2,837138;2,374158;1,289543;-1,633729;3,419995;3,937877;-2,681921;-3,770548;3,003704;-3,135952;4,075532;-4,190161;-1,093435;-3,272189;1,45192;-0,7152483;-1,90429;-0,8280954;4,278442;3,284293;-2,601676;1,106919;-2,589997
3|TOP2|0,4217841|-0,7657704;4,58064;0,3031022;4,042825;-4,565636;-4,160193;-2,44403;2,218912;1,289543;-1,615681;4,09768;3,637916;-2,082199;-3,770548;3,418875;-3,135952;4,783484;-3,982028;-1,185866;-4,102061;1,351849;-1,041701;-2,275909;-1,100549;4,278442;3,62174;-2,855362;0,8476776;-2,589997
4|TOP2|0,3731364|-0,2948254;4,484422;0,6737758;4,536558;-4,937137;-3,862339;-2,44403;2,528172;1,289543;-1,172048;4,198326;3,637916;-2,4981;-3,770548;3,362634;-3,135952;4,792973;-4,651597;-1,044187;-3,699841;1,005208;-1,02738;-2,827941;-1,100549;3,930974;3,973128;-2,797592;1,106919;-2,589997
5|TOP2|0,3307092|-0,7542298;4,680417;0,780376;4,132826;-4,834624;-3,862339;-2,44403;2,104289;1,398251;-2,000282;4,243657;3,637916;-1,99706;-3,770548;3,418875;-3,135952;4,694954;-4,190161;-1,044187;-3,699841;1,833599;-0,6147469;-2,754487;-0,7256727;4,167993;3,62174;-2,44247;1,241344;-2,659409
6|TOP2|0,3241303|-0,7542298;5,071309;1,132273;4,536558;-4,637993;-3,862339;-2,488198;2,374158;1,289543;-1,633729;3,9172;3,295289;-2,377943;-4,198259;3,49455;-3,135952;4,923073;-4,392353;-1,253634;-3,699841;1,613871;-0,6147469;-2,103355;-1,175143;4,278442;4,076148;-2,855362;1,54171;-2,093602
7|TOP2|0,3236592|-0,7542298;4,680417;0,5769407;4,536558;-4,565636;-3,940652;-2,064348;2,081138;1,289543;-1,454894;3,9172;3,637916;-2,033553;-3,770548;3,418875;-3,259024;4,85589;-4,518682;-1,044187;-4,18836;1,45192;-0,5413434;-2,437638;-1,100549;4,278442;3,9432;-2,855362;1,106919;-2,589997
8|TOP2|0,3210006|-0,7542298;4,680417;1,182808;4,212035;-4,565636;-3,862339;-2,44403;2,374158;1,289543;-1,464434;3,766404;3,294311;-2,574455;-3,770548;3,566636;-3,135952;4,177693;-4,178358;-1,044187;-3,699841;1,629196;-0,6147469;-2,373204;-1,100549;3,879536;3,872435;-3,283825;1,106919;-3,003839
9|TOP2|0,3105664|-1,057923;4,255444;1,047169;4,536558;-4,771276;-3,862339;-2,010329;2,374158;1,289543;-1,419117;4,017211;3,302435;-2,377943;-3,739026;3,418875;-2,729839;4,488096;-4,190161;-1,382995;-3,833302;1,886447;-0,6147469;-2,373204;-1,286512;4,410078;3,62174;-2,855362;1,106919;-2,331493
10|TOP2|0,3086898|-1,147805;4,485114;0,780376;4,850288;-4,565636;-3,829077;-2,44403;2,374158;1,289543;-1,633729;3,9172;3,637916;-2,377943;-3,770548;3,557703;-3,135952;4,871576;-4,190161;-0,8147885;-3,726203;1,049717;-0,9335948;-2,373204;-1,100549;4,074215;3,320097;-2,855362;0,8514603;-2,112864
11|TOP2|0,308647|-1,147513;4,470241;0,8806283;4,536558;-4,840243;-3,862339;-2,44403;2,374158;1,316119;-1,290385;4,091361;3,656914;-2,377943;-3,770548;3,418875;-3,135952;4,488096;-4,190161;-1,300799;-3,699841;1,302049;-0,8977792;-2,359484;-1,100549;4,278442;3,179011;-2,855362;1,106919;-2,668719
12|TOP2|0,3076098|-0,7542298;4,680417;1,188937;4,536558;-4,565636;-4,16747;-2,707086;2,65466;1,289543;-1,155216;4,13557;3,637916;-2,377943;-3,71086;3,280306;-3,135952;4,571767;-4,190161;-1,044187;-3,850918;1,45192;-0,6147469;-2,063517;-0,7599545;4,407814;3,256447;-2,855362;1,404311;-2,589997
13|TOP2|0,3075469|-0,4186115;5,053424;0,7005552;4,826913;-4,565636;-3,862339;-2,44403;2,374158;1,412427;-2,111861;3,9172;3,833233;-2,377943;-3,770548;3,009147;-3,135952;4,488096;-4,664151;-0,6591392;-3,699841;1,043425;-0,6147469;-2,373204;-1,091292;4,560543;3,62174;-2,855362;0,8122874;-2,909603
14|TOP2|0,3067628|-0,7542298;4,680417;0,421452;4,536558;-4,565636;-3,862339;-2,601696;2,374158;1,398896;-1,633729;3,72064;3,17258;-2,784303;-3,770548;3,775843;-3,135952;4,488096;-3,896808;-1,044187;-3,699841;1,45192;-0,6147469;-2,437951;-1,100549;3,978177;3,804532;-3,202774;1,106919;-2,589997
15|TOP2|0,3047416|-0,2839825;4,680417;0,780376;4,536558;-4,565636;-3,862339;-2,73115;2,374158;1,289543;-1,633729;3,979566;3,835957;-2,377943;-3,770548;2,934121;-3,135952;4,488096;-3,941972;-0,7167774;-3,699841;1,45192;-0,1569779;-2,786422;-0,8553071;4,726972;3,62174;-2,855362;1,106919;-2,386984
