Generation: 20 | maxFitness: 0,3713776 | maxFitnessGen: 0,3079629 | maxFitnessGenBuf: 0,3444445
N TotallyRandom: 17 | N RandomParents: 16 | N Top2: 40 | Min Mutation: 0,511

Index|Brain Type|Fitness|BrainData
0|RandomParents|0,3444445|2,704581;1,969182;0,8592097;3,664755;2,283539;0,8367782;1,8944;-3,401493;-5,032543;-2,05759;-0,4852779;-2,015229;2,702723;3,50642;1,511943;-1,141893;2,058333;0,2550297;-1,126571;2,468448;-2,824826;1,911992;4,051967;0,8597104;2,393517;-3,982186;4,642242;-4,32331;1,556283
1|TOP2|0,3339717|2,483801;2,179311;1,262517;3,782093;1,804388;1,019987;1,8944;-2,77964;-5,135209;-2,170806;-0,4852779;-1,21688;2,230695;4,237355;0,9455298;-1,673451;2,369152;0,3470512;-1,126571;3,149605;-2,821305;2,119866;4,379403;0,5084397;2,36446;-4,416092;4,642242;-4,248239;1,391341
2|RandomParents|0,293042|2,641836;1,614681;0,5251185;4,176561;2,174558;0,8287618;1,8944;-2,371857;-4,601511;-1,819365;-0,8999177;-1,042543;2,672927;3,780214;0,8563431;-1,14852;2,275355;0,4490617;-1,321464;2,525499;-2,280994;2,478371;4,807104;0,3218316;2,801423;-3,982186;4,512963;-4,519033;1,28954
3|TOP2|0,2727923|2,705874;1,469821;0,7851498;4,334157;2,406065;1,019987;1,8944;-2,77964;-4,958929;-2,170806;-0,6745705;-1,308735;2,457633;4,662275;0,9455298;-1,812634;2,102314;0,3470512;-1,034008;2,520918;-2,724398;1,628069;4,242484;0,3004902;2,368066;-4,465684;4,642242;-4,248239;1,391341
4|TOP2|0,2722656|3,017933;1,6897;0,7851498;4,308031;2,283539;0,7064713;1,843097;-3,103021;-5,082606;-2,170806;-0,4852779;-1,046729;2,876466;4,237355;0,7908381;-1,504455;2,732727;0,4314417;-1,126571;2,939912;-2,724398;2,119866;4,065618;0,8707184;2,503924;-4,416092;4,642242;-4,248239;1,069984
5|TOP2|0,2577287|2,705874;1,6897;1,094308;4,286824;2,283539;0,9463673;1,8944;-3,181129;-5,566391;-2,657845;-0,4852779;-1,307468;2,457633;4,700529;0,9112592;-1,808945;2,804007;0,5273104;-1,595101;2,749535;-3,175378;1,932533;4,379403;0,7107114;2,267313;-4,368665;4,642242;-4,612013;1,391341
6|TOP2|0,2551579|2,643105;1,6897;0,7851498;4,078234;2,283539;1,145061;1,887249;-3,040525;-5,320827;-2,084357;-0,6277788;-1,308735;2,699356;4,237355;0,9455298;-1,602682;2,369152;0,3470512;-1,126571;3,060945;-2,724398;2,119866;4,77135;0,7107114;2,065678;-4,103109;4,888792;-4,248239;1,391341
7|TotallyRandom|0,2393893|2,72779;1,285032;-2,014618;3,462666;2,17675;0,267313;-3,932533;-4,990356;-1,435353;-1,001866;-0,9002204;3,021423;1,491065;4,895567;-0,5103297;0,5403919;2,50766;-2,009502;3,704085;-3,469274;-1,278445;-2,332285;4,286001;-4,485935;-3,227375;4,171262;2,809412;0,9103923;-0,6478791
8|TOP2|0,2391931|3,154697;1,416527;0,7851498;4,078234;2,283539;0,524159;1,8944;-2,77964;-5,135209;-1,700246;-0,2242644;-1,308735;2,457633;4,237355;1,19328;-1,602682;2,369152;0,3470512;-0,9851035;2,749535;-2,724398;2,431391;4,475501;0,7107114;2,503924;-4,416092;4,430944;-4,248239;1,391341
9|TOP2|0,2308352|2,705874;1,306351;0,7320524;4,550574;2,283539;1,019987;1,8944;-2,77964;-5,135209;-2,270064;-0,6168627;-1,004689;2,457633;4,237355;1,108719;-1,602682;2,369152;0,3470512;-1,131882;2,39219;-2,724398;2,119866;4,48934;1,127421;2,228171;-4,416092;4,749727;-4,19012;1,874581
10|TOP2|0,2264638|2,705874;2,075727;0,7851498;4,38786;2,283539;1,019987;2,382695;-3,130451;-5,135209;-2,170806;-0,4852779;-1,308735;2,457633;3,813106;0,9455298;-1,602682;2,369152;0,5542488;-1,126571;2,749535;-2,863051;1,737738;4,668067;0,7107114;2,24449;-4,167726;4,642242;-4,223865;1,891089
11|TOP2|0,2196572|2,633306;1,496958;0,7851498;4,078234;2,283539;1,423752;1,8944;-2,77964;-4,875612;-2,170806;-0,5394804;-1,003568;2,837337;4,237355;0,9455298;-1,602682;2,838848;0,07944912;-1,023827;2,749535;-2,724398;2,119866;4,686073;0,7107114;2,503924;-4,416092;4,642242;-4,248239;1,391341
12|TOP2|0,2165034|2,763678;1,263402;0,7851498;4,298613;2,105512;1,019987;2,181798;-2,77964;-5,135209;-2,170806;-0,1387315;-1,424287;2,388703;3,959043;1,080087;-1,602682;2,802919;-0,05948502;-1,346301;3,182226;-2,724398;2,119866;4,379403;0,7107114;2,503924;-4,416092;4,642242;-4,248239;1,391341
13|TOP2|0,1948596|3,012655;1,6897;0,6664692;4,570453;1,880616;1,422299;1,8944;-2,903185;-5,135209;-2,170806;-0,3580016;-1,308735;2,48526;4,483082;0,658056;-1,627874;2,033854;-0,1100993;-0,7185777;2,749535;-2,741809;1,799195;3,96657;0,7724835;2,870906;-4,416092;4,642242;-4,248239;1,386707
14|TOP2|0,1875308|2,705874;1,6897;1,24054;4,078234;2,352521;1,019987;1,8944;-2,373957;-5,135209;-2,260138;-0,4852779;-1,191919;2,812549;4,237355;0,9455298;-1,410818;2,369152;0,7653114;-0,6330936;2,253905;-2,724398;2,119866;4,379403;1,047564;2,889508;-4,416092;4,642242;-4,320959;1,391341
15|TotallyRandom|0,1867097|0,6696873;1,863885;-2,187338;4,392811;-0,4990478;-0,0205307;-3,857254;-3,3001;-2,053208;-2,144181;1,322846;4,822981;3,136009;-0,5611629;0,5904145;-1,370766;1,914513;-2,944208;2,230549;3,223936;-1,62369;-1,769914;-3,686538;-0,9691162;-0,1893573;3,735245;-4,895554;4,646322;1,310594
16|TOP2|0,1819176|2,705874;1,6897;1,124876;4,534138;2,283539;1,387672;1,477647;-2,77964;-5,07224;-2,515329;-0,8475484;-1,308735;2,457633;4,586932;0,9455298;-2,001444;2,369152;0,3470512;-0,9129685;2,749535;-2,823743;2,119866;4,379403;0,7107114;2,503924;-4,416092;4,642242;-4,369302;1,087399
17|TOP2|0,1777569|2,705874;1,6897;0,5436986;4,078234;2,297076;0,9057309;2,066226;-2,378941;-5,012308;-2,170806;-0,06247401;-1,308735;2,793212;4,237355;0,9455298;-1,288524;2,369152;0,3512698;-1,126571;2,749535;-2,494734;2,119866;4,379403;0,7107114;2,503924;-4,416092;4,642242;-4,228876;1,391341
18|TOP2|0,1750971|2,705874;1,6897;0,7851498;4,078234;1,92954;1,019987;1,8944;-2,77964;-5,135209;-1,951467;-0,4852779;-1,271351;2,56215;3,742818;0,9455298;-1,42106;2,369152;-0,1138343;-1,126571;2,315571;-2,724398;2,139698;4,379403;0,7107114;2,503924;-4,416092;4,642242;-4,248239;1,391341
19|TOP2|0,1676245|3,017585;1,687059;0,7851498;3,799174;2,283539;1,019987;1,8944;-3,174708;-5,023455;-1,937133;-0,4852779;-1,003005;2,457633;4,59035;0,9455298;-1,602682;2,369152;0,3470512;-1,126571;2,749535;-2,724398;2,119866;4,379403;0,7107114;2,503924;-4,717231;4,911335;-4,248239;1,391341
20|TOP2|0,1648228|2,808262;1,6897;0,6711391;4,078234;2,666039;1,019987;1,8944;-3,093582;-5,103257;-2,170806;-0,2438299;-1,469509;2,499641;4,38378;0,8106255;-1,413361;2,169477;0,8412847;-1,104127;2,749535;-2,724398;2,119866;4,379403;0,22987;2,503924;-4,416092;4,642242;-4,248239;1,391341
21|TOP2|0,1646044|2,718044;1,6897;1,09857;4,516547;2,414348;1,019987;1,8944;-2,716944;-5,272859;-2,175657;-0,4852779;-1,352623;2,353665;4,237355;0,9455298;-1,602682;2,369152;0,05162364;-1,126571;2,749535;-3,127896;2,119866;4,802071;0,5672063;2,463915;-4,365473;4,208402;-3,954916;1,391341
22|TOP2|0,1542254|2,705874;1,6897;0,7550558;4,402507;2,283539;1,019987;1,8944;-2,91214;-5,572908;-2,170806;-0,1196095;-1,68303;2,457633;3,762365;0,9455298;-1,249616;2,467932;0,3470512;-1,126571;2,908549;-2,604453;2,119866;4,551419;0,7107114;2,503924;-4,416092;4,642242;-4,248239;1,391341
23|TOP2|0,152735|3,081668;1,392752;0,7851498;4,316532;2,283539;1,322152;1,49558;-2,77964;-5,076697;-1,908556;-0,4033388;-1,308735;2,457633;4,237355;1,200286;-1,424155;2,261038;0,3470512;-1,450936;2,749535;-2,629937;2,119866;4,379403;0,7107114;2,766303;-4,054109;4,15216;-4,248239;1,49226
24|RandomParents|0,1524576|2,318747;1,24324;0,964736;4,073653;1,974937;1,253468;1,498626;-2,77964;-4,605686;-1,934458;-0,05240512;-1,016239;2,1821;3,780214;0,6034892;-1,042484;2,067897;0,3470512;-1,258535;2,749535;-2,908063;1,90852;4,379403;0,7107114;2,742532;-3,982186;4,788116;-4,689158;0,8241462
25|RandomParents|0,1208071|2,164963;1,079985;0,5692577;3,840517;2,398484;1,197667;1,8944;-2,634158;-4,860383;-2,05759;-0,7446272;-1,942138;2,334878;4,024224;0,6548853;-0,672457;1,518451;0,1591057;-1,25591;2,749535;-2,743052;2,31594;4,737479;0,5865892;2,052574;-4,381608;4,482884;-4,333287;1,82598
26|RandomParents|0,1106614|2,704581;1,969182;0,5885392;3,664755;2,738271;0,8367782;1,625199;-3,401493;-5,130375;-1,986342;-0,4852779;-2,015229;2,702723;3,50642;1,917101;-0,9445369;2,107647;-0,01567981;-0,6593616;2,468448;-2,824826;1,726026;4,051967;0,4225793;2,393517;-3,96333;4,743877;-4,733018;1,556283
27|TOP2|0,1095358|2,829541;1,47417;0,7851498;4,078234;2,283539;1,199667;1,8944;-2,77964;-5,311544;-2,170806;-0,06844807;-1,456686;2,452656;4,237355;0,9455298;-1,368109;2,369152;0,3470512;-1,126571;2,803145;-2,736793;2,119866;4,730309;1,109222;2,503924;-4,416092;4,581704;-4,229582;1,736069
