Generation: 168 | maxFitness: 0,9087385 | maxFitnessGen: 0,4568882 | maxFitnessGenBuf: 0,4435086
N TotallyRandom: 8 | N RandomParents: 0 | N Top2: 34 | Min Mutation: 0,64

Index|Brain Type|Fitness|BrainData
0|TOP2|0,4435086|-2,179637;-4,101895;6,617768;-1,578837;2,879651;0,7642761;0,1517667;1,113504;-5,87392;4,492478;-3,943408;-3,545938;1,841213;-4,703005;-4,517714;0,04370889;3,427679;-7,509433;1,196885;-4,288839;0,2130619;-1,01361;-1,737699;4,472995;2,243882;-5,450552;6,276744;0,1691769;4,906194
1|TOP2|0,4399854|-2,179637;-4,273709;6,666481;-1,446748;3,100958;0,5211373;0,4069232;1,236561;-5,937724;4,14337;-3,552351;-3,721743;1,50354;-4,875014;-4,127833;0,7181476;3,462921;-7,592127;0,8015935;-4,288839;-0,2441322;-1,382004;-1,787975;4,803008;2,332237;-5,484251;7,021449;0,08036685;4,906194
2|TOP2|0,4381187|-2,015517;-4,768397;6,666481;-1,446748;3,364198;0,5423255;0,3157415;1,236561;-5,937724;4,14337;-3,552351;-3,545938;1,50354;-4,875014;-4,385683;0,3925334;3,462921;-7,592127;0,8997635;-4,40633;0,5678183;-1,321141;-1,85042;4,808459;2,243882;-5,180362;6,567389;0,06973952;4,956538
3|TOP2|0,3958349|-1,82164;-4,559932;7,163387;-1,446748;2,879651;0,8412112;0,4069232;0,9865672;-6,228138;4,260977;-3,552351;-3,858924;1,802503;-4,875014;-3,858167;0,5448282;3,572481;-7,35214;0,6965963;-3,849444;0,2130619;-1,321141;-1,691025;4,162724;1,919777;-5,127763;6,631847;0,08036685;4,906194
4|TOP2|0,3769448|-2,378848;-4,191654;7,108582;-1,017749;2,50107;0,5423255;0,7940935;1,126597;-6,397001;3,643788;-3,552351;-3,545938;1,062263;-4,79099;-4,127833;0,4587167;3,724078;-8,009013;1,242004;-4,019419;0,4835673;-1,410117;-2,060618;4,921104;2,243882;-5,127763;6,567389;0,08036685;5,039859
5|TOP2|0,2951425|-2,279088;-4,729605;6,292747;-1,488475;2,38006;0,6195682;0,2823463;1,236561;-5,937724;4,015595;-3,852883;-3,545938;1,275702;-4,432518;-4,357019;0,8042486;3,479928;-7,592127;0,7973038;-3,863665;-0,03926829;-1,068954;-2,188196;4,958746;2,243882;-4,872502;6,291681;0,08036685;4,601019
6|TOP2|0,2587085|-2,179637;-4,553355;6,666481;-1,861724;3,181713;1,029298;0,08537939;1,236561;-5,937724;3,912667;-3,982383;-3,836625;1,46646;-4,577818;-3,816436;0,3925334;3,462921;-7,937306;0,8997635;-4,672312;-0,169564;-1,321141;-1,691025;4,772432;2,446461;-5,437781;6,567389;0,08036685;4,662316
7|TOP2|0,2532298|-1,956877;-4,094051;6,666481;-1,486829;3,027378;0,5423255;0,4069232;1,389007;-5,937724;4,14337;-3,67781;-3,241629;1,50354;-4,412657;-3,905456;0,3925334;3,05562;-7,592127;0,6722665;-4,56155;0,2130619;-1,786058;-2,051915;4,472995;2,243882;-4,993642;6,567389;-0,3956796;5,201255
8|TOP2|0,2502662|-2,179637;-4,953557;6,600348;-1,446748;2,756516;0,5423255;0,1707065;1,491055;-5,573572;3,833552;-3,563371;-3,26946;1,832868;-4,556348;-4,321497;0,7758862;3,432938;-7,708767;1,007339;-4,288839;0,06644097;-1,35617;-1,918797;4,472995;2,243882;-5,118274;6,567389;0,08036685;5,225591
9|TOP2|0,24757|-2,31955;-4,553355;6,666481;-1,446748;2,879651;0,5423255;0,4069232;1,186148;-5,921992;4,14337;-3,886791;-3,545938;1,647126;-4,789638;-4,16037;0,06588086;3,462921;-7,592127;0,8997635;-4,671229;0,2130619;-1,301679;-1,995324;4,472995;2,243882;-4,952703;6,376206;0,08036685;5,163481
10|TOP2|0,2457162|-2,512284;-4,553355;6,666481;-1,446748;2,390952;0,9166813;0,4069232;1,463667;-5,937724;4,14337;-3,490705;-3,545938;1,50354;-4,480273;-3,926612;0,4592072;3,032272;-7,592127;0,8997635;-4,288839;0,0174022;-1,321141;-1,271764;4,472995;2,446314;-4,793032;6,653935;-0,3066378;4,602584
11|TOP2|0,2349523|-2,179637;-4,553355;6,189262;-1,446748;3,343696;0,7119534;0,4069232;1,236561;-5,653764;4,288058;-3,552351;-3,545938;1,34535;-4,653841;-3,63734;0,1688776;3,048203;-7,600089;1,094821;-4,288839;0,5852871;-1,321141;-2,035728;4,472995;2,056455;-4,770197;6,973527;-0,2537647;4,836253
12|TOP2|0,2335119|-2,664206;-4,553355;6,666481;-1,446748;3,172888;0,5423255;0,8162686;0,969426;-5,949011;4,484229;-3,252036;-3,545938;1,127738;-5,198069;-4,366605;0,1196687;3,462921;-7,592127;1,049802;-4,066697;0,1338047;-0,8479605;-2,030902;4,328689;2,243882;-5,127763;6,567389;0,1476374;5,03577
13|TOP2|0,2313647|-2,179637;-4,216638;6,666481;-1,735308;3,286013;0,5423255;0,709116;0,7839146;-5,937724;4,14337;-3,552351;-3,17207;1,362145;-4,528925;-4,127833;0,3925334;3,101635;-7,592127;0,8997635;-4,113647;0,2130619;-0,9307599;-1,221701;4,530615;2,337444;-5,127763;6,174702;0,2023146;4,906194
14|TOP2|0,2305026|-2,041044;-4,553355;6,487377;-0,9962637;3,166683;1,004896;-0,01598093;1,236561;-5,56231;3,935447;-3,931848;-3,545938;1,50354;-4,875014;-4,445632;0,3925334;3,808175;-7,633654;1,037516;-4,324481;0,4267387;-1,458311;-1,691025;4,472995;2,243882;-4,760508;6,573321;-0,2783263;4,605504
15|TOP2|0,2297764|-1,68011;-4,553355;6,765011;-1,446748;2,879651;0,1764346;0,8589596;1,236561;-5,937724;4,14337;-3,552351;-3,315742;1,50354;-5,341248;-4,576443;0,3925334;3,462921;-7,553657;1,03937;-4,288839;0,2130619;-1,461363;-1,585966;4,963772;2,243882;-5,127763;7,042066;-0,01840669;4,906194
16|TOP2|0,22252|-2,609524;-4,553355;6,843671;-1,757941;2,879651;0,6390387;0,4038597;1,190681;-5,629646;4,14337;-3,688583;-3,545938;1,50354;-5,114979;-4,127833;0,03057823;3,462921;-7,975268;0,7730345;-4,288839;-0,05965689;-1,721403;-1,560464;4,472995;2,070059;-4,786466;6,567389;0,4946045;5,048903
17|TOP2|0,2207412|-2,088706;-5,022455;6,666481;-1,784972;2,879651;0,4150462;0,2027266;1,236561;-6,080138;4,08383;-3,078232;-3,423749;1,291757;-4,875014;-4,08489;0,1246726;3,462921;-7,298553;0,5610686;-4,478873;0,6023041;-1,321141;-1,691025;4,457985;2,269124;-5,127763;6,567389;0,08036685;4,516396
18|TOP2|0,2202864|-2,179637;-4,489551;6,751544;-1,652381;2,411496;0,5423255;0,3504007;1,236561;-5,453655;4,258557;-3,17099;-3,545938;1,50354;-5,110968;-3,781758;0,3925334;3,888111;-7,592127;1,369637;-4,288839;0,2494184;-1,321141;-1,978738;4,928641;2,645766;-4,948324;6,567389;0,2411898;4,906194
19|TOP2|0,2183081|-2,549783;-4,888634;7,047222;-1,474461;2,879651;0,9794271;-0,03271863;1,45455;-6,054027;4,00374;-3,528534;-3,545938;1,676535;-5,10752;-4,127833;0,6635447;3,462921;-7,592127;1,058934;-3,915937;-0,234984;-1,716846;-2,014001;4,580987;2,54163;-5,591904;6,567389;0,08036685;4,663191
20|TOP2|0,2176164|-2,300852;-4,640278;6,666481;-1,035847;2,879651;0,3282178;0,4069232;1,514682;-5,937724;4,281654;-3,552351;-3,545938;1,50354;-4,875014;-4,127833;0,3925334;3,462921;-7,963082;1,228935;-4,288839;0,1640159;-1,510549;-1,994727;4,330529;2,243882;-4,650816;6,567389;0,08036685;4,857911
21|TOP2|0,2167193|-2,185541;-4,247038;6,780533;-1,839158;3,337703;0,1508367;0,01903227;1,236561;-6,194221;4,14337;-3,396025;-3,545938;1,50354;-4,776651;-4,187249;-0,09249964;3,081294;-7,592127;0,8084869;-4,002959;-0,04209974;-1,248547;-2,129074;4,190063;2,724143;-5,282774;6,567389;0,316079;5,325443
22|TOP2|0,2148487|-2,179637;-4,236496;6,900833;-1,291878;2,903647;0,3048111;0,4069232;1,694803;-5,937724;4,14337;-3,552351;-3,979481;1,50354;-4,755193;-4,127833;0,2580617;3,462921;-7,17786;0,79608;-4,288839;-0,09050968;-1,464457;-1,2126;4,827308;2,110696;-5,114755;6,567389;-0,3966371;5,196965
23|TOP2|0,2143907|-2,228693;-4,527234;6,666481;-1,670388;2,879651;0,3785632;0,4069232;1,065333;-5,520652;4,255111;-3,327159;-3,545938;1,065456;-4,847229;-4,127833;0,3925334;3,476627;-7,592127;0,571727;-4,761587;-0,006955355;-1,263011;-1,691025;4,06211;2,091345;-5,127763;6,567389;-0,02632731;4,660304
24|TOP2|0,2136385|-1,752095;-4,37652;6,828058;-1,645069;2,879651;0,9103221;0,6184136;1,236561;-5,908068;4,14337;-3,255894;-3,545938;1,50354;-4,821589;-4,127833;0,3925334;3,769262;-8,044442;0,8997635;-4,602651;-0,2266624;-1,321141;-1,369757;4,712133;2,243882;-5,60827;6,521612;-0,1105431;4,544913
25|TOP2|0,2119324|-1,907093;-4,082383;6,666481;-1,908764;2,879651;0,7730435;0,05781212;1,236561;-5,937724;4,188759;-3,779293;-3,545938;1,50354;-4,79761;-4,19486;0,7482235;3,575881;-7,723146;0,8997635;-4,118392;0,2130619;-1,195604;-2,170226;4,206232;2,164623;-5,482631;6,567389;0,1193543;5,093318
26|TOP2|0,2070913|-1,68313;-4,088642;6,345793;-1,446748;3,364346;0,5423255;0,4069232;1,196404;-6,227155;4,026274;-3,240938;-3,157822;1,038634;-4,4707;-4,127833;0,3925334;3,25637;-7,869309;1,063867;-4,392378;0,3238674;-1,505488;-1,691025;4,472995;2,647368;-5,127763;7,013486;0,08036685;4,906194
27|TOP2|0,2068371|-2,528503;-4,553355;7,158875;-1,397349;2,879651;0,4451674;0,5180892;0,9714684;-6,34189;4,625299;-3,793213;-3,545938;1,50354;-4,875014;-4,127833;0,08865306;3,790422;-7,69415;0,8770254;-4,288839;0,0763723;-0,8886086;-1,936699;4,31689;2,717791;-4,762751;6,1219;0,143146;5,089996
28|TOP2|0,2068334|-2,14883;-4,553355;6,25866;-0,9937612;2,879651;0,5423255;0,8599039;1,102703;-5,458736;4,14337;-3,809506;-3,979812;1,50354;-5,099524;-4,127833;0,8599911;3,379388;-7,741322;0,7998846;-4,288839;0,4843644;-1,437508;-1,308485;4,472995;2,508848;-5,118184;6,356879;0,5120209;5,216518
29|TOP2|0,2067304|-2,179637;-4,553355;6,869451;-1,446748;2,879651;0,1731125;0,8080463;1,195044;-5,503659;3,653841;-3,512406;-3,048376;1,85368;-4,4588;-4,127833;0,5378061;3,797139;-7,584329;1,243407;-4,288839;0,2130619;-1,107671;-2,042953;4,472995;2,243882;-5,411087;6,567389;0,08036685;4,906194
30|TOP2|0,2063734|-2,260177;-4,859214;6,581314;-1,446748;2,889276;0,9114861;0,6082287;1,472538;-6,417529;4,14337;-3,552351;-3,545938;1,50354;-4,875014;-4,505943;0,3496714;3,462921;-7,534935;0,8997635;-4,012703;0,5643957;-1,630222;-2,11388;4,454267;2,527221;-5,08179;6,638957;0,08036685;4,906194
31|TOP2|0,1566924|-2,153139;-4,556609;6,666481;-1,446748;2,879651;1,026147;0,4069232;1,645973;-5,965794;4,14337;-3,226875;-3,441308;1,851307;-4,868324;-3,740585;0,3925334;3,462921;-7,592127;1,356952;-4,288839;-0,2383548;-1,125548;-2,120731;4,795218;1,918938;-4,801487;6,669489;0,08036685;4,906194
32|TOP2|0,14314|-1,696435;-4,064797;6,33093;-1,585313;2,629494;0,5423255;0,2222038;1,536074;-6,128621;4,101241;-3,552351;-3,253281;1,50354;-4,89694;-3,890174;0,7682055;3,274605;-8,048959;0,8997635;-4,288839;0,3776305;-1,73368;-1,496791;4,67424;1,914534;-4,904542;6,567389;0,08105379;4,735076
33|TOP2|0,1115964|-1,970348;-4,963769;6,808887;-1,227116;2,598485;0,2505236;0,7697846;1,236561;-5,937724;4,14337;-3,552351;-3,545938;1,50354;-4,503636;-4,054945;0,3925334;3,462921;-7,996997;1,285769;-4,738733;0,2433231;-1,377255;-1,691025;4,012617;2,243882;-5,127763;6,118129;0,08036685;4,906194
34|RandomParents|0,1090446|-1,716094;-2,955744;6,326849;0,407976;4,625015;1,052546;2,204385;1,00238;-6,911151;4,23679;-2,650911;-3,793724;0,7463272;-1,336819;-4,273249;1,43575;1,330879;-3,493126;-1,105712;-3,551778;0,7694964;-3,887408;-2,917336;4,124579;3,138994;-3,886009;3,725297;2,065281;6,308476
35|TotallyRandom|0,08378222|2,493092;0,2020569;-3,720281;-1,406525;1,406058;-4,353439;2,963679;4,445015;-2,524089;0,9759016;-2,856465;0,9825273;0,04005241;1,059649;3,276697;-3,045089;-2,291894;-3,278134;-3,498058;1,191628;4,366188;3,50165;-3,154739;-0,9420795;-1,169014;-3,583683;-4,274291;3,696693;4,830853
36|TotallyRandom|0,03494654|-3,029171;3,111521;2,848735;3,942858;0,9805255;-3,172828;3,612617;2,301099;-2,666291;-2,225874;-3,926506;-4,248737;1,426559;-3,630866;-4,819497;3,985539;-4,064513;1,732983;-0,009232044;-1,86747;3,296852;-1,364568;-4,359726;-4,861805;-4,868083;-4,337729;-2,784755;-0,1785474;4,771424
37|TotallyRandom|0,02387585|-3,91539;4,280716;-0,8925815;-4,730187;4,369202;-2,625793;2,772297;3,684993;-0,4106421;1,463851;-1,041258;3,77499;-2,698236;-3,178658;-2,484611;-1,506068;-2,753602;-2,045333;-3,910865;0,8592482;2,737845;4,681112;-0,135005;1,881292;-1,413002;-2,713859;-2,024493;3,055559;3,212929
38|TotallyRandom|0,01947673|-1,842518;-1,551543;-3,823757;-0,2908177;-4,476203;-2,354749;2,528605;0,7331328;-2,259416;3,681371;0,3718967;3,729654;-0,9035583;-0,4620414;4,14446;-1,86019;2,435391;-4,876308;1,406317;3,838775;-0,9805875;-4,443768;-0,6177788;-4,290466;2,189131;1,833806;-1,594849;-0,2021961;4,01514
39|TotallyRandom|0,01772571|-0,6877227;3,804005;1,287991;1,335482;-0,7921453;4,242292;-2,99353;-4,117952;1,987941;4,110433;4,837594;2,338589;1,861715;-1,414144;-3,778286;-3,852482;-4,29376;-3,613043;-4,083403;1,445356;2,944778;-2,992731;3,608097;-3,179646;1,030659;-0,503159;1,709578;-3,450126;0,7975321
40|TotallyRandom|0,01766786|2,265821;-1,552701;2,170275;-1,35992;0,1119499;1,232262;-4,359982;3,559485;2,625283;1,384059;-1,993042;-3,1
