Generation: 142 | maxFitness: 0,9087385 | maxFitnessGen: 0,4462917 | maxFitnessGenBuf: 0,2995073
N TotallyRandom: 8 | N RandomParents: 0 | N Top2: 29 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,2995073|-1,806646;-3,702795;5,757425;-0,06222162;3,8636;0,7782464;1,852756;1,380024;-7,050069;3,627041;-3,227219;-3,451529;-0,5797791;-2,849022;-3,474581;1,215745;1,951425;-6,197372;0,111833;-4,079086;1,10392;-3,800921;-3,466617;5,3498;2,564904;-4,860102;5,195911;1,867176;5,036085
1|TOP2|0,2873726|-1,806646;-3,702795;5,757425;-0,06222162;3,8636;0,7782464;1,935026;1,344824;-7,050069;4,308813;-3,227219;-3,224119;-0,6473445;-2,575904;-3,344502;1,599165;2,072564;-6,197372;0,4472648;-4,382966;1,117193;-4,194051;-2,996451;5,508183;2,564904;-4,799488;5,214913;1,867176;4,687525
2|TOP2|0,282211|-1,806646;-3,329715;5,900454;-0,02105454;3,907787;0,8014874;1,859222;1,122277;-6,718089;4,063578;-3,567441;-3,224119;-1,025421;-2,705739;-3,344502;1,146148;1,951425;-5,739666;0,111833;-4,053638;1,117193;-3,800921;-3,23093;5,508183;2,564904;-4,799488;5,136521;1,867176;4,687525
3|TOP2|0,2799538|-1,806646;-3,622842;5,757425;-0,1270719;4,06093;0,9383483;1,699788;1,454142;-7,12885;3,69643;-3,227219;-3,224119;-0,7692344;-2,383898;-3,258974;1,215745;1,951425;-6,197372;0,5608273;-3,965984;1,117193;-3,800921;-3,227152;5,150935;2,564904;-4,985123;4,898842;1,867176;5,168307
4|TOP2|0,2528282|-2,270965;-3,866884;5,757425;0,1612014;3,8636;0,3754734;1,385416;1,380024;-7,038861;4,063578;-3,140415;-3,506691;-0,5797791;-2,542882;-3,344502;1,048742;1,951425;-5,782398;0,111833;-4,157069;1,117193;-3,501245;-3,454715;5,508183;2,784701;-4,799488;5,195911;2,193925;4,687525
5|RandomParents|0,2397792|-1,716094;-2,955744;6,326849;0,407976;4,625015;1,052546;2,204385;1,00238;-6,911151;4,23679;-2,650911;-3,793724;0,7463272;-1,336819;-4,273249;1,43575;1,330879;-3,493126;-1,105712;-3,551778;0,7694964;-3,887408;-2,917336;4,124579;3,138994;-3,886009;3,725297;2,065281;6,308476
6|TOP2|0,2396369|-1,806646;-3,702795;5,764574;-0,02224973;3,8636;0,8327833;1,852756;1,321519;-6,781909;3,892619;-3,227219;-3,482319;-0,5797791;-2,705739;-3,344502;1,195561;1,951425;-6,197372;0,111833;-3,891595;0,8963826;-3,981146;-3,466617;5,046699;2,322227;-4,423841;4,739987;1,758753;4,687525
7|TOP2|0,2380396|-1,64051;-3,302105;5,260316;-0,06222162;3,771668;0,7782464;1,852756;1,016949;-7,050069;4,445492;-3,227219;-3,224119;-0,8102524;-2,705739;-3,724301;1,215745;1,951425;-5,731542;0,111833;-4,053638;1,117193;-3,774844;-3,466617;5,238025;2,803417;-4,799488;4,819545;1,867176;4,687525
8|TOP2|0,234605|-2,189884;-3,702795;5,757425;-0,06222162;4,113335;0,7782464;1,664761;1,380024;-7,050069;4,063578;-3,54379;-3,206822;-0,5797791;-2,787755;-3,344502;1,215745;1,888483;-6,484981;0,111833;-4,053638;1,117193;-3,584658;-3,657272;5,384659;2,564904;-4,448225;4,756803;1,918713;4,687525
9|TOP2|0,2325743|-1,806646;-3,702795;5,757425;-0,06222162;4,20717;0,7782464;1,836063;1,380024;-7,549472;4,063578;-3,041251;-3,224119;-0,5797791;-2,705739;-2,8846;1,215745;1,951425;-5,935287;0,111833;-4,41855;0,6775986;-3,800921;-3,281966;5,508183;2,564904;-4,799488;5,102076;2,210542;4,687525
10|TOP2|0,2316439|-1,695671;-3,309433;6,173221;-0,1943657;3,8636;0,7782464;1,852756;1,380024;-6,806648;3,949048;-3,227219;-3,224119;-0,9372948;-2,7029;-3,263592;1,502734;1,605749;-6,424038;-0,146605;-4,412075;1,117193;-3,800921;-3,565163;5,862246;2,564904;-4,399919;5,33961;1,420631;4,687525
11|TOP2|0,2304162|-1,834587;-3,702795;6,118805;0,02010294;4,341611;0,7782464;1,852756;1,380024;-7,050069;4,063578;-2,993369;-3,224119;-0,6799732;-2,579872;-3,639248;1,215745;2,416417;-6,417239;0,111833;-4,053638;1,117193;-3,800921;-3,785976;5,665345;2,979138;-4,799488;5,195911;1,870007;4,255536
12|TOP2|0,2297792|-1,806646;-3,702795;5,757425;-0,06222162;3,621212;0,5887185;2,165482;1,380024;-7,026721;4,063578;-2,852096;-3,224119;-0,1277917;-2,231708;-3,344502;0,9428005;1,567769;-6,186748;0,0134575;-3,786159;1,010319;-3,800921;-3,466617;5,508183;2,242572;-4,77268;5,198294;1,867176;4,524989
13|TOP2|0,2297749|-1,806646;-4,142507;5,757425;-0,06222162;3,8636;0,7782464;1,703122;1,380024;-7,050069;4,357422;-3,227219;-3,224119;-1,016774;-2,705739;-3,228443;0,8813264;1,641596;-6,197372;0,3356456;-4,053638;1,482151;-3,800921;-2,994184;5,81987;2,529046;-4,55514;5,195911;1,580818;5,171868
14|TOP2|0,2293782|-1,806646;-3,545141;5,757425;-0,06222162;3,8636;1,063925;1,852756;1,380024;-6,786316;4,372544;-3,565997;-3,079921;-0,2589899;-2,217733;-3,41164;1,215745;1,951425;-6,200049;0,01428076;-4,053638;1,476372;-3,800921;-3,466617;5,508183;2,564904;-4,799488;4,977262;1,867176;4,591835
15|TOP2|0,2292361|-1,806646;-3,702795;6,085471;-0,06222162;3,8636;0,590472;1,852756;1,380024;-7,467062;4,063578;-3,38986;-3,21585;-0,9490612;-2,705739;-3,766021;1,17171;1,951425;-6,197372;0,2039749;-4,053638;1,117193;-3,800921;-3,466617;5,557261;2,564904;-4,799488;5,195911;1,867176;4,687525
16|TOP2|0,2275034|-1,755367;-3,702795;5,538803;-0,06222162;3,8636;0,7782464;1,852756;1,578747;-7,050069;4,362337;-2,932205;-3,224119;-1,011144;-2,705739;-3,344502;1,215745;1,665679;-6,197372;0,111833;-4,203289;1,117193;-3,800921;-3,466617;5,508183;2,121707;-4,799488;5,195911;1,867176;5,091928
17|TOP2|0,2268742|-1,396427;-3,702795;5,471737;-0,06222162;4,111073;0,3963526;2,032943;1,011609;-7,050069;4,063578;-3,377038;-3,224119;-0,2619701;-2,807882;-3,026947;0,7652534;2,277482;-6,197372;0,3494433;-3,670444;1,117193;-3,800921;-2,981155;5,100768;3,06131;-4,799488;5,195911;1,686684;5,141328
18|TOP2|0,2256627|-2,134066;-3,702795;5,757425;0,3510862;4,30792;0,7782464;1,852756;1,380024;-7,050069;3,714743;-3,227219;-3,224119;-0,5797791;-2,973361;-3,48328;0,988463;1,951425;-6,174997;0,111833;-4,053638;1,117193;-4,19749;-3,466617;5,657275;2,791849;-4,799488;5,195911;1,867176;4,7093
19|TOP2|0,2251025|-1,397269;-3,558773;5,761369;-0,06222162;3,994284;0,7782464;1,852756;1,380024;-7,050069;3,808167;-3,056576;-3,224119;-0,9202402;-2,957227;-3,344502;1,712904;2,290566;-6,197372;0,111833;-4,053638;1,014024;-3,800921;-3,466617;5,508183;2,564904;-4,799488;5,195911;1,867176;4,676423
20|TOP2|0,2225485|-1,806646;-3,702795;5,757425;-0,06222162;3,8636;0,7782464;1,548092;1,380024;-6,704324;4,063578;-3,227219;-3,685534;-0,3340864;-2,705739;-3,052008;0,9370408;1,570904;-6,228069;-0,1678862;-3,591385;0,7959918;-3,756491;-3,466617;5,472665;2,08115;-4,448351;5,619441;1,663686;4,279934
