Generation: 2 | maxFitness: 0,1610336 | maxFitnessGen: 0,1555607 | maxFitnessGenBuf: 0,1610336
N TotallyRandom: 5 | N RandomParents: 5 | N Top2: 40 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|RandomParents|0,1610336|-2,066504;-4,407245;-3,24517;-3,055506;-1,466265;-3,581161;3,285313;4,270875;2,148782;2,478985;-4,748514;4,701629;1,956466;4,486548;4,85722;1,276116;-4,510369;-3,19535;4,105384;3,931162;4,535454;-0,6773804;-1,613798;-1,231492;-2,399285;1,804215;3,857988;-0,09023857;0,1978281
1|TOP2|0,1412474|1,805373;2,414625;1,155628;1,189708;-4,379156;-2,150889;2,687347;-1,242298;2,615656;2,873549;-0,620604;3,869408;-3,205042;2,919883;-1,780867;-0,6991272;-4,641314;3,05735;-2,545229;-2,467797;-3,832237;-1,567564;3,633735;-5,012676;4,090474;1,38545;-1,472845;4,132038;-1,149166
2|TOP2|0,1358879|1,862566;1,973695;1,225879;1,348114;-4,837491;-1,847419;2,54562;-0,9462171;2,615656;2,320311;-0,620604;3,869408;-2,827597;3,054398;-1,780867;-0,6113635;-4,641314;3,127345;-2,545229;-2,663857;-3,832237;-1,567564;3,730308;-4,893008;4,557096;1,38545;-1,356882;3,915796;-0,8935447
3|TOP2|0,132194|1,719326;2,265486;1,343256;1,392262;-4,379156;-2,150889;2,098052;-0,4907963;2,975775;2,548878;-1,024475;3,528374;-3,205042;3,275616;-1,780867;-0,3799379;-4,641314;2,909153;-2,545229;-3,109932;-3,517483;-1,567564;3,730308;-4,764548;4,592668;1,477612;-1,092121;3,592488;-1,22328
4|TOP2|0,1225741|1,805373;2,414625;1,042778;1,33857;-4,379156;-2,150889;2,356229;-1,146776;2,884202;2,339736;-0,515342;3,528331;-3,205042;3,111784;-1,780867;-0,6991272;-4,641314;3,218334;-2,545229;-2,4478;-3,832237;-1,852903;3,730308;-5,080997;4,557096;1,460853;-1,092121;4,328343;-0,8935447
5|TOP2|0,1130415|1,645238;2,577125;1,225879;0,9347713;-4,425118;-1,697469;2,39205;-0,9462171;2,615656;2,548878;-0,1242273;3,869408;-3,205042;2,919883;-1,780867;-0,6991272;-4,641314;3,127345;-2,545229;-2,751496;-3,832237;-1,464926;4,184377;-5,058921;4,557096;1,164953;-1,12635;3,883784;-1,112927
6|TOP2|0,112935|1,805373;2,414625;1,443869;1,189708;-4,379156;-2,150889;2,39205;-1,140878;2,615656;2,548878;-0,5525154;3,869408;-2,825302;3,032588;-1,697839;-0,5785539;-4,641314;3,127345;-2,391927;-3,042783;-3,822241;-1,147846;3,500107;-5,06001;4,557096;0,9408123;-1,496691;3,417469;-0,8935447
7|TOP2|0,1119289|1,805373;2,044564;1,225879;1,189708;-4,836952;-2,150889;2,39205;-1,365559;2,615656;2,548878;-0,4046672;3,869408;-3,205042;2,919883;-1,780867;-0,2351146;-4,641314;3,127345;-2,545229;-2,474436;-4,307976;-1,567564;3,665264;-4,893008;4,557096;1,38545;-1,071375;4,372333;-1,208862
8|TOP2|0,1100483|1,574244;2,816902;0,8105733;1,189708;-4,379156;-2,414041;2,39205;-0,9462171;2,530605;2,316475;-0,1645411;3,869408;-3,205042;2,538723;-1,34226;-0,6991272;-4,641314;3,335877;-2,545229;-2,656062;-3,832237;-1,821197;3,236248;-4,681354;4,831714;1,38545;-1,092121;4,018941;-0,8935447
