Generation: 24 | maxFitness: 0,3713776 | maxFitnessGen: 0,3387553 | maxFitnessGenBuf: 0,2589544
N TotallyRandom: 17 | N RandomParents: 16 | N Top2: 40 | Min Mutation: 0,511

Index|Brain Type|Fitness|BrainData
0|TOP2|0,2589544|2,704581;1,534806;0,8592097;3,219979;2,283539;0,7245171;1,524843;-3,634433;-5,399372;-2,001089;-0,4852779;-1,750018;3,16956;3,50642;1,65177;-1,141893;2,110654;-0,09755835;-1,457356;2,468448;-2,968835;1,911992;3,737585;0,8597104;1,983792;-3,982186;4,367502;-3,950906;1,644363
1|TOP2|0,2423363|2,222971;1,969182;0,8592097;3,688602;2,473177;0,8367782;2,13581;-3,401493;-5,032543;-1,757906;-0,8440675;-2,015229;2,702723;3,155284;1,815008;-1,502193;2,058333;0,4537908;-1,126571;2,333125;-2,825475;1,942977;4,116904;0,7167277;2,393517;-3,982186;4,490443;-4,740128;1,637605
2|TOP2|0,2267502|2,704581;1,969182;1,223056;3,664755;2,283539;0,52138;1,8944;-3,401493;-5,085241;-1,999376;-0,582832;-2,433424;3,124104;3,531086;1,045189;-0,9250965;2,058333;0,2550297;-1,435179;2,468448;-2,479243;1,911992;4,141769;0,8233619;2,393517;-3,85631;4,642242;-4,505424;1,556283
3|TOP2|0,2111721|2,704581;1,969182;0,8592097;3,664755;1,899478;0,8367782;1,8944;-3,381898;-5,405828;-1,589858;-0,4852779;-2,015229;2,702723;3,50642;1,997904;-1,141893;2,058333;0,2550297;-0,7839063;2,468448;-2,473104;1,911992;3,914233;1,15009;2,165;-3,982186;4,149582;-4,271909;1,556283
4|TotallyRandom|0,1779168|0,2611275;-0,5961127;-0,7714911;-0,2090259;-4,433662;-3,745732;-0,04148436;-2,976773;1,862589;3,849383;3,258106;-2,353041;-1,30111;-4,103823;-1,385561;-3,935566;-2,60154;2,830479;3,195928;-3,982755;-4,199179;-2,970725;4,553692;-0,5523796;2,556927;4,096726;4,779419;-2,035118;0,2535634
5|TOP2|0,177771|2,704581;1,969182;0,7156957;3,664755;2,283539;0,8367782;2,213788;-3,236143;-4,681293;-1,565466;-0,8749321;-2,062661;2,702723;3,928676;1,537833;-0,7508997;2,058333;0,2550297;-1,126571;2,468448;-2,824826;1,885126;4,051967;0,6430156;2,393517;-3,833102;4,869073;-4,3907;1,379644
6|TOP2|0,1745824|2,704581;2,443115;0,6441272;3,792752;2,283539;1,265348;1,8944;-3,401493;-5,032543;-2,05759;-0,4852779;-2,015229;2,842807;3,991436;1,511943;-1,046918;1,938349;0,4833437;-1,126571;2,468448;-2,550567;2,067543;4,461106;0,8067687;2,290468;-3,982186;4,642242;-4,32331;1,51697
7|TOP2|0,1728911|2,704581;1,969182;0,6321663;3,578066;2,162977;0,8367782;1,76053;-3,401493;-5,032543;-2,05759;-0,1838317;-2,364269;2,341929;3,520754;1,283056;-0,7948041;2,174657;-0,1122892;-1,126571;2,468448;-2,824826;1,538542;4,051967;0,8597104;2,393517;-3,982186;4,173538;-4,32331;1,343537
8|TOP2|0,1717131|2,704581;1,969182;0,8592097;3,664755;2,283539;0,7662206;1,708432;-3,401493;-5,032543;-2,05759;-0,7381428;-2,040457;3,063029;3,423993;1,317601;-1,141893;1,918665;0,2550297;-1,126571;2,737504;-2,926992;1,911992;4,051967;0,8597104;2,393517;-3,982186;4,642242;-4,58609;1,556283
9|TOP2|0,1629324|2,704581;1,969182;0,4234275;3,664755;2,460528;1,176492;1,8944;-3,002508;-5,032543;-1,577567;-0,4852779;-2,130926;2,823272;3,50642;1,511943;-1,141893;1,63936;0,2915733;-1,081374;2,468448;-2,824826;1,911992;3,721191;0,8826486;2,062696;-3,50247;4,642242;-4,32331;1,556283
10|RandomParents|0,159649|2,704581;2,40216;0,5140063;4,0834;2,283539;0,8367782;1,634739;-3,495934;-4,768775;-2,384757;-0,703437;-1,769449;2,877772;3,726644;1,179958;-0,4945682;2,102525;-0,0423573;-1,425752;2,468448;-3,077289;2,158565;4,051967;0,8597104;2,393517;-3,982186;4,267612;-3,738449;1,556283
11|TOP2|0,1533706|2,704581;1,836171;0,9617902;3,664755;2,687471;0,8367782;1,8944;-3,401493;-5,25715;-1,716923;-0,4852779;-2,015229;2,702723;3,50642;1,055021;-0,8427068;2,058333;-0,09909055;-0,9047611;2,468448;-2,824826;1,911992;4,075814;0,8539907;2,393517;-3,982186;4,642242;-4,353374;1,082303
12|TOP2|0,1532106|2,704581;1,969182;0,7693131;3,837928;2,283539;1,283503;1,8944;-3,401493;-5,405093;-2,05759;-0,4852779;-2,015229;2,320552;3,50642;1,511943;-0,8581495;2,058333;0,2550297;-1,126571;2,618548;-2,824826;2,120355;4,051967;0,8597104;2,393517;-3,982186;4,671814;-4,32331;1,556283
13|TOP2|0,1514506|2,704581;2,443753;0,8939534;3,664755;2,479981;0,8368425;1,8944;-2,976225;-5,032543;-2,05759;-0,4852779;-2,069705;2,702723;3,50642;1,511943;-1,141893;2,058333;0,678744;-1,526709;2,051466;-2,824826;1,911992;4,058265;0,8597104;2,205813;-3,982186;4,642242;-4,499291;1,556283
14|TOP2|0,1500047|2,587295;1,969182;0,8592097;3,938348;2,550141;1,213985;1,8944;-3,401493;-4,88567;-2,093367;-0,8094018;-2,015229;2,218927;3,50642;1,943796;-0,7406827;2,53599;-0,06460354;-0,9422722;2,468448;-2,824826;1,911992;4,051967;0,8597104;2,393517;-4,279513;4,924909;-4,32331;1,065472
15|TOP2|0,1479115|2,296721;2,027126;0,8592097;3,664755;2,283539;1,315445;1,435717;-3,826446;-5,032543;-2,112792;-0,3744425;-2,385054;2,702723;3,50642;1,076974;-1,141893;2,058333;0,4523082;-1,327243;1,985059;-2,824826;1,532457;4,09665;1,004766;2,393517;-3,982186;4,642242;-4,32331;1,262205
16|TotallyRandom|0,1290056|3,203418;1,215608;2,398038;-1,010671;3,54022;-2,727582;1,997998;1,606132;-0,7107563;-3,688837;3,219143;0,8893366;0,4097886;-0,7847733;2,18622;0,9475379;4,550234;1,64908;1,706691;4,65794;-1,611548;-2,455206;1,353851;0,487793;3,058829;0,07001686;-2,363577;-0,1981492;1,079998
17|TOP2|0,1210401|2,921036;1,969182;0,8592097;3,382526;2,283539;0,8367782;1,913612;-3,238362;-5,064668;-2,251076;-0,3879912;-1,646608;2,702723;3,50642;1,416597;-1,438272;2,417295;-0,004481167;-1,126571;2,468448;-2,980978;1,991382;4,051967;0,8597104;2,393517;-4,347716;4,506962;-4,32331;1,244674
18|TOP2|0,1156866|2,643165;1,969182;0,8592097;3,664755;2,198927;1,196808;1,908202;-3,401493;-5,059395;-1,866981;-0,2336897;-2,319847;2,702723;3,166018;1,067322;-1,419607;2,2078;0,2550297;-0,6553626;2,298391;-2,594737;1,911992;4,051967;0,8597104;2,393517;-3,993284;4,419848;-4,32331;1,556283
19|RandomParents|0,1150872|2,355055;1,822596;0,7363651;3,664755;2,283539;1,354857;2,413027;-3,854324;-4,569882;-2,138111;0,01296759;-1,579036;2,702723;3,046736;1,511943;-1,141893;1,639962;0,4589981;-1,595995;2,072355;-2,973654;1,495881;4,109787;1,327116;2,393517;-3,982186;4,558091;-4,361112;1,545763
20|TotallyRandom|0,1145998|1,461742;-0,2835245;3,337069;-3,715418;3,517418;0,7537885;-4,255277;-4,974331;0,1351099;-0,7465835;-0,7231803;-3,347225;4,300314;2,97238;0,2055473;-1,074791;1,214693;3,487273;2,038534;2,542354;2,431635;-0,232666;3,888997;-4,013309;-3,188154;-0,4049869;-4,079859;4,82154;-3,617468
21|TOP2|0,1125715|3,106038;1,731459;1,162134;3,664755;2,283539;0,8966534;1,8944;-3,401493;-5,353947;-1,88112;-0,4852779;-2,015229;2,995377;3,50642;1,691316;-1,141893;1,783194;0,7377967;-1,126571;2,656584;-3,05219;1,911992;4,051967;0,8597104;2,393517;-3,982186;4,642242;-4,32331;1,556283
22|RandomParents|0,1116251|2,432138;1,969182;0,7830323;3,664643;2,277204;0,9097468;2,279186;-4,039177;-4,288276;-1,310124;-0,02391492;-1,785278;3,405334;2,662572;1,637042;-0,5344837;2,385762;0,01000174;-1,205006;2,828655;-2,573247;1,858048;3,832908;1,031088;2,879979;-3,982186;4,476314;-4,442803;1,665154
23|RandomParents|0,1111715|2,931854;2,43068;0,8404859;3,004658;1,746375;0,8066874;1,695956;-3,401493;-4,701675;-1,849072;-0,1023668;-2,015229;2,740306;3,50642;1,511943;-1,124881;2,695978;0,7162745;-1,126571;2,503932;-2,564392;2,351431;3,69363;1,499904;1,926146;-4,129992;4,54238;-4,111456;1,686068
24|TOP2|0,1109255|2,704581;2,249524;0,451753;3,664755;2,148669;0,7417755;1,8944;-3,401493;-5,032543;-1,907317;-0,101514;-2,121576;2,849439;3,50642;1,511943;-0,8087389;1,676866;0,4174867;-0,6835768;2,452595;-2,99203;2,276823;3,552311;0,8597104;2,393517;-3,63638;4,439365;-4,245304;1,210674
25|TOP2|0,1108719|3,050059;1,686681;0,8592097;3,664755;2,283539;0,8367782;1,987286;-3,401493;-4,840566;-1,770895;-0,4852779;-2,468245;2,97655;3,256828;1,257751;-1,141893;2,126113;0,2550297;-1,126571;2,756267;-2,751512;1,911992;4,051967;0,8597104;2,24198;-4,120031;4,642242;-4,292855;1,556283
26|TOP2|0,1096121|2,704581;1,969182;0,8592097;3,490579;2,283539;0,7950214;2,388314;-2,949448;-4,655524;-2,05759;-0,2706363;-2,015229;2,224368;3,50642;1,048099;-1,141893;2,058333;0,4515972;-1,54222;2,468448;-2,824826;1,911992;3,555682;0,8597104;2,393517;-4,338013;4,642242;-4,732095;1,556283
27|TOP2|0,1074931|2,371649;1,969182;0,8592097;3,664755;2,420486;0,8367782;1,583074;-3,401493;-5,032543;-1,958521;-0,2069774;-1,773155;2,7549;3,243808;1,854583;-1,141893;2,316282;0,4699271;-1,126571;2,342701;-2,755183;1,920986;4,051967;0,5689238;2,194178;-3,982186;4,642242;-4,620036;1,652079
