Generation: 67 | maxFitness: 0,8582422 | maxFitnessGen: 0,4917726 | maxFitnessGenBuf: 0,4447807
N TotallyRandom: 12 | N RandomParents: 0 | N Top2: 42 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,4447807|-0,6386101;4,206965;0,4503803;4,046274;-4,412736;-4,21815;-1,893727;2,694331;0,816493;-2,630227;3,408757;4,108083;-2,161878;-3,054229;3,229701;-2,613461;4,326491;-4,788933;-2,14132;-2,628575;0,9861432;0,5671173;-1,231317;-1,065347;4,264998;3,788475;-1,953338;2,13319;-2,485502
1|TOP2|0,4191422|-0,6386101;4,206965;0,4503803;4,172476;-4,313019;-4,192521;-1,893727;3,029976;0,5989672;-2,542158;3,027805;4,108083;-2,161878;-2,834228;3,229701;-2,494447;4,589442;-5,029234;-2,318191;-2,662929;1,40256;-0,2409271;-1,616502;-1,436458;4,264998;3,573312;-1,529196;1,888457;-2,085426
2|TOP2|0,3664723|-0,513013;4,654892;-0,01480964;4,366627;-4,412736;-3,846447;-1,83842;2,766584;0,4585754;-2,542158;2,924648;4,108083;-2,161878;-3,054229;2,829946;-2,613461;4,589442;-5,029234;-2,684914;-2,870304;0,9861432;0,1047631;-1,616502;-1,092951;4,229053;3,435797;-2,158205;2,13319;-2,085426
3|TOP2|0,3484582|-1,100826;4,206965;0,5031375;4,172476;-4,412736;-4,001126;-2,275017;2,842381;0,425954;-2,542158;3,057865;4,108083;-2,161878;-3,026174;2,846206;-2,613461;4,610369;-5,029234;-2,126073;-2,544704;1,208944;-0,275036;-2,097023;-0,9146326;4,264998;3,573312;-1,953338;2,13319;-2,085426
4|TOP2|0,3359034|-0,7533424;4,029024;0,3775418;4,258944;-4,849592;-3,516874;-1,893727;2,766584;0,5989672;-2,341395;3,507298;3,997767;-2,643042;-3,166078;3,229701;-2,852028;4,688289;-5,029234;-2,318191;-2,398391;0,9861432;0,1845853;-1,616502;-1,261802;4,011431;3,573312;-1,953338;2,13319;-2,085426
5|TOP2|0,3350294|-0,4589704;4,206965;0,6030615;3,813232;-4,412736;-4,001126;-2,114213;3,17171;0,5989672;-2,542158;3,407037;3,655442;-1,905301;-2,862962;3,250689;-2,613461;4,589442;-5,029234;-2,318191;-2,754539;0,9861432;0,1845853;-1,616502;-1,289071;4,669414;3,155822;-1,953338;2,13319;-2,298798
6|TOP2|0,3106011|-0,288847;4,562408;0,4503803;4,172476;-4,603338;-4,001126;-1,648938;3,187131;0,5989672;-2,913059;3,407037;4,271719;-2,161878;-3,471668;3,229701;-3,005418;4,227463;-5,029234;-2,121122;-2,677659;0,9861432;0,3717203;-1,616502;-1,289071;4,264998;3,573312;-2,13736;2,13319;-2,085426
7|TOP2|0,3081307|-0,6386101;4,532564;0,4503803;4,172476;-4,73849;-3,53931;-1,453449;2,590261;0,9551973;-2,134376;3,407037;4,108083;-1,810166;-3,054229;3,62847;-2,613461;4,589442;-5,447586;-1,860849;-2,92565;1,172681;0,1845853;-1,616502;-1,093448;4,750066;4,033004;-2,151527;2,13319;-2,195038
8|TOP2|0,3051106|-0,159677;4,206965;0,4503803;4,362701;-4,413906;-4,400154;-1,499965;2,305297;0,4794607;-2,542158;3,407037;4,108083;-2,161878;-3,382073;3,229701;-2,768249;4,905525;-5,029234;-2,318191;-2,662929;0,9861432;0,6755825;-1,616502;-1,717059;4,264998;3,573312;-1,953338;2,137751;-1,848248
9|TOP2|0,2956891|-0,6386101;4,206965;0,238288;3,676485;-4,514526;-4,001126;-2,029417;2,766584;1,005154;-2,37574;3,855251;4,413349;-2,161878;-3,054229;3,536099;-2,294691;4,219731;-5,029234;-2,318191;-2,662929;0,8578728;0,3339536;-1,616502;-1,778823;4,318627;3,573312;-1,953338;2,195391;-2,085426
10|TOP2|0,2935956|-0,7145807;4,516614;0,9198735;3,880274;-4,412736;-4,001126;-2,275419;2,869653;0,2173588;-2,485208;3,37988;3,850342;-2,161878;-2,837273;3,3025;-2,986945;4,589442;-5,029234;-2,474225;-3,066885;0,9861432;0,1845853;-1,616502;-1,289071;4,264998;3,539815;-1,905059;2,13319;-2,085426
11|TOP2|0,2787391|-0,6386101;4,206965;0,06681511;4,172476;-4,412736;-4,001126;-1,893727;2,541773;0,5989672;-2,542158;3,355716;4,351165;-2,282222;-3,054229;3,183379;-2,613461;4,478456;-5,029234;-2,318191;-2,662929;1,020637;0,3515555;-1,616502;-1,289071;4,597738;3,228098;-1,468473;2,13319;-1,846579
12|TOP2|0,278685|-0,6386101;4,066223;0,3317874;4,172476;-4,071091;-4,001126;-2,299087;2,766584;0,5989672;-2,542158;3,407037;4,108083;-2,161878;-3,336334;3,229701;-2,448112;5,003222;-5,029234;-2,318191;-2,958999;0,9861432;0,2610165;-1,86217;-1,588133;4,264998;3,573312;-1,953338;2,13319;-2,516929
13|TOP2|0,2768018|-0,6386101;4,236302;0,6908161;4,657852;-4,599496;-4,001126;-1,893727;2,766584;0,7259037;-2,460482;3,574034;4,108083;-1,979252;-3,054229;2,82549;-2,650584;4,428334;-5,028249;-2,318191;-2,565884;0,7466555;0,2162239;-1,616502;-1,289071;4,264998;3,473495;-1,493202;2,010709;-2,085426
14|TOP2|0,2753228|-0,6386101;4,057667;0,4503803;3,999586;-4,852008;-4,001126;-1,893727;2,766584;0,3672501;-2,060226;3,407037;4,108083;-1,964627;-2,766993;3,209629;-2,613461;5,0317;-5,029234;-1,907948;-2,662929;1,212065;0,1845853;-1,616502;-1,289071;4,264998;4,014113;-1,953338;2,13319;-2,085426
15|TOP2|0,2741908|-0,6386101;4,658914;0,4503803;3,738951;-4,412736;-4,001126;-1,727782;2,766584;0,5989672;-3,018473;3,407037;4,108083;-2,161878;-3,054229;2,911184;-2,613461;4,589442;-5,083819;-2,318191;-2,975299;0,9861432;-0,2026187;-1,616502;-0,9532876;4,264998;3,573312;-1,953338;2,13319;-2,085426
