Generation: 10 | maxFitness: 0,2343649 | maxFitnessGen: 0,2343649 | maxFitnessGenBuf: 0,2346314
N TotallyRandom: 5 | N RandomParents: 5 | N Top2: 40 | Min Mutation: 0,25

Index|Brain Type|Fitness|BrainData
0|TOP2|0,2346314|0,8791214;-0,2961462;3,481023;-0,5007575;4,393423;-1,789813;2,424588;-0,3363523;1,45964;3,215628;1,60048;-1,231685;2,538064;2,085846;-0,5597116;-4,535721;3,203947;5,67456;-1,478464;2,961642;-1,307859;-3,65453;4,233237;1,835044;-1,240427;-2,513969;1,892559;0,1858707;2,523271
1|RandomParents|0,2325134|0,8791214;-0,2961462;3,481023;-0,5007575;4,393423;-1,789813;1,980523;-0,5256717;1,088573;3,385401;1,18987;-1,231685;2,112515;1,781009;-1,008494;-4,535721;3,829395;5,717621;-1,478464;3,181091;-0,8588343;-3,65453;4,233237;1,835044;-1,391641;-2,513969;1,892559;0,4071094;2,523271
2|TOP2|0,2276345|0,8791214;-0,2961462;3,481023;-0,5007575;4,393423;-1,789813;2,424588;-0,4930406;0,976235;3,385401;1,18987;-1,231685;2,538064;1,9371;-0,5597116;-4,535721;3,495291;5,717621;-1,478464;3,350855;-1,307859;-3,65453;4,605896;1,835044;-1,792122;-2,513969;1,892559;0,4071094;2,523271
3|TOP2|0,2252365|0,8341548;-0,08609934;3,481023;-0,5069597;4,393423;-1,789813;2,761345;-0,3363523;1,066522;3,385401;0,809525;-1,231685;2,538064;1,9371;-0,5597116;-4,535721;3,495291;5,418448;-1,478464;2,961642;-1,422013;-3,65453;4,233237;1,835044;-1,391641;-2,513969;1,892559;0,4071094;2,523271
4|TOP2|0,2216528|1,277612;-0,2961462;3,481023;-0,5007575;4,393423;-1,789813;2,424588;-0,3363523;1,45964;3,385401;1,18987;-1,231685;2,538064;1,534864;-0,5193736;-4,535721;3,495291;5,717621;-1,478464;2,961642;-1,481991;-3,65453;4,102991;1,835044;-1,391641;-2,513969;1,892559;0,4071094;2,523271
5|TOP2|0,2178031|0,8791214;-0,2961462;3,481023;-0,5007575;4,393423;-1,789813;2,424588;-0,3057939;1,45964;3,385401;1,104281;-1,231685;2,538064;1,871264;-0,5597116;-4,535721;3,495291;5,717621;-1,478464;2,961642;-1,307859;-3,963313;4,233237;1,63821;-1,391641;-2,573308;1,892559;0,6885251;2,523271
6|TOP2|0,2174509|0,8791214;0,06078309;3,20072;-0,2171138;4,393423;-1,789813;2,424588;-0,3363523;1,45964;3,813439;1,18987;-1,231685;2,374431;1,9371;-0,5597116;-4,535721;3,495291;5,717621;-1,1567;2,961642;-1,307859;-3,65453;4,268448;1,835044;-1,391641;-2,545633;1,892559;0,7108049;2,523271
