Generation: 68 | maxFitness: 0,5555906 | maxFitnessGen: 0,5054224 | maxFitnessGenBuf: 0,4193315
N TotallyRandom: 20 | N RandomParents: 0 | N Top2: 50 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,4193315|-2,233288;-1,826236;4,186958;0,6215101;2,837571;0,5938498;0,5064911;2,567514;-5,463943;3,645363;-0,9211603;-3,456224;1,675157;-0,9001937;-5,971199;0,9342349;-1,250003;-5,356051;-0,003612757;-3,589483;1,410678;-4,299957;-3,164553;2,031804;3,535445;-4,790162;4,715903;1,664854;7,174113
1|TOP2|0,3399296|-2,437495;-2,724089;5,03185;0,6215101;2,490053;0,5938498;0,5064911;2,523499;-5,197628;3,3284;-0,6137001;-3,70374;1,768894;-1,1778;-5,971199;0,4770306;-1,250003;-5,312857;0,4801005;-4,081496;1,245895;-4,299957;-3,236875;2,106089;4,009801;-4,80955;4,224591;1,664854;6,786893
2|TOP2|0,3272965|-2,300959;-2,237232;4,548228;0,5888196;2,837571;0,5938498;0,07376605;2,567514;-5,463943;3,358481;-0,6137001;-3,498255;1,201374;-0,9432456;-5,971199;0,5115842;-1,552283;-5,705284;0,4801005;-4,081496;1,162773;-4,299957;-3,164553;2,031804;4,009801;-4,671465;4,224591;1,400875;7,174113
3|TOP2|0,3136851|-2,219014;-2,237232;4,495569;0,6215101;2,493852;0,5938498;0,5064911;2,567514;-5,92915;3,671203;-0,9007236;-3,856306;1,675157;-1,019385;-6,283318;0,5115842;-1,250003;-5,72447;0,4801005;-3,781432;0,6491703;-4,299957;-3,164553;2,274422;3,636113;-4,671465;4,593852;1,664854;7,174113
4|TOP2|0,3135585|-2,300959;-2,71073;4,451545;0,6215101;3,027234;0,9570547;0,7531784;2,61295;-5,463943;3,3284;-0,7799472;-3,856306;1,675157;-1,26054;-6,246696;0,9816096;-1,591367;-5,371207;0,5273928;-3,910346;1,116708;-4,299957;-3,391429;2,511827;3,707384;-4,506493;4,224591;1,664854;7,174113
5|TOP2|0,3131125|-2,300959;-2,237232;4,057091;0,6215101;2,837571;0,5938498;0,5064911;2,466131;-5,59078;3,3284;-0,6137001;-4,346441;1,675157;-1,247082;-5,971199;0,9430813;-1,250003;-5,72447;0,2056054;-3,97397;1,037062;-4,435555;-3,164553;2,031804;4,009801;-4,402039;4,224591;1,664854;7,556304
6|TOP2|0,3109698|-2,621942;-2,237232;4,06062;0,179552;2,854327;0,5938498;0,5064911;2,404297;-5,847413;3,3284;-0,6137001;-3,856306;1,675157;-1,247082;-5,971199;0,8906845;-1,250003;-5,72447;0,4801005;-4,517502;1,116708;-4,438899;-3,164553;1,881813;4,009801;-4,444044;4,392869;1,664854;7,174113
7|TOP2|0,3020765|-2,300959;-2,674363;4,548228;0,6215101;2,837571;0,5938498;0,9785929;2,567514;-5,545351;3,3284;-0,2976364;-3,422437;1,675157;-1,247082;-5,971199;0,5115842;-1,730567;-5,72447;0,4801005;-3,987646;1,116708;-4,299957;-3,521429;2,031804;4,009801;-4,611385;4,224591;1,664854;7,174113
8|TOP2|0,2981913|-2,619228;-2,237232;4,374373;0,6215101;2,783469;0,5938498;0,4369038;2,567514;-5,463943;3,191885;-0,737205;-3,593383;1,675157;-1,247082;-6,134944;0,5115842;-1,250003;-5,72447;0,1367503;-4,140167;1,116708;-4,299957;-3,540921;1,915233;4,423259;-4,184905;4,606637;1,943421;7,034116
