Generation: 13 | maxFitness: 1,727587 | maxFitnessGen: 1,727354 | maxFitnessGenBuf: 1,712247
N TotallyRandom: 5 | N RandomParents: 10 | N Top2: 25 | Min Mutation: 0,2

Index: 0 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,712247 | BrainData : -0,2915554;-1,534312;4,125994;-0,5525346;-0,5475316;0,6750916;-0,2162672;1,884824;-3,279973;4,573565;2,809375;3,165883;-2,378706;0,02397252;-1,282064;0,8543506;4,012631;-3,41513;-3,202688;1,351082;-2,270036;-4,735457;-4,313054;-4,099733;2,796466;-0,01568715
Index: 1 | Name: car 2 | Brain Type: RandomParents | Fitness: 1,711754 | BrainData : -0,27139;-1,568005;4,125994;-0,5448949;-0,5934892;0,6357521;-0,3231287;1,913546;-3,290355;4,564772;2,842968;3,20027;-2,33183;0,02397252;-1,276142;0,8543506;4,011003;-3,426042;-3,187578;1,343223;-2,288685;-4,739877;-4,313054;-4,09147;2,733144;-0,01641329
Index: 2 | Name: car 9 | Brain Type: RandomParents | Fitness: 1,711754 | BrainData : -0,27139;-1,568005;4,125994;-0,5448949;-0,5959532;0,6357521;-0,2873726;1,913546;-3,290355;4,567507;2,797291;3,20027;-2,329056;0,02397252;-1,276142;0,8949386;3,971744;-3,426042;-3,187578;1,369396;-2,288685;-4,721307;-4,313054;-4,05509;2,733144;-0,01641329
Index: 3 | Name: car 1 | Brain Type: RandomParents | Fitness: 1,707628 | BrainData : -0,27139;-1,534312;4,125994;-0,5525346;-0,5484522;0,6460174;-0,1951538;1,913546;-3,310278;4,524527;2,859503;3,20027;-2,329056;-0,02031347;-1,285662;0,7981886;4,011003;-3,411656;-3,187578;1,405391;-2,258241;-4,721307;-4,313054;-4,099733;2,782754;-0,001903094
Index: 4 | Name: car 3 | Brain Type: RandomParents | Fitness: 1,707628 | BrainData : -0,2829917;-1,534312;4,125994;-0,5525346;-0,5783072;0,6513957;-0,1553896;1,867022;-3,337434;4,559516;2,859503;3,20027;-2,329056;0,01602431;-1,285662;0,7981886;4,034166;-3,411656;-3,187578;1,405391;-2,258241;-4,721307;-4,33166;-4,099733;2,782754;-0,001903094
Index: 5 | Name: car 4 | Brain Type: RandomParents | Fitness: 1,707628 | BrainData : -0,2921033;-1,512019;4,125994;-0,5269645;-0,5783072;0,6750916;-0,1951538;1,913546;-3,397326;4,564772;2,859503;3,20027;-2,286457;-0,03334732;-1,285662;0,7981886;4,001365;-3,449697;-3,187578;1,405391;-2,258241;-4,721307;-4,313054;-4,099733;2,782754;-0,001903094
Index: 6 | Name: car 5 | Brain Type: RandomParents | Fitness: 1,707628 | BrainData : -0,3200036;-1,534312;4,125994;-0,5366428;-0,5783072;0,6919193;-0,1951538;1,913546;-3,343783;4,564772;2,859503;3,20027;-2,329056;0,01602431;-1,285662;0,8363537;4,011003;-3,411656;-3,233268;1,405391;-2,258241;-4,721307;-4,313054;-4,099733;2,782754;-0,001903094
Index: 7 | Name: car 6 | Brain Type: RandomParents | Fitness: 1,707628 | BrainData : -0,2897723;-1,534312;4,083263;-0,5731897;-0,5783072;0,7226685;-0,1951538;1,942861;-3,337434;4,60627;2,834607;3,187183;-2,335177;0,02173659;-1,253442;0,7981886;3,978001;-3,411656;-3,187578;1,389767;-2,268773;-4,721307;-4,339248;-4,099733;2,782754;-0,001903094
Index: 8 | Name: car 8 | Brain Type: RandomParents | Fitness: 1,707628 | BrainData : -0,27139;-1,534312;4,125994;-0,5525346;-0,5746439;0,7060823;-0,2400078;1,913546;-3,318055;4,564772;2,859503;3,20027;-2,327607;0,02902803;-1,238324;0,7500166;4,011003;-3,411656;-3,187578;1,405391;-2,258241;-4,721307;-4,313054;-4,061742;2,749585;-0,001903094
Index: 9 | Name: car 15 | Brain Type: TOP2 | Fitness: 1,663894 | BrainData : -0,2854784;-1,534312;4,125994;-0,5525346;-0,5475316;0,6565199;-0,2162672;1,884824;-3,279973;4,603711;2,809375;3,165883;-2,378706;0,02397252;-1,250738;0,8543506;4,012631;-3,41513;-3,202688;1,369396;-2,275224;-4,735457;-4,313054;-4,099733;2,796466;-0,02774384
Index: 10 | Name: car 18 | Brain Type: TOP2 | Fitness: 1,663894 | BrainData : -0,2854784;-1,534312;4,125994;-0,5525346;-0,5475316;0,6975657;-0,2162672;1,86524;-3,279973;4,573565;2,809375;3,165883;-2,411279;0,02397252;-1,300744;0,8543506;4,012631;-3,41513;-3,235247;1,369396;-2,275224;-4,765194;-4,313054;-4,099733;2,796466;-0,02774384
