Generation: 6 | maxFitness: 1,438556 | maxFitnessGen: 1,438556 | maxFitnessGenBuf: 1,579915
N TotallyRandom: 5 | N RandomParents: 10 | N Top2: 25 | Min Mutation: 0,2

Index: 0 | Name: car 29 | Brain Type: TOP2 | Fitness: 1,579915 | BrainData : -0,27139;-1,501987;4,125994;-0,5525346;-0,6009107;0,6750916;-0,2499943;1,913546;-3,300935;4,53454;2,829792;3,20027;-2,329052;0,02397252;-1,282064;0,8543506;4,011003;-3,453984;-3,205797;1,336559;-2,288685;-4,745174;-4,313054;-4,099733;2,758735;0,02627673
Index: 1 | Name: car 32 | Brain Type: TOP2 | Fitness: 1,53581 | BrainData : -0,2414672;-1,502989;4,125994;-0,5525346;-0,6009107;0,6750916;-0,2499943;1,909749;-3,300935;4,495444;2,829792;3,200377;-2,287046;0,02686436;-1,282064;0,8543506;4,011003;-3,453984;-3,205797;1,368405;-2,288685;-4,745174;-4,327166;-4,099733;2,758735;0,04447091
Index: 2 | Name: car 21 | Brain Type: TOP2 | Fitness: 1,516144 | BrainData : -0,27139;-1,501987;4,125994;-0,5525346;-0,6009107;0,6750916;-0,2499943;1,909749;-3,300935;4,495444;2,829792;3,20027;-2,329052;-0,002748961;-1,282064;0,8543506;3,965937;-3,453984;-3,205797;1,381021;-2,288685;-4,745174;-4,327166;-4,099733;2,758735;0,05428566
Index: 3 | Name: car 16 | Brain Type: TOP2 | Fitness: 1,458374 | BrainData : -0,27139;-1,462937;4,125994;-0,5525346;-0,6009107;0,6750916;-0,2499943;1,923202;-3,300935;4,495444;2,829792;3,20027;-2,305678;0,04222583;-1,282064;0,8543506;4,011003;-3,453984;-3,205797;1,336559;-2,276009;-4,745174;-4,338314;-4,148575;2,786213;0,07138452
Index: 4 | Name: car 17 | Brain Type: TOP2 | Fitness: 1,458374 | BrainData : -0,27139;-1,501987;4,157949;-0,5689965;-0,6009107;0,6750916;-0,2499943;1,909749;-3,335342;4,495444;2,829792;3,20027;-2,329052;0,008347439;-1,282064;0,8543506;4,011003;-3,453984;-3,205797;1,336559;-2,288685;-4,706365;-4,327518;-4,099733;2,758735;0,07138452
Index: 5 | Name: car 18 | Brain Type: TOP2 | Fitness: 1,458374 | BrainData : -0,2250967;-1,501987;4,125994;-0,5139229;-0,6009107;0,6750916;-0,2499943;1,909749;-3,300935;4,495444;2,829792;3,155366;-2,329052;-0,002748961;-1,277397;0,8470079;4,011003;-3,453984;-3,198795;1,336559;-2,280249;-4,748064;-4,327166;-4,099733;2,758735;0,07138452
Index: 6 | Name: car 19 | Brain Type: TOP2 | Fitness: 1,458374 | BrainData : -0,2984617;-1,501987;4,125994;-0,5573884;-0,556355;0,6750916;-0,2499943;1,87119;-3,300935;4,495444;2,829792;3,20027;-2,329052;-0,002748961;-1,283963;0,8543506;4,011003;-3,453984;-3,205797;1,336559;-2,288685;-4,779899;-4,327166;-4,099733;2,758735;0,07138452
Index: 7 | Name: car 20 | Brain Type: TOP2 | Fitness: 1,458374 | BrainData : -0,27139;-1,511346;4,125994;-0,5525346;-0,6009107;0,6750916;-0,2499943;1,909749;-3,300935;4,467982;2,79413;3,20027;-2,329052;-0,002748961;-1,282064;0,8543506;4,011003;-3,453984;-3,173721;1,336559;-2,288685;-4,745174;-4,327166;-4,136792;2,758735;0,07138452
Index: 8 | Name: car 22 | Brain Type: TOP2 | Fitness: 1,458374 | BrainData : -0,27139;-1,461697;4,143224;-0,5525346;-0,6009107;0,6750916;-0,2499943;1,909749;-3,300935;4,495444;2,829792;3,16958;-2,329052;-0,002748961;-1,282064;0,8543506;4,011003;-3,453984;-3,205797;1,336559;-2,288685;-4,745174;-4,327166;-4,099733;2,758735;0,07138452
Index: 9 | Name: car 23 | Brain Type: TOP2 | Fitness: 1,458374 | BrainData : -0,2396696;-1,466802;4,125994;-0,5634025;-0,6009107;0,6750916;-0,2499943;1,909749;-3,30763;4,495444;2,829792;3,20027;-2,329052;-0,002748961;-1,240869;0,8775741;4,011003;-3,453984;-3,205797;1,336559;-2,3005;-4,745174;-4,327166;-4,099733;2,758735;0,07138452
Index: 10 | Name: car 27 | Brain Type: TOP2 | Fitness: 1,458374 | BrainData : -0,2969013;-1,501987;4,125994;-0,5525346;-0,6009107;0,6750916;-0,2499943;1,909749;-3,329974;4,495444;2,817868;3,20027;-2,304128;-0,002748961;-1,282064;0,8543506;4,011003;-3,453984;-3,205797;1,336559;-2,31672;-4,745174;-4,327166;-4,130056;2,758735;0,07138452
Index: 11 | Name: car 28 | Brain Type: TOP2 | Fitness: 1,458374 | BrainData : -0,27139;-1,501987;4,125994;-0,5525346;-0,6009107;0,6750916;-0,2499943;1,909749;-3,300935;4,543581;2,829792;3,20027;-2,329052;-0,002748961;-1,282064;0,888454;4,011003;-3,453984;-3,232255;1,336559;-2,288685;-4,745174;-4,327166;-4,126142;2,758735;0,07138452
Index: 12 | Name: car 30 | Brain Type: TOP2 | Fitness: 1,458374 | BrainData : -0,27139;-1,501987;4,125994;-0,5525346;-0,5889308;0,6750916;-0,2499943;1,894016;-3,300935;4,495444;2,829792;3,234508;-2,329052;-0,002748961;-1,282064;0,8543506;4,011003;-3,407397;-3,205797;1,336559;-2,288685;-4,745174;-4,327166;-4,099733;2,758735;0,07138452
