Generation: 95 | maxFitness: 2,890973 | maxFitnessGen: 1,705635 | maxFitnessGenBuf: 1,731228
N TotallyRandom: 5 | N RandomParents: 10 | N Top2: 25 | Min Mutation: 0,2

Index: 0 | Name: car 6 | Brain Type: RandomParents | Fitness: 1,731228 | BrainData : -0,2322082;-1,660507;4,128277;-0,5275275;-0,374664;0,7775056;-0,3020131;1,876256;-3,019743;4,614394;2,654881;3,147055;-2,266776;0,07499967;-1,447911;0,8951051;4,010905;-3,223583;-3,211058;1,282826;-2,42317;-4,922551;-4,265233;-3,869198;2,728307;-0,01174289
Index: 1 | Name: car 7 | Brain Type: RandomParents | Fitness: 1,731228 | BrainData : -0,177879;-1,660507;4,128277;-0,5275275;-0,3715518;0,768299;-0,3020131;1,876256;-3,04271;4,579886;2,686386;3,101275;-2,266776;0,06314115;-1,447911;0,8777438;3,988054;-3,227777;-3,206447;1,282826;-2,42317;-4,936396;-4,265233;-3,918988;2,757867;-0,01174289
Index: 2 | Name: car 9 | Brain Type: RandomParents | Fitness: 1,731228 | BrainData : -0,2322082;-1,660507;4,128277;-0,5275275;-0,374664;0,7775056;-0,3020131;1,876256;-3,053731;4,579886;2,654881;3,147055;-2,266776;0,07499967;-1,447911;0,8796856;4,010905;-3,201066;-3,199662;1,282826;-2,42317;-4,922551;-4,265233;-3,869198;2,736402;-0,01174289
Index: 3 | Name: car 28 | Brain Type: TOP2 | Fitness: 1,708558 | BrainData : -0,2119821;-1,660507;4,138714;-0,5275275;-0,3990945;0,8017683;-0,3020131;1,898757;-3,09498;4,621142;2,674827;3,147055;-2,266776;0,07499967;-1,447911;0,9129;4,010905;-3,269218;-3,206447;1,24955;-2,42317;-4,936396;-4,305024;-3,834905;2,736402;-0,02372607
Index: 4 | Name: car 15 | Brain Type: TOP2 | Fitness: 1,686143 | BrainData : -0,2119821;-1,660507;4,138714;-0,5275275;-0,3990945;0,8017683;-0,3020131;1,876256;-3,053731;4,579886;2,6306;3,116654;-2,266776;0,07499967;-1,447911;0,8951051;4,010905;-3,223583;-3,206447;1,247828;-2,42317;-4,936396;-4,305024;-3,869198;2,736402;6,287545E-05
Index: 5 | Name: car 16 | Brain Type: TOP2 | Fitness: 1,686143 | BrainData : -0,2119821;-1,660507;4,138714;-0,5275275;-0,3990945;0,8017683;-0,3020131;1,876256;-3,015359;4,579886;2,642971;3,147055;-2,25241;0,07499967;-1,447911;0,8482302;4,010905;-3,223583;-3,206447;1,247828;-2,452218;-4,936396;-4,305811;-3,862109;2,736402;6,287545E-05
Index: 6 | Name: car 17 | Brain Type: TOP2 | Fitness: 1,686143 | BrainData : -0,2119821;-1,660507;4,138714;-0,5351228;-0,3990945;0,8017683;-0,3020131;1,899963;-3,053731;4,579886;2,642971;3,107515;-2,266776;0,07499967;-1,491489;0,8951051;4,010905;-3,223583;-3,206447;1,247828;-2,42317;-4,936396;-4,305024;-3,869198;2,736402;6,287545E-05
Index: 7 | Name: car 18 | Brain Type: TOP2 | Fitness: 1,686143 | BrainData : -0,207858;-1,660507;4,138714;-0,5275275;-0,3990945;0,8376646;-0,2789497;1,86842;-3,098411;4,579886;2,642971;3,147055;-2,266776;0,07499967;-1,436189;0,8951051;4,010905;-3,223583;-3,206447;1,22665;-2,42317;-4,959118;-4,2674;-3,869198;2,736402;6,287545E-05
Index: 8 | Name: car 19 | Brain Type: TOP2 | Fitness: 1,686143 | BrainData : -0,2119821;-1,660507;4,138714;-0,5275275;-0,3671658;0,8017683;-0,3020131;1,876256;-3,053731;4,579886;2,642971;3,129139;-2,266776;0,07499967;-1,447911;0,8951051;4,010905;-3,223583;-3,206447;1,247828;-2,42317;-4,964797;-4,305024;-3,869198;2,720601;6,287545E-05
Index: 9 | Name: car 20 | Brain Type: TOP2 | Fitness: 1,686143 | BrainData : -0,2119821;-1,660507;4,138714;-0,5275275;-0,3990945;0,7683945;-0,3020131;1,883819;-3,053731;4,579886;2,641934;3,147055;-2,266776;0,07499967;-1,447911;0,8951051;4,010905;-3,223583;-3,206447;1,247828;-2,42317;-4,936396;-4,305024;-3,869198;2,711362;6,287545E-05
Index: 10 | Name: car 22 | Brain Type: TOP2 | Fitness: 1,686143 | BrainData : -0,1636216;-1,660507;4,128769;-0,5275275;-0,3990945;0,8169269;-0,3020131;1,876256;-3,053731;4,579886;2,642971;3,147055;-2,266776;0,07499967;-1,447911;0,8951051;4,010905;-3,223583;-3,206447;1,247828;-2,388182;-4,936396;-4,305024;-3,869198;2,736402;6,287545E-05
Index: 11 | Name: car 24 | Brain Type: TOP2 | Fitness: 1,686143 | BrainData : -0,2475422;-1,660507;4,125805;-0,5275275;-0,4319971;0,8017683;-0,3020131;1,876256;-3,053731;4,579886;2,642971;3,164685;-2,266776;0,07499967;-1,447911;0,9110924;4,010905;-3,223583;-3,206447;1,247828;-2,42317;-4,936396;-4,30493;-3,852537;2,736402;6,287545E-05
Index: 12 | Name: car 25 | Brain Type: TOP2 | Fitness: 1,686143 | BrainData : -0,2119821;-1,660507;4,138714;-0,5275275;-0,3990945;0,8017683;-0,3020131;1,848222;-3,053731;4,579886;2,642971;3,147055;-2,234033;0,07499967;-1,447911;0,8951051;4,010905;-3,223583;-3,206447;1,247828;-2,42317;-4,936396;-4,305024;-3,869198;2,736402;6,287545E-05
Index: 13 | Name: car 26 | Brain Type: TOP2 | Fitness: 1,686143 | BrainData : -0,2119821;-1,660507;4,138714;-0,5275275;-0,3990945;0,8017683;-0,3020131;1,876256;-3,052311;4,579886;2,642971;3,146811;-2,266776;0,07499967;-1,447911;0,8951051;4,010905;-3,223583;-3,206447;1,247828;-2,426753;-4,967227;-4,305024;-3,886121;2,736402;6,287545E-05
Index: 14 | Name: car 27 | Brain Type: TOP2 | Fitness: 1,686143 | BrainData : -0,2119821;-1,69975;4,138714;-0,4985633;-0,3990945;0,8017683;-0,3513539;1,876256;-3,053731;4,579886;2,642971;3,147055;-2,266776;0,07499967;-1,447911;0,8951051;3,97137;-3,223583;-3,206447;1,247828;-2,42317;-4,936396;-4,289962;-3,869198;2,736402;6,287545E-05
Index: 15 | Name: car 29 | Brain Type: TOP2 | Fitness: 1,686143 | BrainData : -0,2119821;-1,664509;4,138714;-0,5275275;-0,3990945;0,8017683;-0,3020131;1,876256;-3,053731;4,620502;2,642971;3,147055;-2,266776;0,07499967;-1,447911;0,8951051;4,010905;-3,223583;-3,206447;1,211385;-2,42317;-4,936396;-4,305024;-3,869198;2,736402;6,287545E-05
Index: 16 | Name: car 31 | Brain Type: TOP2 | Fitness: 1,686143 | BrainData : -0,2119821;-1,623727;4,107907;-0,5275275;-0,3990945;0,8318007;-0,3020131;1,876256;-3,056099;4,579886;2,642971;3,147055;-2,266776;0,07499967;-1,406121;0,8951051;4,010905;-3,223583;-3,206447;1,247828;-2,42317;-4,936396;-4,305024;-3,869198;2,736402;6,287545E-05
Index: 17 | Name: car 32 | Brain Type: TOP2 | Fitness: 1,686143 | BrainData : -0,2119821;-1,660507;4,109623;-0,5436561;-0,3990945;0,8017683;-0,3020131;1,876256;-3,053731;4,579886;2,642971;3,147055;-2,266776;0,07499967;-1,447911;0,8951051;4,010905;-3,223583;-3,185497;1,247828;-2,42317;-4,936396;-4,305024;-3,857359;2,736402;6,287545E-05
Index: 18 | Name: car 33 | Brain Type: TOP2 | Fitness: 1,686143 | BrainData : -0,2119821;-1,660507;4,138714;-0,5275275;-0,3990945;0,758752;-0,3020131;1,876256;-3,053731;4,579886;2,628299;3,147055;-2,266776;0,07499967;-1,447911;0,8951051;4,010905;-3,192329;-3,206447;1,247828;-2,400526;-4,936396;-4,305024;-3,869198;2,736402;6,287545E-05
Index: 19 | Name: car 34 | Brain Type: TOP2 | Fitness: 1,686143 | BrainData : -0,2171118;-1,660507;4,138714;-0,5275275;-0,3990945;0,8017683;-0,3020131;1,876256;-3,053731;4,579886;2,642971;3,147055;-2,266776;0,1006989;-1,447911;0,8951051;4,010905;-3,223583;-3,206447;1,247828;-2,42317;-4,936396;-4,305024;-3,869198;2,736402;6,287545E-05
Index: 20 | Name: car 35 | Brain Type: TOP2 | Fitness: 1,686143 | BrainData : -0,2119821;-1,660507;4,12661;-0,5275275;-0,3990945;0,8017683;-0,2744228;1,876256;-3,053731;4,579886;2,642971;3,171348;-2,266776;0,07499967;-1,447526;0,8951051;4,010905;-3,223583;-3,206447;1,275648;-2,42317;-4,936396;-4,305024;-3,869198;2,736402;6,287545E-05
Index: 21 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,686143 | BrainData : -0,2119821;-1,660507;4,138714;-0,5068108;-0,3990945;0,8017683;-0,3020131;1,876256;-3,048141;4,579886;2,642971;3,194842;-2,266776;0,07499967;-1,447911;0,8951051;4,010905;-3,223583;-3,206447;1,247828;-2,42317;-4,936396;-4,305024;-3,869198;2,746357;6,287545E-05
Index: 22 | Name: car 38 | Brain Type: TOP2 | Fitness: 1,686143 | BrainData : -0,2119821;-1,660507;4,138714;-0,5275275;-0,3990945;0,8017683;-0,2956681;1,876256;-3,016073;4,579886;2,642971;3,150256;-2,266776;0,05053659;-1,447911;0,8951051;4,019678;-3,223583;-3,18256;1,247828;-2,42317;-4,936396;-4,305024;-3,869198;2,736402;6,287545E-05
Index: 23 | Name: car 39 | Brain Type: TOP2 | Fitness: 1,686143 | BrainData : -0,2119821;-1,64256;4,138714;-0,5516863;-0,3990945;0,8017683;-0,318216;1,876256;-3,053731;4,579886;2,645245;3,131258;-2,266776;0,07499967;-1,447911;0,8920987;4,010905;-3,223583;-3,206447;1,277432;-2,42317;-4,936396;-4,305024;-3,869198;2,736402;6,287545E-05
Index: 24 | Name: car 23 | Brain Type: TOP2 | Fitness: 1,666368 | BrainData : -0,2119821;-1,660507;4,138714;-0,5275275;-0,3990945;0,8017683;-0,3020131;1,876256;-3,031182;4,579886;2,642971;3,147055;-2,266776;0,07499967;-1,447911;0,8951051;4,010905;-3,189072;-3,206447;1,247828;-2,42317;-4,936396;-4,305024;-3,869198;2,736402;0,01337743
Index: 25 | Name: car 21 | Brain Type: TOP2 | Fitness: 1,647281 | BrainData : -0,2119821;-1,707185;4,138714;-0,5275275;-0,3990945;0,8017683;-0,3461967;1,876256;-3,053731;4,579886;2,642971;3,147055;-2,266776;0,07499967;-1,447911;0,8951051;4,010905;-3,223583;-3,206447;1,247828;-2,42317;-4,936396;-4,258682;-3,869198;2,749641;-0,03081385
Index: 26 | Name: car 3 | Brain Type: RandomParents | Fitness: 1,627952 | BrainData : -0,2119821;-1,660507;4,110189;-0,5275275;-0,3990945;0,8017683;-0,3020131;1,876256;-3,053731;4,579886;2,642971;3,150674;-2,266776;0,07499967;-1,447911;0,8951051;4,010905;-3,223583;-3,206447;1,247828;-2,395871;-4,965549;-4,305024;-3,869198;2,736402;0,02633186
