Generation: 39 | maxFitness: 2,890973 | maxFitnessGen: 1,545944 | maxFitnessGenBuf: 1,676634
N TotallyRandom: 5 | N RandomParents: 10 | N Top2: 25 | Min Mutation: 0,2

Index: 0 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,676634 | BrainData : -0,2936391;-1,552423;4,175095;-0,6329964;-0,4918832;0,6349642;-0,1954204;1,827051;-3,223381;4,582168;2,755633;3,084079;-2,39066;0,07854061;-1,353279;0,8208133;3,908642;-3,213945;-3,238147;1,35204;-2,333231;-4,756803;-4,408045;-4,03467;2,809269;-0,01195268
Index: 1 | Name: car 1 | Brain Type: RandomParents | Fitness: 1,668457 | BrainData : -0,2844071;-1,552423;4,153518;-0,6068541;-0,4826006;0,6280498;-0,1954204;1,8721;-3,279973;4,60164;2,806374;3,130944;-2,402906;0,07854061;-1,304653;0,7865325;3,908642;-3,218601;-3,273237;1,362867;-2,323819;-4,763504;-4,408045;-4,050536;2,774669;-0,007161198
Index: 2 | Name: car 4 | Brain Type: RandomParents | Fitness: 1,642729 | BrainData : -0,2936391;-1,552423;4,153518;-0,650876;-0,526764;0,6263747;-0,1954204;1,90433;-3,279973;4,60164;2,806374;3,09115;-2,402906;0,0885449;-1,274123;0,8053865;3,914602;-3,218601;-3,273237;1,343332;-2,333587;-4,763504;-4,408045;-4,050536;2,779591;0,004512856
Index: 3 | Name: car 6 | Brain Type: RandomParents | Fitness: 1,642729 | BrainData : -0,338306;-1,552423;4,153518;-0,6251128;-0,526764;0,6263747;-0,1954204;1,90433;-3,23739;4,60164;2,806374;3,09115;-2,402906;0,07854061;-1,304653;0,7865325;3,908642;-3,190568;-3,273237;1,343332;-2,333231;-4,763504;-4,408045;-4,050536;2,779591;0,004512856
Index: 4 | Name: car 17 | Brain Type: TOP2 | Fitness: 1,633841 | BrainData : -0,2936391;-1,552423;4,128026;-0,6329964;-0,4918832;0,6675033;-0,1954204;1,827051;-3,223381;4,582168;2,76343;3,084079;-2,36463;0,07854061;-1,332055;0,8208133;3,908642;-3,240793;-3,238147;1,35204;-2,333231;-4,756803;-4,445179;-4,035839;2,787179;-0,02752662
Index: 5 | Name: car 18 | Brain Type: TOP2 | Fitness: 1,633841 | BrainData : -0,2936391;-1,552423;4,139194;-0,6329964;-0,4918832;0,6263747;-0,1954204;1,827051;-3,235341;4,582168;2,76343;3,084079;-2,39066;0,07854061;-1,353279;0,8208133;3,908642;-3,240793;-3,238147;1,372875;-2,333231;-4,756803;-4,408045;-4,035839;2,787179;-0,02752662
Index: 6 | Name: car 19 | Brain Type: TOP2 | Fitness: 1,633841 | BrainData : -0,2936391;-1,552423;4,128026;-0,6329964;-0,4918832;0,6263747;-0,2224409;1,827051;-3,223381;4,582168;2,76343;3,041673;-2,39066;0,07854061;-1,353279;0,8208133;3,908642;-3,240793;-3,238147;1,35204;-2,333231;-4,756803;-4,423456;-4,035839;2,787179;-0,02752662
Index: 7 | Name: car 21 | Brain Type: TOP2 | Fitness: 1,633841 | BrainData : -0,2936391;-1,552423;4,128026;-0,6384903;-0,4918832;0,6263747;-0,1954204;1,827051;-3,223381;4,546286;2,76343;3,046826;-2,39066;0,07854061;-1,327843;0,8208133;3,85998;-3,222994;-3,238147;1,35204;-2,333231;-4,756803;-4,408045;-4,035839;2,787179;-0,02752662
Index: 8 | Name: car 22 | Brain Type: TOP2 | Fitness: 1,633841 | BrainData : -0,2936391;-1,560221;4,128026;-0,6329964;-0,4918832;0,6263747;-0,1937207;1,827051;-3,223381;4,582168;2,76343;3,084079;-2,39066;0,07854061;-1,353279;0,8208133;3,943413;-3,240793;-3,238147;1,35204;-2,333231;-4,756803;-4,408045;-4,035839;2,787179;-0,02752662
Index: 9 | Name: car 23 | Brain Type: TOP2 | Fitness: 1,633841 | BrainData : -0,3006988;-1,552423;4,110491;-0,6329964;-0,4918832;0,6263747;-0,1954204;1,81612;-3,223381;4,582168;2,765036;3,115512;-2,39066;0,1192551;-1,383377;0,8208133;3,908642;-3,240793;-3,238147;1,35204;-2,333231;-4,756803;-4,408045;-4,035839;2,787179;-0,02752662
Index: 10 | Name: car 24 | Brain Type: TOP2 | Fitness: 1,633841 | BrainData : -0,2936391;-1,552423;4,128026;-0,5991262;-0,4918832;0,6263747;-0,1954204;1,827051;-3,223381;4,597438;2,76343;3,084079;-2,39066;0,06355448;-1,353279;0,8208133;3,860753;-3,240793;-3,238147;1,383347;-2,333231;-4,76697;-4,408045;-4,046309;2,787179;-0,02752662
Index: 11 | Name: car 25 | Brain Type: TOP2 | Fitness: 1,633841 | BrainData : -0,2976483;-1,552423;4,085551;-0,6329964;-0,4918832;0,6263747;-0,1954204;1,827051;-3,202479;4,604885;2,76343;3,084079;-2,39066;0,07854061;-1,353279;0,8208133;3,908642;-3,240793;-3,238147;1,35204;-2,333231;-4,756803;-4,408045;-4,035839;2,787179;-0,02752662
Index: 12 | Name: car 27 | Brain Type: TOP2 | Fitness: 1,633841 | BrainData : -0,3091527;-1,576908;4,128026;-0,6329964;-0,4864964;0,5892723;-0,1954204;1,827051;-3,223381;4,582168;2,76343;3,084079;-2,39066;0,07854061;-1,353279;0,8208133;3,908642;-3,240793;-3,200976;1,35204;-2,333231;-4,756803;-4,408045;-4,035839;2,787179;-0,02752662
Index: 13 | Name: car 28 | Brain Type: TOP2 | Fitness: 1,633841 | BrainData : -0,2936391;-1,572709;4,128026;-0,6329964;-0,464924;0,6263747;-0,1954204;1,827051;-3,223381;4,582168;2,76343;3,084079;-2,428514;0,07854061;-1,353279;0,8208133;3,908642;-3,240793;-3,238147;1,373235;-2,374777;-4,756803;-4,408045;-3,994154;2,824285;-0,02752662
Index: 14 | Name: car 29 | Brain Type: TOP2 | Fitness: 1,633841 | BrainData : -0,3249111;-1,587817;4,128026;-0,5880092;-0,5409502;0,6177503;-0,1954204;1,827051;-3,223381;4,582168;2,811198;3,129411;-2,39066;0,07854061;-1,353279;0,8283391;3,908642;-3,240793;-3,238147;1,35204;-2,333231;-4,756803;-4,408045;-4,035839;2,787179;-0,02752662
Index: 15 | Name: car 30 | Brain Type: TOP2 | Fitness: 1,633841 | BrainData : -0,2936391;-1,552423;4,128026;-0,6329964;-0,490041;0,6263747;-0,1954204;1,827051;-3,223381;4,582168;2,76343;3,084079;-2,39066;0,07854061;-1,392205;0,8208133;3,908642;-3,198615;-3,189945;1,327845;-2,333231;-4,743854;-4,408045;-4,035839;2,787179;-0,02752662
Index: 16 | Name: car 31 | Brain Type: TOP2 | Fitness: 1,633841 | BrainData : -0,2936391;-1,552423;4,128026;-0,6329964;-0,4918832;0,6263747;-0,1533409;1,827051;-3,179888;4,582168;2,76343;3,084079;-2,39066;0,07854061;-1,353279;0,7905824;3,881482;-3,263149;-3,238147;1,35204;-2,333231;-4,756803;-4,371141;-4,035839;2,787179;-0,02752662
Index: 17 | Name: car 32 | Brain Type: TOP2 | Fitness: 1,633841 | BrainData : -0,2936391;-1,552423;4,128026;-0,6329964;-0,500641;0,6485515;-0,1954204;1,840631;-3,223381;4,582168;2,731108;3,084079;-2,39066;0,07854061;-1,353279;0,8208133;3,908642;-3,240793;-3,229652;1,35204;-2,376835;-4,756803;-4,408045;-4,035839;2,787179;-0,02752662
Index: 18 | Name: car 33 | Brain Type: TOP2 | Fitness: 1,633841 | BrainData : -0,2936391;-1,552423;4,128026;-0,6329964;-0,4918832;0,6263747;-0,1954204;1,838692;-3,235984;4,551438;2,760646;3,052339;-2,385626;0,07854061;-1,353279;0,8208133;3,858946;-3,240793;-3,23707;1,35204;-2,333231;-4,756803;-4,408045;-4,035839;2,787179;-0,02752662
Index: 19 | Name: car 34 | Brain Type: TOP2 | Fitness: 1,633841 | BrainData : -0,2936391;-1,552423;4,128026;-0,6329964;-0,4918832;0,6263747;-0,1954204;1,854621;-3,223381;4,582168;2,766545;3,084079;-2,377659;0,07854061;-1,353279;0,8208133;3,908642;-3,240793;-3,196095;1,342421;-2,333231;-4,756803;-4,408045;-4,035839;2,787179;-0,02752662
Index: 20 | Name: car 37 | Brain Type: TOP2 | Fitness: 1,633841 | BrainData : -0,2936391;-1,552423;4,078795;-0,6329964;-0,4918832;0,6263747;-0,1954204;1,827051;-3,223381;4,582168;2,76343;3,084079;-2,372593;0,07854061;-1,345345;0,8208133;3,908642;-3,240793;-3,238147;1,368322;-2,350938;-4,756803;-4,408045;-4,035839;2,787179;-0,02752662
Index: 21 | Name: car 38 | Brain Type: TOP2 | Fitness: 1,633841 | BrainData : -0,2936391;-1,552423;4,128026;-0,6329964;-0,4918832;0,6263747;-0,1954204;1,791152;-3,252304;4,582168;2,791406;3,084079;-2,39066;0,05756214;-1,353279;0,8208133;3,908642;-3,240793;-3,238147;1,35204;-2,290543;-4,756803;-4,408045;-4,008351;2,787179;-0,02752662
Index: 22 | Name: car 39 | Brain Type: TOP2 | Fitness: 1,633841 | BrainData : -0,2936391;-1,552423;4,128026;-0,666001;-0,4918832;0,5893185;-0,1954204;1,827051;-3,223381;4,582168;2,76343;3,084079;-2,39698;0,07854061;-1,353279;0,8695981;3,908642;-3,240793;-3,238147;1,383388;-2,339718;-4,756803;-4,408045;-4,035839;2,787179;-0,02752662
Index: 23 | Name: car 20 | Brain Type: TOP2 | Fitness: 1,633841 | BrainData : -0,2936391;-1,552423;4,128026;-0,6329964;-0,4918832;0,6263747;-0,1954204;1,827051;-3,271494;4,582168;2,76343;3,084079;-2,39066;0,07854061;-1,353279;0,8208133;3,908642;-3,240793;-3,238147;1,35204;-2,293141;-4,804375;-4,408045;-4,035839;2,787179;-0,02752662
Index: 24 | Name: car 7 | Brain Type: RandomParents | Fitness: 1,608656 | BrainData : -0,2936391;-1,552423;4,153518;-0,6329964;-0,4918832;0,6263747;-0,1640299;1,876452;-3,279973;4,60164;2,823776;3,130944;-2,402906;0,07854061;-1,304653;0,7865325;3,908642;-3,218601;-3,273237;1,343332;-2,333231;-4,763504;-4,408045;-4,050536;2,774669;0,01569089
Index: 25 | Name: car 16 | Brain Type: TOP2 | Fitness: 1,555409 | BrainData : -0,2936391;-1,552423;4,128026;-0,6329964;-0,4918832;0,6263747;-0,1954204;1,837229;-3,223381;4,582168;2,76343;3,084079;-2,39066;0,07854061;-1,353279;0,8208133;3,908642;-3,240793;-3,238147;1,35204;-2,333231;-4,756803;-4,408045;-4,004322;2,787179;0,01727381
Index: 26 | Name: car 26 | Brain Type: TOP2 | Fitness: 1,55274 | BrainData : -0,2936391;-1,552423;4,128026;-0,6329964;-0,4973627;0,6263747;-0,1599186;1,827051;-3,223381;4,582168;2,76343;3,087718;-2,364112;0,07854061;-1,353279;0,8208133;3,908642;-3,240793;-3,277918;1,35204;-2,333231;-4,756803;-4,408045;-4,035839;2,787179;-0,04543998
Index: 27 | Name: car 9 | Brain Type: RandomParents | Fitness: 1,546419 | BrainData : -0,2678528;-1,582002;4,167585;-0,5999383;-0,5555779;0,5620552;-0,1997086;1,858274;-3,328782;4,632747;2,790825;3,141826;-2,363478;-0,001368046;-1,304653;0,8500537;3,931197;-3,265931;-3,31075;1,292024;-2,260208;-4,786858;-4,378504;-4,050453;2,847454;0,04140745
Index: 28 | Name: car 35 | Brain Type: TOP2 | Fitness: 1,53921 | BrainData : -0,2871192;-1,552423;4,128026;-0,6329964;-0,4918832;0,6263747;-0,2170223;1,827051;-3,262227;4,582168;2,753085;3,084079;-2,39066;0,07854061;-1,353279;0,8208133;3,908642;-3,240793;-3,238147;1,35204;-2,333231;-4,745774;-4,408045;-4,035839;2,794389;-0,04836734
Index: 29 | Name: car 15 | Brain Type: TOP2 | Fitness: 1,389176 | BrainData : -0,2936391;-1,552423;4,128026;-0,6329964;-0,4918832;0,6263747;-0,1954204;1,827051;-3,223381;4,542549;2,76343;3,084079;-2,39066;0,07854061;-1,368771;0,8208133;3,908642;-3,240793;-3,25519;1,35204;-2,333231;-4,761322;-4,408045;-4,035839;2,787179;-0,07596367
Index: 30 | Name: car 0 | Brain Type: RandomParents | Fitness: 0,4073333 | BrainData : 4,501361;2,736874;-2,399394;-1,07671;-0,7162385;-4,890259;4,21125;-0,5419354;-1,565917;-4,968737;0,2705746;-3,287601;-0,6905727;2,520461;-1,584463;-2,633629;4,11265;3,645189;-3,471131;-4,561058;2,177487;-0,03790665;-4,636881;-0,9366398;2,130861;-2,996206
Index: 31 | Name: car 13 | Brain Type: TotallyRandom | Fitness: 0,3547445 | BrainData : -2,457072;-0,7710271;1,363181;-0,9304757;1,060013;-0,6536336;-2,265131;-3,963195;-0,2364736;-2,26177;-1,242292;3,240203;0,3305836;1,931076;0,8810849;4,243264;0,6971483;-3,14065;3,699243;2,457539;-1,367881;2,967925;-4,310097;3,040231;0,7301311;0,9381514
Index: 32 | Name: car 3 | Brain Type: RandomParents | Fitness: 0,3538551 | BrainData : -3,061719;0,6458349;-0,5786247;-2,89824;1,279129;-0,4374595;1,680097;1,947966;4,914714;-4,925806;-1,029934;-4,65043;-0,9914355;-4,659925;3,625881;-4,232231;-0,9559612;-1,820879;3,843678;-2,86132;-4,73673;0,2166252;2,829695;-2,707516;2,976623;-2,837753
Index: 33 | Name: car 2 | Brain Type: RandomParents | Fitness: 0,3285567 | BrainData : 1,569704;-0,4802208;0,5409039;1,457031;-2,369142;3,731849;3,157351;3,307482;2,10661;0,4410763;3,502055;4,898723;0,8872877;0,7337787;4,708723;-0,3693286;-0,07484379;2,987077;-2,482981;-4,435646;2,963268;1,510358;-3,024177;-4,45036;1,639827;4,386078
Index: 34 | Name: car 11 | Brain Type: TotallyRandom | Fitness: 0,3274165 | BrainData : 1,167676;0,4243894;4,499315;2,378278;-1,473054;-0,4752784;1,703093;2,315466;-2,075446;-4,675113;-0,17981;0,8110695;3,104439;2,974878;-2,274168;2,903723;-2,867183;3,25246;-2,125862;2,109445;-1,718567;4,333305;-2,276032;-2,541956;3,041686;1,273656
Index: 35 | Name: car 40 | Brain Type: RandomParents | Fitness: 0,3247508 | BrainData : -0,3406053;2,920268;0,8435316;0,5687265;-2,900189;-0,1437397;4,829049;1,129449;-0,6011634;-1,721347;3,937777;4,583334;1,029263;-3,311258;-3,297072;-4,134303;3,255997;1,028526;1,926371;0,7536168;1,728163;3,589638;2,946391;4,106049;3,131183;-1,453938
Index: 36 | Name: car 8 | Brain Type: RandomParents | Fitness: 0,309621 | BrainData : 2,331908;1,975884;-4,741632;-4,68073;2,11596;3,217105;3,577224;0,6515985;4,52229;-4,886803;0,5193849;4,543092;-0,4988699;3,795623;0,5887623;-0,9227772;3,325277;-4,647715;-2,948288;-0,102293;-3,089862;-3,460038;2,000757;2,552059;-1,506762;4,515269
Index: 37 | Name: car 10 | Brain Type: TotallyRandom | Fitness: 0,3094704 | BrainData : 3,931563;-1,298633;-2,963178;1,491824;-1,154043;-2,110929;-4,5917;0,04298258;-4,560387;0,6563039;-1,394152;-0,5714793;-4,714912;-0,9451098;2,457126;-1,10102;2,819972;2,709773;0,072083;-2,64677;-4,088861;2,140337;-4,739524;0,04409981;-1,651878;0,8924384
Index: 38 | Name: car 5 | Brain Type: RandomParents | Fitness: 0,2769614 | BrainData : 2,944799;-4,913054;-4,607171;0,612772;-0,6512971;0,154974;4,268827;2,054944;-4,254293;2,190748;-3,772731;-1,252842;-2,017663;0,932992;1,940734;-4,408854;1,95332;-3,90243;-4,191819;3,06617;-3,061926;-4,133777;-0,9489226;1,55047;-4,022877;0,3251739
Index: 39 | N
