Generation: 38 | maxFitness: 2,890973 | maxFitnessGen: 1,659559 | maxFitnessGenBuf: 1,545944
N TotallyRandom: 5 | N RandomParents: 10 | N Top2: 25 | Min Mutation: 0,2

Index: 0 | Name: car 3 | Brain Type: RandomParents | Fitness: 1,545944 | BrainData : -0,2936391;-1,552423;4,128026;-0,6329964;-0,4918832;0,6263747;-0,1954204;1,827051;-3,223381;4,582168;2,76343;3,084079;-2,39066;0,07854061;-1,353279;0,8208133;3,908642;-3,240793;-3,238147;1,35204;-2,333231;-4,756803;-4,408045;-4,035839;2,787179;-0,02752662
Index: 1 | Name: car 2 | Brain Type: RandomParents | Fitness: 1,532174 | BrainData : -0,229083;-1,582002;4,171369;-0,6007425;-0,5555779;0,5620552;-0,1997086;1,858274;-3,328782;4,632747;2,790825;3,141826;-2,363478;0,01463333;-1,304653;0,8500537;3,931197;-3,265931;-3,28067;1,292024;-2,260208;-4,739478;-4,378504;-4,050453;2,847454;-0,0003166478
Index: 2 | Name: car 4 | Brain Type: RandomParents | Fitness: 1,532174 | BrainData : -0,216057;-1,599037;4,171369;-0,614118;-0,5511631;0,5677862;-0,1518558;1,858274;-3,328782;4,632747;2,790825;3,141826;-2,353699;0,01463333;-1,304653;0,8021374;3,948621;-3,265931;-3,28067;1,292024;-2,274097;-4,739478;-4,425862;-4,057492;2,847454;-0,0003166478
Index: 3 | Name: car 8 | Brain Type: RandomParents | Fitness: 1,532174 | BrainData : -0,216057;-1,599037;4,171369;-0,6348781;-0,5555779;0,5620552;-0,1943879;1,858274;-3,328782;4,599771;2,790825;3,107556;-2,353699;0,01343292;-1,304653;0,8214334;3,948621;-3,259215;-3,316995;1,330033;-2,267339;-4,739478;-4,425862;-4,034309;2,89339;-0,0003166478
Index: 4 | Name: car 1 | Brain Type: RandomParents | Fitness: 1,526275 | BrainData : -0,216057;-1,599037;4,171369;-0,604561;-0,6006351;0,5389274;-0,1997086;1,893517;-3,359149;4,632747;2,790825;3,130848;-2,353699;0,01463333;-1,304653;0,8021374;3,981454;-3,265931;-3,28067;1,292024;-2,267339;-4,739478;-4,425862;-4,030547;2,847454;-0,02305185
Index: 5 | Name: car 15 | Brain Type: TOP2 | Fitness: 1,525218 | BrainData : -0,2936391;-1,552423;4,153518;-0,6329964;-0,4918832;0,6263747;-0,1979733;1,8721;-3,279973;4,60164;2,806374;3,100301;-2,402906;0,07854061;-1,304653;0,7865325;3,908642;-3,218601;-3,287977;1,343332;-2,333231;-4,763504;-4,408045;-4,077155;2,774669;-0,007161198
Index: 6 | Name: car 16 | Brain Type: TOP2 | Fitness: 1,525218 | BrainData : -0,3379704;-1,552423;4,117625;-0,6329964;-0,4918832;0,6263747;-0,1598745;1,8721;-3,279973;4,60164;2,806374;3,10442;-2,402906;0,07854061;-1,312299;0,7865325;3,908642;-3,207898;-3,273237;1,343332;-2,333231;-4,763504;-4,393116;-4,050536;2,774669;-0,007161198
Index: 7 | Name: car 17 | Brain Type: TOP2 | Fitness: 1,525218 | BrainData : -0,2936391;-1,552423;4,153518;-0,6329964;-0,4499223;0,6263747;-0,1954204;1,8721;-3,279973;4,60164;2,806374;3,130944;-2,402906;0,07854061;-1,304653;0,7865325;3,908642;-3,218601;-3,273296;1,343332;-2,333231;-4,763504;-4,408045;-4,059162;2,774669;-0,007161198
Index: 8 | Name: car 18 | Brain Type: TOP2 | Fitness: 1,525218 | BrainData : -0,3281817;-1,552423;4,153518;-0,6329964;-0,4918832;0,6263747;-0,1954204;1,842096;-3,279973;4,60164;2,806374;3,156017;-2,402906;0,07854061;-1,304653;0,7865325;3,908642;-3,218601;-3,273237;1,343332;-2,368932;-4,763504;-4,408045;-4,056218;2,774669;-0,007161198
Index: 9 | Name: car 19 | Brain Type: TOP2 | Fitness: 1,525218 | BrainData : -0,2936391;-1,532971;4,153518;-0,6329964;-0,5160448;0,6263747;-0,1954204;1,8721;-3,279973;4,60164;2,806374;3,130944;-2,395704;0,07854061;-1,304653;0,7865325;3,908642;-3,218601;-3,308957;1,343332;-2,333231;-4,750146;-4,408045;-4,050536;2,804041;-0,007161198
Index: 10 | Name: car 20 | Brain Type: TOP2 | Fitness: 1,525218 | BrainData : -0,2936391;-1,552423;4,153518;-0,6329964;-0,4918832;0,6638578;-0,1954204;1,8721;-3,279973;4,60164;2,806374;3,130944;-2,402945;0,07854061;-1,304653;0,7865325;3,908642;-3,218601;-3,273237;1,348259;-2,359871;-4,763504;-4,408045;-4,050536;2,774669;-0,007161198
