Generation: 94 | maxFitness: 2,890973 | maxFitnessGen: 1,649629 | maxFitnessGenBuf: 1,705635
N TotallyRandom: 5 | N RandomParents: 10 | N Top2: 25 | Min Mutation: 0,2

Index: 0 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,705635 | BrainData : -0,2119821;-1,660507;4,138714;-0,5275275;-0,3990945;0,8017683;-0,3020131;1,876256;-3,053731;4,579886;2,642971;3,147055;-2,266776;0,07499967;-1,447911;0,8951051;4,010905;-3,223583;-3,206447;1,247828;-2,42317;-4,936396;-4,305024;-3,869198;2,736402;6,287545E-05
Index: 1 | Name: car 2 | Brain Type: RandomParents | Fitness: 1,705516 | BrainData : -0,2119821;-1,660507;4,114764;-0,5563722;-0,3990945;0,7775056;-0,2786571;1,882372;-3,090765;4,538434;2,654881;3,147055;-2,266776;0,0671057;-1,447911;0,8951051;4,010905;-3,207279;-3,206447;1,275642;-2,42317;-4,936396;-4,280421;-3,869198;2,736402;-7,187389E-05
Index: 2 | Name: car 17 | Brain Type: TOP2 | Fitness: 1,698133 | BrainData : -0,2119821;-1,660507;4,128277;-0,5275275;-0,3990945;0,7775056;-0,3020131;1,876256;-3,053731;4,579886;2,654881;3,147055;-2,266776;0,07499967;-1,489544;0,8951051;4,010905;-3,223583;-3,206447;1,282826;-2,42317;-4,936396;-4,265233;-3,869198;2,736402;-0,009013992
Index: 3 | Name: car 3 | Brain Type: RandomParents | Fitness: 1,697468 | BrainData : -0,2147864;-1,665858;4,079086;-0,5015677;-0,475864;0,7004377;-0,2786571;1,876256;-3,069818;4,528277;2,654881;3,179527;-2,266776;0,07499967;-1,446398;0,8832766;4,010905;-3,223583;-3,206447;1,282826;-2,440985;-4,936396;-4,285017;-3,869198;2,766314;-0,009913521
Index: 4 | Name: car 21 | Brain Type: TOP2 | Fitness: 1,696185 | BrainData : -0,2119821;-1,660507;4,128277;-0,5275275;-0,3990945;0,7775056;-0,3056206;1,876256;-3,094812;4,579886;2,654881;3,147055;-2,266776;0,07499967;-1,447911;0,8951051;4,010905;-3,187581;-3,213251;1,282826;-2,42317;-4,936396;-4,265233;-3,869198;2,746048;-0,01174289
Index: 5 | Name: car 24 | Brain Type: TOP2 | Fitness: 1,696185 | BrainData : -0,1788313;-1,660507;4,111824;-0,5275275;-0,3990945;0,7661919;-0,3020131;1,876256;-3,053731;4,579886;2,637613;3,147055;-2,266776;0,07499967;-1,447911;0,8951051;4,010905;-3,223583;-3,206447;1,282826;-2,444837;-4,936396;-4,265233;-3,869198;2,736402;-0,01174289
Index: 6 | Name: car 31 | Brain Type: TOP2 | Fitness: 1,696185 | BrainData : -0,2119821;-1,660507;4,128277;-0,5275275;-0,3990945;0,7775056;-0,3020131;1,876256;-3,053731;4,579886;2,658138;3,147055;-2,266776;0,07499967;-1,447911;0,8951051;4,010905;-3,233874;-3,206447;1,282826;-2,42317;-4,936396;-4,265233;-3,869198;2,736402;-0,01174289
Index: 7 | Name: car 16 | Brain Type: TOP2 | Fitness: 1,696185 | BrainData : -0,2119821;-1,660507;4,128277;-0,5275275;-0,3990945;0,7589232;-0,3020131;1,876256;-3,053731;4,579886;2,654881;3,147055;-2,279128;0,04122671;-1,466269;0,8951051;4,010905;-3,223583;-3,206447;1,282826;-2,42317;-4,936396;-4,265233;-3,869198;2,736402;-0,01174289
Index: 8 | Name: car 18 | Brain Type: TOP2 | Fitness: 1,696185 | BrainData : -0,2119821;-1,660507;4,150456;-0,5275275;-0,3990945;0,7775056;-0,277833;1,876256;-3,053731;4,579886;2,632572;3,147055;-2,266776;0,07499967;-1,447911;0,905751;4,010905;-3,223583;-3,206447;1,282826;-2,42317;-4,936396;-4,265233;-3,869198;2,736402;-0,01174289
Index: 9 | Name: car 20 | Brain Type: TOP2 | Fitness: 1,696185 | BrainData : -0,2119821;-1,662137;4,128277;-0,517001;-0,3990945;0,7775056;-0,3020131;1,876256;-3,053731;4,579886;2,654881;3,147055;-2,266776;0,07499967;-1,447911;0,8951051;4,010905;-3,223583;-3,206447;1,282826;-2,42317;-4,976356;-4,265233;-3,838705;2,736402;-0,01174289
Index: 10 | Name: car 22 | Brain Type: TOP2 | Fitness: 1,696185 | BrainData : -0,2119821;-1,660507;4,128277;-0,5659328;-0,3990945;0,8061579;-0,3020131;1,876256;-3,10358;4,579886;2,654881;3,147055;-2,266776;0,07499967;-1,421478;0,8951051;4,010905;-3,223583;-3,206447;1,282826;-2,42317;-4,949518;-4,265233;-3,869198;2,752068;-0,01174289
Index: 11 | Name: car 23 | Brain Type: TOP2 | Fitness: 1,696185 | BrainData : -0,2119821;-1,660507;4,128277;-0,5275275;-0,3990945;0,7775056;-0,3020131;1,881109;-3,053731;4,579886;2,654881;3,147055;-2,266776;0,07499967;-1,447911;0,8951051;4,010905;-3,2568;-3,206447;1,282826;-2,42317;-4,936396;-4,265233;-3,900007;2,736402;-0,01174289
Index: 12 | Name: car 25 | Brain Type: TOP2 | Fitness: 1,696185 | BrainData : -0,2544472;-1,626192;4,128277;-0,5191699;-0,3990945;0,7775056;-0,3020131;1,876256;-3,053731;4,579886;2,654881;3,147055;-2,266776;0,07499967;-1,447911;0,8951051;4,046559;-3,223583;-3,206447;1,282826;-2,401167;-4,936396;-4,265233;-3,869198;2,739912;-0,01174289
Index: 13 | Name: car 26 | Brain Type: TOP2 | Fitness: 1,696185 | BrainData : -0,2119821;-1,660507;4,128277;-0,5351315;-0,3990945;0,7880211;-0,3020131;1,876256;-3,053731;4,579886;2,654881;3,147055;-2,266776;0,07499967;-1,44171;0,8951051;4,010905;-3,258663;-3,206447;1,247095;-2,42317;-4,936396;-4,258077;-3,914382;2,736402;-0,01174289
Index: 14 | Name: car 28 | Brain Type: TOP2 | Fitness: 1,696185 | BrainData : -0,1747758;-1,660507;4,128277;-0,5275275;-0,3990945;0,7775056;-0,3020131;1,876256;-3,053731;4,590539;2,654881;3,147055;-2,266776;0,07499967;-1,473392;0,9433548;4,010905;-3,223583;-3,206447;1,23631;-2,409344;-4,936396;-4,271228;-3,869198;2,736402;-0,01174289
Index: 15 | Name: car 30 | Brain Type: TOP2 | Fitness: 1,696185 | BrainData : -0,2322082;-1,660507;4,128277;-0,5275275;-0,374664;0,7775056;-0,3020131;1,876256;-3,053731;4,579886;2,654881;3,147055;-2,266776;0,07499967;-1,447911;0,8951051;4,010905;-3,223583;-3,206447;1,282826;-2,42317;-4,922551;-4,265233;-3,869198;2,736402;-0,01174289
Index: 16 | Name: car 32 | Brain Type: TOP2 | Fitness: 1,696185 | BrainData : -0,2119821;-1,610688;4,128277;-0,5518268;-0,3990945;0,7775056;-0,3020131;1,876256;-3,053731;4,579886;2,654881;3,147055;-2,266776;0,07499967;-1,495962;0,8951051;4,010905;-3,258947;-3,167786;1,282826;-2,42317;-4,936396;-4,265233;-3,856541;2,736402;-0,01174289
Index: 17 | Name: car 33 | Brain Type: TOP2 | Fitness: 1,696185 | BrainData : -0,2047781;-1,660507;4,128277;-0,5275275;-0,3961023;0,7775056;-0,3121704;1,876256;-3,046117;4,579886;2,68761;3,147055;-2,266776;0,07499967;-1,443165;0,8951051;4,010905;-3,223583;-3,206447;1,282826;-2,42317;-4,92378;-4,217904;-3,869198;2,736402;-0,01174289
Index: 18 | Name: car 35 | Brain Type: TOP2 | Fitness: 1,696185 | BrainData : -0,2119821;-1,660507;4,09332;-0,5275275;-0,3884897;0,7775056;-0,3020131;1,876256;-3,053731;4,603712;2,654881;3,147055;-2,263399;0,07499967;-1,447911;0,8951051;4,010905;-3,223583;-3,206447;1,282826;-2,42317;-4,936396;-4,265233;-3,869198;2,736402;-0,01174289
Index: 19 | Name: car 37 | Brain Type: TOP2 | Fitness: 1,696185 | BrainData : -0,2119821;-1,660507;4,128277;-0,5437168;-0,3990945;0,7775056;-0,3020131;1,876256;-3,053731;4,579886;2,663834;3,147055;-2,266776;0,08194453;-1,447911;0,8951051;4,010905;-3,223583;-3,206447;1,282826;-2,42317;-4,936396;-4,260172;-3,869198;2,736402;-0,01174289
Index: 20 | Name: car 38 | Brain Type: TOP2 | Fitness: 1,696185 | BrainData : -0,2119821;-1,660507;4,128277;-0,5275275;-0,3715518;0,7618231;-0,3020131;1,876256;-3,053731;4,579886;2,686386;3,101275;-2,266776;0,07499967;-1,447911;0,8777438;3,988054;-3,223583;-3,206447;1,282826;-2,42317;-4,936396;-4,265233;-3,918988;2,736402;-0,01174289
Index: 21 | Name: car 39 | Brain Type: TOP2 | Fitness: 1,696185 | BrainData : -0,2493438;-1,627474;4,128277;-0,5275275;-0,3990945;0,7775056;-0,3020131;1,839841;-3,036483;4,579886;2,654881;3,103903;-2,266776;0,07499967;-1,447911;0,8951051;4,010905;-3,223583;-3,251688;1,282826;-2,42317;-4,97594;-4,265233;-3,869198;2,736402;-0,01174289
Index: 22 | Name: car 7 | Brain Type: RandomParents | Fitness: 1,69511 | BrainData : -0,2397735;-1,708415;4,153391;-0,5587844;-0,3990945;0,7889146;-0,2786571;1,876256;-3,069818;4,538434;2,666736;3,100138;-2,305244;0,07499967;-1,435418;0,8951051;4,010905;-3,223583;-3,206447;1,23625;-2,42317;-4,969019;-4,265233;-3,869198;2,736402;-0,01338005
Index: 23 | Name: car 19 | Brain Type: TOP2 | Fitness: 1,693481 | BrainData : -0,2119821;-1,660507;4,128277;-0,5275275;-0,3990945;0,7775056;-0,3020131;1,876256;-3,050965;4,579886;2,654881;3,147055;-2,231796;0,07499967;-1,447911;0,8951051;4,010905;-3,223583;-3,200718;1,282826;-2,42317;-4,901013;-4,265233;-3,869198;2,736402;-0,01687708
Index: 24 | Name: car 4 | Brain Type: RandomParents | Fitness: 1,692251 | BrainData : -0,2446561;-1,663911;4,115543;-0,5307368;-0,3141801;0,7986841;-0,2621598;1,846374;-3,036498;4,584424;2,661348;3,182766;-2,298891;0,1430488;-1,494417;0,8965913;3,961476;-3,152038;-3,238734;1,27187;-2,364303;-4,857364;-4,303585;-3,906991;2,773466;-0,01991242
Index: 25 | Name: car 29 | Brain Type: TOP2 | Fitness: 1,663383 | BrainData : -0,2119821;-1,660507;4,160082;-0,5275275;-0,3990945;0,7775056;-0,3020131;1,876256;-3,053731;4,530658;2,652506;3,16451;-2,266776;0,07499967;-1,447911;0,9269381;4,010905;-3,223583;-3,206447;1,282826;-2,42317;-4,936396;-4,265233;-3,869198;2,736402;-0,02972174
Index: 26 | Name: car 27 | Brain Type: TOP2 | Fitness: 1,622304 | BrainData : -0,2119821;-1,660507;4,112681;-0,5275275;-0,3896189;0,7775056;-0,3020131;1,876256;-3,036158;4,579886;2,69033;3,147055;-2,266776;0,07970131;-1,451158;0,8985566;4,010905;-3,223583;-3,228331;1,282826;-2,42317;-4,936396;-4,265233;-3,869198;2,736402;0,02388637
Index: 27 | Name: car 5 | Brain Type: RandomParents | Fitness: 1,587572 | BrainData : -0,2119821;-1,678312;4,102666;-0,5706268;-0,3990945;0,7775056;-0,3166962;1,900618;-3,069818;4,538434;2,637573;3,147055;-2,266776;0,07499967;-1,447911;0,8951051;3,977461;-3,223583;-3,206447;1,282826;-2,42317;-4,936396;-4,265233;-3,869198;2,736402;-0,04164179
Index: 28 | Name: car 9 | Brain Type: RandomParents | Fitness: 1,587572 | BrainData : -0,2119821;-1,681516;4,102666;-0,5706268;-0,3922914;0,7775056;-0,3166962;1,876256;-3,069818;4,538434;2,637573;3,147055;-2,266776;0,07499967;-1,447911;0,8951051;3,977461;-3,223583;-3,206447;1,282826;-2,42317;-4,963332;-4,265233;-3,869198;2,736402;-0,04164179
Index: 29 | Name: car 34 | Brain Type: TOP2 | Fitness: 1,560199 | BrainData : -0,2119821;-1,660507;4,128277;-0,5393051;-0,3990945;0,7775056;-0,3020131;1,876256;-3,053731;4,591511;2,654881;3,147055;-2,266776;0,07499967;-1,49642;0,8951051;4,010905;-3,223583;-3,206447;1,282826;-2,42317;-4,936396;-4,306406;-3,869198;2,736402;0,0264035
Index: 30 | Name: car 15 | Brain Type: TOP2 | Fitness: 1,559757 | BrainData : -0,2119821;-1,660507;4,128277;-0,5275275;-0,3990945;0,7346476;-0,3020131;1,876256;-3,053731;4,595006;2,654881;3,147055;-2,266776;0,07499967;-1,452732;0,8951051;4,00139;-3,223583;-3,206447;1,282826;-2,42317;-4,936396;-4,265233;-3,895386;2,736402;0,02680706
Index: 31 | Name: car 11 | Brain Type: TotallyRandom | Fitness: 0,4119125 | BrainData : 3,027707;2,082983;-1,122138;0,7557254;-2,341457;0,4963522;1,026265;-1,667195;-2,020371;-0,2428265;1,237473;0,5784078;-0,9829826;-2,099597;3,398672;-0,5748706;0,5837364;-0,9988375;0,2307935;-3,528725;-2,5061;-4,404987;-3,482388;1,758674;2,116225;-2,409427
Index: 32 | Name: car 40 | Brain Type: RandomParents | Fitness: 0,4061226 | BrainData : -1,38357;-0,5940242;1,012354;2,68029;2,960069;0,7297726;-3,622251;2,68507;4,450075;-0,4100518;-0,3345971;-2,339105;3,426348;-4,971747;3,152137;-0,2705498;4,812011;1,887929;1,053536;-1,785036;-3,535864;0,5562634;-4,605874;0,06258774;1,227035;0,705853
Index: 33 | Name: car 1 | Brain Type: RandomParents | Fitness: 0,349864 | BrainData : 1,046455;-3,974934;-0,02840948;-2,364553;-2,624993;-2,436446;1,204873;-3,557287;3,739657;1,062013;2,788378;-2,916009;-3,08518;0,6311636;1,884166;3,065498;3,525661;0,4187851;-0,6486349;3,333813;-1,878488;1,17505;-2,480979;4,901937;0,7956309;-0,6885986
Index: 34 | Name: car 12 | Brain Type: TotallyRandom | Fitness: 0,346675 | BrainData : -1,038911;-1,436522;-0,9116416;-0,9154458;0,7291274;1,248812;1,631501;2,766807;3,594437;4,96736;2,585859;1,140797;4,649764;2,093422;-4,037052;-4,953083;-4,957962;2,017174;3,356284;0,4180245;-1,733324;-2,814436;-1,215532;0,201128;4,798012;-2,20062
Index: 35 | Name: car 6 | Brain Type: RandomParents | Fitness: 0,3464157 | BrainData : 0,2737218;1,004695;-1,507508;1,360016;-2,162392;2,219511;-2,745112;0,6149956;-3,02922;4,487823;-2,246211;-2,261489;4,457433;-0,845726;1,409181;3,34932;-3,300569;-4,208137;4,55106;-2,494791;-1,425433;1,937197;1,135094;3,992033;0,5778832;1,771773
Index: 36 | Name: car 13 | Brain Type: TotallyRandom | Fitness: 0,3405583 | BrainData : -4,360979;0,5659394;-2,586354;0,5849094;2,360919;4,218602;1,971779;4,923386;-1,836783;3,443428;-3,886907;1,082482;1,779693;-1,111682;-1,09144;4,44345;3,263535;-4,510051;-3,912211;4,158997;-3,935236;2,296062;4,452568;0,9643178;3,594378;1,952156
Index: 37 | Name: car 8 | Brain Type: RandomParents | Fitness: 0,3190472 | BrainData : -1,092323;-1,066119;-2,773414;4,824955;-1,423767;4,147474;-4,572721;0,3438897;1,78946;-1,507986;0,8640332;-0,5774097;4,344343;-2,170174;-3,863162;0,9455652;1,475141;-4,432505;1,55791;2,818172;3,356932;0,7178549;0,6535249;4,255702;4,371838;3,711765
Index: 38 | Name: car 10 | Brain Type: TotallyRandom | Fitness: 0,2824782 | BrainData : 3,391652;2,905972;1,718679;-4,59623;-1,953785;3,988411;1,596681;4,880761;-3,152206;0,7730718;-2,832978;-1,920893;3,507581;4,802944;-4,176394;1,858675;1,584635;-3,682724;4,387023;4,876021;-0,6071658;-2,509053;-3,064617;-3,595798;1
