Generation: 55 | maxFitness: 2,890973 | maxFitnessGen: 1,618854 | maxFitnessGenBuf: 1,633618
N TotallyRandom: 5 | N RandomParents: 10 | N Top2: 25 | Min Mutation: 0,2

Index: 0 | Name: car 1 | Brain Type: RandomParents | Fitness: 1,633618 | BrainData : -0,2772716;-1,594078;4,112391;-0,586852;-0,5106439;0,602166;-0,1626879;1,858828;-3,210772;4,619579;2,669238;3,193208;-2,343767;0,02908462;-1,410191;0,8478252;3,944743;-3,198061;-3,255517;1,345101;-2,33632;-4,88422;-4,411582;-3,966164;2,740635;-0,006045599
Index: 1 | Name: car 2 | Brain Type: RandomParents | Fitness: 1,633618 | BrainData : -0,2772716;-1,594078;4,155393;-0,6143984;-0,4748978;0,6179435;-0,1946551;1,903966;-3,255993;4,619579;2,686609;3,154821;-2,343767;0,07120877;-1,3778;0,8478252;3,975638;-3,198061;-3,255517;1,345101;-2,289102;-4,820168;-4,411582;-3,966164;2,740635;-0,006045599
Index: 2 | Name: car 4 | Brain Type: RandomParents | Fitness: 1,633618 | BrainData : -0,2772716;-1,594078;4,192851;-0,6143984;-0,4748978;0,6179435;-0,1946551;1,825588;-3,250177;4,619579;2,669238;3,158842;-2,343767;0,02878031;-1,383929;0,8729967;3,901042;-3,198061;-3,255517;1,345101;-2,269209;-4,849962;-4,428446;-3,966164;2,753559;-0,006045599
Index: 3 | Name: car 5 | Brain Type: RandomParents | Fitness: 1,633618 | BrainData : -0,2772716;-1,594078;4,143433;-0,6566533;-0,5237435;0,6179435;-0,1690663;1,891292;-3,293622;4,61318;2,621911;3,163831;-2,343767;0,02878031;-1,369596;0,8513076;3,896774;-3,198061;-3,255517;1,345101;-2,289102;-4,849962;-4,428969;-4,012194;2,740635;-0,006045599
Index: 4 | Name: car 7 | Brain Type: RandomParents | Fitness: 1,633618 | BrainData : -0,2608049;-1,594078;4,143433;-0,6361921;-0,4748978;0,6179435;-0,1946551;1,837901;-3,260894;4,619579;2,669238;3,175725;-2,343767;0,02878031;-1,410191;0,8478252;3,93992;-3,205873;-3,255517;1,382947;-2,289102;-4,849962;-4,439925;-3,921473;2,736431;-0,006045599
Index: 5 | Name: car 8 | Brain Type: RandomParents | Fitness: 1,633618 | BrainData : -0,2772716;-1,594078;4,143433;-0,6143984;-0,4748978;0,6179435;-0,1946551;1,825588;-3,220403;4,619579;2,669238;3,175725;-2,343767;0,02878031;-1,383929;0,8314131;3,901042;-3,198061;-3,255517;1,345101;-2,271556;-4,849962;-4,411582;-3,966164;2,753559;-0,006045599
Index: 6 | Name: car 9 | Brain Type: RandomParents | Fitness: 1,633618 | BrainData : -0,2772716;-1,594078;4,19003;-0,6143984;-0,4748978;0,6179435;-0,1946551;1,858828;-3,255993;4,626985;2,669238;3,114298;-2,343767;0,02878031;-1,392834;0,8478252;3,901042;-3,198061;-3,255517;1,335758;-2,241635;-4,815607;-4,411582;-3,966164;2,740635;-0,006045599
Index: 7 | Name: car 15 | Brain Type: TOP2 | Fitness: 1,633618 | BrainData : -0,2772716;-1,594078;4,143433;-0,6143984;-0,4633838;0,6022931;-0,1946551;1,858828;-3,287683;4,619579;2,669238;3,175725;-2,343767;0,03575689;-1,410191;0,8478252;3,901042;-3,198061;-3,255517;1,345101;-2,312946;-4,872834;-4,411582;-3,924436;2,783551;-0,006045599
Index: 8 | Name: car 17 | Brain Type: TOP2 | Fitness: 1,633618 | BrainData : -0,2772716;-1,594078;4,143433;-0,6143984;-0,4748978;0,6022931;-0,1946551;1,827784;-3,287683;4,587771;2,71907;3,186982;-2,343767;0,02878031;-1,410191;0,8478252;3,901042;-3,198061;-3,255517;1,302685;-2,356569;-4,828467;-4,411582;-3,924436;2,706324;-0,006045599
Index: 9 | Name: car 18 | Brain Type: TOP2 | Fitness: 1,633618 | BrainData : -0,2772716;-1,624495;4,143433;-0,6143984;-0,4748978;0,6022931;-0,1946551;1,858828;-3,287683;4,619579;2,669238;3,175725;-2,322608;0,02878031;-1,410191;0,8965425;3,937944;-3,198061;-3,255517;1,306475;-2,312946;-4,872834;-4,404193;-3,924436;2,740635;-0,006045599
Index: 10 | Name: car 19 | Brain Type: TOP2 | Fitness: 1,633618 | BrainData : -0,2772716;-1,594078;4,143433;-0,573599;-0,4567964;0,6022931;-0,2170979;1,858828;-3,287683;4,619579;2,669238;3,220558;-2,343767;0,02669828;-1,390225;0,8478252;3,901042;-3,198061;-3,255517;1,345101;-2,312946;-4,872834;-4,411582;-3,924436;2,740635;-0,006045599
Index: 11 | Name: car 20 | Brain Type: TOP2 | Fitness: 1,633618 | BrainData : -0,2772716;-1,594078;4,170592;-0,6143984;-0,4748978;0,6022931;-0,1946551;1,892382;-3,255795;4,577101;2,681076;3,175725;-2,343767;0,02878031;-1,410191;0,8350994;3,918383;-3,198061;-3,255517;1,345101;-2,312946;-4,872834;-4,411582;-3,924436;2,740635;-0,006045599
Index: 12 | Name: car 22 | Brain Type: TOP2 | Fitness: 1,633618 | BrainData : -0,2772716;-1,594078;4,143433;-0,6143984;-0,4748978;0,6022931;-0,1946551;1,858828;-3,287683;4,619579;2,669238;3,175725;-2,343767;0,02878031;-1,410191;0,8478252;3,946787;-3,198061;-3,270226;1,345101;-2,312946;-4,872834;-4,411582;-3,924436;2,74086;-0,006045599
Index: 13 | Name: car 24 | Brain Type: TOP2 | Fitness: 1,633618 | BrainData : -0,296535;-1,594078;4,143433;-0,594388;-0,4748978;0,5649844;-0,1946551;1,858828;-3,287683;4,619579;2,669238;3,181619;-2,343767;0,02878031;-1,410191;0,8688231;3,889186;-3,198061;-3,241069;1,322041;-2,312946;-4,877329;-4,411582;-3,924436;2,740635;-0,006045599
Index: 14 | Name: car 25 | Brain Type: TOP2 | Fitness: 1,633618 | BrainData : -0,2932892;-1,58611;4,143433;-0,6143984;-0,4748978;0,6022931;-0,1946551;1,858828;-3,287683;4,619579;2,669238;3,192452;-2,343767;0,02878031;-1,42035;0,8478252;3,901042;-3,198061;-3,255517;1,367041;-2,312946;-4,872834;-4,411582;-3,924436;2,783134;-0,006045599
Index: 15 | Name: car 27 | Brain Type: TOP2 | Fitness: 1,633618 | BrainData : -0,2772716;-1,594078;4,143433;-0,6143984;-0,4748978;0,6517689;-0,1946551;1,858828;-3,287683;4,619579;2,669238;3,175725;-2,308746;-0,002552493;-1,410191;0,8478252;3,901042;-3,171436;-3,255517;1,345101;-2,312946;-4,872834;-4,411582;-3,894091;2,725361;-0,006045599
Index: 16 | Name: car 28 | Brain Type: TOP2 | Fitness: 1,633618 | BrainData : -0,2772716;-1,594078;4,143433;-0,6143984;-0,4383629;0,6022931;-0,1946551;1,858828;-3,287683;4,661511;2,669238;3,175725;-2,343767;0,06748623;-1,410191;0,8478252;3,901042;-3,198061;-3,255517;1,345101;-2,312946;-4,872834;-4,411582;-3,920412;2,740635;-0,006045599
Index: 17 | Name: car 29 | Brain Type: TOP2 | Fitness: 1,633618 | BrainData : -0,2772716;-1,594078;4,166817;-0,6143984;-0,4748978;0,6022931;-0,1946551;1,858828;-3,287683;4,579617;2,69531;3,175725;-2,343767;0,01595883;-1,410191;0,8478252;3,901042;-3,159832;-3,255517;1,345101;-2,312946;-4,872834;-4,411582;-3,924436;2,740635;-0,006045599
