Generation: 48 | maxFitness: 2,890973 | maxFitnessGen: 1,487524 | maxFitnessGenBuf: 1,613745
N TotallyRandom: 5 | N RandomParents: 10 | N Top2: 25 | Min Mutation: 0,2

Index: 0 | Name: car 25 | Brain Type: TOP2 | Fitness: 1,613745 | BrainData : -0,2580665;-1,594078;4,173029;-0,6143984;-0,5169282;0,6192332;-0,1946551;1,870541;-3,255993;4,590666;2,713307;3,129233;-2,39066;0,07156238;-1,403148;0,8208133;3,937818;-3,198061;-3,274633;1,345101;-2,298565;-4,735832;-4,411582;-3,96437;2,809269;-0,0135432
Index: 1 | Name: car 23 | Brain Type: TOP2 | Fitness: 1,611574 | BrainData : -0,2580665;-1,594078;4,173029;-0,6143984;-0,5169282;0,6306056;-0,1948349;1,870541;-3,255993;4,590666;2,713307;3,129233;-2,39066;0,07156238;-1,403148;0,8208133;3,937818;-3,198061;-3,274633;1,345101;-2,291275;-4,735832;-4,411837;-4,003418;2,809269;-0,0177683
Index: 2 | Name: car 1 | Brain Type: RandomParents | Fitness: 1,611073 | BrainData : -0,2936391;-1,556496;4,195316;-0,6329964;-0,5566335;0,6381186;-0,1946551;1,893991;-3,223381;4,663043;2,708095;3,134869;-2,39066;-0,007046331;-1,403148;0,7896092;3,945617;-3,200309;-3,274633;1,346923;-2,333231;-4,735832;-4,397711;-4,026381;2,813385;-0,01867133
Index: 3 | Name: car 2 | Brain Type: RandomParents | Fitness: 1,611073 | BrainData : -0,2936391;-1,594078;4,195316;-0,6778796;-0,5566335;0,6396708;-0,1946551;1,870541;-3,223381;4,61962;2,689344;3,085238;-2,360741;0,07168442;-1,403148;0,7896092;3,937818;-3,181889;-3,274633;1,348035;-2,333231;-4,735832;-4,397711;-4,013409;2,790549;-0,01867133
Index: 4 | Name: car 5 | Brain Type: RandomParents | Fitness: 1,611073 | BrainData : -0,2936391;-1,643933;4,195316;-0,6329964;-0,5566335;0,6314394;-0,1946551;1,870541;-3,223381;4,624852;2,737729;3,109385;-2,39066;0,03532803;-1,403148;0,7533487;3,980594;-3,198061;-3,274633;1,348035;-2,333231;-4,735832;-4,397711;-4,051895;2,809269;-0,01867133
Index: 5 | Name: car 6 | Brain Type: RandomParents | Fitness: 1,611073 | BrainData : -0,2936391;-1,594078;4,195316;-0,6329964;-0,5566335;0,5888568;-0,1946551;1,908274;-3,257372;4,61962;2,707541;3,127025;-2,39066;0,03532803;-1,403148;0,8363749;3,945211;-3,198061;-3,274633;1,348035;-2,333231;-4,735832;-4,434095;-4,013409;2,809269;-0,01867133
Index: 6 | Name: car 8 | Brain Type: RandomParents | Fitness: 1,611073 | BrainData : -0,2655691;-1,594078;4,187621;-0,5902851;-0,5566335;0,6784374;-0,1856208;1,896676;-3,24381;4,61962;2,700442;3,111168;-2,36173;-0,00957552;-1,403148;0,7547361;3,937818;-3,150423;-3,217653;1,348035;-2,333231;-4,773331;-4,397711;-4,013409;2,809269;-0,01867133
Index: 7 | Name: car 9 | Brain Type: RandomParents | Fitness: 1,611073 | BrainData : -0,2936391;-1,59538;4,173523;-0,6329964;-0,5566335;0,6381186;-0,1946551;1,870541;-3,223381;4,656741;2,707541;3,084079;-2,39066;0,04640279;-1,403148;0,7805184;3,937818;-3,198061;-3,244706;1,348035;-2,333231;-4,735832;-4,397711;-4,013409;2,809269;-0,01867133
Index: 8 | Name: car 15 | Brain Type: TOP2 | Fitness: 1,611073 | BrainData : -0,2580665;-1,594078;4,173029;-0,6365683;-0,5582659;0,6192332;-0,1946551;1,870541;-3,256516;4,549375;2,713307;3,129233;-2,39066;0,07156238;-1,403148;0,8322105;3,937818;-3,198061;-3,274633;1,345101;-2,291275;-4,735832;-4,411837;-4,013409;2,809269;-0,01867133
Index: 9 | Name: car 18 | Brain Type: TOP2 | Fitness: 1,611073 | BrainData : -0,2580665;-1,594078;4,173029;-0,6143984;-0,5020219;0,6192332;-0,1946551;1,870541;-3,206143;4,590666;2,713307;3,100919;-2,39066;0,07568449;-1,412879;0,8208133;3,937818;-3,171442;-3,314806;1,369393;-2,291275;-4,735832;-4,398382;-4,013409;2,809269;-0,01867133
Index: 10 | Name: car 19 | Brain Type: TOP2 | Fitness: 1,611073 | BrainData : -0,2580665;-1,594078;4,173029;-0,5824752;-0,5169282;0,6192332;-0,2141876;1,870541;-3,238369;4,565088;2,713307;3,129233;-2,39066;0,07156238;-1,403148;0,8645034;3,937818;-3,198061;-3,274633;1,383748;-2,291275;-4,735832;-4,411837;-4,013409;2,809269;-0,01867133
