Generation: 49 | maxFitness: 0,6101888 | maxFitnessGen: 0,2418417 | maxFitnessGenBuf: 0,2340254
N TotallyRandom: 1 | N RandomParents: 0 | N Top2: 80 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,2340254|1,894755;-0,4223359;-5,060978;-4,245257;-3,496082;4,923852;-4,96901;-5,086032;0,5638196;-0,4188383;-3,528632;-1,671095;0,5314887;0,7854093;6,19979;-0,8384346;2,121649;4,085969;-0,07537168;-2,344123;3,934931;-2,964503;2,151856;2,182664;-2,403572;3,124362;-6,50826;-3,824243;4,525947
1|TOP2|0,2326738|1,941097;-0,4223359;-5,000533;-4,106441;-3,817923;5,140706;-5,025295;-4,772482;-0,3015864;0,2061663;-3,528632;-1,967511;0,6192561;0,7854093;6,19979;-1,028449;2,765164;4,044505;-0,4881224;-2,688675;4,608658;-2,81861;2,031684;2,079041;-2,403572;3,124362;-6,108848;-3,824243;4,694985
2|TOP2|0,2281635|1,894755;-0,4223359;-4,953648;-4,230991;-3,817923;4,57025;-4,96901;-4,609051;0,1669317;0,2347041;-3,158043;-1,671095;1,014625;0,8984569;6,19979;-1,028449;2,479249;4,376232;-0,795171;-2,688675;4,235734;-2,967786;2,397108;1,975177;-2,8079;3,283794;-6,50826;-4,130291;4,525947
3|TOP2|0,22723|1,894755;-0,6765198;-4,696107;-4,49256;-3,978098;4,994414;-5,132756;-4,798048;0,2509673;-0,1757205;-3,528632;-1,671095;0,9828157;0,7854093;6,218718;-1,028449;2,479249;4,376232;-0,6152894;-2,688675;3,86096;-2,599784;1,664928;1,975177;-2,1041;3,124362;-6,50826;-3,824243;5,001171
4|TOP2|0,2262836|1,894755;-0,4223359;-4,643218;-4,198951;-3,658165;4,994414;-4,956045;-4,609051;0,1669317;-0,1757205;-3,528632;-1,918292;0,9828157;0,7966617;5,976932;-1,12852;2,479249;4,376232;-0,1324683;-2,688675;4,273186;-3,192906;2,367042;1,975177;-2,137885;3,285507;-6,405029;-3,824243;4,525947
5|TOP2|0,2232634|2,145677;-0,292675;-4,953648;-4,230991;-3,328508;4,994414;-4,96901;-4,609051;-0,3132293;-0,1757205;-3,528632;-1,671095;0,9828157;0,5131386;6,10891;-1,028449;2,479249;4,376232;-0,4881224;-2,688675;4,750415;-2,81861;2,365657;1,975177;-2,403572;3,124362;-6,435953;-3,743321;4,525947
6|TOP2|0,220538|1,894755;-0,4223359;-4,953648;-4,230991;-3,650612;4,994414;-4,96901;-4,916111;0,1669317;-0,1757205;-3,474511;-1,671095;1,035532;0,7854093;5,778809;-0,797428;2,166319;4,745458;-0,1584021;-2,685852;4,505492;-2,374694;2,031684;1,975177;-2,802699;3,526083;-6,219142;-3,824243;4,234365
7|TOP2|0,2174801|1,894755;-0,4223359;-4,953648;-4,230991;-3,799566;5,357705;-4,508327;-4,609051;0,1669317;-0,1757205;-3,528632;-1,754827;1,417049;1,014479;6,269456;-1,342666;2,036287;4,376232;-0,2484623;-2,519883;4,273186;-3,283698;2,031684;1,975177;-2,403572;3,124362;-6,50826;-3,79827;4,143277
