Generation: 35 | maxFitness: 0,6101888 | maxFitnessGen: 0,3783221 | maxFitnessGenBuf: 0,2706881
N TotallyRandom: 1 | N RandomParents: 0 | N Top2: 80 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,2706881|2,714429;-0,7589074;-5,41444;-4,107339;-3,741537;4,502977;-4,351258;-5,261278;0,04073603;0,2341587;-3,885351;-0,4607639;1,075988;-0,2512377;6,218894;-0,9632545;3,941615;2,472543;0,3275449;-1,415178;4,405131;-3,072932;2,829201;2,669508;-2,557907;3,058969;-6,574718;-2,196392;4,598149
1|TOP2|0,2392368|2,714429;-0,4407769;-5,00562;-3,9795;-3,950504;4,502977;-4,594533;-5,261278;0,04073603;0,630876;-3,885351;-0,2469205;1,075988;0,1469939;5,288769;-0,9632545;4,115283;2,592188;0,1338976;-1,073513;4,651352;-3,270813;2,598984;2,669508;-2,457337;3,401873;-6,574718;-2,295137;4,638081
2|TOP2|0,2324629|2,714429;-0,7966008;-5,00562;-4,234788;-3,950504;4,572185;-4,507439;-5,389325;-0,1321242;0,2341587;-3,885351;-0,2469205;1,075988;0,1469939;6,181056;-0,7871956;4,115283;2,066149;0,3275449;-1,415178;4,250941;-3,12768;2,829201;2,541503;-2,557907;3,371571;-6,535569;-2,17795;5,026803
3|TOP2|0,2305698|2,360996;-0,3254058;-5,00562;-4,107339;-3,950504;4,43766;-4,507439;-5,261278;0,1032766;0,6205692;-3,885351;0,041383;1,075988;-0,2145477;5,726274;-0,487032;4,090468;2,717742;-0,01788571;-1,415178;4,613548;-3,12768;2,829201;2,669508;-2,557907;2,867111;-6,771541;-2,196392;4,749615
4|TOP2|0,2296124|2,931149;-1,019628;-5,371566;-4,388447;-3,950504;4,19414;-4,507439;-5,261278;0,04073603;0,5299032;-3,885351;-0,2469205;1,38578;0,1469939;5,726274;-1,114364;4,323467;2,276261;0,3275449;-1,415178;4,259521;-3,12768;2,455609;2,669508;-2,975202;3,2075;-6,756823;-2,484273;5,031333
5|TOP2|0,2295796|2,234946;-0,7589074;-5,00562;-4,107339;-3,655528;4,875521;-4,43945;-5,261278;0,04073603;0,2341587;-3,562932;-0,03605561;1,075988;0,1469939;5,726274;-1,277544;3,719469;2,467002;0,3275449;-1,415178;4,536147;-2,690328;2,829201;2,985802;-2,64135;3,2075;-6,942328;-2,196392;5,407455
6|TOP2|0,2285693|2,714429;-0,7589074;-4,85307;-4,107339;-4,042853;4,536614;-4,507439;-5,261278;0,04073603;0,4011227;-3,885351;-0,2469205;0,7440116;-0,1791833;5,726274;-0,9632545;4,115283;2,455345;0,7612659;-1,415178;4,259521;-2,861053;2,829201;2,35845;-2,557907;3,2075;-6,574718;-2,376484;5,110701
7|TOP2|0,2266412|2,342347;-0,7589074;-5,210964;-4,107339;-4,329866;4,87428;-4,507439;-5,261278;0,04073603;0,2341587;-3,724257;-0,6325028;1,075988;0,5855887;6,038301;-0,9632545;4,010446;2,472543;0,3275449;-1,415178;4,259521;-3,2612;2,829201;2,501764;-2,490457;2,753234;-6,574718;-2,63168;5,026803
