Generation: 36 | maxFitness: 0,6101888 | maxFitnessGen: 0,2706881 | maxFitnessGenBuf: 0,3788014
N TotallyRandom: 1 | N RandomParents: 0 | N Top2: 80 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,3788014|2,398616;-0,7589074;-5,309984;-4,389355;-3,741537;4,502977;-4,160425;-4,867963;-0,3719922;0,2341587;-3,580395;-0,3242427;1,075988;0,1937774;6,218894;-1,22115;3,941615;2,283816;0,3275449;-1,716661;4,405131;-3,072932;2,829201;2,669508;-2,806186;3,058969;-6,574718;-2,262495;4,598149
1|TOP2|0,2422211|2,714429;-0,2635412;-5,511233;-4,107339;-3,741537;4,502977;-4,408663;-5,499213;0,04073603;0,2341587;-3,885351;-0,4607639;1,075988;0,09204024;6,218894;-0,9632545;3,698516;2,073779;0,2477726;-1,415178;4,405131;-3,072932;2,829201;2,669508;-2,222195;3,058969;-6,574718;-2,196392;4,667316
2|TOP2|0,2365151|2,714429;-0,6809165;-5,636201;-4,107339;-3,741537;4,502977;-4,351258;-5,261278;0,04073603;0,2341587;-3,885351;-0,08679518;0,9921442;-0,2512377;6,244072;-0,9632545;3,455989;2,782898;0,3275449;-1,415178;4,405131;-3,093826;2,829201;3,13984;-2,608775;3,058969;-6,574718;-2,273954;4,598149
3|TOP2|0,2336345|2,714429;-0,3965849;-5,41444;-4,107339;-3,741537;4,121712;-4,584668;-4,951279;0,04073603;0,2341587;-3,904732;-0,4281954;1,075988;-0,5139008;6,218894;-0,4656206;4,108203;2,676666;0,7328871;-1,774558;4,405131;-3,23144;2,818276;2,669508;-2,557907;3,058969;-6,574718;-2,357271;4,266144
4|TOP2|0,2317644|2,714429;-1,00797;-5,41444;-4,285468;-3,842986;4,502977;-3,972306;-5,334711;0,04073603;0,2030746;-3,885351;-0,03499231;1,075988;-0,5385097;6,218894;-0,9632545;3,941615;2,790921;0,7128489;-1,243947;3,952492;-3,536312;2,949329;2,669508;-2,950591;3,344569;-6,955687;-2,196392;4,897644
5|TOP2|0,2295976|2,714429;-0,7589074;-5,41444;-4,337708;-3,693154;4,582788;-4,295238;-4,911335;0,04073603;0,4750248;-3,885351;-0,7051524;1,075988;-0,2512377;6,272545;-0,9781238;3,941615;2,472543;0,3275449;-1,159887;4,882767;-2,892856;2,858068;2,669508;-2,716304;3,058969;-6,574718;-2,071937;4,598149
6|TOP2|0,2283204|2,75643;-0,2725552;-5,006821;-4,107339;-4,140813;4,502977;-4,351258;-5,261278;0,04073603;0,07643998;-3,885351;-0,4607639;1,202631;-0,3624434;6,13938;-0,9632545;3,941615;2,472543;-0,01687148;-0,9220116;3,986211;-2,659858;3,19043;2,925735;-2,72869;3,058969;-6,206372;-2,196392;4,598149
7|TOP2|0,2240037|2,714429;-0,8250891;-5,246487;-4,107339;-3,741537;4,502977;-4,045424;-4,881195;0,2436041;0,2341587;-3,885351;-0,4607639;1,061216;-0,2512377;6,218894;-1,068984;3,941615;2,904126;0,2666263;-1,415178;4,415688;-3,072932;2,575115;2,669508;-2,510647;3,058969;-6,574718;-2,196392;4,955429
