Generation: 33 | maxFitness: 0,6101888 | maxFitnessGen: 0,2371726 | maxFitnessGenBuf: 0,2558328
N TotallyRandom: 1 | N RandomParents: 0 | N Top2: 80 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,2558328|2,714429;-0,9659011;-5,00562;-4,107339;-3,550025;4,502977;-4,42532;-4,883751;-0,06447862;0,1410335;-3,885351;-0,2469205;0,6209733;0,1469939;6,098981;-0,6495007;4,109018;2,674261;0,3275449;-1,912052;4,182156;-3,12768;2,829201;2,321537;-2,557907;3,2075;-6,278306;-2,196392;5,026803
1|TOP2|0,2418234|2,755698;-0,9659011;-4,875074;-3,836493;-3,294564;4,768879;-4,42532;-5,098889;-0,2577376;-0,237685;-4,065146;0,122114;0,5799651;0,1469939;5,880874;-0,6769732;3,849913;3,035737;0,2827376;-1,855251;4,650669;-3,068035;3,260737;2,757915;-2,18828;3,301624;-6,112053;-2,196392;4,343385
2|TOP2|0,2308304|2,591504;-1,270335;-4,875074;-4,097656;-3,15364;4,768879;-4,685549;-5,098889;-0,1478385;0,1410335;-3,846101;-0,2596905;0,5799651;0,1234499;6,098981;-0,6734391;3,684124;2,929905;0,9201337;-1,751294;4,650669;-3,147778;2,50637;2,321537;-2,391728;3,291186;-6,476548;-2,196392;4,683241
3|TOP2|0,2254117|2,591504;-0,9659011;-4,475571;-4,532092;-3,413922;5,002843;-4,42532;-4,808167;-0,202744;0,1410335;-4,065073;-0,3545331;0,5799651;0,3339306;6,444593;-0,6267911;3,853158;3,035737;0,4308045;-1,912052;4,650669;-3,068035;2,829201;2,321537;-2,155114;2,791188;-6,112053;-2,196392;4,683241
4|TOP2|0,2252973|2,951541;-0,9659011;-5,279294;-3,909751;-3,813272;4,312253;-3,950993;-5,098889;-0,2577376;0,1410335;-3,885351;-0,2596905;0,2961919;-0,08853331;6,098981;-0,8754168;3,853158;3,081024;0,3633244;-1,544344;4,908085;-2,883133;2,829201;2,661483;-2,852449;3,2075;-6,112053;-2,196392;4,865619
5|TOP2|0,2245959|2,591504;-0,6606694;-4,415293;-4,281321;-3,550102;4,768879;-4,42532;-5,306914;-0,7133609;0,5517408;-3,885351;-0,2596905;0,2303143;0,3839009;6,26127;-0,8746401;3,683277;3,426469;0,767691;-1,496092;5,098561;-3,068035;2,422041;2,756808;-2,557907;3,2075;-6,605103;-2,196392;4,825169
6|TOP2|0,2230417|2,591504;-0,9659011;-4,907771;-4,440668;-3,413922;4,949536;-4,353879;-5,098889;-0,2577376;0,1410335;-3,801869;-0,2596905;0,3723684;0,1469939;6,098981;-0,6734391;4,32551;3,035737;0,767691;-1,564761;4,883391;-2,882282;2,631822;2,597865;-2,115777;3,37963;-6,112053;-2,196392;4,683241
7|TOP2|0,2229253|2,791216;-0,9659011;-4,875074;-4,281321;-3,413922;4,768879;-4,42532;-5,098889;-0,2577376;0,1410335;-4,033862;-0,2596905;0,08937001;0,1469939;6,098981;-0,8802791;3,413398;3,035737;0,767691;-1,912052;4,489646;-3,068035;2,829201;2,342671;-2,539641;3,2075;-6,535379;-2,020355;4,683241
