Generation: 32 | maxFitness: 0,6101888 | maxFitnessGen: 0,2439715 | maxFitnessGenBuf: 0,2371726
N TotallyRandom: 1 | N RandomParents: 0 | N Top2: 80 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,2371726|2,591504;-0,9659011;-4,875074;-4,281321;-3,413922;4,768879;-4,42532;-5,098889;-0,2577376;0,1410335;-3,885351;-0,2596905;0,5799651;0,1469939;6,098981;-0,6734391;3,853158;3,035737;0,767691;-1,912052;4,650669;-3,068035;2,829201;2,321537;-2,557907;3,2075;-6,112053;-2,196392;4,683241
1|TOP2|0,2325146|2,698931;-0,9659011;-4,857256;-4,281321;-3,632101;4,606879;-4,42532;-5,246069;0,08442075;-0,01964232;-3,50681;-0,2596905;0,5799651;-0,2710381;6,303449;-0,3175778;3,519903;2,716409;0,1693518;-1,912052;5,068485;-3,622587;2,829201;2,054039;-3,332027;3,2075;-6,112053;-2,196392;4,993557
2|TOP2|0,2277692|3,010199;-0,9659011;-5,106647;-4,281321;-3,813421;4,333634;-4,42532;-5,53975;0,08442075;-0,1492558;-3,885351;-0,5706193;0,5799651;0,1469939;6,096348;-0,3175778;3,093976;2,557212;0,2688388;-2,237844;4,254279;-4,033384;2,347728;1,633616;-2,907638;3,2075;-6,112053;-2,196392;4,993557
3|TOP2|0,2246418|2,591504;-0,9659011;-5,106647;-4,434706;-3,658499;4,480427;-4,509161;-5,098889;0,5434086;-0,2357967;-3,748299;-0,5549487;0,5799651;0,1469939;6,096348;-0,3175778;3,519903;2,557212;0,2688388;-2,253148;4,876196;-3,197241;2,829201;2,054039;-2,468353;3,2075;-6,112053;-2,512136;4,850413
4|TOP2|0,2243441|2,591504;-1,133628;-5,146354;-4,039834;-3,665017;4,606879;-4,42532;-5,098889;-0,2762192;0,2690775;-3,885351;-0,2596905;0,1457683;0,4282174;5,740377;-0,3175778;3,242167;2,980005;0,194041;-1,431798;4,650669;-3,889039;2,736208;2,054039;-2,6549;3,2075;-6,112053;-2,682284;4,883918
5|TOP2|0,2220775|2,595938;-0,8638752;-5,106647;-3,993189;-4,231205;4,912324;-3,998428;-5,098889;0,03973854;0,1410335;-3,550704;-0,436513;0,5799651;0,09932145;6,096348;-0,3175778;3,389158;2,118812;0,1605882;-1,654343;4,650669;-3,537586;2,5749;2,054039;-3,319477;3,2075;-6,423015;-2,354174;4,993557
6|TOP2|0,2210794|2,712538;-0,9659011;-5,106647;-4,281321;-4,222414;4,606879;-4,191891;-5,098889;0,3844755;0,1410335;-3,885351;-0,2596905;0,1698933;0,1469939;6,441885;-0,5543995;3,906954;2,980886;0,4673489;-1,912052;4,872673;-3,537586;2,829201;2,054039;-2,907638;3,2075;-6,112053;-2,240719;4,993557
7|TOP2|0,2196047|2,591504;-0,9659011;-5,106647;-3,972651;-4,254177;4,606879;-4,42532;-5,098889;0,08442075;-0,1500264;-3,885351;-0,3854622;0,6823388;0,1469939;6,304005;-0,1568397;3,519903;2,557212;0,07967636;-1,912052;4,650669;-3,537586;2,829201;2,054039;-2,574185;2,799424;-5,85257;-2,196392;4,798077
