Generation: 26 | maxFitness: 0,6101888 | maxFitnessGen: 0,2276191 | maxFitnessGenBuf: 0,2401685
N TotallyRandom: 1 | N RandomParents: 0 | N Top2: 80 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,2401685|3,007751;-0,7937644;-4,48221;-4,389319;-3,799069;5,44811;-4,450344;-4,563924;0,06314082;0,3870433;-4,171365;0,006953627;0,8728373;-0,05139095;4,968654;-1,028007;3,166582;2,527919;0,3810694;-2,407746;5,085208;-3,50135;1,893844;2,762877;-2,246365;3,376922;-5,564816;-2,29864;4,894814
1|TOP2|0,2296609|2,839936;-1,215332;-4,730179;-4,811305;-3,736208;5,44811;-4,133855;-4,538105;0,06314082;0,8664238;-3,940165;0,006953627;0,8948867;-0,2498081;4,589319;-1,114441;3,586567;2,527919;0,6880499;-2,10082;4,611643;-2,999284;1,893844;2,845576;-2,341924;3,376922;-5,528778;-2,077519;5,122337
2|TOP2|0,2219916|2,820261;-1,215332;-5,024228;-3,891139;-3,289452;5,498305;-4,20257;-4,207973;0,06314082;0,8664238;-4,178721;-0,04412106;0,8728373;0,1517404;4,94922;-1,028007;3,401289;2,545313;0,6880499;-2,407746;5,458756;-3,143162;1,893844;2,2538;-2,545545;3,189915;-5,564816;-2,192952;5,013598
3|TOP2|0,2169396|2,754046;-0,9452411;-4,730179;-4,55675;-3,298523;5,44811;-4,133855;-4,967566;0,161984;0,8664238;-4,171365;0,006953627;1,101229;-0,115864;4,891407;-1,028007;3,401289;2,527919;0,8136352;-2,407746;4,797873;-3,143162;2,169788;2,016438;-2,090657;3,122831;-5,564816;-2,415291;5,234556
4|TOP2|0,214738|3,007751;-1,215332;-5,157596;-4,026015;-3,736208;5,44811;-4,42626;-4,563924;0,06314082;0,8664238;-4,171365;0,006953627;0,8728373;-0,05139095;4,589319;-1,052174;3,401289;2,349281;0,2622809;-2,407746;5,021991;-3,143162;1,621601;1,980633;-2,032499;3,376922;-5,949517;-2,273462;4,387584
5|TOP2|0,2124175|3,414863;-1,47454;-4,730179;-4,882965;-4,07343;5,44811;-4,133855;-4,563924;-0,1020026;0,8664238;-4,171365;0,3901104;1,316133;-0,05139095;4,584339;-0,949187;3,401289;2,310623;0,2507061;-2,562608;5,021991;-3,280417;1,893844;2,431152;-2,625392;3,628398;-6,036367;-2,415291;4,91109
6|TOP2|0,2121825|3,007751;-0,731043;-4,730179;-4,615477;-3,381745;5,829054;-4,133855;-4,563924;0,06314082;0,8664238;-4,171365;0,03192517;0,8728373;-0,05139095;5,067876;-1,028007;3,198553;2,527919;0,6880499;-2,878355;4,834122;-3,143162;1,893844;2,306579;-2,015182;3,376922;-5,331926;-2,415291;4,794393
7|TOP2|0,2121442|3,409987;-0,8743368;-4,730179;-4,389319;-3,736208;5,44811;-4,491009;-4,133795;-0,2065096;1,021237;-4,247264;-0,4028072;0,8728373;-0,05139095;4,589319;-1,028007;3,401289;2,527919;0,6714228;-2,037772;5,021991;-3,012599;1,893844;2,088118;-1,960759;3,376922;-5,675094;-2,225388;4,625353
