Generation: 38 | maxFitness: 0,6101888 | maxFitnessGen: 0,2353145 | maxFitnessGenBuf: 0,2424465
N TotallyRandom: 1 | N RandomParents: 0 | N Top2: 80 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,2424465|2,203208;-1,25091;-4,906286;-4,089318;-3,741537;4,502977;-4,275732;-5,143612;-0,4214579;-0,1874508;-3,407036;2,866983E-05;1,262518;0,212145;6,218894;-1,332763;3,549316;2,484748;-0,3461534;-2,20624;4,668453;-3,148544;2,719765;2,13954;-2,806186;2,920442;-6,574718;-2,262495;4,52183
1|TOP2|0,2321545|2,113573;-1,355313;-5,096343;-4,389355;-3,741537;4,502977;-4,590039;-4,528789;-0,6399154;0,2341587;-3,195948;-0,3809888;1,262518;0,212145;5,90414;-1,22115;3,941615;1,986025;0,1487752;-1,816464;4,366768;-2,720049;2,829201;2,631112;-3,104141;3,041999;-6,180367;-2,262495;4,964569
2|TOP2|0,2209311|2,336967;-1,749995;-4,850693;-4,389355;-3,741537;4,961138;-4,1594;-5,007951;-0,19236;0,1251969;-3,407036;-0,0720855;1,4274;0,6578522;6,051247;-1,500549;3,941615;2,283816;-0,1778115;-1,821137;4,768481;-2,720049;2,829201;2,631112;-2,806186;3,33681;-6,574718;-2,262495;4,964569
3|TOP2|0,2205382|2,664141;-1,25091;-4,850693;-4,560291;-3,483662;4,143373;-4,590039;-5,461735;0,07625167;0,2341587;-3,407036;0,06117557;1,262518;0,212145;6,059828;-1,22115;3,941615;2,758009;0,1487752;-1,816464;4,768481;-2,769792;2,829201;2,631112;-2,806186;2,920442;-6,386557;-2,262495;4,48985
4|TOP2|0,2152144|2,203208;-1,25091;-4,661263;-4,703653;-4,164761;4,768909;-4,522688;-5,007951;-0,19236;0,2341587;-3,407036;0,0672705;1,262518;0,212145;6,213726;-1,322028;3,941615;2,283816;0,1487752;-1,823019;4,376801;-2,383777;2,544256;2,943362;-2,469397;3,226614;-6,526155;-2,262495;4,612502
5|TOP2|0,2150779|2,270697;-1,25091;-4,850693;-4,782077;-3,741537;4,717969;-4,590039;-5,007951;0,1289402;-0,1885725;-3,422246;0,203042;1,100944;0,212145;6,218894;-1,156512;3,838006;2,283816;-0,2585727;-1,816464;4,767601;-2,720049;2,891803;3,108653;-2,806186;2,920442;-7,047063;-1,872172;4,770591
6|TOP2|0,2138598|2,203208;-1,25091;-4,724917;-4,389355;-3,741537;4,254836;-4,81979;-5,278818;-0,19236;0,2341587;-3,407036;-0,0720855;1,452974;0,557384;6,44414;-1,22115;3,637657;2,283816;0,4568017;-1,816464;4,768481;-2,720049;2,829201;2,583937;-2,84522;2,920442;-6,662397;-1,81098;5,191559
7|TOP2|0,2110163|2,203208;-1,657473;-5,125018;-4,389355;-3,741537;4,474614;-4,42379;-4,60894;-0,19236;0,2341587;-3,285742;-0,04040426;1,603524;-0,09523377;5,816685;-0,9102613;4,326925;2,283816;0,1487752;-1,672012;4,768481;-2,720049;2,829201;2,924539;-3,247779;3,273838;-6,574718;-2,262495;4,964569
