Generation: 5 | maxFitness: 0,2588646 | maxFitnessGen: 0,2139553 | maxFitnessGenBuf: 0,2336313
N TotallyRandom: 1 | N RandomParents: 0 | N Top2: 80 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,2336313|3,127734;-1,712656;-3,394969;-4,288248;-4,118689;5,524401;-4,15984;-4,573913;-1,061605;-0,2311057;-3,176857;-1,141978;-0,009860158;0,3727976;4,767656;-1,138358;2,272538;1,374687;1,864483;-0,9167087;5,023068;-3,112834;1,470194;3,647386;-1,383306;3,909033;-3,748724;-3,884496;5,006589
1|TOP2|0,2292201|2,511201;-2,053093;-3,551175;-4,85691;-4,084215;5,040726;-4,15984;-4,639085;-1,061605;-0,2311057;-3,096777;-1,168445;-0,1476147;0,3922263;4,800777;-0,8773698;1,844287;1,374687;1,877201;-0,9167087;5,085247;-3,112834;1,4;3,947916;-1,83372;3,119632;-3,677313;-3,498947;4,696325
2|TOP2|0,2176964|2,642806;-1,969747;-3,569025;-4,312436;-4,245551;5,040726;-4,231349;-4,606863;-0,6753771;-0,5936525;-2,802233;-1,478507;-0,06335503;0,5911204;4,847165;-1,10586;2,272538;1,374687;1,959043;-1,370481;4,987741;-2,829209;1,470194;3,803545;-1,002607;3,411128;-3,307761;-3,621776;4,696325
3|TOP2|0,2176262|2,479028;-2,053093;-3,448295;-4,496482;-4,118689;5,040726;-4,15984;-4,136324;-1,061605;-0,2103184;-2,802233;-1,236862;-0,06335503;0,4957945;5,272224;-1,10586;2,709079;1,374687;2,295152;-0,9167087;5,068189;-3,112834;1,470194;3,859473;-1,383306;3,411128;-3,307761;-3,516542;5,071126
4|TOP2|0,2173146|2,642806;-1,869307;-3,569025;-4,496482;-4,118689;5,040726;-4,15984;-4,573913;-1,061605;-0,3903349;-2,802233;-0,7497491;-0,06335503;0,5655876;5,251479;-1,131648;2,417805;1,374687;1,877201;-0,9167087;4,684802;-3,112834;1,116931;3,543318;-1,549212;3,411128;-3,307761;-3,604722;4,696325
5|TOP2|0,2171403|2,642806;-2,053093;-3,569025;-4,496482;-3,823868;5,040726;-3,960414;-4,573913;-0,9545841;0,1544635;-2,802233;-1,141978;-0,08875597;0,5694773;4,953815;-0,8753076;2,152501;1,374687;2,173539;-0,9167087;4,81277;-2,828528;1,324842;3,543318;-1,383306;3,384463;-3,420801;-3,498947;4,696325
6|TOP2|0,2152083|2,642806;-1,911295;-3,569025;-4,511012;-4,118689;5,040726;-4,308991;-4,765999;-1,061605;-0,2311057;-2,802233;-1,141978;-0,06335503;0,1131855;5,068336;-1,10586;1,950683;1,791818;1,877201;-1,28589;5,085247;-3,338084;1,814822;3,082397;-1,383306;3,411128;-3,056016;-3,498947;4,696325
7|TOP2|0,212823|2,811052;-2,41432;-3,153305;-4,496482;-4,315589;4,954819;-4,15984;-4,573913;-1,061605;0,07288097;-2,802233;-1,510495;0,05592251;0,5989823;4,637912;-1,10586;1,844638;1,374687;1,877201;-0,5964031;5,48252;-3,112834;1,470194;3,543318;-1,383306;3,332852;-3,307761;-3,498947;4,395074
