Generation: 27 | maxFitness: 0,6101888 | maxFitnessGen: 0,2401685 | maxFitnessGenBuf: 0,2443517
N TotallyRandom: 1 | N RandomParents: 0 | N Top2: 80 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,2443517|3,007751;-0,8286324;-4,48221;-4,396547;-3,799069;5,624171;-4,369658;-4,563924;0,06314082;0,3870433;-3,779289;-0,4087022;0,7502293;-0,349169;5,143163;-1,028007;3,519903;2,352161;0,3810694;-2,407746;5,085208;-3,50135;1,893844;2,762877;-2,246365;3,804934;-5,564816;-1,987669;4,894814
1|TOP2|0,2438252|3,007751;-0,9699508;-4,926768;-4,267164;-3,799069;5,264238;-4,450344;-4,563924;0,06314082;0,3299786;-4,171365;0,1710481;1,208721;0,3048305;5,211498;-1,028007;2,917042;2,453086;-0,03626648;-2,407746;5,344277;-3,50135;2,365191;2,762877;-2,074133;3,376922;-5,564816;-2,29864;4,769787
2|TOP2|0,2325191|3,007751;-0,7937644;-4,093256;-4,389319;-3,799069;5,781016;-4,450344;-4,563924;0,3644168;0,8621063;-4,56349;-0,02464119;0,780917;-0,1102657;4,968654;-1,028007;2,861743;2,527919;0,3810694;-2,657909;5,085208;-3,50135;1,800326;3,079477;-2,246365;3,227594;-5,605544;-2,29864;4,959149
3|TOP2|0,2312658|3,007751;-0,6455376;-4,48221;-4,150649;-3,945378;5,555265;-4,450344;-4,563924;-0,1916551;0,3870433;-4,171365;0,333986;0,8728373;-0,3099526;4,968654;-1,028007;3,347681;2,527919;0,2267766;-2,274322;4,617283;-3,50135;1,893844;2,666432;-2,246365;3,725198;-5,821304;-2,29864;4,894814
4|TOP2|0,2282818|3,007751;-0,6475959;-4,48221;-4,389319;-4,010277;5,44811;-4,450344;-4,563924;0,1570135;0,3870433;-4,171365;0,006953627;0,8626229;-0,05139095;5,328505;-1,028007;3,275077;2,527919;0,1847743;-2,407746;4,659094;-3,50135;2,185474;2,546493;-2,246365;3,376922;-5,564816;-1,835178;5,287703
5|TOP2|0,2215933|2,854632;-0,6348009;-4,48221;-4,310502;-3,808283;5,44811;-4,450344;-4,563924;-0,209214;0,3870433;-4,171365;-0,3223204;0,8728373;-0,05139095;4,968654;-0,9284754;3,166582;2,709244;0,3810694;-2,131207;5,085208;-3,725685;1,893844;2,762877;-2,522319;3,376922;-5,564816;-2,751848;4,894814
6|TOP2|0,2201613|3,007751;-1,188632;-4,48221;-4,389319;-4,263771;5,792834;-4,450344;-4,300105;0,4392177;0,3870433;-4,171365;-0,3537;0,9843642;-0,1653688;4,968654;-1,028007;2,760648;2,527919;0,7924753;-1,916054;5,265369;-3,665024;1,893844;2,762877;-2,246365;3,599211;-5,564816;-2,03149;5,284543
7|TOP2|0,2197556|3,127292;-0,7937644;-4,561147;-4,48234;-3,475952;5,44811;-4,923874;-4,563924;0,06314082;0,8447022;-4,171365;0,006953627;0,9692042;-0,05139095;4,587409;-0,7294301;2,86422;2,527919;0,2731704;-2,407746;5,151793;-3,50135;1,893844;3,034825;-2,246365;3,851426;-5,81131;-2,4662;5,381302
