Generation: 6 | maxFitness: 0,1779183 | maxFitnessGen: 0,1920981 | maxFitnessGenBuf: 0,1631002
N TotallyRandom: 5 | N RandomParents: 5 | N Top2: 40 | Min Mutation: 0,25

Index|Brain Type|Fitness|BrainData
0|TOP2|0,1631002|0,7606356;1,86279;-0,6570562;3,580688;0,847693;3,755234;2,074641;-0,3574431;4,253946;1,09198;0,6085949;2,007599;4,200975;3,396034;-1,044925;2,77268;-1,175302;-0,6225258;-4,105212;3,354911;-3,528655;-4,99585;1,230078;-3,030829;-0,87233;0,2181201;0,3032308;4,827444;-0,2640886
1|TOP2|0,1631002|0,7606356;1,86279;-0,6570562;3,580688;0,847693;3,755234;2,074641;-0,3574431;4,253946;0,7495559;0,4462915;2,007599;4,200975;3,604009;-1,044925;2,77268;-1,764519;-0,6225258;-4,105212;3,354911;-3,467156;-4,99585;1,230078;-3,140745;-0,87233;0,2181201;0,3032308;4,827444;-0,2640886
2|TOP2|0,1631002|0,9957607;1,86279;-0,6570562;3,098739;0,847693;3,997586;2,074641;-0,3574431;4,253946;1,09198;1,106777;2,007599;4,200975;3,604009;-1,044925;2,77268;-1,016976;-0,6225258;-4,105212;3,354911;-3,467156;-4,99585;1,230078;-3,274215;-0,87233;0,2181201;0,3032308;4,378589;-0,2640886
3|TOP2|0,1631|0,7606356;1,86279;-0,6570562;3,580688;0,5664111;3,755234;2,074641;-0,3574431;4,213402;1,2909;0,6085949;2,007599;4,396613;3,604009;-1,044925;2,631922;-1,312636;-1,076918;-4,105212;3,697837;-3,467156;-5,309078;1,230078;-3,140745;-0,87233;0,2181201;0,3032308;4,827444;-0,2640886
4|TOP2|0,1631|1,019432;1,86279;-1,104674;3,580688;0,847693;3,755234;2,074641;-0,3574431;4,253946;1,09198;0,1102468;2,007599;4,200975;3,604009;-1,044925;2,302042;-1,674192;-0,3506116;-3,829997;3,354911;-3,467156;-4,99585;1,230078;-3,2497;-0,87233;0,2181201;0,3032308;4,827444;-0,2640886
5|TOP2|0,1631|0,9219873;1,86279;-0,6228734;4,04615;0,847693;3,755234;2,074641;-0,3574431;4,253946;1,09198;0,8816899;2,007599;4,200975;3,184251;-1,499544;2,77268;-1,2725;-0,6225258;-3,767045;3,678774;-3,467156;-4,99585;1,230078;-3,140745;-0,87233;0,6695732;0,3032308;4,827444;-0,2640886
6|TOP2|0,1631|0,8433167;1,86279;-0,3972521;3,580688;0,847693;3,755234;2,074641;-0,6067356;4,253946;1,364961;0,6085949;2,474174;4,200975;3,604009;-1,044925;2,77268;-0,8695555;-0,6225258;-4,105212;3,139329;-3,923301;-4,99585;1,230078;-3,140745;-0,87233;0,2181201;0,3032308;4,827444;-0,2640886
