Generation: 100 | maxFitness: 0,1385353 | maxFitnessGen: 0,1210789 | maxFitnessGenBuf: 0,1274029
N TotallyRandom: 10 | N RandomParents: 5 | N Top2: 40 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,1274029|-0,4387711;1,422708;0,8115346;-1,382666;-0,2199121;-0,9617293;1,790402;-0,2644507;-0,8018304;-0,6774192;0,1158789;0,6450502;0,2891487;1,204362;0,1928553;1,345521;-0,2136823;-2,360442;-0,6355674;-0,9146076;-0,9661857;1,128718;-0,09930646;-1,270804;0,7447243;-0,6787196;-0,6166757;0,5113085;0,7788607
1|TOP2|0,1265752|-0,4387711;0,0194701;0,9312223;-0,4882855;-0,2887892;-0,9617293;1,790402;-0,4174106;-1,659789;-0,4545025;0,1158789;0,7093428;1,231693;1,18121;0,3879014;0,9363159;-0,8282923;-1,574423;0,7168086;-1,254149;-1,419354;0,8468562;-0,1034946;-0,6733776;-0,07482433;-1,295739;0,2218603;-0,276104;1,117697
2|TOP2|0,1265752|0,2277094;0,7830347;-0,3843225;-0,4882855;-0,2887892;-0,9617293;1,594724;0,1433933;-1,043746;-1,133324;0,4495705;-0,0634582;1,103435;1,536252;0,1928553;0,9363159;-0,003633022;-1,574423;0,2345233;-0,3420824;-0,8633394;0,8468562;-0,09930646;-0,5483102;0,7447243;-1,295739;-0,08541177;0,6684815;1,117697
3|TOP2|0,1265752|-0,3710718;0,7830347;0,5997151;-0,2344594;-0,2887892;-0,2476544;1,790402;-0,4174106;-1,569607;-0,0991978;-0,7786424;0,7215337;0,2891487;1,204362;-0,7257693;0,5382578;-0,2136823;-1,574423;0,2345233;-0,2782188;-0,227119;0,8468562;-0,09930646;-0,6281841;0,7447243;-1,295739;1,168938;0,6684815;1,117697
4|TOP2|0,1265752|-0,4387711;0,7830347;1,355824;0,3442779;0,6410626;-1,677696;2,703354;-1,359366;-1,814681;0,5355653;0,1158789;0,2381839;-0,3496858;1,204362;0,1928553;0,9363159;-0,2136823;-0,611694;0,8672004;-0,2782188;-0,8633394;0,8468562;-0,9427196;-0,6281841;0,7447243;-1,295739;0,2218603;0,6684815;1,117697
5|TOP2|0,1265752|-0,4387711;1,301941;0,07464039;-1,452182;-0,2887892;-0,9617293;1,790402;-0,2880536;-0,2520914;-0,1771906;-0,6476745;0,6355519;-0,2309922;0,4455653;1,040648;1,481562;-0,2136823;-1,574423;0,2345233;-0,2782188;-0,8633394;0,8468562;-0,7381812;-0,6281841;0,7447243;-1,295739;0,2218603;0,6684815;1,117697
6|TotallyRandom|0,1037946|0,4882374;-0,005468726;0,1948923;0,3370156;0,6045086;-0,9341712;-0,5270097;0,0734905;0,9934332;-0,6351099;0,3697302;0,8484011;-0,03028905;-0,7720225;-0,07934368;0,8801663;0,3864462;-0,7569692;0,3255331;0,1157392;-0,6626291;0,5729904;0,3731379;0,6358833;0,3315406;-0,2930354;0,767837;-0,1243275;-0,04637206
7|TOP2|0,1037843|-0,4387711;0,7830347;-0,1767315;-0,1242096;-0,2597442;-0,9617293;2,587467;-0,6730829;-1,752271;-0,1771906;0,541076;0,6355519;0,2891487;1,204362;1,184581;0,9363159;-0,2136823;-1,079431;1,20452;-0,250607;-1,47272;0,8468562;-1,082482;-0,6281841;1,333033;-1,329861;0,2218603;0,6684815;1,117697
8|RandomParents|0,09765611|0,8690076;0,3573804;0,8584513;0,7221022;-1,678543;0,1054889;0,6411664;-1,462169;-0,6041847;-0,5875029;0,6997824;-1,340499;-0,7606444;-0,376588;-1,044981;-0,465806;-0,2889728;-0,6338613;1,313139;-0,2045945;0,106488;-0,3377524;0,7495921;-0,9536006;1,181993;-0,3011751;0,7063437;-0,08620989;-0,6060717
9|RandomParents|0,09720227|-0,9233589;-0,8231741;1,079274;0,369854;-0,6482567;0,2795829;2,002037;-1,325176;-0,4832011;0,6770738;2,159758;-0,06052637;0,926344;-1,255505;0,1140805;1,074649;-0,5032285;-0,04263882;0,6153836;-1,925268;1,712247;1,196955;0,9493001;-0,3358417;0,05127001;0,8642297;0,297534;-1,023349;-1,358696
10|TOP2|0,08600121|-1,241974;0,7830347;0,5997151;-0,4882855;-0,2887892;-0,9617293;2,288028;-0,4174106;-1,690072;-0,1771906;-0,08205704;1,578149;0,2891487;1,204362;-0,7984021;0,9363159;0,6002704;-1,080945;0,2345233;-0,2782188;-1,395768;1,803351;0,4428617;0,1648021;0,7447243;-0,6267861;0,2218603;0,768318;0,8628136
11|TOP2|0,05597801|-0,4387711;0,7830347;0,8184795;-1,122442;-1,191324;-1,098111;1,790402;-0,4174106;-1,043746;0,4978361;-0,6882023;0,6605159;0,2891487;1,095007;0,1928553;1,682545;-0,6357586;-1,574423;0,384817;0,226541;-0,8633394;0,8468562;-0,5947497;-0,6281841;0,7447243;-1,152296;0,2218603;0,6684815;0,897858
12|RandomParents|0,04687268|-1,147342;2,124109;1,51083;-0,8532244;-1,019642;-0,9617293;0,8431382;-0,4831417;-0,6664283;0,01097776;0,04377729;0,6355519;0,3856695;2,07993;0,2469865;-0,2139465;-0,6074388;0,2858707;-0,3317963;-0,8046902;-0,4937442;0,1033917;-0,2466757;-1,380618;1,335819;-0,6117958;1,002931;-0,1478732;0,213275
13|RandomParents|0,03327965|0,5404146;-0,5164595;-0,1167167;-0,08250844;0,4037511;0,9923718;0,8332229;0,3163676;0,7860365;-0,61637;0,1561557;-0,7707343;0,2462317;0,4891679;0,2055436;0,0464648;0,4250755;-0,0749768;0,8864136;0,7961583;0,8827596;0,9935124;0,02402103;-0,8877544;-0,9737785;0,07414567;-0,3769468;-0,06662762;0,646333
14|TOP2|0,03164855|-0,4387711;0,6053171;0,9255975;-0,9735695;-0,2313712;-0,9617293;1,790402;-0,4174106;-1,043746;-0,1771906;0,1158789;0,6355519;0,2891487;1,018322;0,1928553;0,9363159;0,4692615;-1,574423;1,03689;-0,2782188;-0,7066742;0,8468562;0,321185;-0,6281841;0,7147416;-1,295739;-0,5205508;1,25053;1,097625
