Generation: 13 | maxFitness: 0,1220461 | maxFitnessGen: 0,1153914 | maxFitnessGenBuf: 0,120078
N TotallyRandom: 5 | N RandomParents: 5 | N Top2: 40 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,120078|-0,3955352;-1,003024;-1,767731;1,09329;1,891325;0,6237811;-0,3680201;0,07585667;-1,648897;1,194203;2,112432;0,9488822;-1,455402;0,74872;-0,8189974;-2,261062;0,4244802;0,7918711;0,5721653;0,8252519;1,030748;-1,104745;-0,554381;-2,154169;0,7698201;-0,5355135;-0,006250024;1,181464;-0,7597243
1|TOP2|0,1184703|-0,2997763;-0,5521434;-3,28057;1,775018;1,891325;-0,3665398;-0,8288181;-0,277258;-0,9372377;1,553208;0,8671211;0,7175415;-0,8523763;-0,2393071;-0,3080368;-3,178115;0,7857823;0,9715608;1,504808;1,386397;0,5178592;-1,104745;-0,554381;-1,978105;0,8339156;-0,5355135;0,2170985;1,181464;-0,3947139
2|TOP2|0,1116007|-0,4029621;-0,2342041;-2,727713;1,158812;1,474649;0,6597152;-0,1143625;0,07585667;-1,295465;0,7938507;1,610147;0,4589627;-0,8523763;1,401466;-0,8189974;-2,706768;-0,2634683;0,7918711;2,007146;0,6553518;0,5970212;-0,5942858;-0,554381;-1,936447;0,8084359;-0,5355135;0,3071087;0,2411933;-0,3947139
3|TOP2|0,1116007|-0,4029621;-0,5521434;-2,304585;1,03035;0,8997533;1,421224;-0,8288181;0,07585667;-0,4313524;1,194203;1,348007;0,9488822;-0,8523763;0,74872;-1,769939;-3,299928;0,4244802;0,7918711;1,504808;-0,2797061;0,5970212;-0,7079774;-0,1105541;-3,034741;0,8084359;-0,5355135;-0,1124682;1,516044;-0,3947139
4|TOP2|0,1116007|-0,3852382;-1,170346;-2,727713;1,09329;1,891325;0,1734195;-0,8288181;0,9987783;-0,4491947;1,194203;1,348007;0,9488822;-0,8523763;1,029806;-0,6894428;-2,78229;0,2924234;0,7918711;1,844461;0,6553518;0,5970212;-1,104745;-1,402205;-1,912372;0,8084359;-0,5355135;0,7712234;1,181464;-0,3947139
5|TOP2|0,1116007|0,4373065;-0,5521434;-2,055749;1,09329;1,713191;-0,2067136;-0,1675091;0,07585667;-1,295465;1,194203;1,472512;0,9488822;-1,174401;0,74872;-0,8945383;-1,84558;0,4244802;0,7918711;1,504808;0,6553518;0,5970212;-1,104745;-0,6872637;-2,620577;0,8084359;-0,5355135;-0,006250024;1,181464;-0,3947139
6|TOP2|0,1116007|-0,4029621;-0,9547538;-2,727713;1,09329;1,90728;0,6237811;-1,07282;0,07585667;-1,295465;1,728244;1,348007;-0,00233829;-0,2300933;0,74872;-0,8189974;-2,78229;0,4244802;0,7918711;1,504808;-0,3313347;0,5970212;-1,104745;-1,281195;-2,154169;0,8084359;-0,4381878;0,9149271;1,675211;-0,3947139
7|TOP2|0,1116007|-1,290326;-0,5521434;-2,570378;0,7428949;1,466111;0,6237811;-0,8288181;0,07585667;-2,230996;1,194203;2,041842;0,9488822;-0,1338091;0,3714365;-0,8189974;-2,064765;0,4244802;1,275244;0,6778743;0,6553518;0,5970212;-1,104745;-0,9415936;-2,154169;0,8084359;-0,5355135;-0,3384156;1,688128;-0,3947139
