Generation: 270 | maxFitness: 0,1438737 | maxFitnessGen: 0,1029475 | maxFitnessGenBuf: 0,1346237
N TotallyRandom: 10 | N RandomParents: 5 | N Top2: 40 | Min Mutation: 0,838

Index|Brain Type|Fitness|BrainData
0|TOP2|0,1346237|1,20439;-0,2403849;-1,25907;-0,7600852;-0,5845947;1,372088;1,151452;-1,066699;-1,90863;-1,604788;0,9395768;1,296584;0,8743721;2,653082;1,969217;1,433162;-0,424311;-0,5709605;0,4124494;0,0750128;0,9178953;0,3226716;0,1466513;-0,6045316;-1,272233;1,660177;1,596654;0,1508377;0,4356996
1|TOP2|0,1182177|0,7638681;0,7500661;-0,7547199;0,1047068;-0,723616;0,07964581;1,794946;-0,6778059;-2,221815;-1,884229;0,5970842;-0,1385715;0,9792671;1,990478;1,238665;1,827757;0,1888956;-0,7518268;0,7992589;-0,3787405;0,04605345;0,3226716;0,379648;-0,2737757;-1,670391;0,8183304;0,6841351;0,7682207;-0,3840811
2|TOP2|0,1084983|0,003419518;1,105831;-1,055868;0,9387884;-0,1081383;-0,08996743;0,3836759;-1,066699;-1,664717;-0,7539183;0,8050377;-0,02786541;0,1825445;1,282959;1,401564;1,132952;0,2477105;-1,804808;-1,072328;-0,7550139;0,6466857;0,5573314;-1,58509;0,3267969;-1,851431;1,874162;0,7933774;0,8680316;-0,05072725
3|RandomParents|0,106293|0,3950231;0,1122628;-0,5217669;0,1905455;-0,08780491;0,5169814;1,151452;-1,066699;-1,492558;-0,8875036;0,9733818;0,6099818;0,9792671;1,990478;1,135456;0,9899807;0,1888956;-1,216821;-0,1291907;-0,6625148;0,1973366;0,3226716;-0,5912173;0,3267969;-1,100459;0,9702549;0,6841351;0,1508377;-0,05072725
4|TotallyRandom|0,09540727|-0,990799;0,09198296;0,1018776;0,1228715;0,6796861;-0,4625672;-0,4483982;-0,2617267;-0,8046746;-0,8119829;0,2603028;-0,5120602;-0,1688846;-0,9056642;-0,04192865;0,640867;0,7368641;0,587193;-0,004636645;-0,1102415;-0,5005481;-0,2792519;0,2510862;-0,4929103;0,5237358;0,5937831;0,2749805;0,6102958;-0,05016482
5|TOP2|0,09480211|1,207406;0,5825651;0,3692079;-0,4245527;0,4183584;0,1880845;1,151452;-1,489427;-1,245798;-0,8875036;1,833178;1,207676;1,976414;1,610214;1,27691;1,688731;0,8604316;-2,19309;-0,7473423;-1,599558;0,1973366;0,2582811;-0,5912173;-0,661553;-1,365299;1,28478;0,01977456;-0,6639664;-0,05072725
6|TOP2|0,09387207|-0,1359818;0,1122628;-0,5217669;1,11692;-0,657611;0,5169814;0,2296559;-0,6911795;-1,020341;-0,4717171;0,3648971;0,6099818;0,1684611;1,990478;1,583594;1,37739;-0,3525177;-2,152961;0,1994547;-1,392063;1,004834;0,3148854;-1,209404;0,1641893;-0,567201;0,9702549;1,277524;0,4891238;0,1658103
7|TOP2|0,09337483|1,383223;0,1122628;0,04553795;0,9549338;-0,01341462;0,9154074;1,431447;-1,025877;-1,686772;-0,7620248;0,9733818;0,9660935;1,086884;2,509664;1,135456;0,9644257;0,718789;-2,196731;-0,2011212;-1,385965;0,1696518;0,4594625;-0,5912173;0,9288617;-1,862023;1,085069;0,1483103;-0,1594225;-0,05072725
8|TOP2|0,07100344|0,1857811;-0,4131884;-0,2278862;0,9352967;-0,08780491;-0,4374532;1,979053;-1,603154;-2,101266;-0,8875036;1,001393;1,585972;1,43089;2,423732;1,595531;0,02576995;0,1888956;-1,691138;0,441118;0,1362849;0,1437424;0,3226716;-0,7941884;0,3267969;-1,510733;0,9702549;0,3034616;-0,2421816;-0,05072725
9|TotallyRandom|0,04960357|0,7556131;-0,3246423;-0,7790368;0,1811777;0,2082161;0,151431;0,5770397;0,9506319;-0,01219285;0,5174356;0,05409896;0,8066809;0,6177166;0,799917;-0,4769529;-0,4696821;-0,6072745;-0,8766568;0,3836059;-0,9369943;0,9547703;0,499701;0,9189615;0,2331547;0,1759161;-0,4140943;0,7488887;-0,1245962;-0,4834462
