Generation: 14 | maxFitness: 0,1456783 | maxFitnessGen: 0,1315009 | maxFitnessGenBuf: 0,1319524
N TotallyRandom: 5 | N RandomParents: 5 | N Top2: 40 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,1319524|2,8645;-1,223022;0,4031233;-2,477477;-0,4968133;-1,552236;2,129685;1,577381;1,431915;1,042408;-1,780323;-1,018618;-1,10876;2,296473;1,216691;2,28238;1,808187;0,2821482;0,5892147;-2,645396;-1,18081;-0,5597841;-1,286718;0,5858708;-1,119593;-0,0542478;3,356912;-0,8956963;0,5896033
1|TOP2|0,1319524|1,428259;-1,223022;-0,4178511;-2,477477;-0,9288014;-1,552236;2,129685;1,40731;1,186764;0,8832104;-2,164596;-0,7065033;0,3146486;1,579054;1,216691;1,585765;1,808187;1,0558;0,5017817;-2,645396;-0,6984775;-0,5597841;-0,8544142;0,5858708;-0,4688836;-0,7816269;4,089747;-0,8956963;0,5896033
2|TOP2|0,1319524|1,88837;-1,539338;-0,4793253;-2,477477;-0,9745123;-1,552236;2,129685;0,8026453;1,186764;0,8832104;-0,9616942;-1,018618;-0,6181264;1,579054;2,039374;1,604012;1,808187;1,792827;0,5892147;-2,645396;-0,5351677;-0,5597841;-0,9657916;0,5858708;-1,119593;-0,7816269;4,755361;-0,8956963;0,5896033
3|TOP2|0,1318653|1,915297;-1,223022;-0,3977613;-2,477477;-1,731175;-0,7476803;1,789515;1,550031;1,34051;0,8832104;-1,780323;-1,018618;-0,6181264;1,579054;0,3235531;1,397442;1,808187;1,064346;1,177341;-2,780131;-1,18081;-0,5597841;-0,8544142;0,5858708;-1,119593;-0,7816269;4,257953;-0,8956963;0,5896033
4|RandomParents|0,1291147|1,146668;-0,3387629;-0,2544729;-1,386053;-0,2462762;-1,552236;0,669191;0,1044747;0,3522148;0,364445;-1,000296;-1,790203;-0,4529384;0,3458931;0,45869;1,013277;0,5297709;-0,1592806;0,6601259;0,02255994;-3,50667;0,252065;-1,189888;0,5858708;-1,44941;-0,1126595;2,667519;-0,8427713;0,5896033
5|TotallyRandom|0,1217117|0,1668862;-0,3899788;-0,8305902;0,4277484;0,9435816;0,6612659;0,449665;-0,2050761;0,7899306;0,6060426;0,8477366;0,7513788;0,3226895;0,9802105;0,6647258;0,626667;0,199515;-0,5847278;-0,8396165;-0,2263938;-0,3680259;-0,5212348;-0,8118179;0,4986248;-0,435788;0,01129735;-0,7028992;-0,6067495;0,3629877
6|TOP2|0,1112988|1,950573;-0,7575519;0,4042369;-2,477477;-1,50921;-0,7160114;2,364825;0,8026453;0,9288741;0,8832104;-1,658579;-0,07619941;0,2263658;1,579054;2,160527;1,585765;1,960002;1,064346;0,5892147;-2,645396;-1,18081;0,1116055;-0,8544142;0,5858708;-0,6933705;-0,4392967;4,257953;-0,8956963;0,5896033
7|TOP2|0,1088103|1,461258;-0,8588374;0,3111733;-2,477477;-0,9745123;-1,552236;2,454664;0,07467663;1,186764;0,8832104;-1,780323;-1,018618;-0,4410723;1,226874;1,216691;1,172538;1,361059;1,064346;-0,242947;-2,645396;-0,6636984;-1,517236;-0,2918699;0,5858708;-1,119593;-0,7816269;4,954566;-0,7998159;0,4874842
