Generation: 260 | maxFitness: 0,1438737 | maxFitnessGen: 0,1301443 | maxFitnessGenBuf: 0,1312687
N TotallyRandom: 10 | N RandomParents: 5 | N Top2: 40 | Min Mutation: 0,838

Index|Brain Type|Fitness|BrainData
0|TOP2|0,1312687|-0,4385289;-0,001006231;0,2584358;-0,2124485;2,156503;0,8453242;1,882636;-1,34643;-1,402209;-1,893954;1,901342;2,117856;1,709432;2,851946;2,210328;0,8523216;0,7849675;-0,1323012;0,6033933;-1,48048;-0,4665135;-0,75625;0,1112136;0,07942897;-1,64982;-0,4813047;0,4480187;-0,8007373;0,0427804
1|TOP2|0,1169041|-0,2979629;-0,2039565;0,04514915;1,31991;1,831533;0,8453242;1,157419;-1,206737;-0,07464164;-1,605875;2,581859;2,172025;0,6143605;3,737669;0,9512132;1,680634;0,6891873;-0,9893069;-0,01426566;-1,400672;-0,2160003;0,04288328;-1,083928;-0,7570543;-2,572646;0,2266007;1,077582;-0,4377481;0,0427804
2|TOP2|0,1144992|0,5926878;-0,6138409;0,6952319;0,7558478;1,67986;1,743605;1,664303;-1,671744;-0,7281961;-1,906267;0,90476;1,48983;1,758267;3,688117;2,321332;0,1068655;-0,2899165;-1,217051;0,7801292;-2,270383;-0,5114559;0,2434175;-1,1005;-0,1665075;-1,424462;0,05705196;2,289569;-0,3216394;0,0427804
3|RandomParents|0,1027457|0,3950231;0,1122628;-0,5217669;0,1905455;-0,08780491;0,5169814;1,151452;-1,066699;-1,492558;-0,8875036;0,9733818;0,6099818;0,9792671;1,990478;1,135456;0,9899807;0,1888956;-1,216821;-0,1291907;-0,6625148;0,1973366;0,3226716;-0,5912173;0,3267969;-1,100459;0,9702549;0,6841351;0,1508377;-0,05072725
4|TOP2|0,09327429|-0,055426;-0,9698253;0,779574;1,687166;1,884243;0,6529704;1,482823;-1,019649;-1,061388;-0,9826022;1,350808;1,693836;1,613247;2,987323;1,241494;0,7170814;0,03050089;0,116589;1,502351;-1,154032;-0,8378601;0,1472964;-0,9774732;0,4600084;-2,501563;-0,6137323;1,531302;0,1508377;0,0427804
5|TOP2|0,08340567|-1,023125;-0,2836376;-0,1006202;0,3446612;1,187196;1,837347;1,315677;-1,671744;-1,093987;-0,3134618;1,902886;2,132528;2,40341;2,987323;2,360171;1,52962;0,6891873;-0,2291987;1,066954;-0,4858308;-0,366166;-0,2295246;-1,513334;-0,3529404;-1,208644;-0,2977619;1,368271;0,2824716;-0,05283415
6|RandomParents|0,07711532|-0,607348;0,261453;-1,700845;0,3678329;1,575179;0,6320689;1,600091;-2,886849;-2,04948;-1,157098;1,041829;0,3204901;-0,1112558;1,702516;0,6503863;-0,3707088;-0,9529531;-1,0971;1,315837;-1,225304;0,9107898;0,8449373;0,9131774;0,1246719;-1,928479;0,03686762;0,7825921;1,518769;0,7599202
7|TotallyRandom|0,07211468|-0,6333182;-0,03944147;-0,7824523;-0,3848029;0,5492728;0,0558089;0,1191977;-0,5430229;0,5841551;-0,8084629;-0,6849356;0,2075421;0,2977264;0,1545428;0,06609142;0,08709323;0,8916144;0,871603;-0,9019382;-0,3054601;0,7083213;-0,548027;-0,8697004;-0,7887692;0,07292998;-0,7573287;0,2959196;-0,4108564;-0,07883918
8|TOP2|0,04951286|-1,023543;-0,4823261;0,779574;0,4882026;0,4296722;1,778258;2,105665;-1,690545;-0,3996651;-1,200301;0,9086221;2,313881;1,057526;3,860319;2,264868;0,7170814;0,6891873;0,69065;0,8678597;-1,401594;-0,4592241;0,3718058;-1,227814;0,1600308;-1,156192;-1,571995;1,368271;0,1508377;0,6944323
9|TOP2|0,04910463|0,0709264;-0,6525179;1,034665;0,3582957;0,8315703;0,2939956;2,481823;-1,072995;-0,8744434;-1,140184;1,475229;2,429688;1,613247;2,412283;0,6739318;0,151348;0,3085698;-0,2291987;1,03471;-1,929196;0,1585333;0,04288328;-0,8975167;0,07942897;-1,913115;-0,6137323;0,6384472;-0,7586905;0,5249987
