Generation: 419 | maxFitness: 0,1438737 | maxFitnessGen: 0,130277 | maxFitnessGenBuf: 0,13032
N TotallyRandom: 10 | N RandomParents: 5 | N Top2: 40 | Min Mutation: 0,838

Index|Brain Type|Fitness|BrainData
0|RandomParents|0,13032|0,3950231;0,1122628;-0,5217669;0,1905455;-0,08780491;0,5169814;1,151452;-1,066699;-1,492558;-0,8875036;0,9733818;0,6099818;0,9792671;1,990478;1,135456;0,9899807;0,1888956;-1,216821;-0,1291907;-0,6625148;0,1973366;0,3226716;-0,5912173;0,3267969;-1,100459;0,9702549;0,6841351;0,1508377;-0,05072725
1|RandomParents|0,1297051|0,3286466;-0,3652025;-0,9172318;0,02537429;0,2235945;0,597394;0,8613932;0,3175881;0,8095522;0,8089778;0,2989187;0,8820713;-0,4435657;0,1259526;0,5338917;-0,2387413;-0,976516;-0,9511461;0,04593241;0,6731567;0,8030496;-0,07167518;-0,5928721;0,1077398;-0,4799234;-0,5106404;-0,8061616;-0,2677249;0,4756591
2|TotallyRandom|0,1193235|-0,8319709;-0,6151595;-0,7783623;0,617162;0,7007282;-0,21675;-0,3032628;-0,1367387;-0,0953325;0,7157266;0,4780883;0,6789885;-0,4395174;-0,7897406;0,0481714;0,7826817;0,3282504;0,3552231;0,599781;0,6649685;-0,7736773;-0,5589077;0,3979313;0,4904914;-0,3558723;0,09272397;-0,03181565;-0,2203203;0,1985637
3|TOP2|0,1158955|0,1643656;0,6304763;-0,01086473;0,1905455;0,2096477;0,5169814;1,962278;-2,028593;-0,8116546;-0,5782514;1,249375;0,3266925;0,9792671;2,163572;1,46676;0,3805575;0,413408;-1,174511;0,3166177;-0,4174631;0,7504596;0,9960606;-0,4968656;0,3267969;-0,9541712;0,4353864;-0,08485425;0,1508377;0,3164822
4|TotallyRandom|0,110169|-0,3447665;0,9944682;0,07238901;0,4843268;-0,4289631;0,2529399;-0,4429697;-0,4306539;0,008375049;0,7372634;-0,2234548;0,407026;-0,789469;0,799365;-0,03172815;0,956475;0,5308974;-0,23027;0,7247651;0,2345015;0,8109262;0,3299861;-0,6796007;0,1476327;0,007801175;-0,9320185;0,08703315;-0,1491183;0,2846338
5|TOP2|0,05149038|1,332837;0,1122628;-0,5217669;-0,3283496;0,4537095;0,5169814;1,33269;-1,786431;-1,369957;-0,9675843;0,9733818;0,6099818;0,9699174;1,990478;1,803076;1,763791;0,1888956;-1,216821;-0,8727927;-1,491758;0,04629283;0,3226716;-0,3732394;0,3267969;-1,879017;1,766674;0,6841351;-0,8263802;-0,05072725
6|TOP2|0,04526608|0,3950231;-0,2094055;-0,04649165;0,8828482;-1,079952;0,8873198;1,165302;-0,4202485;-2,006796;-0,4973021;1,643881;0,6099818;0,03895998;2,910633;1,135456;0,2772739;0,1888956;-0,2911646;-0,00619401;-0,4107086;-0,4824114;0,1153725;-1,532231;0,332881;-1,100459;-0,02296519;1,531871;0,2740187;-0,1955383
7|TOP2|0,03584365|1,253743;0,6477047;-0,3673722;0,6596545;0,2345601;0,765846;0,8259876;-0,08730221;-2,418249;0,01964164;0,8503162;1,462186;1,395602;2,557912;0,7851131;1,748905;0,4550818;-1,216821;-0,6636858;-1,028225;1,040703;0,9540038;-1,367285;1,319259;-1,100459;1,220088;1,194015;0,2947993;-0,1602943
8|TOP2|0,03546546|0,1803595;0,6637779;-0,5217669;1,080193;-0,1248732;0,6694817;1,32992;-1,042831;-1,873127;-0,6470064;0,544033;0,6099818;1,512358;1,634017;2,027761;0,745962;1,075708;-1,073978;0,2746958;-1,439685;0,2645496;0,3226716;-0,307324;0,317178;-1,100459;1,921632;0,8948059;-0,8250298;0,1952875
9|TotallyRandom|0,03524402|-0,5681493;-0,1489018;-0,5029974;0,341387;0,4919929;0,4430954;-0,4622928;-0,5370634;-0,2010504;0,7125044;0,008006454;-0,9155445;-0,4311215;0,9412005;0,2190014;0,3627968;-0,2315081;0,5605819;-0,6920784;-0,5319617;0,5831954;-0,5733378;0,6297255;0,3679275;-0,7485793;0,4346814;-0,1956767;-0,0605613;0,8546031
