Generation: 267 | maxFitness: 0,1438737 | maxFitnessGen: 0,116573 | maxFitnessGenBuf: 0,1104664
N TotallyRandom: 10 | N RandomParents: 5 | N Top2: 40 | Min Mutation: 0,838

Index|Brain Type|Fitness|BrainData
0|TOP2|0,1104664|1,190448;0,177444;-1,438463;0,2724619;2,115372;2,780921;3,401469;-0,3873036;-3,831948;-4,169784;2,79486;3,021944;1,225692;4,752088;1,16297;-0,1243147;0,6032923;-0,353635;1,287192;-2,39428;-1,238724;-1,123613;0,542936;-0,6397549;-2,443131;-0,1676733;-0,4984011;-0,02059019;0,3609149
1|RandomParents|0,1065591|0,3950231;0,1122628;-0,5217669;0,1905455;-0,08780491;0,5169814;1,151452;-1,066699;-1,492558;-0,8875036;0,9733818;0,6099818;0,9792671;1,990478;1,135456;0,9899807;0,1888956;-1,216821;-0,1291907;-0,6625148;0,1973366;0,3226716;-0,5912173;0,3267969;-1,100459;0,9702549;0,6841351;0,1508377;-0,05072725
2|TOP2|0,09311695|0,4749424;0,1161518;-1,556274;0,8914149;2,241955;4,034203;4,040486;-0,1244816;-4,12142;-5,096468;2,320771;2,459924;1,797222;3,785352;1,578307;-0,2073043;0,7181938;-1,068762;0,5970219;-3,185153;-0,6165004;-1,460787;0,9206289;-1,633346;-4,141712;-0,568121;1,043977;-0,3123981;-0,9762155
3|TOP2|0,04941079|-0,05358589;0,1237731;-1,942223;0,6011276;3,558144;2,790816;3,154227;-0,2866587;-4,556489;-4,368392;2,590083;2,596488;0,923252;3,888343;1,026609;-1,130912;1,334385;-0,353635;0,9121716;-4,152406;-0,06286585;-1,657961;1,075845;-2,050199;-3,233545;-0,04742548;0,3098517;-0,7296437;-0,1999782
4|TotallyRandom|0,04930943|-0,3401703;-0,8137245;-0,1157931;0,01492727;-0,3044542;0,02156937;0,3101985;-0,4880618;0,8532035;-0,4920505;0,2428817;-0,1041228;0,3743329;-0,08921444;0,5577135;0,4886803;0,2275428;0,6408923;0,2581758;-0,9932649;0,73295;-0,6691372;-0,8734405;0,3605222;-0,6492684;0,8433459;-0,9197197;0,1652476;0,3379223
5|TOP2|0,04856779|0,7231027;-1,03644;-1,74375;-0,1160344;2,653356;3,029295;3,105047;-0,08526868;-3,292162;-4,169784;1,326666;1,815909;1,264629;3,84182;1,769231;0,7921671;0,1045255;0,4486039;0,5970219;-3,413183;-0,9327838;-1,780339;0,06885195;-2,099859;-3,491944;0,06917575;0,8079128;-1,205015;0,08983386
6|TOP2|0,04780341|0,9313655;-0,7047595;-1,288076;0,5542176;2,019579;3,308659;4,842277;-1,061524;-3,60297;-4,169784;1,480619;1,303857;2,420964;3,470443;2,590131;-0,2073043;0,659409;0,5421324;0,6671118;-2,621783;-1,643304;-2,129675;0,8418498;-2,390701;-3,330688;0,3276495;0,2475762;-0,1273824;-0,2916071
7|TOP2|0,0473906|1,368462;0,1463861;-1,471293;-0,006112576;2,844379;3,135715;3,920904;-0,877026;-3,309561;-4,129338;2,191082;1,349992;1,694011;3,149762;1,106123;-0,2073043;0,5195358;-0,3949137;1,572152;-2,539689;0,2093638;-1,83033;0,8418498;-2,282068;-3,24331;-0,189418;0,6409655;-0,5406332;0,3037774
8|RandomParents|0,0466661|-0,4836487;0,5256481;0,7852392;0,7182491;-0,1073385;-0,2668983;-0,4282137;-0,8578389;-0,01163542;-0,1976515;0,9609637;0,05123365;-0,8712864;-0,3805395;-0,2233135;0,1888951;0,08427131;0,5088983;0,4530518;-0,009943604;0,6351097;-0,5012574;0,118132;-0,6283083;-0,1937577;0,1338121;-0,7021799;-0,8235061;0,3824598
9|RandomParents|0,04228617|0,3061206;-0,193714;0,5059282;0,1663359;2,893135;2,416786;3,492839;0,008731961;-3,796461;-3,644578;1,316689;2,25326;1,707331;3,858543;2,384921;-1,016623;0,5554239;-0,3484662;-0,7004701;-2,95408;-0,3519223;-1,880348;1,172512;-1,170946;-4,538121;-0,8529785;0,7558209;-1,686427;-0,990324
