Generation: 1 | maxFitness: 0 | maxFitnessGen: 0 | maxFitnessGenBuf: 0,1086201
7|TOP2|0,0253714|-0,459958;0,3267631;0,8639269;-0,6178524;0,7213259;0,6614859;0,4745378;0,008416533;0,1650769;-0,3626562;-0,07543027;-0,1030403;-0,1600207;-0,8519835;0,212896;0,5832164;0,5397854;0,1170861;-0,08287871;-0,9412985;-0,7972329;0,8626308;-0,7854285;-0,0466274;0,8835464;-0,1287042;-0,093027;0,354501;0,3618643
8|TotallyRandom|0,02501854|0,4763062;-0,8141398;-0,8747981;-0,9851387;0,5930667;-0,8626099;-0,4592077;0,7591283;0,6081009;0,7574844;-0,9594059;0,7680404;-0,5205588;-0,3385338;0,7550025;0,1698455;0,4042544;0,1115948;-0,8108621;-0,5933969;-0,7979515;-0,3483998;0,2038854;0,6209779;0,3441283;-0,1362325;-0,5981331;0,6206226;0,01210511
9|TotallyRandom|0,02413004|-0,4097904;-0,08049691;-0,5818379;-0,2210237;-0,2664057;-0,522445;-0,09495318;0,3196988;-0,6536703;-0,04405344;0,4073887;-0,7935603;0,8678555;0,6970654;-0,9618187;-0,5538218;-0,4074186;-0,3043815;-0,4309963;-0,9767294;0,9863837;0,496408;0,9115925;-0,02953565;-0,07142127;-0,9008043;0,6692057;0,8145766;-0,2727133
10|TOP2|0,02100101|0,710639;-0,03155887;0,01692212;0,6181943;0,5318217;-0,03194702;-0,8562069;-0,06869066;0,6472194;-0,3478125;0,322253;-0,3843549;0,957449;0,01145446;-0,01063502;0,6436501;0,2010835;-0,1237129;-0,521162;0,2282015;-0,1981004;0,1015846;0,442347;0,3584017;-0,9865215;0,4051721;-0,2011038;0,1620849;-0,2519089
11|TOP2|0,02083908|0,714129;0,07707489;0,09060109;0,9793172;0,8604844;-0,6156659;-0,4205731;0,8462329;0,1126393;0,2979362;0,3414867;-0,8972654;0,1248046;0,09768021;-0,2533695;0,09197176;0,9934144;0,9781206;0,2817938;-0,7064776;-0,8188546;0,6954482;-0,4979252;0,1714779;-0,08276808;0,4957025;0,3793871;0,8256114;-0,7302468
12|TOP2|0,02055956|0,4840696;-0,528331;-0,288592;-0,7424812;-0,7269666;-0,864254;-0,5615449;0,4497902;0,8950107;0,2811744;0,2776689;-0,7402759;-0,07389724;0,6599317;0,09399927;0,7997406;0,007336259;-0,5373671;-0,6707053;-0,3259841;0,06937087;-0,9971542;0,9241617;-0,6344016;0,2349583;-0,7558792;-0,6636784;-0,6248734;0,344558
13|TOP2|0,02043895|0,2504277;0,7088852;0,8947299;-0,3960963;-0,6755509;-0,1289505;-0,6665797;-0,4232067;-0,5109425;-0,3352991;-0,3298751;-0,5132699;0,4172435;-0,3138446;0,8788803;-0,1108385;-0,1818446;-0,3848723;-0,2841069;-0,2668213;-0,1549643;-0,6657729;0,2258843;0,2902629;0,2367755;0,03674233;0,1567825;-0,3483337;0,4615352
14|RandomParents|0,02027442|-0,8088779;0,7326505;0,7079067;0,80372;-0,09729397;-0,1971737;0,8176086;0,4635563;0,3390414;0,9201355;-0,008982778;0,5565968;-0,4547943;0,9412296;0,2660956;-0,9126358;0,6527514;-0,5194781;0,02859437;-0,915488;0,7595425;-0,4815248;0,677511;0,603533;0,739254;0,4024393;-0,3155266;-0,797859;0,5505402
15|RandomParents|0,02007779|-0,7455451;-0,9944975;0,6755354;0,1283902;-0,4322413;-0,7931247;0,8462436;0,7422166;-0,2880064;0,3478663;-0,2830433;0,007232547;0,2629564;0,3322186;-0,7199783;0,9379003;-0,5666816;-0,6703322;-0,6377165;-0,1160139;-0,4177619;-0,7360234;0,2119826;0,3063252;-0,9279563;0,2377187;0,6510012;0,001379848;0,2990524
16|TOP2|0,02006011|0,4906308;0,2094001;-0,09586322;0,1762689;0,05798995;0,82145;0,6018751;-0,9640322;0,4605198;-0,779485;0,009966016;-0,5545788;-0,1060797;0,05919826;-0,4146186;0,8140695;-0,930717;-0,4074515;0,1986765;0,08147347;-0,09619105;-0,9958293;-0,9507318;0,4876008;0,424679;0,03683078;0,1324807;-0,6882465;0,7815917
17|TOP2|0,0195537|-0,2429091;0,09753191;0,402812;-0,8073502;0,1687907;0,4279735;-0,5825605;0,53618;-0,2525765;0,8319976;0,353395;0,06528604;-0,05596435;0,8844893;-0,1090537;-0,7985318;-0,9314263;0,663625;0,6611905;-0,2603806;0,5252831;-0,2114366;-0,4126872;0,9723864;-0,1866468;0,8686581;-0,9593148;0,4860775;0,13387
18|TOP2|0,01942545|0,145677;0,85025;-0,6146567;0,9282613;-0,8379769;0,8746099;-0,3451475;-0,3975765;0,6171179;-0,4305815;-0,7416084;-0,8115914;-0,3190354;0,2718944;-0,792872;0,2571075;-0,6708965;0,8945088;0,7168946;0,9607139;0,82689;-0,7895994;0,7062557;-0,387591;0,5137548;0,2299396;0,300548;-0,6514707;-0,1172935
19|RandomParents|0,01911781|-0,807229;-0,3532013;-0,7718303;0,1682993;0,3961866;0,02503955;0,3002333;-0,1574258;-0,6512644;0,8550129;0,8149662;-0,6155221;0,9900286;-0,5302029;0,0194577;-0,8799064;0,3434162;0,7147291;-0,4804648;-0,9537485;-0,05343688;-0,224773;0,6841977;0,2526128;0,3486154;-0,9542792;0,09466517;0,5764084;0,3488712
20|TOP2|0,01908356|-0,3263782;0,3310589;-0,7608466;0,2448884;0,7895997;0,6406569;0,07561386;0,7418072;0,2934122;0,5634584;-0,01243436;0,8613441;0,6512175;-0,9261363;0,7692935;-0,2482332;0,9374938;-0,5666392;-0,4323038;0,06432712;-0,8347213;0,2019531;-0,08756316;0,9684491;-0,03308356;0,09541857;0,6737292;0,9310436;-0,3520559
21|TOP2|0,01897361|0,5243583;0,02981675;0,9739952;0,09654653;0,1021339;0,3157451;0,5041664;0,2167748;0,3511257;0,6320319;-0,8691955;-0,4219736;0,7625501;-0,776216;-0,4892746;-0,4040993;0,7818875;0,8874059;-0,613296;0,168547;0,6872809;0,0291518;0,795836;-0,7256036;-0,6913743;0,3774764;0,8452961;-0,5666962;0,3709678
22|TOP2|0,01880765|0,1775819;-0,05010378;-0,169506;-0,5257778;-0,5437543;-0,19183;-0,1161181;-0,1516908;-0,04865181;-0,401225;0,8073778;0,124137;0,06833303;0,6217382;0,7965209;0,01178396;-0,7811875;-0,51353;-0,4734129;0,5895085;-0,5000918;0,543026;-0,4178973;-0,5055108;0,4212334;0,2647826;0,7012293;-0,2220944;0,4671142
23|TOP2|0,0187847|0,5295234;0,4457907;0,06382287;-0,8101029;-0,531117;0,5381875;-0,3889431;-0,7628829;-0,3899227;-0,4959062;0,001339793;-0,454331;-0,1835684;-0,1328226;-0,8746963;0,7873857;0,1184086;0,5033007;-0,3453833;0,7811809;-0,8219926;0,7070658;0,2852146;0,3486647;-0,9367833;0,5274172;-0,1954077;-0,8296466;0,5914009
24|TOP2|0,01863984|-0,6431775;-0,3679067;-0,4758011;-0,7236814;-0,3495308;0,8297002;-0,07418263;-0,8585474;0,7221065;-0,4612197;0,5414062;0,09752405;0,3589964;0,8495524;-0,007323623;-0,09695208;-0,4120513;0,7117913;0,7039833;0,5293999;0,4351823;0,7339251;0,8397095;0,8553894;0,3219349;-0,2512609;0,7999229;-0,9677732;0,8504395
25|TOP2|0,01856174|-0,3557464;-0,2072879;0,195994;0,9798934;0,6623027;-0,1593882;-0,7406204;0,2144061;-0,3121341;-0,0905844;0,749136;-0,9439747;-0,05646098;-0,9306214;-0,9489303;-0,07012546;0,08829844;-0,6936629;0,3655617;0,3257186;-0,4993452;-0,2594813;0,4455952;0,542346;-0,775573;0,6440344;0,289742;-0,03923142;0,5457382
26|TotallyRandom|0,0184318|0,378252;0,5447874;0,7656097;0,8888721;0,2189268;0,2689957;-0,8156064;0,3144488;-0,02732384;0,2541709;0,1178554;0,743845;-0,9381194;0,4501245;0,1844162;-0,2093395;-0,9731514;0,9652231;0,4846465;-0,2873014;0,831013;-0,9981792;0,5254686;0,5132647;-0,3254598;0,05623496;0,3664875;-0,1823903;0,8566694
27|TOP2|0,01830298|-0,484939;-0,1255716;-0,08216155;0,9153714;-0,383885;-0,5428269;-0,4908532;0,1951746;0,8230805;0,9754548;-0,4789437;-0,2506133;-0,1200079;-0,9171503;0,6647975;0,6205893;-0,8521867;0,6889005;-0,9059615;-0,92679;0,06216538;0,6723926;0,7892973;-0,8672109;-0,8120263;-0,9842243;0,7833276;-0,5814164;0,8200552
28|RandomParents|0,01828337|0,7472014;-0,1518255;0,1508728;0,931735;-0,3880967;-0,210138;0,5652118;0,3752939;0,8539906;0,4100158;-0,1587497;0,1922125;-0,9683568;0,6544681;-0,8142579;0,1237832;-0,02251256;0,347002;-0,6854043;-0,5003474;-0,6258996;0,8977516;-0,4225217;0,04964578;-0,3792776;-0,1010333;-0,4836463;-0,304587;0,8465176
29|TOP2|0,01792034|-0,2358567;0,9425771;-0,739222;-0,3422447;-0,3712584;0,4813518;-0,3474761;-0,0387615;-0,0506984;0,9236591;0,5651929;-0,008277297;0,5848854;-0,860405;-0,232005;-0,6745384;0,723933;0,6381655;0,1546124;-0,6487989;0,8090515;0,1326796;-0,4626628;0,5578842;0,3395312;-0,5781608;0,2350737;0,6842444;0,3104269
30|TotallyRandom|0,01791531|0,06648767;0,4101014;-0,4792098;-0,6164773;-0,04367173;-0,9306633;-0,5695336;0,1871639;-0,8529043;-0,5617349;-0,5714641;-0,9092839;0,8909941;-0,3759266;-0,1876227;-0,04997122;0,1577219;-0,3790034;-0,03338921;-0,3609;-0,6823044;-0,7438648;-0,7736182;-0,2342221;-0,7222619;-0,8954725;-0,5237827;0,7747664;0,90418
31|TOP2|0,01791033|-0,3295728;0,5542209;0,5457039;0,2791996;-0,7352493;0,635469;-0,4735004;-0,6045094;0,6917698;-0,2275637;0,264739;0,321156;-0,5906065;0,6422319;-0,9770443;0,6446545;0,2524504;-0,9480855;-0,7387414;-0,01315939;-0,358039;-0,7278914;0,8225729;0,5430701;0,7822866;-0,02465713;0,4102075;0,4209771;0,3542034
32|TOP2|0,01784566|-0,1692659;-0,1923062;0,7103717;-0,619683;0,3497898;0,6965642;0,1959604;0,9443805;-0,9485872;-0,9056847;0,5139635;-0,3565675;0,9662218;0,2396251;0,7159445;-0,02601278;-0,09932601;0,9604321;0,1546589;-0,5498669;-0,8732514;-0,9706838;-0,2042819;-0,9240894;0,2383283;0,7901523;0,2997553;0,175965;0,9620321
33|TOP2|0,01784522|-0,8143444;-0,7414112;-0,9628289;0,2887292;0,1055177;0,6677268;-0,05842412;-0,5453329;-0,3922731;-0,8043232;-0,8484418;-0,7211127;0,5565498;-0,6746542;0,7414343;0,5438497;-0,7099538;0,2600605;0,3121867;0,6767619;-0,8145006;-0,1969475;-0,3785011;-0,3794972;-0,7322638;0,2193826;0,00262773;0,2691686;0,9681158
34|TOP2|0,01774615|-0,4702789;0,1098982;-0,004691005;0,08881176;0,2940612;0,004036069;0,896554;0,4667563;0,5022867;0,1818312;0,3462624;0,1588746;-0,895726;-0,3171688;-0,6444104;0,7229013;0,0436734;-0,8267419;-0,9699333;-0,8924205;-0,5049555;-0,8078227;0,6972685;-0,8524997;0,06004822;-0,4391547;0,8271799;-0,4086431;0,4947684
35|TOP2|0,01743214|0,9590106;-0,10616;0,301404;0,9732478;-0,02920973;0,6229994;-0,3717672;0,4663641;-0,1082319;0,6029468;-0,6103168;0,3715911;-0,05725729;-0,1518065;-0,9580922;-0,8059289;0,2863617;-0,7808092;-0,6429005;0,5340405;0,9559884;-0,07123435;-0,2875448;0,3959953;0,08579528;-0,6927328;-0,6709483;0,4257452;0,9203794
36|TOP2|0,01698637|-0,3458744;-0,8319631;-0,05214918;-0,7404206;0,4461791;0,8160851;0,1959251;-0,637408;-0,2241596;0,7076135;-0,4621862;0,9040723;-0,7148561;0,660641;0,9625883;-0,9076943;-0,2655236;0,6760821;-0,1877846;0,5382791;-0,9749708;0,3385701;0,4383146;-0,3710655;0,5147374;0,9183283;0,1521524;-0,8672888;0,9106975
37|TOP2|0,01690505|0,5939312;0,2546682;0,5667236;-0,01137698;-0,1634549;0,01774275;-0,6644287;0,1052574;-0,005080581;0,8962066;-0,9242339;-0,192664;0,8872268;0,4049544;-0,2935613;-0,2985157;0,9694293;0,4451215;-0,0764333;-0,490918;0,8807895;-0,8023467;-0,4545974;0,2700901;0,6249387;0,2768354;0,7139699;0,7913287;0,5509524
38|TOP2|0,01672902|0,5597415;0,2982719;-0,7724073;0,09475625;-0,4646176;0,7507365;0,6524389;0,5643275;0,2051522;-0,6924429;-0,8638344;0,5917506;-0,8515072;-0,4970871;0,7606537;0,5936975;-0,8010764;0,8775778;0,4370646;0,4157386;0,2959957;-0,7461045;0,2568547;0,7275772;-0,3681005;-0,4895631;0,7564466;-0,01782286;-0,6496029
39|TOP2|0,01670444|0,3625364;0,7683187;0,6563721;0,01358569;0,9607453;-0,5615864;0,4880299;0,9688034;-0,1053859;-0,4778334;0,9840081;0,07040274;0,8827441;0,8446066;0,7144635;-0,4284679;0,8927093;0,6527667;-0,9713972;-0,9664559;-0,8658786;0,8959172;-0,698617;-0,5978038;-0,7131748;0,6537082;-0,04109991;-0,3163415;0,7969208
40|TOP2|0,01664258|0,8716502;0,5871334;-0,09734118;0,6497884;-0,7954772;0,1408073;0,8689604;-0,01402128;0,531023;0,7316139;0,9533291;0,8553314;-0,941246;0,7314501;-0,9062374;-0,02120817;-0,4991847;0,643117;-0,01399672;-0,4594232;0,5211315;-0,06531584;0,2578561;-0,05737865;0,9200618;0,6679749;-0,409464;-0,9981322;-0,9529436
41|TOP2|0,0158458|-0,4587528;-0,7096958;-0,1733328;0,9688699;-0,23745;0,05528033;0,7718418;0,07143891;0,3387737;0,6498656;-0,8806956;-0,5029483;0,7333994;0,003724694;-0,3450135;-0,6406772;0,5003567;-0,6817055;0,9552126;0,8215928;-0,4060069;-0,3879081;0,9671481;-0,1040107;-0,006320357;0,3872943;-0,1239475;-0,7676945;-0,5312979
42|TOP2|0,01575529|0,1682638;-0,7352979;-0,06463277;0,738935;-0,41725;0,3128588;0,7032244;0,01251781;0,5306332;0,4541347;-0,5825267;0,7600968;-0,882761;0,4317872;-0,2230684;0,4099188;0,6334634;0,1786107;0,01244509;-0,6629472;0,1231583;-0,5135584;0,7560024;0,1049479;-0,1681558;0,4189367;0,1195022;0,1164247;-0,7362003
43|TOP2|0,01559894|0,371562;-0,9619951;-0,4331537;0,6465757;-0,9043388;0,04510438;-0,7029388;0,04107869;0,5904651;0,8440938;0,04352391;-0,3115741;0,7572277;-0,856359;0,2773089;0,6430418;-0,1820697;-0,1595536;-0,8452966;0,06033719;-0,04060924;-0,5782917;-0,5948796;-0,6605005;0,9824066;0,8052549;-0,5662415;-0,8382289;-0,6728301
44|TOP2|0,01496663|0,8073828;0,07549775;-0,5448833;0,977773;0,13262;0,8753321;0,9926293;-0,5376902;0,4586787;-0,7577124;-0,706502;0,01427376;-0,388508;0,003784537;0,2870013;-0,85658;0,06329572;0,3423183;0,03195703;0,1189891;0,6541646;-0,08703458;0,4568734;0,3797843;0,3341143;-0,4559354;0,4996605;-0,9823277;-0,812093
45|TOP2|0,0132261|0,08137262;0,6620269;0,004356503;0,8056142;-0,8368723;-0,9486642;0,9276636;0,4031605;0,9712641;0,696497;0,9782064;-0,2290663;0,7125945;0,4899509;0,07116377;0,2439488;-0,5127959;0,08533704;-0,427493;-0,7145023;-0,7504902;0,8675487;-0,7507465;-0,1475559;0,0564872;-0,427184;-0,03746235;0,4612138;-0,6089306
46|TOP2|0,01316507|0,8671167;-0,001572728;-0,9842029;-0,5047338;-0,3295866;0,4058807;-0,07639992;0,8912361;-0,5439916;0,9570355;-0,6857402;-0,2475067;0,2825904;-0,6534531;-0,8286154;0,2184638;0,5482736;-0,9007277;0,507848;0,5006609;-0,6373377;0,4509227;0,2111317;0,6709158;0,4066109;0,05189669;0,4406378;-0,4031194;-0,8373249
47|TOP2|0,01311292|0,9479592;0,2919371;-0,4400138;0,4641292;0,9900861;0,7003181;0,6178238;0,9008231;-0,3352309;-0,9726789;0,7948244;0,05538785;-0,05831349;0,462348;0,9206963;-0,07907665;-0,1563064;-0,1465491;0,5618191;0,7482312;-0,944082;-0,1007885;-0,4940718;-0,9419296;0,4754345;-0,6118793;0,1131309;0,2939305;-0,9927459
48|TotallyRandom|0,01303032|-0,3407592;0,05464709;0,09352672;-0,3050388;-0,477429;-0,905206;-0,8260212;0,3294248;0,2076098;-0,5228639;0,254385;0,2833609;-0,8602107;0,4643464;-0,03695357;0,6944599;0,08747733;-0,9139376;-0,07899988;-0,3939039;-0,6259389;0,1178225;-0,7431927;-0,2200197;0,6530106;-0,5244343;0,04316604;-0,9780831;-0,9466481
49|TOP2|0,01239365|-0,8922014;0,4185142;0,8226023;-0,5462098;-0,2307605;0,06323707;0,9611549;0,7267239;0,03219783;0,5660133;-0,5409362;0,5316143;0,7034287;-0,6492863;0,03044736;-0,9509547;-0,2616855;0,8665433;-0,5601
