Generation: 28 | maxFitness: 0,1227756 | maxFitnessGen: 0,1146726 | maxFitnessGenBuf: 0,1148569
N TotallyRandom: 5 | N RandomParents: 5 | N Top2: 40 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,1148569|0,6641834;-2,196844;-0,7961186;-0,4229813;-0,8500025;1,297827;-0,1333629;2,032492;1,678022;0,0658021;-2,191906;-0,1153204;-1,498165;-0,9960534;-2,287271;1,024386;2,665609;1,15364;0,183056;2,577237;-2,445347;-1,769743;-1,441829;0,2153933;2,097983;-2,211578;-2,655748;0,2059702;0,06690896
1|TOP2|0,1148569|0,7654623;-3,149306;-0,7961186;-0,2627725;-0,1232686;1,297827;0,01195449;1,972626;1,678022;0,3114337;-1,246689;-0,1153204;-0,7359663;-0,4360811;-2,287271;1,024386;2,665609;1,341962;-0,3565357;2,613112;-2,445347;-2,573923;-2,299296;0,2153933;1,74551;-1,255486;-2,655748;0,2059702;0,06690896
2|TOP2|0,1147511|0,9734883;-3,149306;-1,541853;-0,3584045;-0,1232686;1,297827;0,1076629;2,96607;1,678022;0,4868478;-0,2687095;-0,1153204;-0,7359663;0,1821385;-2,907128;1,969886;2,733083;1,843734;0,8206234;1,752197;-2,540471;-2,67604;-1,441829;0,2153933;2,130277;-2,63418;-2,652958;0,2059702;0,06690896
3|RandomParents|0,1118865|0,1489286;-2,939171;-1,221481;-0,08150655;-0,9124631;1,824721;-0,5841616;2,903637;0,2200223;-0,5322402;0,08389458;-1,793541;-1,632934;-0,7852385;-1,74415;1,46281;0,9273137;1,512364;-0,1378681;2,065016;-1,869995;-2,556417;-1,500362;0,2364057;0,2265189;-1,425501;-1,927504;0,2059702;0,06690896
4|TotallyRandom|0,1054122|-0,6047924;0,3425514;0,4302375;0,1202971;0,4297857;-0,9944274;-0,5882359;-0,7891686;-0,3473083;0,2454718;-0,0274688;-0,6470258;0,4699189;-0,4702841;0,8595755;-0,2615517;-0,1957155;-0,2823788;-0,9082999;-0,3147994;-0,0964812;-0,2870542;-0,3919936;0,2990036;0,3520939;-0,4819072;0,9439712;0,8949337;-0,1767489
5|TOP2|0,09416215|-0,2763608;-3,971478;0,05438793;-0,2627725;-0,01806914;1,297827;0,3487026;2,032492;1,615743;0,0658021;-1,246689;0,596777;-0,7359663;-0,4360811;-2,303934;1,024386;2,665609;1,277143;0,1536996;2,577237;-2,048794;-2,500632;-1,544792;0,2153933;2,097983;-2,211578;-2,655748;-0,1349823;0,06690896
6|TOP2|0,09168934|1,599563;-3,149306;-0,7961186;-1,25654;0,4223027;0,5632591;0,4227894;1,155221;1,678022;0,0658021;-0,9666678;-0,1153204;-0,7508955;-1,041578;-2,287271;1,024386;2,95573;1,15364;0,1536996;2,543951;-1,452178;-3,098835;-1,441829;0,2153933;2,097983;-2,211578;-2,996219;-0,2055876;0,06690896
7|TOP2|0,0907013|0,6641834;-3,149306;-0,7961186;-0,2627725;-0,9244854;0,700074;0,002563894;2,032492;0,8273979;0,0658021;-1,246689;-0,1153204;-0,7359663;0,08479649;-2,287271;1,024386;2,665609;0,3940821;0,1536996;2,577237;-2,445347;-2,500632;-1,441829;0,2153933;3,041835;-2,211578;-2,655748;0,2059702;-0,04402112
