Generation: 189 | maxFitness: 0,1385353 | maxFitnessGen: 0,1236902 | maxFitnessGenBuf: 0,1210355
N TotallyRandom: 10 | N RandomParents: 5 | N Top2: 40 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,1210355|0,1004779;0,8814156;0,6819938;-0,6836929;0,853358;1,097384;0,2709925;0,8324049;0,7649686;-0,7667484;-0,2637531;-0,9791193;-0,9808115;1,424378;0,5247597;0,3334315;-1,531845;0,02875984;0,9773901;-0,5058719;0,8799127;0,169326;-0,2209718;0,303613;-0,1165788;-0,9197571;1,302872;-0,5836704;0,475717
1|RandomParents|0,1178666|-0,9233589;-0,8231741;1,079274;0,369854;-0,6482567;0,2795829;2,002037;-1,325176;-0,4832011;0,6770738;2,159758;-0,06052637;0,926344;-1,255505;0,1140805;1,074649;-0,5032285;-0,04263882;0,6153836;-1,925268;1,712247;1,196955;0,9493001;-0,3358417;0,05127001;0,8642297;0,297534;-1,023349;-1,358696
2|TOP2|0,1024194|0,6256377;1,636233;0,1542777;-0,1953074;1,256535;-0,7721673;0,8467455;0,4809191;0,7649686;-0,7667484;-1,001587;-0,1408594;0,8119148;0,7225053;-0,1759373;0,7283988;-0,4482183;0,02875984;0,9773901;-0,5748863;0,9152548;0,8627288;-0,8258505;-0,6747595;0,4461312;-0,9197571;0,7162464;-0,9004564;0,475717
3|TOP2|0,09162965|-0,04791939;0,8814156;0,1542777;-0,0171355;0,9763951;0,1710485;1,508645;0,454292;1,085411;-0,7667484;0,4982999;-1,030903;-0,8571736;0,8672515;0,4119595;0,3334315;-0,01290792;0,02875984;0,7907771;-0,06753564;1,496612;0,8627288;-0,8258505;-0,9262449;0,4461312;-0,9197571;0,7162464;-0,9004564;0,08796531
4|TOP2|0,05897607|-0,5378597;1,448075;0,1542777;-0,01479089;0,4303999;0,1710485;1,293869;1,017994;0,7649686;-0,7667484;-0,2637531;-0,9791193;-0,09394205;0,8961251;-0,1759373;1,289564;-0,7626321;0,4176861;0,9773901;-0,5748863;0,9152548;1,042411;-0,8258505;-0,06696832;0,4461312;-0,9197571;0,7162464;-0,9004564;0,475717
5|TOP2|0,05789936|0,0842917;0,8814156;-0,1022968;-0,5627437;0,4303999;0,6286123;0,7537118;0,8273739;1,489822;-0,8367978;-0,2637531;-1,865321;-0,09394205;0,1079113;-0,1759373;0,3334315;-0,7626321;0,02875984;0,4122041;-0,5748863;-0,02979237;0,8627288;-0,8258505;-0,06696832;-0,08323792;-0,6409664;1,282405;-1,676479;0,475717
6|TotallyRandom|0,04754459|-0,1894506;-0,1425196;-0,1459266;-0,9740248;-0,7079065;-0,4015347;-0,7478976;-0,3536087;-0,7881553;0,8839149;-0,65639;0,7336631;-0,7701681;0,02778828;-0,7737563;0,5785425;-0,09343898;-0,5392847;0,01783526;-0,2375122;-0,5249481;-0,9487569;0,3848362;-0,02366054;-0,272045;0,9064076;0,694051;0,3112156;-0,1199502
7|TOP2|0,04526861|-0,04791939;0,3978356;0,4882327;-1,151998;0,4303999;-0,6583968;1,294643;0,8324049;0,7649686;-0,7667484;-0,2637531;-0,9791193;0,04467129;1,209626;-0,1759373;0,3334315;-0,3258378;0,02875984;0,9773901;0,2476695;0,9152548;0,8627288;-0,6656877;-0,06696832;0,4461312;-0,9197571;0,2865803;-0,9004564;0,5684517
8|TotallyRandom|0,04186643|-0,1632437;-0,2795469;-0,6667812;-0,2538775;-0,08841002;-0,08199704;0,1236566;-0,1019641;0,8795993;0,7071624;-0,7545793;-0,8632927;-0,3485764;0,963176;-0,9470289;0,2077802;0,04169118;-0,4651574;0,7987843;0,7635345;-0,7182925;-0,8276079;0,426877;0,5109315;0,6974018;-0,7895391;0,3300376;-0,3931545;-0,04112947
9|RandomParents|0,03555474|-0,9233589;-0,8231741;1,079274;0,8334446;-1,588774;0,2795829;0,6920602;-1,461842;-0,3945882;0,6770738;2,422689;-0,4627336;1,353415;-1,255505;1,2689;1,074649;-2,169523;-0,152981;0,7540971;-2,734183;2,465388;1,75398;1,433976;0,07381022;0,05127001;0,8642297;0,2718858;0,1097791;-2,175643
10|TOP2|0,03449716|-0,04791939;1,712004;0,1542777;-0,4509245;0,4303999;0,1710485;0,8467455;0,8324049;0,1041927;-0,7667484;-0,2637531;-0,9791193;0,03600191;0,9208913;-0,1759373;0,4119541;0,02979046;0,6753365;0,9773901;-0,3285435;0,9889997;0,8120063;-0,8258505;-0,06696832;0,1299995;-0,9197571;0,7162464;-1,175225;0,475717
11|RandomParents|0,03312477|-1,052297;-1,855238;0,7640519;0,4916815;-1,079521;-0,3880766;2,149792;0,4789071;-0,7407902;0,6770738;2,537483;-0,06052637;1,720642;-1,37863;0,6021219;1,074649;-0,250196;-0,04263882;-0,08423138;-1,925268;1,126953;0,5968552;1,850324;-0,6899285;0,05127001;0,003034115;0,5347008;-0,9630138;-1,203336
12|TotallyRandom|0,03098252|0,8965502;0,4150219;0,7555358;0,9635007;0,3782189;-0,03573167;-0,1233877;-0,44511;0,9301343;0,8078799;0,6084297;-0,7665234;-0,6054413;-0,9331603;0,809166;0,9308898;0,625005;0,5174704;-0,9153206;-0,4760958;0,09164536;0,5104373;0,1959163;-0,5721285;-0,05160153;-0,7533753;0,4793513;0,06564343;0,5304449
13|TotallyRandom|0,02809294|-0,3973261;0,3268211;0,763864;-0,7908733;-0,04739845;0,6004083;-0,978476;0,5857244;0,678417;0,9479523;-0,4507817;-0,4249316;-0,2830127;-0,3854269;-0,9793637;-0,9743874;0,5958037;-0,9451277;-0,9126446;-0,6144934;0,07134497;-0,7643538;-0,0947758;0,5251434;0,1099321;-0,7006464;-0,6785879;0,9960377;-0,7727416
