Generation: 1 | maxFitness: 0 | maxFitnessGen: 0 | maxFitnessGenBuf: 0,08917159
7|RandomParents|0,01892662|-0,7772262;0,9063315;-0,973917;0,8259501;-0,7506523;0,1747485;-0,4141465;0,3447582;0,5671742;0,06195176;0,8468888;0,9773538;0,2680649;-0,4405085;-0,4146134;-0,3685008;-0,8471265;0,6040156;0,9731159;0,7817171;0,5816822;-0,6688094;-0,004546523;0,5200274;-0,3302616;-0,1639527;-0,2993759;-0,6908195;0,9848142
8|TOP2|0,01884767|0,1637396;0,727654;0,01252925;-0,8740761;0,7077606;-0,8819995;-0,3608063;-0,5944149;0,538969;-0,6782486;0,1287073;0,2893028;0,4567742;-0,1013988;0,3111095;-0,625459;-0,9571667;0,2969029;-0,8837838;0,4076335;0,190534;-0,560215;-0,9144702;-0,01921499;0,538429;-0,07042158;0,1162156;-0,488551;0,346189
9|TOP2|0,01877135|-0,8120167;0,7978854;0,8811219;-0,6374402;-0,3396646;0,8586066;-0,9311552;-0,7557685;0,8929875;0,898344;-0,3029901;0,7544014;0,0009537935;-0,6202319;-0,1668454;-0,2238351;0,131482;-0,8555329;0,6166306;-0,337845;-0,7632833;0,9974768;0,8140862;0,6609161;0,9717875;0,6644957;0,4029317;-0,2193891;-0,3846718
10|TOP2|0,01869744|0,3637526;-0,5697334;0,2134486;0,9901118;-0,02927911;0,1663841;0,6402507;0,443048;0,1068126;-0,1505097;0,9148574;-0,4466249;-0,8330534;0,3145439;-0,3661457;0,9168184;-0,7715096;-0,08310902;0,2179717;-0,6417594;0,5889618;-0,2174858;-0,6413343;0,6002157;-0,6077869;0,5707653;-0,5380547;0,9094095;0,2891812
11|TOP2|0,01776521|0,7938862;-0,1310903;-0,7934527;0,8699205;0,09780872;-0,1210388;-0,02017128;0,5680077;0,7668417;-0,6045492;0,2170433;0,6694875;0,5565495;-0,5519624;-0,7514479;0,8426042;0,311346;-0,8955867;-0,5442729;-0,9450049;0,8457866;0,5178385;-0,1175739;-0,4433669;-0,5152273;0,2311941;0,7564616;-0,9518843;0,9128349
12|TOP2|0,01748109|-0,4336449;-0,7024376;-0,218016;0,853749;0,1110357;-0,5317211;-0,9638762;-0,7900255;0,687742;0,2012664;-0,5239465;-0,3404006;0,3192229;0,1201023;0,3313543;0,7246137;0,9043179;0,7532985;0,7473645;-0,9255672;0,3490464;0,3954074;-0,2016164;-0,2637511;0,2945358;-0,6695719;0,5257702;-0,634727;0,8013177
13|RandomParents|0,01747063|0,3763864;0,3306184;-0,6825778;0,7058821;-0,5785596;0,681427;0,2052013;0,9198077;0,5036807;0,746738;-0,4684602;0,8528147;0,7589028;-0,3744155;-0,1336359;0,215397;-0,7569623;0,9298887;-0,2848448;-0,2811886;-0,4838597;-0,186139;0,9228292;-0,1445397;-0,451454;-0,2428168;-0,135172;-0,3177947;0,7669864
14|TOP2|0,01739734|-0,3996958;0,9492512;-0,4761173;0,4650361;-0,02605355;-0,8801215;-0,04745901;0,356065;0,1408576;0,3111427;0,5652225;-0,6903739;-0,1567253;-0,5118504;-0,05033243;0,3663115;0,5535407;0,5764351;-0,4501516;0,6912978;-0,5134814;-0,111905;0,365633;0,4815485;-0,2728223;0,711798;0,7978764;-0,3680719;0,5499039
15|TOP2|0,01725579|0,1491617;-0,16688;-0,5631893;-0,9776294;0,1887275;-0,5463576;0,9141748;0,4729216;-0,9927642;0,9519293;0,09215581;-0,03329217;0,3253376;-0,04310286;0,9632154;0,07505333;0,6358452;0,2073156;-0,9889903;0,9485028;0,2051839;0,9430747;-0,5370123;-0,1186148;0,4008627;0,2850125;0,2541465;0,04443252;-0,6574788
16|TOP2|0,01722533|-0,1968297;-0,9675157;0,9814956;-0,7717402;-0,9790092;0,4647727;-0,4045323;0,8998163;0,9048557;-0,3774461;0,1522707;0,0316602;0,6971269;0,1478845;0,03198755;-0,9462867;0,4205925;-0,1016625;-0,5013475;-0,4163049;-0,675972;-0,2542781;-0,7938673;0,24463;0,5865281;-0,1952418;0,7233243;0,6547105;0,5377252
17|TOP2|0,01722177|-0,9160216;0,996371;-0,4074224;-0,8112421;0,7425258;-0,8216391;-0,8451431;-0,6992416;-0,1237675;0,3050956;0,1648124;0,2200981;-0,8772798;-0,2574683;-0,9460115;-0,8515308;-0,5520794;-0,1028296;-0,7660489;0,03613412;0,1432081;0,1136013;0,8164556;-0,0136081;0,03518617;0,620821;0,4850104;0,4069957;-0,7797062
18|TOP2|0,01684904|0,7594497;-0,7289114;-0,7154334;0,3848688;0,1031963;0,9046354;-0,6202552;0,04817235;-0,07313597;0,807498;-0,1872457;0,1870323;0,04506123;0,4850285;0,598356;0,9965036;-0,5998375;0,5892687;-0,5034249;-0,8681777;0,4510164;-0,02743375;0,6236713;0,0009354353;-0,2871011;-0,6794245;-0,4361311;0,1404663;0,0804981
19|TOP2|0,01517403|-0,5054979;0,5491769;-0,7517567;0,4035077;-0,1530102;-0,2458764;-0,6052744;0,4227819;-0,9082544;-0,2064909;0,1467355;0,7821431;-0,3461686;-0,9169202;0,3154623;-0,3235205;-0,9465766;0,5650477;-0,6189642;0,8258276;0,5046582;-0,4771141;0,3584556;0,9942672;-0,9059517;0,6054723;0,3918686;0,6952987;-0,7742891
20|TOP2|0,01476431|-0,7339563;0,9099951;0,1509551;-0,5136464;0,889627;-0,7708936;-0,07113779;-0,2605444;-0,05869401;-0,8870592;-0,8265412;-0,3117057;-0,7593701;0,539978;0,6384943;-0,5626569;0,6101384;-0,3838493;-0,7806714;-0,9072614;-0,9978354;0,4617281;0,1426934;-0,3503851;0,1072654;0,4432263;-0,6532032;0,7196307;0,626339
21|RandomParents|0,0146113|0,103125;-0,7218986;-0,07543766;0,7760019;-0,4623026;0,778455;0,3728501;0,836941;-0,6636429;0,9072542;-0,6857531;0,3277096;0,4270587;0,02685106;0,799315;-0,7709689;0,915715;-0,5016334;0,9906602;-0,9292843;0,6021638;0,2658748;-0,03366816;-0,7055969;0,425045;0,4731736;0,939816;-0,5231352;0,3777909
22|TOP2|0,01459601|0,1855489;0,4107651;-0,1358105;-0,5157008;-0,2334331;-0,9593849;-0,1848663;0,8752646;-0,4455634;-0,9274461;0,03369534;-0,720304;0,476453;0,4987747;-0,6504421;-0,2698549;-0,8225195;-0,08911049;-0,9418669;0,1237897;0,6768162;0,7205524;0,2226838;-0,6829183;-0,0495888;-0,7887588;-0,5605154;0,5425451;0,293704
23|TOP2|0,01459039|-0,2466372;-0,8867695;0,58217;-0,07987177;-0,5218205;0,739382;-0,782393;-0,992888;-0,5867584;-0,5449631;-0,7375033;-0,472916;0,7502737;-0,4959637;-0,28713;-0,4093221;0,0289973;-0,1927572;0,09637058;0,7329235;0,1831306;-0,1484169;-0,114621;0,8151472;0,1452969;0,7190421;-0,8234067;-0,1462859;0,8574455
24|TOP2|0,01436392|0,01329052;-0,7410297;-0,7937169;0,9095755;0,2333208;-0,5032101;0,3715574;0,1839772;-0,5281918;-0,2584084;0,8374665;0,9226151;-0,01706278;-0,4587163;-0,5251079;-0,5687377;-0,1905328;-0,3646344;-0,69189;-0,6246085;0,4361217;0,1506115;-0,9589956;0,5097232;0,5891571;-0,1030012;-0,6729908;0,7282085;0,1946133
25|TOP2|0,01430567|0,1728631;0,1002365;0,4485709;0,848562;-0,8276827;-0,516618;-0,6058886;0,8327129;0,988693;0,7515514;-0,1976167;0,9795146;0,6013718;0,1151537;-0,04629529;0,2610871;-0,3104197;0,05878556;-0,1017236;-0,9915278;-0,3633221;0,9890456;0,1034845;0,01032889;0,8283548;0,8452098;-0,6062996;-0,4662403;0,05458605
26|TOP2|0,01417608|-0,2248129;0,2836756;-0,5664086;-0,9092753;-0,3461765;0,817697;-0,5693336;0,1956619;0,3494141;0,006914496;0,7502859;0,4441013;0,4725022;0,5061169;-0,3302025;0,6386883;0,5743575;0,9160535;-0,333865;-0,6934962;0,8794172;0,0386616;0,6512597;-0,7851889;0,6672635;-0,5466824;0,4384849;-0,3286558;-0,008321404
27|TOP2|0,01414257|-0,3486663;0,9013615;0,9436057;-0,9403684;0,8317535;0,2746269;0,1799108;-0,2887944;0,8716724;0,3968613;0,1631695;0,9928806;0,280699;0,440638;-0,2734388;0,9910858;0,08606327;0,4658804;0,990696;0,3997671;0,7666643;0,5098677;-0,7582028;0,1803535;-0,8019342;0,9570534;-0,08046782;0,8091569;0,8331501
28|TOP2|0,01387025|0,5092776;0,6184876;0,9809146;-0,2478496;0,9929588;0,9314201;-0,8356848;0,1477603;-0,7902513;0,9205167;0,6630728;-0,3225809;0,5093031;0,5121186;-0,08782566;-0,790087;-0,9737053;0,004074931;0,8257129;-0,06338418;0,3219781;-0,2149116;0,4596002;0,8591061;-0,02805078;-0,3232497;-0,3942219;0,9382148;0,2988548
29|TotallyRandom|0,01386412|-0,03457892;0,3229234;-0,7674258;0,0539974;0,9687335;0,4295253;0,4421537;-0,4398922;0,6590707;-0,1279796;0,2816941;-0,462274;0,4327762;0,4473955;-0,9548843;0,9831209;0,8654132;0,1010965;0,6320572;-0,1917177;0,392987;-0,7517705;0,3871302;0,931834;0,6745999;-0,8907135;0,8218708;0,5863674;-0,2135605
30|TOP2|0,01337285|-0,9716284;-0,8849337;0,6818371;0,794934;0,09401047;-0,7315199;0,6389167;-0,9290078;-0,58512;0,5297282;0,9964738;-0,3603996;-0,3021005;-0,9259467;0,2415186;0,8618357;0,7098215;-0,7598014;0,2913236;-0,4971737;0,5231602;-0,2615734;0,5978885;-0,2985998;0,9073997;0,6741982;0,1111275;-0,004339337;0,5046911
31|TOP2|0,01331434|-0,4581639;0,4012434;0,00618422;0,6298566;0,7132225;0,9093142;0,6365571;0,4926269;-0,9609461;0,4793403;0,01333225;0,7305107;0,9032042;-0,8110638;0,8553324;-0,4985937;0,8786812;-0,7425818;0,4584469;-0,1778945;-0,5563731;0,1778451;-0,3144792;-0,617646;-0,07497227;0,4044976;0,7757201;0,7017479;-0,6046891
32|RandomParents|0,01321495|-0,8907971;-0,2844273;-0,5276601;0,01188123;-0,473334;0,1894933;-0,2783357;0,8062158;0,7534556;-0,2015809;0,015674;-0,3429891;-0,6325693;-0,4994696;0,1753899;-0,135209;0,7787292;-0,1362745;-0,8690677;-0,9902267;0,4093439;-0,5546598;-0,5221889;0,5751524;0,4067239;0,8890848;0,8266702;0,6046829;0,5719573
33|TOP2|0,01302554|-0,8297515;-0,3014773;-0,8595586;0,0656718;0,9786091;0,7881689;-0,64013;0,1924313;0,7598085;0,1471196;-0,1587225;-0,05525243;0,3264529;0,9240546;-0,6327822;0,9717343;0,5056753;0,2560243;0,08120096;-0,791657;-0,9659612;0,01228034;0,5521553;-0,4608454;-0,2616941;0,7602727;0,4468333;-0,6593935;0,8833077
34|TOP2|0,01279613|0,009217381;-0,3878604;0,1965746;-0,6018219;0,6903133;0,557533;-0,996932;0,4385085;-0,7202179;0,6426103;-0,4364463;0,4137361;0,4124918;-0,3378028;0,3636877;0,7072802;-0,4586278;0,9494011;-0,5704744;0,3735244;-0,9716537;0,02526176;0,8693607;0,6802812;0,1518489;0,9394221;-0,2371868;0,4230382;-0,6852789
35|TOP2|0,01273951|-0,1028954;-0,9249113;-0,4152197;0,2633936;0,4863221;0,2424816;0,06332171;0,9349751;0,4422242;-0,09173024;0,4993529;-0,01850331;-0,5587006;-0,5362451;-0,3888041;0,6019497;0,1859657;-0,4123312;0,4385359;-0,5708816;0,6676347;0,8386874;0,7057831;-0,8223321;0,3514633;0,85674;-0,8791101;0,8290715;0,9073627
36|TotallyRandom|0,01177505|-0,3631314;-0,3204583;-0,02432978;-0,8657997;-0,7530296;-0,9523797;0,8101413;-0,2874118;-0,7833259;0,1185764;0,3958249;0,2771499;-0,1557778;-0,5960598;0,3511889;0,6848025;0,2365566;0,8980258;-0,8316047;0,6018863;-0,4290625;-0,7723289;0,4632678;0,5143938;-0,4889811;-0,1669568;-0,124746;0,4471674;-0,8752198
37|TOP2|0,01155488|-0,001025558;-0,8124185;-0,2826477;-0,2525522;0,8506968;-0,2708286;0,2369684;0,5149782;0,2956259;0,3102421;0,6431887;0,217806;0,7436922;-0,2251774;-0,7019248;0,06912816;-0,1219333;-0,2217907;-0,6407905;0,240363;-0,4015623;-0,1594585;-0,4992973;0,139635;-0,7414303;0,9235058;-0,06891549;-0,03938115;-0,7296772
38|TOP2|0,01152236|0,240415;-0,3958634;-0,637038;0,2493209;-0,197121;0,8431001;-0,7770052;0,8910725;-0,7508256;-0,3825771;0,6840796;0,1200255;-0,7962914;-0,4134418;-0,1303781;0,1274186;0,1490315;-0,07940567;-0,9550827;0,9462161;0,4382531;-0,4717041;0,8374829;-0,1907171;-0,6143036;-0,8983886;0,3504972;0,5329444;-0,7658019
39|TOP2|0,01148797|0,8008361;0,6258788;-0,6070559;-0,2862061;-0,1523772;-0,1100086;-0,9677367;-0,3931106;0,9119391;-0,635241;0,5953584;-0,6308451;0,8297992;-0,7909517;0,6971898;-0,4834222;-0,9913235;0,2690458;-0,4873689;0,413758;-0,8529241;0,4230275;0,125357;-0,9094679;0,7557285;-0,3754998;0,06146014;0,07875788;-0,5971544
40|TOP2|0,0114781|-0,5411499;-0,1244074;0,6047282;0,3772206;-0,08660758;0,2075762;0,5167379;0,4256892;-0,2273496;-0,04204023;0,1496288;-0,6524193;-0,8374;0,9322543;-0,6441188;-0,3201209;-0,7119548;0,5262032;0,6845131;-0,6498687;-0,9080596;-0,1296002;-0,6267149;-0,3663477;0,5328498;-0,8185105;-0,5536973;0,1714979;-0,7501695
41|TOP2|0,01138967|0,5295043;-0,07593715;-0,3595675;0,06639135;0,1815225;-0,1379937;0,6028681;-0,06367409;0,4082648;-0,6391313;-0,5309365;0,95417;0,4581465;-0,5188425;-0,5405953;0,4856152;0,3558504;0,8298662;-0,2177683;0,05301893;-0,3253695;-0,1509463;-0,5028415;0,8029196;0,1644682;0,7374156;-0,2435871;-0,7292295;-0,6578026
42|RandomParents|0,01138803|-0,9846687;0,1186994;-0,07244289;-0,283672;-0,7350788;-0,1760877;0,3630657;-0,4258868;0,9638267;0,83147;0,4425671;-0,5423291;-0,597585;-0,88973;0,1048228;0,6769207;-0,698849;-0,3609306;-0,1038891;-0,05110705;0,4453323;-0,2299861;0,6032276;-0,8766146;-0,6981754;-0,9043207;0,8477821;-0,9227388;-0,9585388
43|TotallyRandom|0,01129493|0,7188144;-0,7933722;0,1158611;0,3621492;-0,08385599;0,3772096;0,6951008;0,0725323;-0,5699439;0,5905843;-0,2445577;-0,4997219;-0,0796386;0,7888815;-0,4439081;0,4097085;0,5649149;0,810509;-0,5954251;-0,8351929;-0,01889884;0,9987812;0,3447098;-0,5951626;0,1764456;-0,5369871;0,9173353;0,03981864;-0,5587239
44|TOP2|0,01116199|-0,2726172;0,8099027;-0,7271938;-0,3626913;-0,02318823;0,6867659;-0,05828965;0,799207;0,4326465;-0,595124;0,7344604;0,7932673;0,1209379;0,8327343;-0,5215871;-0,7691824;-0,5440354;-0,907515;-0,03015602;-0,4879326;0,7509403;0,4393639;0,01404154;0,5789821;-0,4575804;-0,4043025;0,4484186;-0,8591352;0,214991
45|TOP2|0,01081744|-0,6337323;0,1559259;-0,6006179;0,2582538;0,5642648;0,9993401;0,5271442;-0,07238472;0,7583425;0,6367354;-0,5778365;-0,4444762;-0,4582702;0,4362881;-0,4987472;0,8749936;0,5048027;0,3989093;-0,1624326;0,216251;-0,05958474;0,849951;0,2052063;-0,03385842;-0,829026;-0,8228254;0,7632804;0,06309974;-0,8475852
46|TOP2|0,01068875|-0,9398513;0,300946;-0,04067695;-0,8275278;0,2231551;-0,9960144;-0,1730388;0,320225;-0,2921523;-0,2432007;-0,9539092;-0,6501215;0,5010917;-0,3299638;0,9562383;-0,1492718;-0,3807679;-0,990978;-0,775018;-0,2250415;0,5434353;-0,3536714;0,6672072;0,9952347;-0,7443218;0,4041085;0,5927281;-0,6746657;-0,2064651
47|TOP2|0,01065599|-0,0589627;-0,9616845;-0,295102;0,1066102;0,1125873;0,4364686;0,2764532;0,9444473;0,8994701;0,0409385;-0,4369534;-0,7999065;-0,2984034;0,852071;-0,77581;-0,9439147;-0,05454624;-0,6557817;-0,929189;0,9155326;-0,1623334;-0,4100822;-0,09007013;-0,2143391;0,4550795;-0,5329161;-0,9188058;-0,7091718;-0,8949721
48|TotallyRandom|0,01035168|-0,7645531;0,9161162;0,2236661;0,2771794;0,7287948;0,8341098;0,6330116;0,6069248;-0,1985182;0,0339576;0,01500976;0,5710347;-0,578424;0,01860297;0,9434252;-0,02074516;-0,387236;-0,1084193;0,6987448;-0,1842419;-0,4419037;-0,7456732;-0,557178;-0,1888951;-0,7539396;0,4614875;-0,2016727;-0,3032597;-0,9659467
49|TOP2|0,010189|-0,3044389;-0,3953825;-0,07918465;-0,7136064;-0,02625525;-0,9959745;0,2284964;0,6175632;0,8701119;-0,9717739;-0,3498722;-0,7485542;-0,253203;0,6410809;0,2717895;-0,4649986;0,7942674;-0,905956;0,3160295;0,4827933;0,2761712;-0,982142
