Generation: 16 | maxFitness: 0,4117483 | maxFitnessGen: 0,3768778 | maxFitnessGenBuf: 0,4117483
N TotallyRandom: 1 | N RandomParents: 80 | N Top2: 0 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|RandomParents|0,4117483|-0,003935669;-1,154509;5,16419;3,041315;-0,5454961;-2,06799;1,034258;1,285626;4,19133;-5,200218;3,069997;0,3663088;-5,774503;-2,510522;1,702971;-1,246851;4,119365;-2,364874;-0,9871496;3,400771;-0,3139006;-3,834589;1,343386;2,798766;-2,719077;2,085785;3,034491;-2,150324;-2,816818
1|RandomParents|0,3652101|-0,5715111;-1,867161;4,504252;3,081791;-1,258045;-2,291615;1,589106;1,448358;3,211277;-4,33683;3,063538;-0,3558899;-5,067111;-2,400655;0,9159769;-0,9886745;3,631916;-2,945274;-1,406708;2,582763;0,01574203;-2,963108;1,673137;2,866001;-2,016036;2,337663;3,033915;-1,949001;-3,50925
2|RandomParents|0,3569719|-1,459383;-1,687485;5,984348;2,573461;0,7199881;-2,133395;1,222884;2,17703;2,458477;-5,376399;3,226987;-0,2367048;-4,427285;-2,556979;1,054167;-2,005721;3,018769;-4,317747;-1,532705;2,436843;-0,05850795;-2,795138;0,6029806;1,622172;-2,359757;2,491701;2,858337;-1,89494;-2,585643
3|RandomParents|0,3243241|-0,2641774;-1,667739;4,216168;2,460651;-1,788435;-2,087691;2,090665;2,243764;2,910369;-4,431646;3,017497;-0,5182724;-4,493383;-2,74999;0,9672825;-1,419075;3,514292;-2,726932;-1,061536;2,833571;0,4021339;-2,318898;1,227936;2,071038;-2,175085;2,373113;3,051133;-3,025605;-3,442099
4|RandomParents|0,3060943|-0,2987531;-1,867161;4,504252;3,338287;-1,500531;-2,545764;1,299622;1,926314;3,530997;-4,684004;3,414518;-0,3558899;-5,067111;-2,400655;1,20524;-1,213928;3,631916;-2,945274;-1,050212;2,582763;0,1792682;-2,963108;1,673137;2,866001;-2,016036;2,337663;3,033915;-1,99536;-3,46885
5|RandomParents|0,2734677|-0,9410268;-1,12881;6,129923;3,698452;0,6555404;-1,454852;1,286455;2,467797;1,520924;-5,214408;2,963393;-1,287828;-5,517198;-2,232299;0,5957209;-1,475268;2,090227;-3,696772;-1,926555;2,114464;0,7360339;-2,913081;0,2775123;1,917907;-2,349926;2,595692;2,502883;-1,440146;-2,557179
6|RandomParents|0,2686207|-0,6497742;-1,531564;5,149764;3,066393;-0,1775459;-1,454852;1,441014;2,203937;1,520924;-5,051092;4,127249;-0,9681391;-6,09121;-2,429408;0,1743339;-1,545166;1,947263;-4,141155;-1,459186;1,953036;1,520135;-2,730868;0,7672194;1,917907;-2,647496;2,643642;2,77864;-1,106211;-2,695656
7|RandomParents|0,263952|-0,6505585;-1,905323;3,796553;2,667318;-0,5505371;-2,164047;1,441877;0,5076374;3,249923;-3,849285;2,846502;-0,3247436;-5,155198;-3,049203;1,669962;-1,693728;3,538175;-3,104295;-1,71787;2,510335;-0,0008495785;-2,637899;2,065775;2,866001;-1,180458;2,803005;3,309548;-2,004628;-3,148458
8|RandomParents|0,2486906|-1,665495;-1,33885;4,765412;3,80045;-1,049698;-1,376691;1,615269;1,780394;4,54002;-5,116197;3,426968;-0,7010549;-4,683413;-2,83164;0,2637208;-0,0545783;4,474088;-4,040631;-1,044057;3,826392;0,4826328;-1,038505;-0,03693676;3,454944;-4,134578;2,317683;3,045348;-1,467791;-4,909607
9|RandomParents|0,2458904|-1,320091;2,507502;3,470192;-3,733197;0,5040359;-2,285572;-3,646752;1,451486;-4,282725;-0,04538792;4,404731;0,7211794;2,635757;-0,8522781;-1,094579;-4,390739;-1,235201;-1,19357;1,767365;-3,203415;1,139495;-2,959132;4,146632;3,820141;-0,2944993;-4,283044;-1,869386;-1,350471;1,474148
10|RandomParents|0,2378936|-0,5715111;-2,084496;4,496639;3,081791;-0,7634751;-2,668675;1,589106;1,448358;3,605126;-4,478734;3,51224;0,1293459;-4,866934;-2,775435;0,7833691;-0,9239604;3,757629;-3,414917;-1,869446;2,582763;0,4765123;-3,170974;1,462669;2,866001;-2,016036;2,337663;3,033915;-1,526773;-3,50925
11|RandomParents|0,2284073|-0,4785337;-0,6682016;5,030847;3,050286;-0,6409116;-2,159412;0,933198;1,751755;4,413612;-5,065542;3,27044;-0,6639465;-6,612401;-2,540656;1,373736;-1,212641;3,860209;-2,443407;-1,326302;2,999308;0,8630832;-2,466018;1,58241;3,220315;-2,009053;1,754312;3,501824;-0,8569356;-4,184183
12|RandomParents|0,2250837|-0,4794508;-1,704568;5,202444;2,246848;0,4497756;-1,274012;1,785506;2,228855;2,459616;-4,51625;2,500535;-0,6461757;-4,884945;-2,286776;-0,3038259;-1,588493;4,387907;-2,89778;-1,566083;2,951276;0,404892;-2,490313;1,788727;2,278157;-2,282477;1,637626;2,99253;-1,168632;-4,042959
13|RandomParents|0,2210303|-0,7005128;-1,132357;3,933174;2,941366;-1,443895;-2,411182;2,238296;2,442871;2,910369;-4,129713;2,642359;-0,8116033;-4,37448;-2,312182;1,521188;-1,106366;3,198109;-2,67609;-0,6309042;3,384144;0,6985081;-2,685334;1,690699;2,891382;-1,808927;2,151202;2,774284;-2,099775;-3,767657
14|RandomParents|0,2163389|-1,459383;-1,418144;6,027851;2,806702;0,7199881;-2,272287;0,9458286;2,240654;2,942637;-5,519607;3,419899;-0,2077143;-4,519782;-2,754245;0,8493505;-1,537753;3,360788;-3,922606;-1,490616;2,184078;-0,05850795;-2,845627;0,6029806;1,449335;-2,359757;2,467249;2,858337;-1,538375;-2,585643
15|RandomParents|0,177307|-1,130267;-1,417076;5,529445;2,713417;1,407105;-0,6064183;1,46636;1,181112;1,906897;-4,370804;4,155568;0,03191674;-5,323737;-3,5872;1,199099;-1,047671;3,793298;-4,836152;-1,178586;3,522019;0,9143932;-2,624194;1,029608;2,407947;-2,073161;2,030741;3,088741;-1,748369;-2,771601
16|RandomParents|0,1556946|-0,2310328;-1,464124;4,924385;3,034153;0,2285041;-1,574234;1,441014;2,074917;1,716164;-4,547465;3,758852;-1,287828;-5,679734;-2,429408;0,1743339;-1,430613;1,926369;-4,141155;-1,628869;1,953036;1,225872;-2,730868;0,6423436;1,917907;-2,647496;2,643642;2,500512;-1,106211;-2,36095
17|RandomParents|0,1554331|-1,459383;-1,531564;5,57981;2,806702;0,7199881;-2,133395;1,02742;2,17703;2,445835;-5,430433;3,84394;-0,2367048;-4,427285;-2,856647;1,086763;-1,537753;3,360788;-4,563777;-1,265997;2,543921;-0,05850795;-2,641116;0,7450984;1,806615;-2,407465;2,618273;2,671307;-1,73505;-2,899632
18|RandomParents|0,1153172|-1,290017;-1,151545;5,637001;3,230428;0,3228727;-0,9887688;1,532923;1,994289;1,71777;-4,992249;3,60405;-1,912673;-5,623371;-2,342486;1,175411;-0,9784982;2,286152;-4,047793;-1,900771;2,526946;0,458173;-3,202921;1,039243;2,189362;-2,474869;2,10383;2,53233;-1,072556;-2,439157
19|RandomParents|0,1151391|3,483854;1,60605;-1,32948;0,5930943;-4,80877;-0,5544;3,040317;-4,501261;4,871774;4,14969;-3,718901;-1,020818;-1,739874;1,187377;-4,828683;2,007337;-0,556591;3,884089;-3,832903;1,800047;-3,512014;-2,700689;4,247917;-2,86939;0,9596901;-0,8118124;1,957384;4,034506;3,312767
20|RandomParents|0,1113521|-0,2140838;-2,116376;5,362182;3,722113;-1,363863;-1,185141;1,225938;1,351241;3,833963;-3,366937;3,858984;0,05271485;-4,562036;-2,685527;1,301014;-2,688081;4,489487;-3,886321;-0,2474136;3,836353;1,318784;-1,341383;1,162639;4,562657;-3,702718;2,641013;2,549434;-3,127146;-4,300335
21|RandomParents|0,1113153|3,664494;0,07318403;0,7672648;-2,659344;4,098904;-0,1075751;3,728227;2,199584;1,991562;-0,5281004;2,658822;-1,488984;-1,438581;-1,391068;1,869893;-4,503735;4,387041;0,2498165;0,001280099;-4,170281;2,921851;0,4942136;0,6089048;-2,763986;2,925637;1,628277;-4,125598;3,611646;1,865641
22|RandomParents|0,1097943|-1,836524;-1,531564;5,746175;3,405344;0,6042424;-1,004746;1,039451;1,987339;1,526775;-4,826528;4,037737;-1,809401;-5,353583;-2,620899;1,003776;-1,430613;2,286152;-4,147648;-1,900771;2,523158;0,725297;-3,61305;1,007412;2,265979;-2,474869;2,541441;2,210424;-1,385898;-1,96035
23|RandomParents|0,08361088|-0,6313692;0,6464591;4,079608;-1,704456;2,953684;0,8694646;-0,09779882;-6,139565;3,417603;-2,082255;3,316453;-4,400023;0,1073108;-4,954007;3,402238;0,24173;1,029032;-0,957407;0,03427306;-0,7806383;3,036117;5,068479;-1,53983;-0,6588338;-2,815063;1,909148;-4,660338;-4,368162;-0,9228157
24|RandomParents|0,07973515|-1,090725;4,925865;-3,970168;0,4058938;-1,464618;3,258328;2,540094;-2,927691;2,590294;-0,915056;1,172777;-3,006521;-3,636188;2,719671;0,2064041;-3,201757;-2,766977;0,5720814;-0,2864485;0,2591119;4,069584;-0,783758;-0,9197272;2,891922;-2,378379;-3,010788;4,006425;3,210743;-4,771187
25|RandomParents|0,07914545|-0,908676;-1,541641;5,33965;2,938029;-0,3936599;-2,519705;1,423052;2,401606;3,959291;-5,080523;2,744854;-0,2684203;-5,774503;-3,322837;0,7710054;-1,459705;3,314239;-2,000427;-1,00336;3,394567;-0,1370352;-2,470127;1,474479;3,841455;-2,721022;2,093424;3,360087;-1,194276;-3,710859
