Generation: 23 | maxFitness: 0,4117483 | maxFitnessGen: 0,2832682 | maxFitnessGenBuf: 0,2820781
N TotallyRandom: 1 | N RandomParents: 80 | N Top2: 0 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|RandomParents|0,2820781|-0,7714137;-1,254474;4,894803;3,099685;-0,2685555;-0,9151673;1,219729;2,218107;2,033677;-5,700382;4,658814;-1,197276;-6,889538;-2,267986;-0,3522774;-1,919617;1,258024;-3,891408;-1,835626;1,867206;1,091121;-2,932047;0,9686539;2,278546;-2,137119;2,497417;1,492102;-0,7353137;-2,834991
1|RandomParents|0,2672008|-1,068313;-1,531452;5,210067;3,154623;-0,1070655;-0,7423518;1,636723;2,695588;1,639994;-4,999795;4,006413;-1,60481;-6,852818;-2,294844;-0,3489995;-1,324994;1,518853;-5,18272;-1,574048;2,146909;1,519495;-3,584851;0,9950305;2,417988;-2,147138;2,131331;1,95814;-1,023194;-2,893226
2|RandomParents|0,2437776|-1,184191;-0,8541112;5,210067;3,154623;0,2896885;-1,457576;1,434326;3,29468;1,924815;-5,051759;4,130357;-1,661308;-6,775571;-2,405064;-0,08312547;-2,085289;1,706756;-4,601009;-0,9665248;1,839854;0,5937166;-2,50507;0,9199422;2,072285;-2,152189;2,249186;1,417514;-0,8680078;-3,362047
3|RandomParents|0,2411746|-0,003935669;-1,154509;5,16419;3,041315;-0,5454961;-2,06799;1,034258;1,285626;4,19133;-5,200218;3,069997;0,3663088;-5,774503;-2,510522;1,702971;-1,246851;4,119365;-2,364874;-0,9871496;3,400771;-0,3139006;-3,834589;1,343386;2,798766;-2,719077;2,085785;3,034491;-2,150324;-2,816818
4|RandomParents|0,240952|0,0105327;-1,249759;4,984568;3,423733;-0,7470992;-1,655756;0,5738062;0,8383058;4,19133;-4,901464;2,731167;0,5506227;-5,322202;-2,510522;1,702971;-1,246851;4,119365;-2,364874;-0,9427913;2,923207;-0,3139006;-3,834589;0,9238174;2,799176;-2,235181;2,389909;2,607187;-2,339412;-2,816818
5|RandomParents|0,2367532|-1,157519;-1,531452;5,210067;2,8634;-0,2476608;-1,126883;1,644543;2,951546;1,907467;-4,962092;4,407275;-1,406553;-7,256273;-2,036432;-0,41702;-1,616372;1,632958;-4,875864;-1,856282;2,146909;1,091121;-3,366603;1,146462;2,266506;-2,196918;1,937156;2,081624;-0,8680078;-2,893226
6|RandomParents|0,1941887|0,2219751;-1,996;5,208289;3,683907;-0,9525404;-0,8107508;1,650841;2,402473;1,465672;-4,954928;3,879464;-1,037205;-6,103708;-1,847374;-0,3273026;-2,390309;2,202741;-3,799461;-0,3057207;2,51698;0,6616839;-2,75182;0,3521737;2,690819;-2,824299;2,986013;2,978709;-1,470226;-3,190479
7|RandomParents|0,1669716|-0,9498239;-0,3479163;4,62685;3,441062;0,3008146;-1,260018;1,613528;2,465451;2,004152;-5,274753;5,289424;-0,1277646;-6,373846;-2,988757;0,4870741;-1,463372;1,565377;-4,425407;-1,305484;1,374863;1,325655;-2,628946;1,333602;1,801639;-2,814678;2,756618;2,234304;-0,840283;-2,693622
8|RandomParents|0,1257151|0,2285329;-1,52505;5,514815;2,901353;-0,6738504;-1,134604;1,592372;2,34207;1,327102;-5,440939;4,338432;-1,10174;-6,840976;-2,3154;-0,6436307;-2,407795;2,518913;-4,100232;-0,6495602;2,633735;1,556872;-2,35252;0,6455806;2,474851;-2,928433;2,894122;2,903095;-1,102424;-2,695656
9|RandomParents|0,1144967|-0,7584327;-1,197288;5,210067;3,515382;-0,9663571;-1,130642;1,441014;2,414718;1,727174;-4,558685;4,371651;-1,125845;-6,888872;-2,325631;0,217847;-2,449707;0,9626945;-3,296697;-1,365803;1,666046;1,941873;-2,52349;0,2991771;2,05205;-2,107846;1,954765;1,758563;-0,4942623;-2,429277
10|RandomParents|0,1108373|0,186612;-1,352059;4,566234;2,886788;-0,5234728;-4,370455;0,8238158;1,445566;3,22655;-4,349233;4,286013;-1,369162;-5,306899;-3,334172;0,3104696;-1,931066;2,996741;-3,72754;-0,6342176;2,67683;0,6474629;-2,875006;0,7115324;2,652073;-2,057745;0,9451221;2,487234;-1,899755;-4,333724
11|RandomParents|0,1101344|-0,1954632;-1,096865;5,149764;3,075348;-0,5614253;-1,06631;2,053454;2,406726;1,465672;-4,954928;3,879464;-1,310807;-6,306448;-1,847374;-0,6665908;-2,390309;2,242734;-3,791593;-0,3057207;2,762534;0,9025602;-2,261729;0,6455806;2,690819;-3,063697;2,819799;2,978709;-1,827479;-3,190479
12|RandomParents|0,1057203|-0,3242264;-1,325408;4,12494;2,678985;-0,0508402;-4,080781;1,271086;1,883265;3,14733;-4,611576;4,175184;0,1101523;-5,07214;-2,702865;0,7112577;-0,8559084;4,331273;-3,065238;-1,449615;2,283966;0,1973809;-3,53246;1,226869;2,600716;-2,31317;2,097838;2,953705;-2,064618;-3,309273
13|RandomParents|0,1002181|0,6104424;-1,686099;5,978065;4,255762;-0,9178919;-1,010589;1,256929;1,011592;5,078139;-3,133048;4,409231;-0,05122311;-4,313925;-2,384954;1,079705;-2,456977;4,673036;-4,611176;-0,5804104;4,13042;1,874821;-0,9747839;1,052423;4,312091;-3,782003;2,638603;2,442848;-3,376876;-4,084067
14|RandomParents|0,09864543|-5,037736;2,4494;2,309462;4,936734;-1,693409;5,535687;-2,767468;-0,2010932;0,5732943;-3,583817;-0,620256;3,974902;3,704875;-3,420637;-2,377305;-1,855856;-2,884361;-2,378738;-0,9560145;-4,683506;0,06519996;0,655108;-1,105796;2,543351;5,397877;-3,476297;1,339485;-3,907502;0,347167
15|RandomParents|0,09840649|-1,437801;-1,825864;5,315649;2,89106;-0,4333312;-1,039525;1,084274;2,353911;1,168871;-5,022218;4,47201;-0,7869037;-6,590011;-2,772421;0,2384689;-1,613389;1,100789;-4,180803;-1,444323;1,859477;1,044028;-3,315533;0,304033;2,690345;-1,989295;2,217904;2,147432;-0,8680078;-3,037479
16|RandomParents|0,08656398|-1,148635;0,6677916;2,966281;-1,516319;3,148452;0,9792193;-0,09779882;-6,580337;2,637442;-2,503181;3,041582;-4,359975;0,4822981;-4,229839;3,059037;0,24173;0,5146564;-0,4858598;-0,2345914;-0,8702032;2,449633;5,084724;-1,163348;-1,746662;-3,783926;2,110058;-3,620298;-4,148831;-1,059454
17|RandomParents|0,08655462|-0,9404407;-0,3939127;4,770811;2,576902;0,7288963;-0,1258153;1,676878;1,362181;1,278486;-5,705911;3,72907;-2,343569;-4,770805;-1,982917;1,158484;-0,1241027;1,582368;-4,047349;-2,271582;1,971613;0,8780455;-2,942246;0,2519356;3,160502;-1,703;1,89553;2,12837;-1,675636;-3,264721
18|RandomParents|0,0862157|-1,015512;1,907297;4,467552;-3,952986;0,4713984;-1,465017;-3,342001;1,659377;-3,711913;-0,365312;3,646289;1,630288;1,626963;-0,424094;-0,4085394;-4,453888;-1,819391;-1,527331;1,570965;-2,465769;2,224648;-3,660486;3,680439;4,344162;-1,296281;-4,65459;-2,958478;-2,819181;1,557722
19|RandomParents|0,08065556|-1,228879;1,907297;4,742742;-3,903214;0,7231637;-1,608369;-3,594082;1,144954;-3,363165;0,1174454;4,070201;1,458017;1,354957;-0,3126584;-0,8438522;-4,575298;-1,224765;-2,180436;1,695257;-3,187557;1,693646;-3,320336;3,859401;4,011192;-1,366866;-4,276529;-1,772552;-2,242918;1,452923
20|RandomParents|0,07894738|-0,5981408;1,733451;4,742742;-3,593138;0,9837582;-1,95174;-3,081209;0,8830787;-3,405512;-0,3595113;3,975701;0,4206499;1,626963;-0,2254843;-1,133142;-4,681255;-1,356463;-1,454383;1,688856;-2,587038;1,600065;-3,320336;3,680439;4,441912;-1,688614;-4,060697;-2,386446;-2,255246;1,037339
21|RandomParents|0,07851628|-0,9497343;-0,4749822;4,719929;3,269976;-0,6376998;-0,4943029;0,7680665;1,452394;1,709196;-5,775885;4,623508;-0,6566916;-6,985913;-2,939005;0,559774;-1,586051;1,43638;-4,516402;-1,459186;2,779564;1,764812;-2,630843;0,9985847;2,173682;-2,530471;3,252197;2,07906;-1,256504;-3,327523
22|RandomParents|0,07763626|-1,095124;1,907297;4,801067;-4,687979;0,9223964;-1,233323;-3,651199;1,204227;-2,871019;-0,01542976;3,592817;0,9605133;1,19062;-0,6389162;-0,42197;-4,774535;-1,391024;-1,208436;1,851792;-2,680149;1,772901;-3,506382;3,485002;4,441912;-1,495978;-4,276529;-1,450162;-1,764895;1,256033
23|RandomParents|0,07529043|-0,7826185;1,497594;4,742742;-4,315826;0,7231637;-1,925683;-3,958386;1,204227;-3,363165;-0,3595113;4,066673;1,04622;1,626963;-0,4650901;-0,8438522;-4,397376;-1,356463;-1,979241;1,52028;-2,715761;1,693646;-3,320336;4,191073;4,011192;-1,366866;-4,276529;-2,049697;-1,878004;1,452923
24|RandomParents|0,07283461|-0,7826185;1,452622;4,742742;-3,903214;0,6002373;-1,956869;-3,342001;1,659377;-3,425765;-0,5821817;3,646289;1,925665;1,626963;-0,424094;-0,8438522;-3,956787;-1,356463;-1,321908;1,570965;-2,560872;2,224648;-3,780553;3,680439;4,441912;-1,135614;-5,201833;-2,363178;-2,189335;1,362562
25|RandomParents|0,05203766|-4,76596;2,738469;1,356751;4,88175;-1,400859;5,423276;-3,481277;-0,2052372;0,4189445;-3,049444;-0,6706296;3,581277;3,489669;-4,502316;-2,581524;-1,363028;-2,591889;-1,876022;-1,019432;-4,023258;-0,2038536;0,3301663;-1,158055;2,052887;5,106833;-4,193664;1,455008;-3,473137;0,463258
