Generation: 26 | maxFitness: 0,4117483 | maxFitnessGen: 0,2705522 | maxFitnessGenBuf: 0,2526184
N TotallyRandom: 1 | N RandomParents: 80 | N Top2: 0 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|RandomParents|0,2526184|0,2041002;-1,470507;5,645329;2,670067;-0,2935051;-1,607995;1,414884;1,285626;3,696827;-4,439381;2,927959;0,2620562;-6,145618;-2,923287;1,320214;-1,07385;4,227592;-2,713498;-0,9871496;2,938837;-0,6537274;-3,834589;1,341594;2,642351;-2,887182;2,432196;3,206913;-2,420707;-3,496277
1|RandomParents|0,2417244|-0,1636025;-0,986834;4,979678;2,824601;-0,6472409;-1,635429;1,158312;1,726564;3,953097;-4,812149;3,484493;0,1472598;-5,840572;-2,885795;1,743061;-1,07385;4,189736;-2,356457;-1,163474;2,938837;-0,03243721;-3,736267;1,341594;2,423922;-2,719077;2,085785;3,206913;-2,722759;-2,943677
2|RandomParents|0,227588|0,1945768;-1,096865;5,106834;3,171837;-0,214318;-1,133187;2,278849;2,183744;1,240263;-4,500988;3,852947;-1,76481;-6,678744;-1,984065;-1,12214;-2,405635;3,204402;-4,267925;-0,1937045;2,59884;0,5095996;-2,297371;0,2809957;2,772085;-3,063697;3,349875;3,050883;-1,11394;-3,190479
3|RandomParents|0,2163782|-0,7248778;-1,796653;5,383723;2,787457;-0,6134139;-1,130642;1,496446;2,172876;2,180008;-4,800029;4,494345;-0,5045354;-7,359689;-2,306796;-0,03255199;-2,449707;0,8377701;-3,296697;-1,937887;1,894063;2,48977;-2,312845;-0,654715;2,869162;-1,629277;2,173742;1,429538;-0,5571273;-2,725638
4|RandomParents|0,2066503|-1,015512;1,707915;3,784447;-4,313009;0,6597081;-1,548437;-2,964181;2,069404;-4,351048;0,1058945;3,633087;1,630288;1,905489;-0,4319468;-0,4085394;-4,623676;-1,751161;-1,271229;1,14368;-2,158559;1,939046;-2,977924;4,019832;4,344162;-1,142136;-4,953104;-3,181448;-2,612818;1,646775
5|RandomParents|0,1552027|-0,282197;-2,269445;5,208289;3,683907;-1,92647;-0,8107508;1,604742;2,09671;2,167771;-4,954928;4,139731;-0,8671281;-6,103708;-1,568717;-0,5813318;-2,19403;2,087337;-4,380461;-0,3057207;2,192805;0,3903565;-3,12307;0,3732042;2,318558;-2,111181;2,836737;3,304864;-0,8464788;-2,643523
6|RandomParents|0,1523307|-1,628781;-1,8544;5,406454;3,314692;-0,7432272;-0,5829328;1,307427;2,253442;1,168871;-4,115004;4,317261;-0,9887615;-6,802015;-2,772421;0,2384689;-1,321443;1,562358;-4,330353;-1,843971;1,997152;0,652632;-2,984837;0,438842;2,466122;-2,596099;2,54848;2,451188;-0,4280357;-3,037479
7|RandomParents|0,1377834|-5,251679;2,102623;-0,3768302;4,545906;0,2774469;-3,544948;0,7765369;0,3391523;2,84027;-1,130709;2,648393;-4,33771;3,934237;4,395693;0,2532464;1,399508;2,05541;2,248129;4,904057;-3,067549;-0,5102847;1,034228;3,051866;-2,956272;-3,066517;1,661005;-1,424182;0,3159876;-4,585427
8|RandomParents|0,1199078|-0,330101;-1,208215;3,591665;2,6979;-0,2956952;-4,334082;0,8524135;1,661225;2,989623;-4,968278;4,304479;0,3859137;-5,54316;-2,712693;0,3199791;-0,8559084;4,803567;-3,260125;-1,240554;1,855279;0,580411;-3,757594;1,695255;2,600716;-1,99685;2,006786;3,700135;-2,167218;-3,455894
9|RandomParents|0,1188921|-1,628781;-1,734517;5,333961;3,314692;-0,3986363;-0,5829328;1,504838;1,894293;1,194319;-4,680113;4,47201;-0,7869037;-6,802015;-2,400116;0,09097143;-1,3235;1,667506;-4,696654;-1,896761;1,768878;1,044028;-3,453285;0,7705726;2,466122;-2,272373;2,393101;1,750375;-0,8680078;-3,037479
10|RandomParents|0,1122434|-4,906818;2,459258;-0,4588571;4,377788;0,2038913;-3,594837;1,081636;-0,03355375;2,766255;-0,3277685;2,648393;-4,147297;3,934237;4,53457;0,2900977;1,589233;2,088465;2,248129;4,545814;-3,067549;-0,5102847;0,9640086;3,534847;-3,001869;-2,836242;1,430204;-1,091444;0,3159876;-4,538436
11|RandomParents|0,1094811|-0,003935669;-1,154509;5,16419;3,041315;-0,5454961;-2,06799;1,034258;1,285626;4,19133;-5,200218;3,069997;0,3663088;-5,774503;-2,510522;1,702971;-1,246851;4,119365;-2,364874;-0,9871496;3,400771;-0,3139006;-3,834589;1,343386;2,798766;-2,719077;2,085785;3,034491;-2,150324;-2,816818
12|RandomParents|0,1070782|-1,906795;-1,420142;5,351684;3,101624;-0,6177447;-0,08030304;1,417099;2,365929;1,315811;-4,523674;3,555135;-1,151911;-6,896146;-2,772421;-0,2449955;-1,654986;1,166152;-4,57986;-1,444323;1,816476;1,044028;-2,891329;0,2306073;2,389273;-2,149428;1,835085;2,204987;-1,416863;-3,037479
13|RandomParents|0,1051392|-0,9497343;-0,03752762;4,719929;3,269976;-0,7904667;-1,042992;0,9475198;2,300707;1,695684;-5,736314;4,504264;-1,085108;-7,620539;-2,814305;0,8658088;-1,368996;1,57161;-4,407349;-1,50683;2,307519;1,405751;-1,89064;0,6014056;1,594669;-2,767237;3,507438;1,794045;-1,577625;-3,071798
14|RandomParents|0,09877529|-1,906795;-1,423399;5,748639;3,464395;-0,7012165;-0,4856585;0,6570033;2,26961;1,540575;-4,523674;4,043196;-1,151911;-6,734678;-2,772421;-0,2449955;-2,035717;1,341149;-4,099322;-1,47361;2,147506;1,044028;-2,865731;-0,006227285;2,315238;-2,300094;1,370764;2,459505;-1,185785;-3,519269
15|RandomParents|0,09762508|-0,3242264;-1,325408;3,925081;3,152466;0,01325631;-4,385507;0,9124764;1,306916;2,478058;-4,611576;4,11349;0,2564137;-5,496459;-2,900161;0,05949906;-0,8559084;4,472679;-2,767654;-1,668925;1,993567;0,26924;-3,757594;1,263442;2,860709;-2,31317;2,012904;2,913617;-2,483045;-3,80096
16|RandomParents|0,09708694|-0,482129;-0,4749822;4,703301;3,269976;-0,6376998;-0,2561798;0,9475198;1,810042;1,428073;-5,811711;4,520831;-0,6566916;-7,38713;-2,343394;0,559774;-1,162046;1,495823;-4,407349;-1,475032;2,307519;0,9960904;-1,999892;1,023361;1,828704;-2,530471;3,484897;1,794045;-1,437216;-2,786643
17|RandomParents|0,09408841|-1,350183;-1,653215;5,210067;2,605589;-0,327967;-1,59945;1,227172;2,821357;1,684236;-4,934099;5,16438;-1,274467;-7,467358;-2,624702;-0,4114768;-1,616372;1,965643;-4,245177;-1,476326;2,529575;1,364787;-3,444107;0,6877396;3,050568;-2,196918;1,937156;1,887766;-0,4659853;-2,666914
18|RandomParents|0,09405904|-0,6220965;1,113986;5,162646;-3,045758;0,7164277;-1,836888;-2,83975;0,6979883;-3,546348;0,04434189;4,15626;0,4206499;1,430363;0,06163032;-0,9060338;-4,782321;-1,331174;-1,799372;1,350891;-2,355267;1,571999;-3,629305;3,565906;3,787173;-2,009638;-3,979839;-2,315299;-2,670277;1,726239
19|RandomParents|0,09145393|-0,7040905;-1,651217;5,392183;2,479793;-0,327967;-1,317514;1,342719;3,278017;1,684236;-4,830871;5,034557;-1,528981;-7,374606;-1,928354;-0,4114768;-1,386068;2,088625;-4,245177;-1,817322;2,529575;1,111454;-3,444107;1,164617;2,83009;-2,123173;1,937156;2,379834;-0,6222418;-3,011538
20|RandomParents|0,0900424|-1,253264;2,070985;3,91612;-3,866796;-0,1495127;-1,465017;-3,049794;1,974974;-3,182065;-0,4188565;3,801117;2,117031;1,6991;-0,424094;-0,6195052;-3,744994;-1,628911;-1,420137;1,250104;-3,090307;2,224648;-3,686265;3,536823;4,158723;-1,111897;-4,126812;-3,260962;-2,655112;1,59964
21|RandomParents|0,08948468|-2,044751;2,083601;4,711726;-3,92447;0,6419448;-1,425175;-3,389097;1,039054;-3,360832;-0,2555538;3,880038;1,917256;1,099046;-0,103755;-0,8438522;-4,649144;-0,6884718;-2,642039;1,593077;-3,151011;2,032455;-3,23035;4,189864;4,269933;-0,909162;-4,782751;-1,772552;-1,535038;1,416465
22|RandomParents|0,08534643|-1,107552;1,031081;5,162646;-3,420878;1,130108;-2,459596;-2,871604;0,8830787;-3,503927;-0,6399418;3,444405;0,4206499;1,693504;0,06163032;-1,187197;-4,878146;-1,718652;-1,21923;1,350891;-2,68222;1,979923;-4,03302;3,680439;3,299907;-1,719857;-3,979839;-2,135607;-2,774227;1,41296
23|RandomParents|0,08473326|-5,680974;2,738469;1,349611;4,88175;-1,749249;4,774543;-4,114871;-0,2655584;-0,4710924;-2,366196;-0,6706296;4,133285;3,489669;-4,502316;-2,763456;-1,565747;-3,240045;-1,643354;-0,5151236;-4,294615;-0,2971122;0,9671643;-1,158055;2,156618;5,376511;-4,193664;1,02279;-3,002394;0,131328
24|RandomParents|0,08306496|-1,913054;2,083601;5,124669;-3,905531;0,7619132;-1,425175;-3,480801;1,039054;-3,763892;0,2889396;3,189395;1,600417;0,6159526;-0,6908646;-0,8438522;-4,530932;-1,176148;-2,675358;1,883596;-3,151011;1,745765;-2,809589;3,859401;4,269933;-0,4712954;-4,56012;-1,772552;-1,694642;1,416465
25|RandomParents|0,08262677|-1,015512;1,759091;3,98883;-3,909592;0,5431139;-1,588516;-3,342001;1,411252;-3,91583;-0,01456717;3,410208;1,630288;1,462408;0,09525046;-0,4085394;-4,751689;-1,767097;-1,238936;1,570965;-2,465769;2,691811;-2,925911;3,450824;3,589077;-0,906431;-4,554623;-2,994802;-2,168165;1,769203
