Generation: 6 | maxFitness: 0,3362008 | maxFitnessGen: 0,2969997 | maxFitnessGenBuf: 0,3362008
N TotallyRandom: 1 | N RandomParents: 80 | N Top2: 0 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|RandomParents|0,3362008|-0,6360083;-1,602261;4,503757;2,823075;-1,258045;-1,856515;1,589106;2,248344;3,223995;-4,751732;3,063538;-0,5182724;-4,923826;-2,400655;0,5373912;-1,539915;3,640785;-3,13887;-1,033949;3,082017;0,3700752;-2,893398;1,673137;2,866001;-2,282477;2,093424;3,254879;-1,620275;-3,870566
1|RandomParents|0,3327229|-0,9546837;-2,148556;4,556323;2,592812;-1,20732;-1,64912;1,758545;2,497991;3,071759;-4,697962;2,897357;-0,5182724;-4,923826;-2,668827;0,5919048;-1,914731;3,79491;-3,13887;-0,9399447;4,086766;0,6940831;-2,893398;1,920645;2,562113;-2,12828;1,752131;3,660471;-2,008887;-3,896874
2|RandomParents|0,2979296|-1,04894;-1,618942;5,448106;3,059721;-0,8384835;-1,638667;1,793336;2,028188;2,633136;-5,002908;3,563631;-0,6468056;-4,680381;-2,930301;0,5196583;-1,302153;3,27095;-3,590317;-1,033949;3,087;0,8334569;-2,731524;1,138851;2,48232;-2,127946;1,877072;2,796682;-1,591197;-3,469779
3|RandomParents|0,2519189|-0,7220186;-1,391015;4,99177;2,435392;-1,258045;-1,856515;1,192335;1,611718;3,852325;-4,586003;2,806501;-1,090824;-5,297975;-2,580404;0,379775;-1,616646;3,707193;-3,43132;-1,114769;3,096419;-0,5059845;-2,578829;2,309138;2,840555;-3,303978;1,89094;3,190067;-2,262843;-3,572903
4|RandomParents|0,2483776|-0,7887613;-1,07821;4,691915;3,266327;-1,158887;-2,123105;1,597911;2,254984;3,101376;-3,847706;2,407755;0,1351352;-4,540149;-1,65795;0,3757826;-1,977221;4,143654;-2,779849;-1,011585;3,777735;0,06902835;-2,489814;1,809411;3,540366;-2,683081;2,029357;3,254879;-2,064498;-4,313224
5|RandomParents|0,2240197|-0,417615;-1,602261;4,652674;2,823075;-1,258045;-1,564623;1,589106;2,248344;3,223995;-4,751732;2,74062;-0,5182724;-4,923826;-2,552696;0,5373912;-1,539915;3,640785;-3,13887;-1,033949;3,082017;0,1679782;-2,643096;1,673137;2,832285;-2,003412;1,718288;3,254879;-1,620275;-3,772604
6|RandomParents|0,1582106|-0,5331826;-1,21735;4,691915;2,673725;-1,307823;-1,719467;1,883241;2,254984;3,217107;-4,215773;2,720267;-0,08464839;-4,859868;-2,106708;0,2532815;-1,777821;3,73184;-3,163631;-0,6828537;3,777735;0,9038949;-2,966266;2,453137;3,064392;-2,533322;2,029357;3,004683;-1,800338;-3,951897
7|RandomParents|0,1435014|-0,9012323;-1,853739;4,711397;2,907721;-1,20732;-2,210313;1,607271;2,256924;3,331967;-4,250202;3,273879;-0,5182724;-4,923826;-2,447469;0,05428022;-1,914731;3,940247;-3,13887;-0,8847565;4,014935;0,4572211;-2,893398;1,935038;2,562113;-1,844761;1,75912;3,05323;-2,275562;-3,893885
8|RandomParents|0,1242737|-2,209583;4,407863;-2,652606;0,9270096;-2,327006;3,240947;1,462958;-3,570064;3,433693;-1,465039;1,405695;-2,626849;-5,160745;1,760834;0,4479833;-3,111552;-2,652442;-0,417126;0,1742184;0,4854058;4,043568;-0,06664759;-0,2421979;2,477409;-2,450577;-2,239292;4,235147;4,659212;-5,10391
9|RandomParents|0,110814|-4,704669;3,914347;2,86663;4,872226;-1,916911;5,196724;-3,212436;-0,899618;1,460461;-3,404492;-1,714589;3,659381;2,597667;-3,067461;-1,80146;-2,366091;-2,908312;-2,450672;-1,971048;-4,346545;0,7632599;1,257745;-1,401241;3,416515;5,210577;-3,401042;1,002305;-4,497135;-0,005542874
10|RandomParents|0,1099604|-2,337938;4,743028;-2,93053;0,7995418;-2,383482;2,641512;1,249678;-3,575168;2,609449;-1,201863;1,635581;-2,798527;-5,097031;2,658891;-0,01267478;-3,277493;-3,144351;-0,3188471;0,2196477;-0,0810788;3,379498;-0,8866434;-0,102985;2,915345;-1,764652;-2,592255;4,038198;4,852394;-4,862896
11|RandomParents|0,1071409|-1,12788;-0,9551219;4,71198;3,021426;-1,416952;-1,231834;1,589106;2,103226;3,776261;-4,187888;3,623008;-0,3663366;-4,650988;-2,267926;0,9428976;-2,158441;3,425984;-2,567407;-1,091826;3,289746;0,7531527;-2,039284;0,7771382;3,908058;-2,772978;1,766432;3,210985;-1,660413;-3,870566
12|RandomParents|0,1062415|-0,3190645;1,577586;2,933973;-3,488551;4,233553;0,5882465;-0,2150374;-5,260632;3,157701;-1,90536;2,536164;-3,549953;-0,2888609;-3,938838;4,330125;0,9790701;1,770845;-2,171233;0,275948;-0,8723191;3,189551;3,799768;-1,422102;-0,2081663;-2,951201;2,326647;-4,19841;-3,932919;-1,923185
13|RandomParents|0,09532839|-1,144471;-1,853739;4,255044;3,287811;-1,357359;-2,313647;1,601894;2,210024;3,566376;-4,697962;3,064883;-0,5182724;-4,923826;-2,532646;0,4028986;-1,703256;3,645269;-3,498738;-0,9065306;3,754431;0,3030927;-2,893398;1,673137;2,562113;-1,844761;1,343402;3,386443;-1,842852;-4,396
14|RandomParents|0,09421178|-1,678813;1,858167;2,683433;-3,113359;3,865456;0,2648524;-0,3871797;-5,379925;3,574291;-2,356637;3,428631;-2,171051;-0,6561913;-4,16372;3,582635;-0,03367826;1,761672;-2,175159;-0,04513319;-0,5645437;2,189652;4,341394;-1,409687;-0,5000423;-2,850817;2,558143;-4,523794;-3,809514;-1,401955
15|RandomParents|0,09004139|0,2159309;0,1003655;-1,975326;1,599052;-1,501829;-2,674413;2,525359;-3,772858;-3,5739;-5,479971;2,419231;-2,520537;-3,8846;4,521363;-3,411981;-1,35289;-1,733759;3,375862;-2,224333;4,362121;-3,866989;-3,116711;4,456596;-0,1874356;5,113026;2,341118;-1,044106;-0,6509675;-2,656116
16|RandomParents|0,09000329|-1,521956;4,653689;-2,783702;0,5604248;-2,635206;3,052655;1,784407;-3,436833;3,216508;-1,27442;1,446896;-3,424587;-4,777247;2,658891;0,4479833;-3,135727;-3,001837;-0,5627867;0,2172025;0,5011587;3,86922;-0,7703573;0,006615341;3,196057;-2,207708;-2,827793;4,094014;4,234851;-4,637013
17|RandomParents|0,08863787|0,1695509;-0,1831445;-1,975326;1,482709;-1,342326;-2,674413;2,107003;-3,772858;-3,5739;-5,164797;2,164959;-2,520537;-4,075045;4,403937;-3,55919;-1,072685;-1,998799;3,375862;-2,132016;4,362121;-3,447419;-3,116711;4,739321;-1,006022;4,653428;2,341118;-1,044106;-0,8688177;-2,666698
18|RandomParents|0,08397935|-0,8308393;2,527374;3,814229;-3,009174;3,793995;0,4022126;0,7888553;-4,929301;3,049146;-1,97232;2,84915;-3,098362;0,1952786;-5,211397;4,976031;0,3355571;1,233744;-2,234243;0,5313718;-0,1864891;2,461515;4,892054;-1,315906;-0,6056106;-3,303266;3,231436;-3,703604;-3,411941;-1,390476
19|RandomParents|0,08374465|-1,385452;1,744523;3,242065;-3,438799;3,837853;0,2648524;0,03999227;-5,682154;3,582962;-2,064907;3,804118;-2,531842;-0,193684;-4,630105;4,043567;0,1164429;2,586298;-1,656881;0,04140054;-0,3306623;2,235656;4,017533;-1,56237;-0,5000423;-3,093728;3,315646;-4,715716;-4,399746;-1,401955
20|RandomParents|0,08180804|-1,510607;4,433585;-3,316139;0,5604248;-1,862555;2,930764;1,726809;-3,24349;2,911244;-1,035886;1,467213;-2,682702;-4,476278;2,670093;0,4479833;-3,300141;-3,282281;-0,1481503;0,2172025;0,06750244;3,86922;-0,7193931;-0,4022138;2,788374;-1,732266;-2,483262;4,301084;3,927225;-4,525425
21|RandomParents|0,08047167|-0,3933969;1,879437;3,900955;-3,128082;3,686398;1,016277;-0,1256341;-5,862227;4,131152;-2,230948;2,52455;-3,261264;-0,01174015;-3,938838;3,873976;0,7794606;1,645491;-1,543451;-0,2914478;-0,9306102;2,669943;4,336423;-1,205182;-0,8786588;-2,951201;2,785736;-4,19841;-4,732615;-1,347723
22|RandomParents|0,07903094|-0,2012614;2,150564;3,480694;-3,128082;3,686398;1,514456;0,05009563;-6,032759;3,427846;-2,230948;2,366573;-3,116702;0,1974218;-3,938838;3,390565;0,5742182;1,689579;-1,8383;-0,07731999;-0,7663335;3,425498;4,336423;-1,205182;-0,4092923;-2,951201;2,785736;-3,858007;-4,370738;-0,9828967
23|RandomParents|0,04767814|-4,592677;4,105601;2,719176;5,346879;-2,282763;5,196724;-3,519011;-0,906203;1,646567;-2,939565;-1,714589;2,891831;2,171011;-3,239347;-1,984399;-2,552931;-2,708545;-2,514699;-2,668944;-4,466887;0,7632599;1,652751;-1,401241;3,528422;5,155963;-4,057144;1,169023;-4,885415;0,3625203
24|RandomParents|0,02605138|-2,440536;0,6483965;4,502815;-3,428144;1,028288;-2,190086;-0,3785868;-2,994239;-1,06683;-4,334251;3,999191;2,006444;-1,697249;-2,494231;4,276477;4,218363;4,887837;-3,405271;-2,891982;-3,298418;0,8984642;0,6732635;4,151313;-2,381695;-0,2456074;4,550849;4,81811;0,2342134;3,315469
25|RandomParents|0,0254081|-1,793393;0,5808059;-3,438803;0,1651323;-0,6573301;4,294577;-3,702103;2,88548;-0,0003731847;0,009022221;-2,342274;1,687782;-4,681617;1,125335;1,570505;-3,049081;1,27583;-3,894553;-4,496249;2,062504;-1,981004;0,7942389;0,5219268;3,353576;3,692839;2,927562;-2,384778;-4,413494;-2,205221
