Generation: 27 | maxFitness: 0,4117483 | maxFitnessGen: 0,2526184 | maxFitnessGenBuf: 0,2721954
N TotallyRandom: 1 | N RandomParents: 80 | N Top2: 0 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|RandomParents|0,2721954|-0,5190859;1,541405;3,383991;-4,313009;0,6597081;-1,548437;-2,964181;2,069404;-4,351048;0,1058945;3,67206;1,630288;2,147035;-0,5787688;-0,3534361;-4,623676;-1,547982;-1,271229;1,14368;-1,835481;1,939046;-2,750098;4,019832;3,893257;-1,200648;-5,312827;-3,002706;-2,275713;2,018557
1|RandomParents|0,2719328|0,2862626;-1,200419;5,106834;3,069775;-0,214318;-1,133187;2,278849;2,183744;1,200724;-4,500988;3,845351;-1,76481;-6,988261;-1,984065;-0,7594702;-2,405635;3,204402;-4,267925;-0,1937045;2,59884;0,5111117;-2,297371;0,6559861;2,772085;-3,063697;3,349875;3,050883;-1,11394;-3,190479
2|RandomParents|0,2672247|-1,973555;1,635016;5,124669;-4,279019;0,4503828;-1,425175;-3,480801;0,9448395;-3,763892;-0,08337486;3,189395;1,600417;0,9979508;-0,6908646;-0,3440633;-4,337361;-1,176148;-2,688903;2,313866;-2,972689;1,745765;-2,809589;3,859401;3,89399;-0,4712954;-4,56012;-1,512863;-1,694642;1,886497
3|RandomParents|0,2643024|-0,9497343;-0,03752762;4,719929;3,269976;-0,7904667;-1,276666;1,417526;2,571008;1,695684;-5,736314;4,349604;-1,535763;-7,620539;-2,767864;0,8658088;-1,052363;1,57161;-4,600168;-1,294636;2,307519;1,824428;-1,89064;0,6014056;1,928529;-2,767237;3,950266;1,794045;-1,577625;-3,521216
4|RandomParents|0,2634372|-0,4875409;-0,03752762;4,284125;3,541858;-1,001146;-0,8665735;1,093483;2,300707;1,378382;-5,575051;4,504264;-1,085108;-7,620539;-2,443983;0,741071;-1,178656;1,57161;-4,126879;-1,654383;2,12438;1,405751;-1,854127;0,2896197;1,812563;-2,699724;3,806139;1,794045;-1,818377;-3,36892
5|RandomParents|0,2572528|-0,7248778;-1,796653;5,569095;2,787457;-0,6134139;-1,335311;1,496446;2,172876;2,416605;-5,044739;4,494345;-0,5045354;-7,19242;-2,306796;-0,03255199;-2,449707;0,7634639;-3,418648;-1,937887;1,894063;2,45373;-2,132302;-0,9387347;3,157768;-1,369553;2,173742;1,429538;-0,5571273;-2,281274
6|RandomParents|0,2501229|-0,1636025;-0,6287308;5,167017;2,824601;-0,6472409;-1,635429;0,6677303;1,726564;3,602863;-4,538118;3,529679;0,5250871;-5,505504;-2,46496;1,31192;-1,247339;4,189736;-2,676539;-1,322742;2,938837;-0,3628892;-3,736267;1,341594;2,423922;-2,719077;2,54689;3,125856;-2,722759;-2,528107
7|RandomParents|0,2488749|-1,154348;-1,796653;5,383723;2,610002;-0,6134139;-1,130642;1,496446;2,172876;2,180008;-4,800029;4,494345;-0,5045354;-7,359689;-2,306796;0,4440669;-2,449707;0,8619977;-3,296697;-2,247273;1,894063;2,48977;-2,312845;-0,8571891;2,432262;-1,629277;1,997735;1,860468;-0,4157783;-2,786107
8|RandomParents|0,2259186|-0,003935669;-1,154509;5,16419;3,041315;-0,5454961;-2,06799;1,034258;1,285626;4,19133;-5,200218;3,069997;0,3663088;-5,774503;-2,510522;1,702971;-1,246851;4,119365;-2,364874;-0,9871496;3,400771;-0,3139006;-3,834589;1,343386;2,798766;-2,719077;2,085785;3,034491;-2,150324;-2,816818
9|RandomParents|0,2162774|-0,2745152;-2,123613;5,208289;3,683907;-1,92647;-1,084051;1,604742;2,09671;2,167771;-4,954928;3,651324;-0,8671281;-6,027294;-1,568717;-0,5813318;-2,19403;2,087337;-4,380461;-0,3057207;2,192805;0,3903565;-3,108814;0,1638222;2,318558;-2,111181;2,439352;3,57865;-0,8464788;-2,643523
10|RandomParents|0,1626063|-0,7040905;-1,27255;5,392183;2,740281;-0,327967;-1,317514;0,941895;2,9709;1,843856;-5,11756;5,034557;-1,061347;-7,374606;-1,799719;-0,6831005;-1,386068;1,904791;-4,73552;-1,740539;2,529575;1,209295;-3,920322;1,164617;2,83009;-1,665883;2,356503;2,132466;-0,1955782;-3,011538
11|RandomParents|0,1600836|-0,7040905;-1,651217;5,392183;2,479793;-0,5995046;-1,433671;1,794002;3,285934;1,720064;-4,830871;5,034557;-1,528981;-7,457678;-1,808427;-0,4114768;-1,386068;2,570319;-4,245177;-1,452166;2,526227;1,111454;-3,439412;1,164617;2,83009;-2,123173;1,937156;2,379834;-0,9179164;-3,011538
12|RandomParents|0,1549586|-0,282197;-2,58427;5,208289;3,683907;-1,92647;-0,8107508;1,604742;1,889433;2,506357;-4,954928;4,139731;-0,8671281;-5,642833;-2,066693;-0,5813318;-1,830964;2,177027;-4,380461;-0,3057207;2,192805;0,3903565;-3,12307;0,2528146;2,318558;-2,111181;2,836737;3,45527;-0,8464788;-2,212048
13|RandomParents|0,1209709|-0,4923175;-2,697259;5,208289;3,683907;-1,636527;-0,8107508;1,30347;2,09671;2,167771;-4,821418;4,546214;-0,4188563;-6,103708;-1,538133;-0,5813318;-2,580664;2,087337;-4,380461;-0,3057207;1,974841;0,7267659;-3,12307;0,1787145;2,318558;-2,065509;2,836737;3,304864;-0,4341244;-2,148088
14|RandomParents|0,1168028|-0,482129;-0,8771055;4,732945;3,269976;-0,6376998;-0,6935005;0,9475198;1,810042;1,179956;-5,811711;4,520831;-0,589214;-7,38713;-2,691848;0,559774;-0,8368131;1,45441;-4,407349;-1,664644;2,230178;0,5047649;-1,850852;0,585003;1,828704;-2,972308;3,484897;1,873628;-1,781387;-2,786643
15|RandomParents|0,1145399|-1,875893;-1,492767;5,522541;3,464395;-0,4247493;-0,4856585;0,6570033;2,26961;1,393712;-4,523674;4,043196;-1,281198;-6,734678;-2,772421;-0,2449955;-2,143584;1,718713;-4,099322;-1,47361;1,964958;0,8938473;-2,604858;-0,006227285;2,642186;-2,10729;1,506337;2,34063;-1,185785;-3,533657
16|RandomParents|0,1074501|-2,157112;-1,420142;5,53286;3,096926;-0,9184424;0,2564184;1,204808;2,365929;1,028679;-4,523674;3,675074;-1,151911;-6,896146;-2,772421;-0,3480321;-1,270324;1,651848;-4,775295;-1,444323;2,073935;1,044028;-2,768147;0,2306073;2,708376;-2,15929;1,835085;2,228712;-1,730448;-3,037479
17|RandomParents|0,08368231|-1,166179;1,657994;4,654641;-4,290427;0,5401654;-1,494963;-3,980944;1,204227;-3,051859;0,000536859;2,931134;0,9213918;1,769129;-0,4766364;-0,4468897;-4,956842;-0,912283;-1,344441;2,196598;-3,116115;1,851706;-3,654499;4,101252;4,088882;-0,2363269;-5,151736;-1,512796;-1,998417;1,659803
18|RandomParents|0,08230366|-1,107552;1,275484;5,162646;-3,420878;1,309178;-2,687663;-2,968054;0,8830787;-3,503927;-0,6399418;3,444405;0,2767176;1,693504;0,06163032;-1,031187;-4,878146;-1,66375;-1,21923;1,350891;-2,68222;1,979923;-3,680958;3,680439;3,75076;-1,719857;-3,979839;-2,135607;-2,376183;1,518887
19|RandomParents|0,07840873|-0,8226012;1,657994;4,874105;-5,091511;0,5401654;-1,233323;-4,05125;1,662697;-2,577848;-0,08370697;3,187194;0,4548615;1,092505;0,3939621;-0,3531882;-4,990561;-1,891356;-1,344441;2,409606;-2,726387;1,986901;-3,654499;4,462283;4,525711;-1,196439;-5,216493;-1,450162;-1,998417;1,368108
20|RandomParents|0,07347784|-1,413993;2,783753;3,883818;-4,22423;-0,3309035;-1,553446;-3,214951;1,572247;-3,347401;-0,365312;3,820764;2,251774;1,626963;-0,2303599;-0,2970823;-4,514032;-1,76614;-1,402402;1,612724;-2,69599;2,909364;-3,743671;3,536823;4,506609;-1,60029;-4,099334;-2,571333;-3,104564;1,669345
21|RandomParents|0,07261286|-0,5689808;1,89387;4,654641;-4,790432;0,5401654;-1,233323;-4,05125;1,534572;-2,17686;0,0477407;3,250206;0,892013;1,163909;-0,09341735;-0,6153383;-4,965902;-1,598434;-0,9452466;2,231441;-3,119705;1,819103;-3,654499;3,784364;4,321534;-1,538014;-5,078581;-0,9524994;-2,441949;0,9670197
22|RandomParents|0,06952985|-0,08349586;1,869762;4,962481;-4,776004;0,4570103;-0,9685124;-4,05125;1,830569;-2,363658;0,0477407;3,154887;0,9605133;0,9254684;-0,09341735;-0,8644038;-5,009127;-1,598434;-1,231908;1,952906;-3,303936;2,076674;-3,264273;3,837332;4,34672;-1,387004;-4,948345;-0,9844885;-2,4907;0,7916409
23|RandomParents|0,03129146|-1,628781;-1,8544;5,406454;3,314692;-0,4928954;-0,5829328;1,307427;2,253442;1,168871;-3,813053;4,317261;-0,9887615;-7,143763;-2,952291;0,268776;-1,713045;1,652761;-4,090574;-1,401813;1,997152;0,7836658;-2,984837;0,438842;2,248147;-2,997605;2,399568;2,451188;-0,4280357;-3,037479
24|RandomParents|0,03068751|-0,9977655;2,143685;-0,314107;1,445423;0,8637399;2,239782;-0,1985311;-5,296;-4,059348;-2,280033;1,500681;4,522729;3,3288;-2,834627;1,808635;-0,2755409;-1,166405;2,899635;3,261744;-4,351782;4,894364;-3,63515;4,885984;-4,035141;-3,81693;-1,159416;0,6955523;0,6428297;-1,058929
