Generation: 34 | maxFitness: 0,6101888 | maxFitnessGen: 0,2558328 | maxFitnessGenBuf: 0,3783221
N TotallyRandom: 1 | N RandomParents: 0 | N Top2: 80 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,3783221|2,714429;-0,7589074;-5,00562;-4,107339;-3,950504;4,502977;-4,507439;-5,261278;0,04073603;0,2341587;-3,885351;-0,2469205;1,075988;0,1469939;5,726274;-0,9632545;4,115283;2,472543;0,3275449;-1,415178;4,259521;-3,12768;2,829201;2,669508;-2,557907;3,2075;-6,574718;-2,196392;5,026803
1|TOP2|0,2788303|2,714429;-0,9659011;-5,369818;-3,734732;-3,288109;4,941469;-4,42532;-4,976903;-0,2317713;-0,0746741;-3,885351;-0,0649213;0,158634;0,1321091;6,108103;-0,7416926;4,109018;2,674261;0,3275449;-2,349553;4,182156;-3,12768;2,996659;2,321537;-2,590714;3,100073;-6,278306;-2,010332;5,026803
2|TOP2|0,2521698|2,714429;-0,9659011;-4,823016;-4,422986;-3,126047;4,502977;-4,501606;-4,883751;-0,09141283;0,1410335;-3,885351;0,2332005;0,9927978;0,5628905;5,783087;-0,6495007;4,109018;2,490703;0,793687;-1,615008;4,182156;-3,12768;2,376982;2,321537;-2,557907;3,2075;-5,965593;-1,79242;4,579594
3|TOP2|0,2421425|2,714429;-0,9659011;-4,746668;-3,671732;-3,550025;4,502977;-4,42532;-4,924314;-0,311271;-0,06517479;-3,885351;-0,2469205;0,3337546;0,1469939;6,253532;-0,7666585;3,802594;2,674261;0,3275449;-1,912052;3,728881;-3,305312;3,006141;2,572784;-2,900902;3,2075;-5,992465;-2,196392;4,805232
4|TOP2|0,2264551|2,865136;-0,9659011;-5,00562;-4,393215;-3,550025;4,243345;-4,388758;-5,199049;-0,01263051;0,1410335;-3,885351;-0,359178;0,6209733;0,02136168;6,098981;-0,8966292;4,109018;3,142684;0,3275449;-1,935102;4,182156;-2,690881;3,186624;2,321537;-2,938751;3,2075;-6,568146;-2,196392;5,026803
5|TOP2|0,2199642|2,714429;-0,9659011;-5,003711;-4,099501;-3,081261;4,502977;-4,230106;-5,321772;-0,06447862;0,1410335;-3,885351;-0,2469205;0,6209733;0,1469939;6,098981;-0,6495007;4,405321;2,674261;0,06464705;-2,171235;4,186265;-3,12768;2,34215;2,321537;-2,451783;3,2075;-6,278306;-2,693347;4,934356
6|TOP2|0,219891|2,714429;-0,9659011;-4,764503;-4,546706;-3,774057;4,502977;-4,651685;-4,82042;-0,06447862;0,5224025;-3,885351;-0,2469205;0,6209733;0,1469939;6,464291;-0,6495007;4,109018;2,546266;0,2799982;-1,918886;4,329637;-3,12768;2,829201;2,739701;-2,557907;3,116718;-6,278306;-2,196392;4,902204
7|TOP2|0,2195966|2,714429;-0,9659011;-5,00562;-4,415725;-3,550025;4,502977;-4,650633;-4,883751;-0,06447862;0,3663073;-3,885351;-0,2469205;0,6209733;0,6310563;6,098981;-0,6495007;4,059402;2,338594;0,5851873;-1,912052;4,56775;-3,12768;2,891568;2,321537;-2,801217;3,429816;-6,765905;-1,765327;4,854938
