Generation: 42 | maxFitness: 0,6101888 | maxFitnessGen: 0,2507134 | maxFitnessGenBuf: 0,2302206
N TotallyRandom: 1 | N RandomParents: 0 | N Top2: 80 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,2302206|1,894755;-0,8794862;-5,194117;-3,945711;-3,888085;4,615239;-4,774356;-4,9373;-0,6902734;-0,08246282;-3,336831;-0,9524892;1,496395;0,05368572;6,428085;-1,213679;3,415707;3,294377;-0,5871353;-3,005048;4,901179;-2,648287;2,473975;2,242489;-2,741239;2,501721;-6,977406;-2,724252;4,342554
1|TOP2|0,2265352|1,941461;-1,367566;-5,194117;-4,617852;-3,689658;4,615239;-4,579333;-5,552667;-0,4214579;-0,1344529;-3,336831;-0,5243924;1,797036;0,5439076;6,218894;-1,331431;3,549316;2,888456;-1,166785;-2,763941;4,469346;-2,549884;2,473975;1,78628;-2,741239;2,404685;-6,585452;-2,774277;4,342554
2|TOP2|0,2256597|1,894755;-1,166625;-4,715876;-4,284971;-3,272549;4,267111;-5,040209;-5,428617;-0,6039835;-0,08246282;-3,336831;-0,5757279;1,348108;0,5439076;6,09433;-0,9379784;3,277182;2,995008;-0,7068824;-2,797489;4,469346;-2,549884;2,096292;1,910378;-2,741239;2,501721;-6,585452;-2,774277;4,342554
3|TOP2|0,2230734|1,894755;-1,271448;-5,194117;-4,227935;-3,689658;4,615239;-4,694662;-5,428617;-0,4214579;0,3516289;-3,336831;-0,8893071;1,797036;0,7143746;6,045662;-1,221168;3,549316;3,26535;-0,7068824;-2,763941;4,469346;-2,549884;2,786315;1,910378;-2,741239;2,501721;-6,585452;-3,173799;4,228004
4|TOP2|0,2229121|1,894755;-1,367566;-5,194117;-4,227935;-3,689658;4,615239;-4,774356;-5,428617;-0,09861994;-0,08246282;-3,336831;-0,5243924;2,039472;0,5439076;5,896351;-1,213679;3,549316;2,947037;-1,166398;-2,498477;4,859209;-3,028815;2,745331;2,322095;-2,429305;2,761074;-6,485494;-3,164334;4,342428
5|TOP2|0,220503|1,65159;-1,367566;-5,194117;-3,874422;-4,102901;4,615239;-4,774356;-5,262198;-0,7608646;-0,08246282;-3,336831;-0,2253924;1,869001;0,9540182;6,218894;-1,213679;3,199602;2,888456;-0,7068824;-2,763941;4,35109;-2,468523;2,473218;2,252761;-2,918497;2,673841;-7,013731;-3,017133;4,342554
6|TOP2|0,2197534|1,894755;-1,832857;-5,436547;-4,047453;-3,689658;4,532359;-5,101864;-5,916859;-0,4214579;-0,08246282;-3,336831;-0,07381755;1,685221;0,7914395;6,218894;-1,534456;3,549316;2,888456;-0,4970463;-2,763941;3,971364;-2,549884;2,473975;1,910378;-2,741239;2,248533;-6,34201;-3,171287;3,87115
7|TOP2|0,2196964|1,536586;-1,124135;-5,194117;-3,971673;-3,689658;4,615239;-4,774356;-5,315658;-0,4214579;0,3549516;-2,952173;-0,5243924;1,797036;0,5439076;5,909146;-0,820559;3,854824;2,888456;-0,7068824;-2,763941;4,469346;-2,549884;2,473975;1,910378;-2,741239;2,357735;-6,585452;-2,401186;4,342554
