Generation: 8 | maxFitness: 0,6101888 | maxFitnessGen: 0,2413563 | maxFitnessGenBuf: 0,6101888
N TotallyRandom: 1 | N RandomParents: 0 | N Top2: 80 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,6101888|2,860007;-1,390453;-3,224925;-4,511395;-3,793586;5,897861;-3,996446;-4,690892;-1,400017;0,170674;-3,362275;-0,7735176;0,4417138;0,545266;4,309122;-1,178577;2,678926;1,669968;1,785839;-0,5266137;5,129024;-3,050983;1,559977;3,421554;-1,620623;3,909033;-4,319297;-3,641043;4,660218
1|TOP2|0,2257749|2,860007;-1,790658;-3,607894;-4,511395;-4,276486;6,282735;-3,8659;-4,690892;-1,343552;0,09710065;-3,362275;-1,141978;0,4845946;0,545266;5,003955;-1,218172;2,891655;1,521115;1,682341;-0,9167087;4,823404;-3,050983;1,352853;3,992193;-1,759683;3,971964;-3,833887;-3,858724;4,660218
2|TOP2|0,2223147|2,686;-1,816391;-3,607894;-4,96627;-3,391346;5,668946;-4,440979;-4,690892;-1,432173;0,4589278;-3,237599;-1,141978;0,4417138;0,545266;5,101371;-1,178577;2,891655;1,456243;2,043425;-0,9167087;4,823404;-3,050983;1,559977;3,191449;-1,196958;3,909033;-3,833887;-3,884496;4,660218
3|TOP2|0,218061|2,860007;-1,790658;-3,607894;-4,404976;-3,363879;5,897861;-3,996446;-4,690892;-1,931425;0,1332613;-3,362275;-1,575241;0,4417138;0,848541;4,941135;-0,9549772;2,891655;1,546054;1,600666;-0,9284304;4,58304;-3,050983;1,524888;3,647386;-1,176483;3,909033;-3,833887;-3,74753;4,660218
4|TOP2|0,2133964|2,860007;-1,790658;-3,607894;-4,857777;-3,793586;5,729262;-3,996446;-4,690892;-1,837587;0,1332613;-3,362275;-1,141978;0,8462701;0,545266;5,086503;-1,178577;2,705434;1,01832;1,708861;-1,185263;5,171548;-3,368164;1,81333;3,821711;-1,383306;3,909033;-3,785212;-3,884496;4,733925
5|TOP2|0,2130207|2,860007;-1,790658;-3,248601;-4,511395;-3,793586;5,660058;-3,996446;-4,564071;-1,440812;-0,2139254;-3,561576;-1,141978;0,6810929;0,545266;5,031831;-1,467684;2,934855;1,783753;1,600666;-1,263017;4,823404;-3,050983;1,559977;3,647386;-1,269796;3,452693;-3,833887;-3,884496;4,773304
6|TOP2|0,2109027|2,860007;-1,790658;-3,585187;-4,830632;-3,793586;5,726398;-3,506376;-4,690892;-1,440812;0,1332613;-3,362275;-1,141978;0,4417138;0,8590809;5,040694;-1,122096;2,891655;1,398621;1,276121;-0,9167087;5,053857;-2,769665;1,559977;3,7846;-1,807359;3,909033;-3,807173;-3,884496;4,660218
7|TOP2|0,2103627|2,573573;-1,790658;-3,734128;-4,511395;-4,082732;5,897861;-3,996446;-4,517238;-1,440812;0,2882528;-3,364082;-1,141978;0,8084137;0,3853699;4,756739;-0,7303442;2,971153;1,398621;1,315805;-1,137232;5,074859;-3,050983;1,182221;3,647386;-1,383306;4,301589;-4,266368;-3,847033;4,660218
