Generation: 10 | maxFitness: 0,6101888 | maxFitnessGen: 0,2113174 | maxFitnessGenBuf: 0,2188688
N TotallyRandom: 1 | N RandomParents: 0 | N Top2: 80 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,2188688|2,603868;-1,356915;-3,653757;-4,880225;-4,276415;6,154334;-4,380233;-4,690892;-0,7388021;0,2995502;-3,362275;-0,8325518;0,1529033;0,545266;4,234659;-1,179543;2,589138;1,675122;1,606825;-0,7687623;5,290304;-3,050983;1,523139;3,197803;-1,620623;3,909033;-3,967808;-3,859855;4,774309
1|TOP2|0,2184075|2,860007;-0,6018426;-3,708769;-4,511395;-3,875096;5,897861;-3,996446;-4,937086;-0,6752189;0,170674;-3,362275;-0,5342878;0,1529033;0,545266;4,762034;-1,178577;2,093931;1,509272;1,449055;-0,8246187;5,181048;-2,721314;0,943549;3,421554;-1,620623;3,909033;-3,91804;-3,177477;4,774309
2|TOP2|0,2119135|2,74995;-1,042655;-3,708769;-4,511395;-3,793586;5,897861;-4,120189;-4,690892;-1,142362;0,3479922;-3,003134;-0,8325518;0,1529033;0,545266;4,499475;-1,178577;2,323156;1,861106;2,174072;-0,5877054;5,290304;-3,050983;1,308887;3,421554;-1,620623;4,405925;-3,967808;-3,558124;4,774309
3|TOP2|0,2106261|2,860007;-1,252288;-4,115032;-4,511395;-3,407495;5,897861;-3,996446;-4,690892;-0,6617724;0,170674;-3,362275;-0,8325518;0,5903416;0,545266;4,499475;-1,178577;2,110582;1,724325;2,112881;-0,8962577;5,662233;-3,050983;0,9472436;3,344206;-1,620623;3,909033;-3,588447;-3,558124;4,774309
4|TOP2|0,2106167|3,25424;-1,337848;-3,708769;-4,511395;-3,364171;5,897861;-3,996446;-4,433805;-0,9374123;0,170674;-3,579543;-1,253634;0,1529033;0,344764;4,499475;-1,403306;2,375831;1,861106;1,785839;-1,18941;5,290304;-3,050983;1,308887;3,672721;-1,620623;3,909033;-3,967808;-3,558124;5,189252
5|TOP2|0,2093508|2,860007;-1,042655;-3,605018;-4,511395;-4,110391;5,897861;-4,078857;-4,690892;-0,9374123;0,6230906;-3,362275;-0,4948872;0,1529033;0,545266;4,499475;-1,379841;2,526265;1,861106;1,785839;-0,8246187;5,573513;-3,050983;1,263326;3,28201;-1,620623;3,909033;-3,967808;-3,730614;4,774309
6|TOP2|0,2088841|3,097926;-1,042655;-4,087026;-4,223783;-3,986701;5,735643;-3,710883;-4,765913;-0,9374123;0,2502434;-3,362275;-0,8325518;-0,3117986;0,545266;4,638438;-1,178577;2,08644;1,560307;1,663547;-0,8246187;4,80397;-2,820399;1,723373;3,421554;-1,620623;3,909033;-3,967808;-3,558124;4,745673
7|TOP2|0,2067375|2,860007;-1,042655;-3,441829;-4,511395;-3,793586;5,806176;-3,996446;-4,690892;-1,365103;0,170674;-3,195312;-0,4163631;-0,1150608;0,545266;4,043227;-1,178577;2,389848;1,960136;1,911742;-0,8246187;5,42184;-2,988767;1,308887;3,032307;-1,318119;3,726897;-3,65471;-3,558124;5,166989
