Generation: 136 | maxFitness: 2,054153 | maxFitnessGen: 0,3317294 | maxFitnessGenBuf: 0,3610898

Index: 0 : -3,53336;-0,1190117;-2,31358;2,699063;2,628842;-0,1190117;-2,31358;2,699063;2,628842;-0,1190117;-2,31358;2,699063;2,628842;-0,1190117;-2,162801;2,699063;2,628842;-0,1190117;-2,162801;2,699063;0;0;0;0;0,0203291;0,05331757 | Fitness: 0,3610898
Index: 1 : -3,901636;-0,2343141;-1,952958;2,205895;2,69893;-0,2343141;-1,952958;2,205895;2,69893;-0,2343141;-1,952958;2,205895;2,69893;-0,2343141;-1,952958;2,205895;2,69893;-0,2343141;-1,952958;2,364452;0;0;0;0;0,09928828;0 | Fitness: 0,3464186
Index: 2 : -3,676492;-0,1239447;-2,243319;2,546707;2,691813;-0,1239447;-2,243319;2,546707;2,691813;-0,1736397;-2,243319;2,546707;2,691813;-0,1736397;-2,176376;2,546707;2,691813;-0,1736397;-2,176376;2,546707;0;0;0;0;0,01377378;0 | Fitness: 0,3399594
Index: 3 : -3,712277;-0,3132058;-2,046208;2,002259;2,894663;-0,3132058;-2,046208;2,002259;2,894663;-0,2172879;-2,046208;2,002259;2,894663;-0,2172879;-2,086265;2,002259;2,894663;-0,2172879;-2,086265;2,069474;0;0;0;0;0,001340352;-0,09950989 | Fitness: 0,3303595
Index: 4 : -3,504018;-0,1190117;-2,252241;2,699063;2,68204;-0,1190117;-2,252241;2,699063;2,68204;-0,05561455;-2,252241;2,699063;2,68204;-0,05561455;-2,252241;2,699063;2,68204;-0,05561455;-2,252241;2,699063;0;0;0;0;0;0,05331757 | Fitness: 0,3295433
Index: 5 : -3,582061;-0,1239447;-2,176376;2,546707;2,691813;-0,1239447;-2,176376;2,546707;2,691813;-0,1239447;-2,176376;2,546707;2,691813;-0,1239447;-2,176376;2,546707;2,691813;-0,1239447;-2,176376;2,546707;0;0;0;0;0;0,02326585 | Fitness: 0,3168068
Index: 6 : -3,605239;-0,1403091;-2,355083;2,703483;2,598165;-0,1403091;-2,355083;2,703483;2,598165;-0,1403091;-2,355083;2,703483;2,598165;-0,1403091;-2,355083;2,703483;2,598165;-0,1403091;-2,355083;2,703483;0;0;0;0;0;0,0126705 | Fitness: 0,310672
Index: 7 : -3,605239;-0,1403091;-2,294126;2,607537;2,506641;-0,1403091;-2,294126;2,607537;2,506641;-0,1403091;-2,294126;2,607537;2,506641;-0,1403091;-2,355083;2,607537;2,506641;-0,1403091;-2,355083;2,792264;0;0;0;0;0;0,0126705 | Fitness: 0,310672
Index: 8 : -3,605239;-0,1403091;-2,355083;2,703483;2,506641;-0,1403091;-2,355083;2,703483;2,506641;-0,1403091;-2,355083;2,703483;2,506641;-0,1403091;-2,355083;2,703483;2,506641;-0,1403091;-2,355083;2,703483;0;0;0;0;0;0,0126705 | Fitness: 0,310672
Index: 9 : -3,901636;-0,2343141;-1,952958;2,301621;2,775831;-0,2343141;-1,952958;2,301621;2,775831;-0,2343141;-1,952958;2,301621;2,775831;-0,2343141;-2,051768;2,301621;2,775831;-0,2343141;-2,051768;2,301621;0;0;0;0;0;0 | Fitness: 0,3043965
Index: 10 : -2,51886;3,421013;1,282951;2,686868;-1,859079;3,421013;1,282951;2,686868;-1,859079;3,499266;1,282951;2,686868;-1,859079;3,499266;1,282704;2,686868;-1,859079;3,499266;1,282704;2,686868;0;0;0;0;0;0 | Fitness: 0,3043965
Index: 11 : -3,964375;-0,2804308;-2,109705;2,312189;2,82252;-0,2804308;-2,109705;2,312189;2,82252;-0,2804308;-2,109705;2,312189;2,82252;-0,2804308;-2,109705;2,312189;2,82252;-0,2804308;-2,109705;2,331945;0;0;0;0;0;0 | Fitness: 0,3043965
Index: 12 : -2,56673;3,581225;1,450128;2,657735;-1,766624;3,581225;1,450128;2,657735;-1,766624;3,581225;1,450128;2,657735;-1,766624;3,581225;1,450128;2,657735;-1,766624;3,581225;1,450128;2,742147;0;0;0;0;0;0 | Fitness: 0,3043965
Index: 13 : -3,504018;0,0457597;-2,119972;2,730134;2,628842;0,0457597;-2,119972;2,730134;2,628842;-0,09258232;-2,119972;2,730134;2,628842;-0,09258232;-2,195776;2,730134;2,628842;-0,09258232;-2,195776;2,730134;0;0;0;0;0;0 | Fitness: 0,3043965
Index: 14 : -3,961501;-0,3381722;-2,109411;2,355553;2,69893;-0,3381722;-2,109411;2,355553;2,69893;-0,2529225;-2,109411;2,355553;2,69893;-0,2529225;-2,109411;2,355553;2,69893;-0,2529225;-2,109411;2,344606;0;0;0;0;0;0 | Fitness: 0,3043965
Index: 15 : 1,953472;0,6714389;-4,149074;4,259832;0,6713917;0,6714389;-4,149074;4,259832;0,6713917;0,7641936;-4,149074;4,259832;0,6713917;0,7641936;-4,066361;4,259832;0,6713917;0,7641936;-4,066361;4,272713;0;0;0;0;0;0 | Fitness: 0,3043965
Index: 16 : -3,465723;-0,1333119;-2,121032;2,605656;2,781618;-0,1333119;-2,121032;2,605656;2,781618;-0,03775518;-2,121032;2,605656;2,781618;-0,03775518;-2,122728;2,605656;2,781618;-0,03775518;-2,122728;2,605656;0;0;0;0;0;-0,005753599 | Fitness: 0,3019111
Index: 17 : -3,605239;-0,1394227;-2,451909;2,706326;2,639525;-0,1394227;-2,451909;2,706326;2,639525;-0,06334762;-2,451909;2,706326;2,639525;-0,06334762;-2,436402;2,706326;2,639525;-0,06334762;-2,436402;2,706326;0;0;0;0;0;0,07578201 | Fitness: 0,2841394
Index: 18 : -4,302777;0,1936275;-1,973703;-4,423393;4,239669;0,1936275;-1,973703;-4,423393;4,239669;0,2547075;-1,973703;-4,423393;4,239669;0,2547075;-1,973703;-4,423393;4,239669;0,2547075;-1,973703;-4,423393;0;0;0;0;0;-0,02116845 | Fitness: 0,2814793
Index: 19 : -3,566157;-0,1239447;-2,205853;2,632796;2,703795;-0,1239447;-2,205853;2,632796;2,703795;-0,1239447;-2,205853;2,632796;2,703795;-0,1239447;-2,176376;2,632796;2,703795;-0,1239447;-2,176376;2,671219;0;0;0;0;0;-0,08679927 | Fitness: 0,2694614
Index: 20 : -2,512376;3,624155;1,356221;2,686868;-1,802229;3,624155;1,356221;2,686868;-1,802229;3,566132;1,356221;2,686868;-1,802229;3,566132;1,356221;2,686868;-1,802229;3,566132;1,356221;2,686868;0;0;0;0;0;-0,07720567 | Fitness: 0,2493145
Index: 21 : -3,604818;-0,1394227;-2,355083;2,706326;2,460719;-0,1394227;-2,355083;2,706326;2,460719;-0,1394227;-2,355083;2,706326;2,460719;-0,1394227;-2,355083;2,706326;2,460719;-0,1394227;-2,355083;2,659702;0;0;0;0;0;-0,08046339 | Fitness: 0,2425059
Index: 22 : -3,504018;-0,04451618;-2,195776;2,81585;2,60776;-0,04451618;-2,195776;2,81585;2,60776;-0,02887071;-2,195776;2,81585;2,60776;-0,02887071;-2,195776;2,81585;2,60776;-0,02887071;-2,195776;2,730134;0;0;0;0;0,06125803;0 | Fitness: 0,2370233
Index: 23 : 1,970788;0,7010551;-4,164996;4,354284;0,6980847;0,7010551;-4,164996;4,354284;0,6980847;0,7010551;-4,164996;4,354284;0,6980847;0,7010551;-4,066361;4,354284;0,6980847;0,7010551;-4,066361;4,354284;0;0;0;0;0,01987892;0 | Fitness: 0,222203
Index: 24 : 1,906709;0,7688725;-4,073898;4,272713;0,676851;0,7688725;-4,073898;4,272713;0,676851;0,668269;-4,073898;4,272713;0,676851;0,668269;-4,116762;4,272713;0,676851;0,668269;-4,116762;4,272713;0;0;0;0;0,08459344;0 | Fitness: 0,2214728
Index: 25 : -0,8561916;-0,7157354;2,069061;-2,178874;1,177926;0,8512635;3,758943;-4,352155;1,859447;-0,9732966;-2,806345;-4,477509;2,7169;-2,807766;-0,9040065;0,3828578;-2,688991;-1,859877;-0,3533678;-4,882241;0,9407992;-2,129843;-4,419468;1,839042;-0,08032513;3,700159 | Fitness: 0,2202544
