Generation: 76 | maxFitness: 1,889639 | maxFitnessGen: 1,826566 | maxFitnessGenBuf: 1,763005
N TotallyRandom: 5 | N RandomParents: 10 | N Top2: 25 | Min Mutation: 0,2

Index: 0 | Name: car 32 | Brain Type: TOP2 | Fitness: 1,763005 | BrainData : -3,837018;5,282349;4,244505;3,272279;-9,734247;7,89683;-2,246421;-11,03312;1,633858;2,908215;2,847342;-10,90186;5,981895;3,330364;-2,980091;6,624892;4,668131;12,59191;5,544112;1,314379;4,029921;-0,05076838;4,771316;-1,183412;-0,5548706;4,86351
Index: 1 | Name: car 6 | Brain Type: RandomParents | Fitness: 1,763005 | BrainData : -1,915844;6,091462;4,09137;2,754436;-9,734247;10,05569;-2,515308;-10,78063;2,820776;2,908215;4,94215;-12,00594;5,753872;4,789668;-4,822504;6,624892;3,958016;10,98005;8,322672;-0,3214145;4,029921;-0,07267213;4,771316;-2,450901;-0,5548706;4,86351
Index: 2 | Name: car 7 | Brain Type: RandomParents | Fitness: 1,763005 | BrainData : -4,129694;6,091462;2,979947;2,754436;-9,734247;10,05569;-3,799617;-10,78063;1,633858;2,512811;4,94215;-12,00594;3,56453;5,484489;-0,6408038;6,624892;3,958016;12,7133;8,889662;-0,1312019;4,029921;-0,07267213;4,771316;-2,132051;-0,5548706;4,86351
Index: 3 | Name: car 16 | Brain Type: TOP2 | Fitness: 1,763005 | BrainData : -3,837018;7,074354;4,253698;3,992895;-9,734247;7,89683;-2,515308;-9,460418;1,633858;2,908215;2,847342;-10,44853;5,981895;4,615338;-2,980091;6,624892;4,668131;14,83209;6,793516;1,314379;4,029921;-1,721105;4,771316;-1,183412;-0,5548706;4,86351
Index: 4 | Name: car 17 | Brain Type: TOP2 | Fitness: 1,763005 | BrainData : -3,837018;5,282349;4,244505;3,992895;-11,1625;7,89683;-3,085808;-7,258309;1,633858;2,908215;2,847342;-12,00594;5,981895;4,615338;-2,980091;6,624892;4,668131;14,83209;5,638598;1,314379;4,029921;-0,05076838;4,771316;-1,183412;-0,5548706;4,86351
Index: 5 | Name: car 21 | Brain Type: TOP2 | Fitness: 1,763005 | BrainData : -3,837018;5,282349;4,244505;3,992895;-9,734247;7,89683;-2,515308;-9,460418;1,449698;2,908215;2,847342;-12,00594;5,981895;4,615338;-2,980091;6,624892;2,987111;14,83209;6,793516;3,492867;4,029921;-2,427804;4,771316;-1,183412;-0,5548706;4,86351
Index: 6 | Name: car 22 | Brain Type: TOP2 | Fitness: 1,763005 | BrainData : -3,837018;5,282349;5,907452;3,992895;-9,734247;7,89683;-2,515308;-9,460418;-0,1754159;3,605514;2,847342;-12,00594;5,981895;4,615338;-2,980091;6,624892;4,668131;14,83209;7,192149;1,314379;4,029921;-0,05076838;4,771316;-1,183412;-0,5548706;4,86351
Index: 7 | Name: car 23 | Brain Type: TOP2 | Fitness: 1,763005 | BrainData : -4,397881;5,282349;4,244505;5,27111;-9,734247;8,96649;-4,922933;-9,460418;1,633858;2,908215;2,847342;-12,00594;5,981895;4,615338;-2,980091;6,624892;4,668131;14,83209;6,793516;1,314379;4,029921;-0,05076838;4,771316;-1,183412;-0,5548706;4,86351
Index: 8 | Name: car 25 | Brain Type: TOP2 | Fitness: 1,763005 | BrainData : -6,051044;4,238068;4,244505;3,992895;-9,734247;7,895467;-2,515308;-9,460418;1,633858;4,500771;2,847342;-12,00594;5,981895;4,615338;-2,980091;6,624892;4,668131;14,83209;5,938836;1,314379;4,029921;-0,05076838;4,771316;-1,183412;-0,5548706;4,86351
Index: 9 | Name: car 27 | Brain Type: TOP2 | Fitness: 1,763005 | BrainData : -3,837018;5,282349;4,244505;3,992895;-9,734247;7,89683;-3,42014;-11,24576;-0,486356;2,908215;3,102628;-12,00594;5,981895;2,34905;-2,980091;6,624892;2,688205;14,83209;6,793516;1,314379;4,029921;-0,05076838;4,771316;-3,0415;-0,5548706;4,86351
Index: 10 | Name: car 34 | Brain Type: TOP2 | Fitness: 1,763005 | BrainData : -5,077648;5,282349;6,663886;2,169535;-9,734247;7,89683;-2,515308;-9,460418;1,633858;2,908215;2,847342;-12,00594;3,743917;4,615338;-2,980091;6,624892;4,668131;14,83209;6,793516;1,314379;4,029921;-0,05076838;4,771316;-1,183412;-0,5548706;4,86351
Index: 11 | Name: car 38 | Brain Type: TOP2 | Fitness: 1,763005 | BrainData : -3,837018;5,282349;4,244505;3,992895;-8,840428;7,89683;-2,515308;-9,460418;1,633858;3,32297;2,847342;-12,00594;5,981895;4,615338;-2,980091;6,624892;2,713597;14,83209;6,793516;1,314379;4,029921;-0,05076838;4,771316;-1,183412;-0,5548706;4,86351
Index: 12 | Name: car 24 | Brain Type: TOP2 | Fitness: 1,57584 | BrainData : -3,837018;4,817268;4,244505;3,992895;-11,40802;5,410971;-4,295617;-9,460418;1,633858;1,528788;2,847342;-12,00594;5,981895;4,615338;-4,506135;6,624892;4,668131;14,83209;6,793516;-1,153368;4,029921;-0,05076838;4,771316;0,07494819;-0,5548706;4,86351
Index: 13 | Name: car 19 | Brain Type: TOP2 | Fitness: 1,3819 | BrainData : -5,483932;5,282349;4,244505;2,362265;-9,734247;7,89683;-0,6750956;-9,460418;3,732759;3,545815;2,847342;-12,00594;8,369184;5,573133;-2,980091;6,624892;4,668131;15,59795;6,793516;1,314379;4,165935;-0,05076838;4,771316;-1,183412;-0,5548706;4,86351
Index: 14 | Name: car 28 | Brain Type: TOP2 | Fitness: 0,7135966 | BrainData : -3,837018;4,172151;4,244505;3,992895;-8,988561;7,145679;-2,515308;-7,114093;1,633858;2,908215;2,847342;-12,00594;8,125343;4,615338;-1,855738;6,624892;3,650375;14,83209;6,793516;1,594758;4,029921;-0,05076838;4,310311;-1,183412;-0,5548706;4,86351
Index: 15 | Name: car 26 | Brain Type: TOP2 | Fitness: 0,5391746 | BrainData : -3,837018;7,713109;4,244505;3,992895;-9,734247;9,46591;-2,515308;-9,460418;1,633858;2,908215;2,847342;-12,00594;5,981895;4,225173;-2,980091;6,624892;4,668131;14,83209;6,793516;1,314379;3,209114;-0,05076838;4,771316;-1,183412;-0,5548706;4,86351
Index: 16 | Name: car 20 | Brain Type: TOP2 | Fitness: 0,4984004 | BrainData : -3,837018;5,282349;4,244505;3,992895;-8,851305;6,946753;-2,515308;-9,460418;1,633858;2,908215;2,847342;-12,00594;5,981895;4,615338;-2,980091;7,907148;4,668131;14,83209;6,793516;1,314379;4,029921;-0,05076838;3,81413;-1,183412;-0,5548706;4,86351
Index: 17 | Name: car 5 | Brain Type: RandomParents | Fitness: 0,4888781 | BrainData : -0,2451793;4,705441;5,579004;2,754436;-9,734247;10,05569;-4,305116;-10,63083;1,633858;2,908215;4,94215;-12,00594;8,328849;4,789668;-2,980091;10,07685;3,411511;10,4625;8,012962;-0,3858535;2,97459;-0,2224493;4,771316;-2,132051;-0,5548706;4,86351
Index: 18 | Name: car 9 | Brain Type: RandomParents | Fitness: 0,4008564 | BrainData : -3,242326;6,091462;2,979947;5,076318;-9,734247;10,05569;-2,515308;-10,78063;1,633858;4,90038;4,94215;-10,33591;5,287764;4,789668;-2,980091;6,624892;1,639098;10,24957;8,979269;-1,620267;4,029921;-0,07267213;2,628505;-2,132051;-0,5548706;4,86351
Index: 19 | Name: car 15 | Brain Type: TOP2 | Fitness: 0,4003367 | BrainData : -3,837018;5,282349;4,244505;3,992895;-7,928326;9,202277;-2,681833;-9,460418;2,406024;2,123329;2,847342;-12,00594;5,981895;4,615338;-2,980091;6,624892;4,668131;14,83209;6,718158;1,314379;1,723692;-2,245044;4,771316;-1,183412;-0,5548706;4,86351
Index: 20 | Name: car 30 | Brain Type: TOP2 | Fitness: 0,399943 | BrainData : -3,837018;5,282349;4,244505;3,992895;-9,734247;7,89683;-2,515308;-9,460418;1,633858;1,357288;2,847342;-12,00594;5,981895;4,615338;-2,980091;6,624892;4,668131;14,83209;6,793516;1,314379;4,029921;-0,05076838;2,350046;-1,183412;-0,5548706;4,86351
