Generation: 92 | maxFitness: 1,889639 | maxFitnessGen: 1,747317 | maxFitnessGenBuf: 1,7112
N TotallyRandom: 5 | N RandomParents: 10 | N Top2: 25 | Min Mutation: 0,2

Index: 0 | Name: car 8 | Brain Type: RandomParents | Fitness: 1,7112 | BrainData : -4,162686;5,714954;2,12899;5,78938;-12,53878;7,89683;-3,311497;-11,03312;5,798368;7,90728;0,3190405;-6,9735;6,790607;2,991125;-0,9366338;5,154117;6,715077;12,61944;11,10443;1,314379;4,029921;-3,191565;4,771316;-3,174082;-0,5548706;4,86351
Index: 1 | Name: car 16 | Brain Type: TOP2 | Fitness: 1,7112 | BrainData : -5,461311;4,324756;2,12899;5,889936;-14,80739;9,977171;-3,198414;-11,03312;8,913961;8,504644;3,763292;-5,109091;2,277991;0,9230038;1,401248;5,603164;6,150752;12,61944;11,10443;2,26517;4,029921;-1,413926;4,771316;-3,174082;-0,5548706;4,86351
Index: 2 | Name: car 17 | Brain Type: TOP2 | Fitness: 1,7112 | BrainData : -5,461311;4,324756;2,12899;5,78938;-14,80739;9,977171;-3,198414;-10,06419;8,913961;8,504644;1,756485;-5,109091;4,378078;0,9230038;1,401248;5,603164;6,150752;12,61944;11,10443;2,170318;4,029921;-1,413926;4,771316;-3,174082;-0,5548706;4,86351
Index: 3 | Name: car 21 | Brain Type: TOP2 | Fitness: 1,7112 | BrainData : -5,461311;4,324756;2,12899;6,209885;-14,80739;9,977171;-5,592246;-11,03312;8,913961;6,040416;3,763292;-5,109091;4,378078;-0,2469331;1,401248;5,603164;8,410583;12,61944;13,58912;2,170318;4,029921;-1,413926;4,771316;-3,823901;-0,5548706;4,86351
Index: 4 | Name: car 22 | Brain Type: TOP2 | Fitness: 1,7112 | BrainData : -5,461311;4,324756;2,12899;5,78938;-15,51604;11,18113;-3,198414;-11,03312;8,913961;8,504644;3,763292;-5,109091;4,378078;0,9230038;1,401248;5,603164;6,150752;11,11977;11,10443;2,170318;4,029921;-1,413926;4,771316;-3,174082;-0,5548706;4,86351
Index: 5 | Name: car 28 | Brain Type: TOP2 | Fitness: 1,7112 | BrainData : -5,461311;4,324756;2,12899;5,78938;-14,3323;9,977171;-3,198414;-11,03312;8,913961;8,504644;3,76835;-5,109091;4,221884;0,9230038;3,780143;5,603164;6,150752;12,61944;13,11421;2,170318;4,029921;-3,789938;4,771316;-3,174082;-0,5548706;4,86351
Index: 6 | Name: car 32 | Brain Type: TOP2 | Fitness: 1,7112 | BrainData : -5,461311;4,324756;2,12899;7,002467;-16,1988;11,18271;-3,198414;-11,03312;8,913961;8,504644;4,587728;-5,109091;6,796439;0,9230038;1,401248;5,603164;6,150752;12,61944;11,10443;2,170318;4,029921;-2,217295;4,771316;-2,288009;-0,5548706;4,86351
Index: 7 | Name: car 34 | Brain Type: TOP2 | Fitness: 1,7112 | BrainData : -5,461311;2,151603;2,12899;5,78938;-14,35935;9,977171;-3,198414;-11,03312;8,913961;8,504644;3,763292;-4,233263;5,366672;0,9230038;1,401248;5,603164;6,150752;12,61944;11,10443;2,170318;4,029921;-1,413926;4,771316;-3,174082;-0,5548706;4,86351
Index: 8 | Name: car 35 | Brain Type: TOP2 | Fitness: 1,7112 | BrainData : -5,951599;4,324756;2,12899;5,78938;-14,80739;9,977171;-3,198414;-11,03312;8,913961;8,504644;3,763292;-5,109091;4,378078;0,9230038;1,401248;5,603164;6,150752;12,61944;11,10443;2,170318;4,029921;-1,413926;4,771316;-5,551001;-0,5548706;4,86351
Index: 9 | Name: car 39 | Brain Type: TOP2 | Fitness: 1,7112 | BrainData : -5,668643;4,324756;2,12899;5,78938;-13,99827;9,977171;-3,198414;-11,03312;8,913961;8,504644;3,763292;-5,109091;2,141735;0,9230038;1,401248;5,603164;4,652442;12,61944;11,10443;2,170318;4,029921;-1,413926;4,771316;-3,174082;-0,5548706;4,86351
Index: 10 | Name: car 24 | Brain Type: TOP2 | Fitness: 1,045251 | BrainData : -5,461311;4,324756;2,12899;5,78938;-14,80739;9,977171;-3,198414;-11,03312;8,913961;8,504644;3,763292;-5,109091;5,889537;0,9230038;1,401248;5,603164;6,150752;12,61944;11,10443;2,170318;4,029921;0,8073574;4,142968;-3,174082;-0,5548706;4,86351
Index: 11 | Name: car 37 | Brain Type: TOP2 | Fitness: 0,9848145 | BrainData : -5,461311;4,324756;2,12899;5,78938;-14,80739;9,977171;-3,198414;-11,29718;8,913961;10,22624;3,763292;-5,109091;4,378078;2,410759;1,401248;5,603164;6,150752;12,61944;11,10443;2,170318;4,029921;-1,413926;4,771316;-2,595414;-0,5548706;5,02282
Index: 12 | Name: car 6 | Brain Type: RandomParents | Fitness: 0,6770365 | BrainData : -5,461311;5,714954;2,12899;5,78938;-12,53878;7,89683;-3,311497;-11,03312;4,675884;8,504644;2,234882;-6,9735;6,480468;0,9857473;-0,9733841;7,118047;6,150752;14,1121;7,859188;1,314379;4,029921;-1,290372;2,888196;-3,174082;-0,5548706;3,604423
Index: 13 | Name: car 19 | Brain Type: TOP2 | Fitness: 0,6248386 | BrainData : -5,461311;4,324756;2,12899;5,78938;-15,11151;9,977171;-3,198414;-11,03312;9,660948;10,02579;3,763292;-5,109091;4,400874;0,9230038;1,401248;5,603164;6,150752;12,61944;11,09179;2,170318;4,029921;-1,413926;4,771316;-3,174082;-0,5548706;5,257658
Index: 14 | Name: car 38 | Brain Type: TOP2 | Fitness: 0,6167388 | BrainData : -5,461311;5,985312;2,12899;7,827777;-15,57007;9,977171;-3,198414;-11,03312;8,913961;8,504644;3,763292;-4,093105;4,378078;0,9230038;1,401248;5,603164;6,150752;12,61944;11,10443;-0,09733653;2,034608;-1,413926;4,771316;-3,174082;-0,5548706;4,164663
Index: 15 | Name: car 20 | Brain Type: TOP2 | Fitness: 0,5549572 | BrainData : -5,393237;4,324756;2,12899;8,065236;-14,80739;9,977171;-3,198414;-11,03312;8,913961;8,504644;3,763292;-5,109091;4,378078;0,9230038;1,401248;5,603164;6,150752;12,61944;9,929669;2,170318;4,029921;-1,413926;4,771316;-3,174082;-0,5004227;4,86351
Index: 16 | Name: car 12 | Brain Type: TotallyRandom | Fitness: 0,5435088 | BrainData : 2,239692;-1,675282;0,7749887;-3,579203;3,298369;-2,528296;-2,489014;3,003994;1,363216;-1,645816;-0,7036071;-1,46583;-3,790783;-0,8695035;-1,193901;0,8714552;-0,4795427;2,960223;-3,287548;-4,879301;0,3468113;-2,575632;0,5541558;-0,5117865;-2,792531;3,062786
Index: 17 | Name: car 23 | Brain Type: TOP2 | Fitness: 0,4737931 | BrainData : -5,461311;4,324756;2,12899;5,78938;-14,80739;9,977171;-3,198414;-11,03312;7,078825;8,504644;3,763292;-5,109091;4,378078;2,996065;1,401248;5,603164;6,150752;12,22432;11,10443;2,170318;4,029921;-1,413926;3,196392;-1,316683;-0,5548706;4,86351
Index: 18 | Name: car 3 | Brain Type: RandomParents | Fitness: 0,4488682 | BrainData : -5,461311;5,714954;4,12155;3,917576;-12,53878;10,15765;-4,991591;-12,22019;8,154072;9,092388;2,234882;-8,843012;7,024638;2,991125;-1,76695;7,118047;6,150752;12,61944;11,10443;-0,8810155;4,530899;-1,290372;5,401109;-3,174082;-0,5548706;4,86351
Index: 19 | Name: car 27 | Brain Type: TOP2 | Fitness: 0,4454796 | BrainData : -3,987576;4,324756;2,12899;5,78938;-14,80739;9,977171;-3,198414;-11,03312;8,913961;8,504644;4,887299;-5,109091;4,378078;0,9230038;1,401248;5,603164;6,150752;12,61944;9,391483;2,170318;4,029921;-1,413926;4,771316;-3,174082;-0,5548706;5,906461
Index: 20 | Name: car 15 | Brain Type: TOP2 | Fitness: 0,4100055 | BrainData : -5,461311;4,324756;2,12899;5,78938;-14,80739;9,977171;-3,198414;-11,44764;8,913961;8,504644;3,763292;-5,109091;4,378078;0,9230038;0,2115204;5,603164;6,150752;12,61944;11,10443;2,170318;4,029921;-1,413926;3,450988;-2,994612;-0,5548706;5,808415
Index: 21 | Name: car 18 | Brain Type: TOP2 | Fitness: 0,40437 | BrainData : -5,461311;4,324756;2,12899;5,78938;-14,80739;9,977171;-3,198414;-11,03312;8,913961;8,504644;3,763292;-5,109091;4,13742;0,9230038;1,401248;5,603164;6,150752;12,61944;11,10443;2,170318;4,029921;-1,413926;4,771316;-3,174082;-0,5548706;3,981835
Index: 22 | Name: car 25 | Brain Type: TOP2 | Fitness: 0,3731762 | BrainData : -5,461311;4,324756;2,12899;8,23444;-14,80739;9,977171;-2,016066;-11,03312;7,481614;8,504644;3,763292;-5,109091;3,96609;0,9230038;1,401248;5,603164;6,150752;12,25442;11,10443;2,170318;5,90721;-1,413926;4,771316;-5,1689;-0,5548706;4,86351
Index: 23 | Name: car 5 | Brain Type: RandomParents | Fitness: 0,3581257 | BrainData : 4,769832;0,9732704;3,500732;-0,8500905;0,3793626;-2,449894;1,369952;-3,277054;1,223142;-2,526925;-2,110839;-2,823598;1,458057;0,3770213;-2,628184;4,107936;4,814277;1,813701;-3,941088;2,244723;-5,460426;-3,990397;3,210264;0,7237358;1,607708;2,776567
Index: 24 | Name: car 33 | Brain Type: TOP2 | Fitness: 0,3436769 | BrainData : -5,461311;4,324756;2,12899;5,78938;-14,58974;9,977171;-2,556956;-8,79173;6,728436;8,504644;3,763292;-5,109091;3,213771;0,9230038;1,401248;5,603164;6,150752;12,61944;11,10443;2,170318;4,029921;-1,413926;4,771316;-3,174082;-0,5548706;3,281431
Index: 25 | Name: car 9 | Brain Type: RandomParents | Fitness: 0,3369618 | BrainData : -7,593629;5,714954;2,499025;5,78938;-12,53878;10,16076;-3,311497;-11,03312;8,637816;8,504644;2,234882;-7,515343;6,790607;1,562142;-0,9366338;7,118047;6,150752;12,61944;11,10443;1,314379;3,302264;-1,661474;4,771316;-3,174082;-0,5548706;2,419761
Index: 26 | Name: car 2 | Brain Type: RandomParents | Fitness: 0,3367988 | BrainData : -5,461311;7,62941;2,12899;7,145199;-12,53878;9,416623;-4,327424;-11,03312;8,911003;8,504644;2,234882;-7,644762;6,790607;2,991125;-0,9366338;7,118047;6,150752;12,61944;11,10443;1,314379;6,422019;0,4521425;4,771316;-3,174082;-0,5548706;4,658747
