Generation: 95 | maxFitness: 1,889639 | maxFitnessGen: 1,727318 | maxFitnessGenBuf: 1,762148
N TotallyRandom: 5 | N RandomParents: 10 | N Top2: 25 | Min Mutation: 0,2

Index: 0 | Name: car 19 | Brain Type: TOP2 | Fitness: 1,762148 | BrainData : -4,162686;6,263465;1,802455;6,750772;-12,53878;6,69137;-3,311497;-11,03312;5,798368;7,90728;1,941432;-6,9735;6,790607;2,991125;1,497738;7,390294;6,537801;10,78663;13,51472;1,314379;4,029921;-3,191565;4,771316;-1,259928;-0,5548706;4,86351
Index: 1 | Name: car 5 | Brain Type: RandomParents | Fitness: 1,762148 | BrainData : -4,162686;3,582805;3,242408;5,78938;-13,68713;8,535707;-3,556406;-12,93951;5,798368;5,531434;1,440071;-6,9735;6,790607;2,991125;-0,9366338;5,154117;6,715077;10,36406;9,173749;1,314379;4,029921;-3,191565;4,771316;-4,271703;-0,5548706;4,86351
Index: 2 | Name: car 17 | Brain Type: TOP2 | Fitness: 1,762148 | BrainData : -4,491955;4,461739;2,12899;6,750772;-12,53878;6,69137;-4,909492;-12,03721;5,798368;7,90728;3,692581;-8,538858;6,790607;2,991125;1,497738;7,390294;4,168496;10,2784;13,51472;1,314379;4,029921;-3,191565;4,771316;-1,259928;-0,5548706;4,86351
Index: 3 | Name: car 20 | Brain Type: TOP2 | Fitness: 1,762148 | BrainData : -4,162686;6,263465;2,12899;6,750772;-12,53878;6,69137;-2,337241;-11,03312;5,798368;7,90728;1,83308;-6,9735;8,542894;2,991125;1,497738;7,390294;4,168496;10,78663;13,51472;1,314379;4,029921;-3,191565;4,771316;-1,259928;-0,5548706;4,86351
Index: 4 | Name: car 24 | Brain Type: TOP2 | Fitness: 1,762148 | BrainData : -4,162686;6,263465;4,076165;6,750772;-12,53878;5,649163;-3,311497;-11,03312;5,798368;8,50563;1,941432;-6,9735;6,790607;2,991125;1,497738;7,390294;4,168496;10,78663;13,51472;1,314379;4,029921;-3,191565;4,771316;-1,259928;-0,5548706;4,86351
Index: 5 | Name: car 27 | Brain Type: TOP2 | Fitness: 1,762148 | BrainData : -4,162686;6,263465;0,8047893;6,750772;-12,53878;6,69137;-3,311497;-11,03312;6,158257;7,90728;1,941432;-6,9735;6,790607;2,991125;1,497738;7,390294;4,168496;10,78663;13,51472;1,314379;4,029921;-3,191565;4,771316;-1,259928;-0,5548706;4,86351
Index: 6 | Name: car 32 | Brain Type: TOP2 | Fitness: 1,762148 | BrainData : -4,162686;6,263465;2,12899;6,750772;-12,53878;6,69137;-3,311497;-10,63564;5,798368;7,90728;1,941432;-6,9735;5,233829;0,875752;1,497738;7,390294;4,168496;10,78663;13,51472;1,314379;4,029921;-3,191565;4,771316;-1,259928;-0,5548706;4,86351
Index: 7 | Name: car 33 | Brain Type: TOP2 | Fitness: 1,762148 | BrainData : -4,162686;6,263465;2,12899;4,423873;-12,53878;6,69137;-3,311497;-11,03312;5,798368;7,90728;1,941432;-6,9735;6,790607;2,991125;0,08711493;7,050359;5,070009;10,78663;13,51472;0,6557081;4,029921;-3,191565;4,771316;-1,259928;-0,5548706;4,86351
Index: 8 | Name: car 34 | Brain Type: TOP2 | Fitness: 1,762148 | BrainData : -4,483107;6,263465;2,12899;8,548323;-12,53878;6,69137;-3,311497;-11,03312;5,798368;7,90728;1,941432;-9,0133;6,790607;2,991125;1,497738;9,598595;4,168496;10,78663;13,51472;1,314379;4,029921;-3,191565;4,771316;-1,259928;-0,5548706;4,86351
Index: 9 | Name: car 35 | Brain Type: TOP2 | Fitness: 1,762148 | BrainData : -4,162686;4,397511;2,12899;6,750772;-12,53878;6,69137;-3,311497;-11,03312;5,798368;7,407901;1,941432;-6,9735;8,371466;2,991125;1,497738;7,390294;3,727106;10,78663;13,51472;1,314379;4,029921;-3,191565;4,771316;-1,259928;-0,5548706;4,86351
Index: 10 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,762148 | BrainData : -4,162686;6,263465;2,12899;6,750772;-12,53878;6,69137;-3,311497;-11,03312;5,798368;7,90728;0,7988946;-4,608635;6,790607;2,991125;1,497738;7,390294;4,168496;10,78663;13,51472;1,314379;4,029921;-3,191565;4,771316;-1,259928;-0,5548706;4,86351
