Generation: 18 | maxFitness: 1,852206 | maxFitnessGen: 1,757692 | maxFitnessGenBuf: 1,712204
N TotallyRandom: 5 | N RandomParents: 10 | N Top2: 25 | Min Mutation: 0,2

Index: 0 | Name: car 6 | Brain Type: RandomParents | Fitness: 1,712204 | BrainData : -3,411368;-0,3248618;-2,50438;4,22409;-6,860704;-0,7948309;-2,39786;-0,9278488;0,9627662;1,008311;5,084185;-4,972491;1,733646;5,214293;-6,140232;0,9716331;2,30932;8,87553;6,201122;-1,071779;4,029921;-3,193269;4,771316;-5,628581;-0,5548706;4,877691
Index: 1 | Name: car 15 | Brain Type: TOP2 | Fitness: 1,712204 | BrainData : -3,473496;-0,3248618;-0,2198238;4,22409;-4,832415;-0,7948309;-2,39786;-0,9278488;1,635829;2,808372;5,084185;-4,972491;1,733646;2,745619;-6,763108;0,9716331;0,02974701;8,87553;6,201122;0,518346;4,029921;-4,545865;4,771316;-3,981693;-0,5548706;4,877691
Index: 2 | Name: car 17 | Brain Type: TOP2 | Fitness: 1,712204 | BrainData : -3,473496;-0,3248618;-2,457263;4,22409;-4,832415;-0,7948309;-2,39786;-1,983193;0,9627662;2,808372;5,084185;-4,972491;1,733646;2,745619;-4,269411;0,9716331;2,944555;8,87553;6,201122;-1,071779;4,029921;-3,193269;4,771316;-3,981693;-0,5548706;4,877691
Index: 3 | Name: car 21 | Brain Type: TOP2 | Fitness: 1,712204 | BrainData : -3,473496;-0,3248618;-0,2198238;2,773743;-4,832415;-0,7948309;-2,39786;0,4878008;0,9627662;2,808372;5,084185;-4,972491;1,733646;2,745619;-6,90345;0,9716331;2,30932;8,87553;6,201122;-1,071779;4,029921;-3,193269;4,771316;-4,668462;-0,5548706;4,877691
Index: 4 | Name: car 23 | Brain Type: TOP2 | Fitness: 1,712204 | BrainData : -3,473496;-0,3248618;-0,2198238;4,22409;-4,832415;-0,7948309;-2,39786;-0,9278488;0,9627662;2,808372;7,551275;-4,972491;1,144109;2,745619;-6,763108;0,9716331;2,30932;8,87553;6,201122;-1,071779;4,029921;-3,193269;4,771316;-3,981693;-0,5548706;4,877691
Index: 5 | Name: car 24 | Brain Type: TOP2 | Fitness: 1,712204 | BrainData : -3,473496;-0,3248618;-0,2198238;4,22409;-4,832415;-0,7948309;-2,39786;-0,9278488;0,9627662;2,808372;5,084185;-5,803308;1,733646;2,745619;-6,763108;0,9716331;2,30932;8,87553;6,201122;-1,071779;4,029921;-3,193269;4,771316;-3,981693;-0,5548706;4,877691
Index: 6 | Name: car 26 | Brain Type: TOP2 | Fitness: 1,712204 | BrainData : -3,473496;-0,3248618;-0,2198238;4,22409;-4,832415;-0,7948309;-2,39786;-0,9278488;0,9627662;2,808372;5,084185;-4,972491;1,733646;2,745619;-6,763108;0,9716331;2,30932;10,30727;6,201122;-1,071779;4,029921;-2,25944;4,771316;-3,981693;-0,5548706;4,877691
Index: 7 | Name: car 27 | Brain Type: TOP2 | Fitness: 1,712204 | BrainData : -3,473496;-0,3248618;-0,2198238;4,22409;-4,832415;-1,995818;-2,31506;-0,9278488;0,9627662;2,808372;5,084185;-4,972491;1,733646;2,745619;-6,763108;0,9716331;2,30932;8,87553;6,201122;-1,071779;4,029921;-3,193269;4,771316;-5,28705;-0,5548706;4,877691
Index: 8 | Name: car 30 | Brain Type: TOP2 | Fitness: 1,712204 | BrainData : -3,473496;-0,3248618;-0,2198238;4,22409;-4,832415;-0,7948309;-1,648698;-0,9278488;0,9627662;4,071995;7,320544;-4,972491;1,733646;2,745619;-6,763108;0,9716331;2,882355;8,87553;7,347302;-1,071779;4,029921;-3,193269;4,771316;-3,981693;-0,5548706;4,877691
Index: 9 | Name: car 34 | Brain Type: TOP2 | Fitness: 1,712204 | BrainData : -3,473496;0,5875088;-0,2198238;4,22409;-4,832415;-0,7948309;-2,39786;-0,6020286;0,9627662;2,096468;5,084185;-4,972491;1,733646;4,186913;-6,763108;0,9716331;2,30932;8,87553;7,144088;-1,071779;4,029921;-4,521386;4,771316;-3,981693;-0,5548706;4,877691
Index: 10 | Name: car 39 | Brain Type: TOP2 | Fitness: 1,712204 | BrainData : -3,473496;-0,439219;-0,2198238;4,22409;-3,866394;-0,7948309;-2,39786;-0,9278488;0,9627662;2,808372;5,084185;-4,972491;1,733646;2,745619;-6,763108;0,9716331;2,30932;8,87553;6,988206;-3,146369;4,029921;-3,193269;4,771316;-3,981693;-0,5548706;4,877691
Index: 11 | Name: car 1 | Brain Type: RandomParents | Fitness: 1,709395 | BrainData : -1,525845;-0,3248618;-1,02651;4,22409;-3,273637;0,009497941;-2,39786;-1,245915;0,9627662;2,348859;5,084185;-3,324752;4,171805;1,793888;-6,763108;-0,4751319;1,09202;11,69468;6,201122;-1,071779;4,066053;-3,193269;4,771316;-2,046063;-0,5548706;4,877691
Index: 12 | Name: car 18 | Brain Type: TOP2 | Fitness: 1,548123 | BrainData : -3,473496;-0,3248618;-0,2198238;5,588102;-4,832415;-0,7948309;-2,483733;-0,9278488;0,9627662;2,579462;5,084185;-4,972491;0,9094368;0,3818586;-6,763108;0,9716331;2,30932;8,87553;6,201122;-1,071779;3,922215;-3,193269;4,771316;-3,981693;-0,5548706;4,877691
Index: 13 | Name: car 29 | Brain Type: TOP2 | Fitness: 0,9229207 | BrainData : -3,473496;-0,3248618;-0,2198238;4,22409;-4,832415;-0,7948309;-2,39786;-0,9278488;0,9627662;2,808372;5,084185;-5,820825;1,733646;4,923469;-6,763108;0,9716331;2,30932;8,87553;6,201122;0,4993255;4,534786;-3,193269;4,031784;-3,981693;-0,5548706;4,877691
Index: 14 | Name: car 5 | Brain Type: RandomParents | Fitness: 0,825249 | BrainData : -1,525845;-0,2743109;-2,084176;4,22409;-4,606292;1,546872;-1,556368;-2,002831;0,9627662;2,523971;5,630411;-3,13858;1,733646;2,813231;-8,618736;0,9716331;3,336968;10,7964;6,201122;-1,071779;3,991308;-3,193269;4,771316;-2,256346;-0,5548706;5,044189
