Generation: 93 | maxFitness: 1,889639 | maxFitnessGen: 1,7112 | maxFitnessGenBuf: 1,857948
N TotallyRandom: 5 | N RandomParents: 10 | N Top2: 25 | Min Mutation: 0,2

Index: 0 | Name: car 18 | Brain Type: TOP2 | Fitness: 1,857948 | BrainData : -4,162686;5,714954;2,12899;5,78938;-13,68713;7,89683;-3,311497;-11,03312;5,798368;7,90728;1,440071;-6,9735;6,790607;2,991125;-0,9366338;5,154117;6,715077;12,61944;9,173749;1,314379;4,029921;-3,191565;4,771316;-4,271703;-0,5548706;4,86351
Index: 1 | Name: car 19 | Brain Type: TOP2 | Fitness: 1,857948 | BrainData : -4,162686;5,714954;2,12899;4,64639;-12,53878;7,89683;-3,311497;-11,03312;5,798368;7,90728;0,3190405;-6,781193;6,790607;0,8170633;-0,9366338;5,154117;6,715077;12,61944;11,10443;1,314379;4,029921;-3,191565;4,771316;-3,174082;-0,5548706;4,86351
Index: 2 | Name: car 20 | Brain Type: TOP2 | Fitness: 1,857948 | BrainData : -4,162686;5,714954;2,12899;6,750772;-12,53878;7,89683;-3,311497;-11,03312;5,798368;7,90728;0,3190405;-6,9735;6,790607;2,991125;1,497738;5,154117;4,934341;12,61944;11,10443;1,314379;4,029921;-3,191565;4,771316;-1,259928;-0,5548706;4,86351
Index: 3 | Name: car 22 | Brain Type: TOP2 | Fitness: 1,857948 | BrainData : -4,162686;5,714954;0,4187057;5,78938;-12,8841;7,89683;-3,311497;-8,934084;5,798368;8,686394;0,3190405;-6,9735;6,790607;2,991125;-0,9366338;5,154117;6,715077;12,61944;11,10443;1,314379;4,029921;-3,191565;4,771316;-4,641764;-0,5548706;4,86351
Index: 4 | Name: car 27 | Brain Type: TOP2 | Fitness: 1,857948 | BrainData : -4,162686;5,714954;2,12899;5,78938;-12,53878;7,89683;-3,311497;-11,03312;3,459832;7,90728;0,3190405;-4,512129;6,790607;2,991125;-0,9366338;5,154117;6,715077;12,61944;11,10443;1,314379;4,029921;-2,828774;4,771316;-3,174082;-0,5548706;4,86351
Index: 5 | Name: car 28 | Brain Type: TOP2 | Fitness: 1,857948 | BrainData : -4,162686;5,714954;0,7214649;5,78938;-12,53878;8,387923;-3,311497;-11,03312;6,599965;7,90728;0,3190405;-6,9735;6,790607;2,991125;-0,9366338;5,154117;8,0871;12,61944;9,071396;-0,04237413;4,029921;-3,191565;4,771316;-3,174082;-0,5548706;4,86351
Index: 6 | Name: car 31 | Brain Type: TOP2 | Fitness: 1,857948 | BrainData : -4,162686;5,714954;2,12899;6,575048;-12,53878;7,89683;-3,311497;-11,03312;5,798368;7,90728;2,124059;-6,9735;6,790607;2,991125;-0,9366338;5,154117;7,758497;12,61944;11,10443;2,721459;4,029921;-3,191565;4,771316;-4,416092;-0,5548706;4,86351
Index: 7 | Name: car 33 | Brain Type: TOP2 | Fitness: 1,857948 | BrainData : -4,162686;5,714954;2,12899;5,78938;-12,53878;7,89683;-3,311497;-11,03312;5,798368;8,755919;0,3190405;-5,635573;9,222736;2,991125;-0,9366338;5,154117;7,071086;12,61944;11,10443;1,314379;4,029921;-3,191565;4,771316;-3,174082;-0,5548706;4,86351
Index: 8 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,857948 | BrainData : -4,162686;7,44861;2,12899;5,78938;-12,53878;7,89683;-3,311497;-11,03312;5,798368;7,90728;-0,1587649;-6,9735;6,790607;2,991125;-0,9366338;5,154117;6,715077;10,4203;8,911573;1,314379;4,029921;-3,191565;4,771316;-3,174082;-0,5548706;4,86351
Index: 9 | Name: car 39 | Brain Type: TOP2 | Fitness: 1,857948 | BrainData : -4,162686;5,714954;2,12899;5,78938;-12,53878;7,89683;-3,311497;-11,03312;5,415164;7,90728;0,3190405;-6,9735;6,790607;2,991125;-0,9366338;5,154117;6,715077;12,07933;11,10443;0,9707568;4,029921;-3,191565;4,771316;-3,174082;-0,5548706;4,86351
Index: 10 | Name: car 16 | Brain Type: TOP2 | Fitness: 0,6374314 | BrainData : -6,122537;6,380117;2,12899;5,78938;-12,53878;6,210695;-3,058607;-11,03312;5,798368;7,90728;0,3190405;-5,610651;6,790607;0,5986023;-0,9366338;5,154117;6,715077;12,57582;11,10443;1,314379;5,822283;-3,191565;4,771316;-3,174082;-0,5548706;6,25191
Index: 11 | Name: car 35 | Brain Type: TOP2 | Fitness: 0,6043822 | BrainData : -4,162686;5,714954;2,12899;8,21815;-12,53878;7,89683;-4,088403;-11,53616;5,798368;6,378071;0,730469;-6,9735;5,707673;1,147286;0,4705865;5,154117;6,715077;12,61944;11,10443;1,314379;3,207581;-5,442509;4,771316;-3,174082;-0,5548706;4,86351
Index: 12 | Name: car 21 | Brain Type: TOP2 | Fitness: 0,6037576 | BrainData : -4,162686;5,714954;2,12899;5,78938;-13,38757;9,549643;-3,311497;-11,03312;6,758092;7,90728;-1,51259;-6,9735;6,790607;4,510455;-0,9366338;5,154117;6,391092;12,61944;11,10443;1,314379;1,659482;-0,7794557;4,771316;-3,174082;-0,5548706;4,011283
Index: 13 | Name: car 30 | Brain Type: TOP2 | Fitness: 0,5302987 | BrainData : -4,162686;5,714954;2,12899;5,78938;-12,53878;8,975508;-3,311497;-11,03312;5,798368;7,90728;0,3190405;-6,9735;6,790607;2,991125;0,6999322;5,154117;6,715077;12,61944;11,36334;1,314379;4,029921;-3,191565;4,771316;-3,174082;-0,5548706;5,513337
