Generation: 88 | maxFitness: 1,889639 | maxFitnessGen: 1,762811 | maxFitnessGenBuf: 1,791542
N TotallyRandom: 5 | N RandomParents: 10 | N Top2: 25 | Min Mutation: 0,2

Index: 0 | Name: car 16 | Brain Type: TOP2 | Fitness: 1,791542 | BrainData : -5,461311;6,128807;2,12899;5,78938;-12,53878;7,89683;-3,198414;-11,03312;8,154072;8,504644;2,247205;-7,281204;4,378078;0,9230038;-0,5170603;7,118047;6,150752;12,61944;11,10443;1,314379;4,029921;-1,290372;4,771316;-3,174082;-0,5548706;4,86351
Index: 1 | Name: car 9 | Brain Type: RandomParents | Fitness: 1,791542 | BrainData : -5,461311;6,128807;2,12899;7,681558;-9,734247;7,050541;-3,198414;-11,03312;6,811665;5,104259;4,364955;-9,007256;4,378078;-0,4884461;-1,755298;6,96057;6,150752;12,61944;10,73103;2,53142;4,029921;-1,103986;4,771316;-0,7779981;-0,5548706;4,86351
Index: 2 | Name: car 15 | Brain Type: TOP2 | Fitness: 1,791542 | BrainData : -5,461311;6,128807;3,098408;5,802109;-10,98133;7,748616;-2,519884;-11,03312;8,154072;8,504644;2,247205;-7,816574;4,378078;0,1283187;-2,980091;5,005588;6,150752;12,29901;8,699149;1,314379;4,029921;-0,05076838;4,771316;-3,174082;-0,5548706;4,86351
Index: 3 | Name: car 18 | Brain Type: TOP2 | Fitness: 1,791542 | BrainData : -5,461311;6,128807;2,12899;3,749929;-10,98133;7,89683;-4,851789;-11,03312;8,327307;8,504644;2,247205;-9,745108;2,909277;0,9230038;-2,980091;6,96057;6,150752;12,61944;9,208467;1,314379;4,029921;-2,441305;4,771316;-3,174082;-0,5548706;4,86351
Index: 4 | Name: car 19 | Brain Type: TOP2 | Fitness: 1,791542 | BrainData : -5,461311;6,495665;2,12899;5,638791;-10,98133;7,89683;-3,198414;-11,03312;8,154072;8,504644;2,247205;-7,281204;4,378078;0,9230038;-2,980091;7,268394;6,150752;12,61944;9,208467;1,314379;4,029921;-0,05076838;4,771316;-3,174082;-0,5548706;4,86351
Index: 5 | Name: car 21 | Brain Type: TOP2 | Fitness: 1,791542 | BrainData : -5,461311;6,128807;2,12899;5,638791;-10,98133;7,89683;-3,198414;-11,03312;8,020283;8,504644;2,247205;-7,281204;4,378078;0,9230038;-2,980091;6,96057;6,150752;12,61944;9,208467;1,314379;4,029921;-0,05076838;4,771316;-4,449028;-0,5548706;4,86351
Index: 6 | Name: car 27 | Brain Type: TOP2 | Fitness: 1,791542 | BrainData : -5,461311;7,079268;2,12899;5,638791;-10,98133;7,89683;-3,198414;-11,03312;8,154072;8,504644;2,247205;-7,281204;6,606915;0,9230038;-2,980091;6,96057;7,474676;12,61944;9,208467;1,314379;4,029921;-0,05076838;4,771316;-1,962529;-0,5548706;4,86351
Index: 7 | Name: car 29 | Brain Type: TOP2 | Fitness: 1,791542 | BrainData : -5,461311;6,128807;2,698432;5,638791;-10,98133;9,764457;-3,198414;-12,26225;6,810898;8,504644;2,247205;-7,281204;4,378078;0,9230038;-2,980091;6,96057;6,150752;12,83613;9,208467;2,369171;4,029921;-0,05076838;4,771316;-3,174082;-0,5548706;4,86351
Index: 8 | Name: car 30 | Brain Type: TOP2 | Fitness: 1,791542 | BrainData : -5,461311;4,226851;2,12899;5,638791;-10,98133;7,89683;-3,198414;-11,03312;8,154072;8,504644;2,247205;-7,281204;4,378078;0,9230038;-3,282299;6,96057;6,150752;14,5575;9,208467;1,314379;4,029921;-0,6240556;4,771316;-2,571248;-0,5548706;4,86351
Index: 9 | Name: car 20 | Brain Type: TOP2 | Fitness: 1,068659 | BrainData : -5,461311;6,880363;2,12899;5,638791;-10,98133;7,89683;-3,198414;-11,03312;8,154072;7,960934;2,247205;-7,281204;4,378078;0,9230038;-2,980091;6,96057;8,427468;12,61944;9,208467;0,6306293;5,026134;-0,05076838;4,771316;-4,744882;-0,5548706;5,557589
Index: 10 | Name: car 32 | Brain Type: TOP2 | Fitness: 0,6388091 | BrainData : -5,461311;6,128807;3,062764;5,638791;-10,98133;7,89683;-3,198414;-11,03312;8,154072;8,471975;2,247205;-8,842618;2,982623;0,7674514;-2,35172;6,96057;6,150752;12,61944;9,208467;1,314379;3,353025;-1,722974;4,771316;-3,174082;-0,5548706;4,86351
