Generation: 99 | maxFitness: 1,632322 | maxFitnessGen: 1,632322 | maxFitnessGenBuf: 2,206185
N TotallyRandom: 5 | N RandomParents: 10 | N Top2: 25 | Min Mutation: 0,2

Index: 0 | Name: car 3 | Brain Type: RandomParents | Fitness: 2,206185 | BrainData : -4,162686;9,152475;1,479881;4,565056;-13,88999;6,69137;-5,307106;-10,25251;6,633389;7,90728;3,853312;-6,84376;7,376472;2,991125;0,2415935;7,390294;6,537801;10,93854;12,8252;1,314379;4,029921;-3,191565;4,771316;-1,566799;-0,5548706;4,86351
Index: 1 | Name: car 20 | Brain Type: TOP2 | Fitness: 2,206185 | BrainData : -4,40296;8,300343;2,309514;4,565056;-12,53878;6,11248;-4,154827;-10,25251;2,983981;7,90728;3,853312;-6,84376;8,610596;2,991125;-2,075315;9,299578;7,502554;10,95021;12,94004;1,314379;4,029921;-2,730147;4,771316;-2,78474;-0,5548706;4,86351
Index: 2 | Name: car 23 | Brain Type: TOP2 | Fitness: 2,206185 | BrainData : -6,228532;8,300343;2,309514;4,565056;-12,53878;6,801364;-3,311497;-10,25251;5,316885;7,90728;3,853312;-6,84376;9,672433;2,991125;-2,075315;7,390294;7,502554;8,722991;12,94004;1,314379;4,029921;-3,191565;4,771316;-1,677096;-0,5548706;4,86351
Index: 3 | Name: car 25 | Brain Type: TOP2 | Fitness: 2,206185 | BrainData : -4,40296;8,300343;2,309514;4,565056;-12,8864;5,726269;-1,835066;-10,09892;5,316885;7,90728;3,853312;-6,84376;8,370735;2,991125;-2,075315;7,390294;7,502554;10,95021;12,94004;1,314379;4,029921;-3,191565;4,771316;-1,677096;-0,5548706;4,86351
Index: 4 | Name: car 27 | Brain Type: TOP2 | Fitness: 2,206185 | BrainData : -3,143246;8,300343;2,309514;2,958646;-12,53878;5,685503;-3,311497;-10,25251;5,316885;6,412668;6,208583;-6,84376;8,496986;0,9578962;-2,075315;9,444033;7,502554;10,95021;12,94004;1,314379;4,029921;-3,191565;4,771316;-2,421425;-0,5548706;4,86351
Index: 5 | Name: car 30 | Brain Type: TOP2 | Fitness: 2,206185 | BrainData : -6,464141;8,300343;3,36454;4,565056;-13,7738;6,11248;-2,2518;-10,25251;5,379492;7,90728;3,853312;-6,84376;8,147771;4,148906;-2,075315;7,390294;7,502554;12,51349;12,94004;1,314379;4,029921;-1,895495;4,771316;-1,677096;-0,5548706;4,86351
Index: 6 | Name: car 34 | Brain Type: TOP2 | Fitness: 2,206185 | BrainData : -4,40296;8,300343;2,309514;4,565056;-14,52776;6,11248;-3,311497;-10,25251;5,316885;7,90728;5,034829;-6,84376;7,657053;2,991125;-2,075315;7,390294;7,502554;11,58544;12,94004;1,314379;4,029921;-3,191565;4,771316;-1,677096;-0,5548706;4,86351
Index: 7 | Name: car 39 | Brain Type: TOP2 | Fitness: 2,206185 | BrainData : -4,144832;8,300343;2,309514;4,565056;-12,90621;6,11248;-3,311497;-10,25251;5,316885;7,90728;3,618147;-6,84376;6,275794;2,991125;-2,075315;5,357745;7,502554;10,94191;12,94004;1,314379;4,029921;-3,191565;4,771316;-1,677096;-0,5548706;4,86351
Index: 8 | Name: car 4 | Brain Type: RandomParents | Fitness: 1,706994 | BrainData : -4,162686;3,582805;3,242408;2,92179;-13,07104;8,535707;-2,888215;-12,93951;4,494857;4,14708;2,373534;-7,303127;6,790607;2,991125;-0,9366338;6,347511;6,715077;9,683234;8,64901;1,314379;4,117106;-3,191565;4,771316;-7,271614;-0,5548706;4,86351
Index: 9 | Name: car 32 | Brain Type: TOP2 | Fitness: 1,189857 | BrainData : -4,40296;8,300343;2,309514;4,565056;-12,54168;6,11248;-3,311497;-10,25251;3,812924;7,90728;3,853312;-6,84376;7,657053;2,991125;-2,075315;7,390294;8,694558;9,809628;12,94004;-0,8750484;3,735235;-3,191565;4,771316;-1,677096;-0,5548706;4,86351
Index: 10 | Name: car 24 | Brain Type: TOP2 | Fitness: 1,089203 | BrainData : -2,70156;8,300343;2,309514;4,565056;-12,53878;6,11248;-3,311497;-10,25251;5,316885;7,473635;3,853312;-6,84376;7,657053;2,991125;-2,075315;7,390294;7,502554;10,95021;13,89316;1,314379;4,029921;-3,191565;4,971506;-1,677096;-0,5548706;4,86351
Index: 11 | Name: car 12 | Brain Type: TotallyRandom | Fitness: 0,873623 | BrainData : 2,964893;-1,333072;1,514059;1,138148;-4,889496;-3,23822;2,349787;1,048331;3,111794;4,587231;4,369763;0,7542353;4,702555;2,556896;-1,962018;4,573121;-0,8214302;-4,036302;0,7796736;0,6889458;-0,8365149;1,412459;-3,725363;-2,65867;-2,893264;4,364963
Index: 12 | Name: car 22 | Brain Type: TOP2 | Fitness: 0,8524966 | BrainData : -4,40296;8,300343;2,309514;4,565056;-12,53878;6,11248;-3,311497;-10,25251;5,316885;9,397182;3,853312;-8,048716;7,657053;2,609356;-2,075315;7,390294;7,502554;10,95021;12,94004;1,314379;4,406951;-3,191565;4,771316;-0,1216753;-0,5548706;4,86351
Index: 13 | Name: car 16 | Brain Type: TOP2 | Fitness: 0,7153181 | BrainData : -4,40296;8,300343;1,761403;5,594245;-12,53878;6,11248;-3,311497;-10,25251;5,316885;7,249035;3,853312;-8,759948;7,657053;4,661358;-2,075315;7,390294;7,502554;10,95021;13,08812;1,314379;4,029921;-3,191565;3,921974;-1,677096;-0,5548706;4,86351
Index: 14 | Name: car 35 | Brain Type: TOP2 | Fitness: 0,6998767 | BrainData : -4,40296;8,300343;2,309514;4,565056;-10,56291;6,11248;-3,311497;-10,25251;5,316885;7,90728;3,853312;-6,84376;7,657053;3,91157;-2,075315;7,390294;7,502554;10,95021;12,94004;1,314379;4,874807;-3,191565;4,771316;-1,677096;-0,5548706;4,987488
Index: 15 | Name: car 1 | Brain Type: RandomParents | Fitness: 0,6966786 | BrainData : 4,372458;-2,509792;-2,644699;-0,9580307;-3,919935;-0,6817799;6,042593;2,301257;-4,157927;-4,921728;2,013969;-4,623843;1,720185;1,714007;-1,98875;4,042179;3,446171;1,085082;2,787134;-0,07414627;1,499803;-3,511911;-4,474144;0,03053296;0,894074;-1,738052
Index: 16 | Name: car 2 | Brain Type: RandomParents | Fitness: 0,6455632 | BrainData : -6,847815;8,300343;1,802455;4,565056;-12,53878;6,69137;-3,311497;-11,66316;3,080151;7,90728;3,853312;-6,84376;7,657053;2,991125;0,7572047;9,50656;6,537801;10,78663;10,57646;1,314379;2,897822;-2,5239;4,771316;-1,259928;-0,5548706;4,86351
Index: 17 | Name: car 29 | Brain Type: TOP2 | Fitness: 0,5797708 | BrainData : -3,543099;9,827668;2,309514;5,63704;-12,53878;6,11248;-3,311497;-10,25251;5,316885;7,90728;2,160278;-6,84376;6,560036;2,604756;-2,075315;7,390294;5,98894;10,95021;12,94004;1,314379;4,029921;-3,191565;4,771316;-1,677096;-0,5548706;5,707984
Index: 18 | Name: car 5 | Brain Type: RandomParents | Fitness: 0,5755079 | BrainData : -4,162686;6,427554;1,802455;6,818488;-10,89332;6,69137;-3,311497;-10,48991;5,316885;8,952821;4,484816;-6,84376;7,031024;2,456984;0,4120928;8,419569;6,537801;9,999529;12,94004;0,05914569;2,353179;-0,8773646;4,771316;-1,259928;-0,5548706;4,86351
Index: 19 | Name: car 36 | Brain Type: TOP2 | Fitness: 0,5735242 | BrainData : -4,40296;8,300343;2,309514;4,565056;-12,53878;4,216842;-3,311497;-10,25251;5,316885;7,90728;3,853312;-6,84376;7,657053;2,991125;-2,075315;7,390294;7,502554;10,95021;12,94004;1,314379;5,81544;-3,191565;4,771316;-1,677096;-0,5548706;6,852452
Index: 20 | Name: car 18 | Brain Type: TOP2 | Fitness: 0,5726789 | BrainData : -4,40296;8,300343;2,309514;4,565056;-12,53878;6,11248;-2,888375;-10,25251;5,542789;7,90728;4,34981;-6,84376;7,657053;5,183858;-2,075315;7,390294;7,502554;10,95021;12,94004;1,314379;2,090232;-3,191565;4,771316;-1,677096;-0,5548706;4,86351
Index: 21 | Name: car 8 | Brain Type: RandomParents | Fitness: 0,5726709 | BrainData : -5,107265;3,582805;3,242408;4,461476;-13,07104;8,535707;-2,888215;-12,93951;4,494857;5,531434;1,821825;-7,303127;6,790607;2,015422;-0,9366338;6,347511;6,715077;9,683234;6,9846;1,314379;2,094363;-3,191565;4,771316;-5,764677;-0,5548706;4,86351
Index: 22 | Name: car 7 | Brain Type: RandomParents | Fitness: 0,5726184 | BrainData : -6,076446;3,582805;5,34928;3,634032;-15,11277;8,535707;-2,111793;-12,93951;5,151406;5,531434;3,139047;-6,9735;6,913371;3,508595;-0,9366338;7,069412;6,715077;9,683234;9,173749;2,235929;4,029921;-1,450009;4,771316;-4,330273;-0,5548706;5,923197
Index: 23 | Name: car 28 | Brain Type: TOP2 | Fitness: 0,5669341 | BrainData : -4,40296;8,300343;2,309514;4,508818;-12,53878;3,893946;-3,311497;-10,25251;5,316885;7,90728;3,853312;-6,84376;7,657053;2,991125;-2,075315;7,390294;5,629248;10,95021;11,18692;1,314379;5,036591;-3,191565;4,771316;-1,677096;-0,5548706;4,86351
Index: 24 | Name: car 33 | Brain Type: TOP2 | Fitness: 0,5363253 | BrainData : -4,40296;8,300343;2,309514;4,565056;-12,53878;6,11248;-3,311497;-10,25251;3,784327;7,90728;2,030914;-6,84376;8,369965;2,991125;-2,075315;7,390294;7,502554;10,95021;12,94004;1,314379;4,029921;-3,191565;4,344977;-1,677096;-0,5548706;6,083137
Index: 25 | Name: car 6 | Brain Type: RandomParents | Fitness: 0,53593 | BrainData : -5,964133;5,847681;1,802455;3,572227;-11,74013;6,69137;-3,311497;-10,25251;5,316885;7,90728;3,853312;-6,84376;7,694564;2,991125;0,4120928;7,390294;6,537801;10,78663;12,94004;1,314379;3,106197;-3,191565;4,771316;-0,2220639;-0,5548706;6,211269
Index: 26 | Name: car 10 | Brain Type: TotallyRandom | Fitness: 0,5115262 | BrainData : 1,988213;-3,961413;1,111519;2,626922;-1,604903;-4,500147;-2,397978;0,6511278;4,04495;-0,1352854;-1,568465;-4,600557;4,399572;1,484296;4,058677;2,595024;2,352198;0,5733414;-1,090061;-4,804069;4,144793;3,287576;-4,286097;2,588025;0,2700706;-0,07805634
Index: 27 | Name: car 19 | Brain Type: TOP2 | Fitness: 0,5010849 | BrainData : -4,40296;9,690393;2,309514;4,565056;-12,53878;6,11248;-3,311497;-10,25251;5,316885;9,231481;3,853312;-8,935772;7,657053;2,991125;-2,075315;7,390294;7,502554;10,95021;12,94004;1,314379;5,520787;-3,191565;4,771316;-1,677096;-0,5548706;4,86351
Index: 28 | Name: car 26 | Brain Type: TOP2 | Fitness: 0,4886298 | BrainData : -4,40296;8,300343;2,309514;4,565056;-12,53878;6,11248;-4,310557;-10,25251;5,316885;7,90728;3,853312;-6,84376;7,60511;2,991125;-2,075315;9,582859;7,502554;10,95021;12,94004;1,314379;4,029921;-3,561841;4,771316;-1,677096;0,5546532;6,090827
