Generation: 79 | maxFitness: 1,889639 | maxFitnessGen: 1,740711 | maxFitnessGenBuf: 1,754456
N TotallyRandom: 5 | N RandomParents: 10 | N Top2: 25 | Min Mutation: 0,2

Index: 0 | Name: car 15 | Brain Type: TOP2 | Fitness: 1,754456 | BrainData : -3,837018;5,282349;5,953918;3,272279;-9,734247;7,89683;-3,198414;-11,7816;3,688367;3,976835;1,792518;-10,90186;6,998903;2,608502;-2,980091;6,624892;4,668131;12,59191;7,299284;1,96399;4,029921;-0,05076838;4,771316;-1,183412;-0,5548706;4,86351
Index: 1 | Name: car 17 | Brain Type: TOP2 | Fitness: 1,754456 | BrainData : -3,837018;5,282349;5,953918;3,272279;-9,734247;7,89683;-3,198414;-11,03312;4,92225;5,367864;2,847342;-10,90186;8,470661;3,330364;-3,187761;6,624892;4,668131;12,65214;5,544112;1,314379;4,029921;-0,05076838;4,771316;-1,183412;-0,5548706;4,86351
Index: 2 | Name: car 21 | Brain Type: TOP2 | Fitness: 1,754456 | BrainData : -3,837018;5,282349;5,953918;3,272279;-9,734247;7,89683;-3,198414;-11,03312;4,045301;4,796711;2,847342;-10,90186;6,97404;3,330364;-2,980091;5,147858;4,668131;12,59191;5,544112;1,314379;4,029921;-0,3836923;4,771316;-1,183412;-0,5548706;4,86351
Index: 3 | Name: car 23 | Brain Type: TOP2 | Fitness: 1,754456 | BrainData : -3,837018;5,282349;5,953918;3,272279;-9,734247;5,721559;-3,198414;-11,03312;4,045301;3,976835;2,847342;-10,90186;8,470661;3,330364;-2,980091;6,624892;4,668131;12,59191;5,544112;3,224832;4,029921;-0,05076838;4,771316;-1,183412;-0,5548706;4,86351
Index: 4 | Name: car 26 | Brain Type: TOP2 | Fitness: 1,754456 | BrainData : -6,092632;4,991825;5,953918;3,272279;-9,734247;7,89683;-3,198414;-11,03312;4,045301;1,883624;3,563287;-10,90186;8,470661;3,330364;-2,980091;6,624892;4,668131;12,59191;5,544112;1,314379;4,029921;-0,05076838;4,771316;-1,183412;-0,5548706;4,86351
Index: 5 | Name: car 28 | Brain Type: TOP2 | Fitness: 1,754456 | BrainData : -3,837018;5,013055;5,953918;3,272279;-9,734247;7,89683;-3,198414;-11,03312;4,045301;3,976835;3,940442;-9,667411;8,470661;3,330364;-2,980091;6,293529;4,668131;12,59191;5,544112;1,314379;4,029921;-0,05076838;4,771316;-1,183412;-0,5548706;4,86351
Index: 6 | Name: car 30 | Brain Type: TOP2 | Fitness: 1,754456 | BrainData : -3,272431;5,282349;5,953918;3,272279;-9,734247;7,89683;-3,198414;-11,03312;4,045301;3,976835;2,847342;-10,90186;8,470661;3,330364;-2,980091;6,624892;3,431758;12,59191;5,544112;3,54792;4,029921;-0,05076838;4,771316;-1,183412;-0,5548706;4,86351
Index: 7 | Name: car 32 | Brain Type: TOP2 | Fitness: 1,754456 | BrainData : -6,02386;5,282349;5,953918;3,272279;-9,308008;7,89683;-3,198414;-13,31008;4,045301;3,976835;2,847342;-10,90186;8,470661;3,330364;-2,980091;6,624892;4,668131;12,59191;4,339291;1,314379;4,029921;-0,05076838;4,771316;-1,183412;-0,5548706;4,86351
Index: 8 | Name: car 33 | Brain Type: TOP2 | Fitness: 1,754456 | BrainData : -3,837018;5,282349;7,481437;3,272279;-8,815066;7,89683;-3,198414;-11,03312;4,045301;3,976835;2,847342;-10,90186;8,470661;4,954017;-2,980091;6,624892;4,668131;14,99518;5,544112;1,314379;4,029921;-0,4445617;4,771316;-1,183412;-0,5548706;4,86351
Index: 9 | Name: car 34 | Brain Type: TOP2 | Fitness: 1,754456 | BrainData : -3,837018;5,282349;3,652836;3,272279;-9,734247;7,89683;-3,198414;-11,03312;4,045301;3,976835;2,847342;-8,745595;8,470661;1,507697;-2,980091;8,366329;4,460889;12,59191;5,544112;1,314379;4,029921;-0,05076838;4,771316;-1,183412;-0,5548706;4,86351
Index: 10 | Name: car 38 | Brain Type: TOP2 | Fitness: 1,754456 | BrainData : -3,837018;5,282349;5,953918;3,272279;-9,734247;7,89683;-3,198414;-11,03312;4,045301;3,976835;2,847342;-10,90186;8,470661;3,330364;-5,081818;6,624892;4,668131;12,59191;5,544112;1,314379;4,029921;-0,6625781;4,771316;-0,6858512;-0,5548706;4,86351
