Generation: 94 | maxFitness: 1,889639 | maxFitnessGen: 1,857948 | maxFitnessGenBuf: 1,727318
N TotallyRandom: 5 | N RandomParents: 10 | N Top2: 25 | Min Mutation: 0,2

Index: 0 | Name: car 5 | Brain Type: RandomParents | Fitness: 1,727318 | BrainData : -4,162686;6,263465;2,12899;6,750772;-12,53878;6,69137;-3,311497;-11,03312;5,798368;7,90728;1,941432;-6,9735;6,790607;2,991125;1,497738;7,390294;4,168496;10,78663;13,51472;1,314379;4,029921;-3,191565;4,771316;-1,259928;-0,5548706;4,86351
Index: 1 | Name: car 15 | Brain Type: TOP2 | Fitness: 1,727318 | BrainData : -4,162686;5,714954;2,12899;5,78938;-13,68713;7,957458;-2,763031;-11,03312;5,798368;7,90728;1,440071;-6,9735;6,790607;2,991125;-0,9366338;5,154117;5,705168;12,65406;9,173749;1,19096;4,029921;-3,191565;4,771316;-4,271703;-0,5548706;4,86351
Index: 2 | Name: car 18 | Brain Type: TOP2 | Fitness: 1,727318 | BrainData : -4,162686;3,95242;2,12899;5,78938;-13,68713;7,89683;-1,844874;-11,03312;5,798368;7,90728;1,440071;-6,9735;6,790607;3,097597;-0,9366338;6,117779;6,715077;14,69303;7,332935;1,314379;4,029921;-2,785435;4,771316;-6,768438;-0,5548706;4,86351
Index: 3 | Name: car 19 | Brain Type: TOP2 | Fitness: 1,727318 | BrainData : -4,162686;5,714954;2,12899;5,78938;-13,68713;7,89683;-3,311497;-8,535832;5,325478;7,90728;1,440071;-6,9735;6,790607;4,454358;-0,9366338;5,154117;6,715077;12,61944;9,173749;1,314379;4,029921;-3,191565;4,771316;-4,271703;-0,5548706;4,86351
Index: 4 | Name: car 20 | Brain Type: TOP2 | Fitness: 1,727318 | BrainData : -4,162686;5,714954;3,193124;5,78938;-13,68713;7,89683;-3,311497;-11,03312;5,798368;7,90728;1,440071;-6,9735;6,790607;2,991125;-0,9366338;5,154117;6,715077;14,32575;6,804438;0,5631855;4,029921;-3,191565;4,771316;-4,271703;-0,5548706;4,86351
Index: 5 | Name: car 21 | Brain Type: TOP2 | Fitness: 1,727318 | BrainData : -3,306353;5,714954;2,12899;5,78938;-15,28307;7,89683;-3,311497;-9,009275;5,798368;7,90728;2,163852;-8,522196;6,790607;2,991125;-2,315953;5,154117;6,715077;12,61944;9,173749;1,314379;4,029921;-3,191565;4,771316;-4,271703;-0,5548706;4,86351
Index: 6 | Name: car 25 | Brain Type: TOP2 | Fitness: 1,727318 | BrainData : -4,162686;5,139738;-0,190202;6,668771;-14,8226;7,89683;-3,311497;-11,03312;5,798368;5,80336;1,440071;-5,878046;6,75747;2,991125;-0,9366338;5,154117;6,715077;12,61944;9,173749;1,173774;4,029921;-3,191565;4,771316;-4,271703;-0,5548706;4,86351
Index: 7 | Name: car 26 | Brain Type: TOP2 | Fitness: 1,727318 | BrainData : -5,186979;6,907377;2,12899;5,78938;-13,68713;7,89683;-3,311497;-11,03312;4,831677;7,90728;1,440071;-6,9735;6,790607;0,7920847;-0,9366338;5,154117;6,715077;12,61944;9,173749;1,314379;4,029921;-4,51507;4,771316;-4,271703;-0,5548706;4,86351
Index: 8 | Name: car 27 | Brain Type: TOP2 | Fitness: 1,727318 | BrainData : -5,072837;5,714954;2,12899;5,78938;-13,68713;7,89683;-3,311497;-11,03312;3,821231;7,90728;1,440071;-6,9735;8,753802;3,692016;-0,9366338;6,540948;6,715077;12,61944;7,987883;1,314379;4,029921;-1,194048;4,771316;-4,271703;-0,5548706;4,86351
Index: 9 | Name: car 29 | Brain Type: TOP2 | Fitness: 1,727318 | BrainData : -4,162686;5,714954;3,70969;5,78938;-13,68713;7,50245;-3,311497;-11,03312;5,798368;7,90728;0,3628277;-7,403261;7,371941;2,991125;-0,9366338;5,154117;6,715077;12,61944;9,173749;1,314379;4,029921;-3,191565;4,771316;-4,271703;-0,5548706;4,86351
Index: 10 | Name: car 32 | Brain Type: TOP2 | Fitness: 1,727318 | BrainData : -4,162686;5,714954;3,242408;5,78938;-13,68713;7,89683;-3,556406;-11,03312;5,798368;7,371021;1,440071;-6,9735;6,790607;2,991125;-0,9366338;5,154117;6,715077;12,61944;9,173749;1,314379;4,029921;-3,191565;4,771316;-4,271703;-0,5548706;4,86351
