Generation: 202 | maxFitness: 0,229067 | maxFitnessGen: 0,200556 | maxFitnessGenBuf: 0,2040807

Index: 0 : 0,4883499;-3,163198;4,600983;-3,924639;-2,762852;-3,163198;4,600983;-3,924639;-2,762852;-3,118744;4,600983;-3,924639;-2,762852;-3,118744;4,600983;-3,924639;-2,762852;-3,118744;4,600983;-3,924639;0;0;0;0;0,02576498;-0,02102524 | Fitness: 0,2040807
Index: 1 : -3,811542;-1,149142;-0,2794206;-2,628104;1,259804;-1,149142;-0,2794206;-2,628104;1,259804;-1,149142;-0,2794206;-2,628104;1,259804;-1,149142;-0,2344544;-2,628104;1,259804;-1,149142;-0,2344544;-2,617002;0;0;0;0;0;-0,005125691 | Fitness: 0,1985969
Index: 2 : -1,961962;3,52834;-4,705625;-4,483085;1,896253;3,52834;-4,705625;-4,483085;1,896253;3,52834;-4,705625;-4,483085;1,896253;3,52834;-4,705625;-4,483085;1,896253;3,52834;-4,705625;-4,483085;0;0;0;0;0;-0,003637426 | Fitness: 0,1981664
Index: 3 : -1,838647;3,471027;-4,761735;-4,522101;1,827111;3,471027;-4,761735;-4,522101;1,827111;3,499441;-4,761735;-4,522101;1,827111;3,499441;-4,733996;-4,522101;1,827111;3,499441;-4,733996;-4,522478;0;0;0;0;0;-0,002709229 | Fitness: 0,1979049
Index: 4 : -3,774203;-1,146806;-0,2705344;-2,604849;1,31704;-1,146806;-0,2705344;-2,604849;1,31704;-1,197278;-0,2705344;-2,604849;1,31704;-1,197278;-0,2705344;-2,604849;1,31704;-1,197278;-0,2705344;-2,604849;0;0;0;0;0;-0,001567893 | Fitness: 0,1975916
Index: 5 : -3,713627;1,135247;3,141644;3,936512;3,109082;1,135247;3,141644;3,936512;3,109082;1,171032;3,141644;3,936512;3,109082;1,171032;3,150969;3,936512;3,109082;1,171032;3,150969;3,895522;0;0;0;0;0;0 | Fitness: 0,1971731
Index: 6 : -1,878479;3,445358;-4,733996;-4,460516;1,863325;3,445358;-4,733996;-4,460516;1,863325;3,478951;-4,733996;-4,460516;1,863325;3,478951;-4,733996;-4,460516;1,863325;3,478951;-4,733996;-4,501859;0;0;0;0;0;0 | Fitness: 0,1971731
Index: 7 : -1,815383;3,426217;-4,771187;-4,494869;1,874965;3,426217;-4,771187;-4,494869;1,874965;3,455121;-4,771187;-4,494869;1,874965;3,455121;-4,771187;-4,494869;1,874965;3,455121;-4,771187;-4,494869;0;0;0;0;0;0 | Fitness: 0,1971731
Index: 8 : -3,774203;-1,116137;-0,2705344;-2,604849;1,31704;-1,116137;-0,2705344;-2,604849;1,31704;-1,149142;-0,2705344;-2,604849;1,31704;-1,149142;-0,3027067;-2,604849;1,31704;-1,149142;-0,3027067;-2,622824;0;0;0;0;0;0 | Fitness: 0,1971731
Index: 9 : -3,703643;1,167779;3,110962;3,793813;3,042803;1,167779;3,110962;3,793813;3,042803;1,151947;3,110962;3,793813;3,042803;1,151947;3,099434;3,793813;3,042803;1,151947;3,099434;3,830139;0;0;0;0;0;0 | Fitness: 0,1971731
